Gene = PSRC1
Position 2078: 0.001231389645066109
Position 243: 0.0011577461521105593
Position 3044: 0.0011184885458416954
Position 1949: 0.0010879028507367018
Position 1397: 0.0009563698116249363
Position 1669: 0.0008214936504137742
Position 2889: 0.0008185020364917796
Position 2178: 0.0008172245416422499
Position 247: 0.0008134850276850444
Position 2694: 0.0007954708672199255
Position 2702: 0.0007616084158786648
Position 1257: 0.0007042237115092927
Position 2456: 0.000653790778458831
Position 1102: 0.0006361445983419611
Position 1314: 0.0006231950231031024
Position 1911: 0.000606334310658862
Position 805: 0.0005928941218020361
Position 1876: 0.0005390853185819314
Position 2386: 0.0005311120323825954
Position 1136: 0.0004733953082214666
Position 2217: 0.00047296916570797317
Position 2974: 0.0004605945198314494
Position 1436: 0.0004171038892457246
Position 2947: 0.00039005221196305334
Position 3493: 0.0003769303066924752
Position 3360: 0.00037456055190815694
Position 250: 0.0003590774919248038
Position 3291: 0.00035707223803869265
Position 3348: 0.0003409572371664726
Position 352: 0.0003284577719642471
Position 3188: 0.00032543586499829603
Position 1565: 0.00032151181937290814
Position 1201: 0.0003037936922925954
Position 3114: 0.0002854770234625505
Position 1196: 0.0002808245315145889
Position 3384: 0.00027664945085337223
Position 881: 0.00026485884473494565
Position 1332: 0.0002623798130446457
Position 2241: 0.0002614480497758899
Position 2828: 0.0002610566501059823
Position 2417: 0.0002602717349621941
Position 817: 0.0002457429224149477
Position 3063: 0.00021679602538175966
Position 1445: 0.00020710251144631962
Position 167: 0.00018890956025059938
Position 3544: 0.00014818686329280356
Position 213: 0.00013062443336368527
Position 3218: 0.00011881429814863602
Position 2258: 0.00011460680342869805
Position 371: 0.00010672023964883717
Position 3215: 0.00010024824594491953
Position 3297: 9.63816737258288e-05
Position 998: 9.227810941688008e-05
Position 3017: 9.203376347929953e-05
Position 3185: 9.079694178664412e-05
Position 445: 7.242126997746746e-05
Position 199: 7.22461074356085e-05
Position 1254: 7.083219041343462e-05
Position 2497: 6.536616807713337e-05
Position 2476: 6.432796979657128e-05
Position 3146: 6.135113974853648e-05
Position 781: 5.4876102237946774e-05
Position 706: 5.320246843999889e-05
Position 2892: 4.467682172165741e-05
Position 1071: 4.355637190498903e-05
Position 798: 4.0666325232693255e-05
Position 2944: 3.9871584988382996e-05
Position 2807: 3.928567994340593e-05
Position 2932: 3.811827445878282e-05
Position 1206: 3.8058831337964676e-05
Position 820: 3.778501856392595e-05
Position 432: 3.371925575475742e-05
Position 3458: 3.213472235656102e-05
Position 2162: 3.055953742864146e-05
Position 2729: 2.87706371397332e-05
Position 2707: 2.6926489964197103e-05
Position 1815: 2.6392424215001167e-05
Position 2511: 2.2074787136712942e-05
Position 156: 2.180766756633215e-05
Position 441: 2.1226109143080068e-05
Position 1150: 2.0288954291991867e-05
Position 2159: 2.0124789280676853e-05
Position 342: 1.7543270012124646e-05
Position 115: 1.5011450330259191e-05
Position 3060: 1.1765369177553667e-05
Position 2929: 1.02800349484282e-05
Position 2791: 9.029929460725238e-06
Position 2539: 8.081675123894057e-06
Position 176: 7.381414634786149e-06
Position 171: 7.241741534303051e-06
Position 814: 5.961009156724664e-06
Position 511: 5.6030843097165165e-06
Position 129: 5.550295946544488e-06
Position 143: 5.1972082275272e-06
Position 890: 4.956351682869009e-06
Position 2304: 4.606992683630051e-06
Position 899: 3.962512483166603e-06
Position 1718: 3.175862580471496e-06
Position 492: 3.1712026249267705e-06
Position 181: 2.9201939878932148e-06
Position 826: 2.6235397486334457e-06
Position 467: 2.2823823541496547e-06
Position 1750: 2.22537026649255e-06
Position 1781: 1.964460203226341e-06
Position 188: 1.8491770741674278e-06
Position 2318: 1.7924937174364862e-06
Position 486: 1.6429399809523966e-06
Position 2325: 1.6401307580912078e-06
Position 256: 1.5956454999093187e-06
Position 366: 1.5715219891158175e-06
Position 1078: 1.0232245085588103e-06
Position 614: 9.867822013260136e-07
Position 1181: 9.461971776222011e-07
Position 794: 9.146009438879146e-07
Position 572: 7.751240660232574e-07
Position 776: 7.666211064214679e-07
Position 1203: 7.620880347126485e-07
Position 788: 6.769926696964344e-07
Position 1227: 6.755734236827918e-07
Position 174: 6.572783701880293e-07
Position 2310: 6.40910526436303e-07
Position 1485: 6.315097212645511e-07
Position 1503: 5.802925572690282e-07
Position 1087: 5.73315096428281e-07
Position 2347: 3.941486314418935e-07
Position 2407: 3.741599094433468e-07
Position 267: 3.443778982033673e-07
Position 222: 3.0360107844121945e-07
Position 2499: 2.9901620755735164e-07
Position 253: 2.822812403348955e-07
Position 502: 2.1691885926877687e-07
Position 139: 1.1787399869025614e-07
Position 482: 1.1599027200791083e-07
Position 124: 8.709617851167108e-08
Position 785: 8.651356224545842e-08
Position 475: 8.60973484556182e-08
Position 778: 7.741636787560018e-08
Position 462: 6.290605104018345e-08
Position 85: 1.7023406070971246e-08
Position 450: 1.2813668482522809e-08
Position 458: 6.772120456514488e-09
Position 479: 5.419114291961286e-09
Position 500: 2.2273356190302062e-09
Position 2713: 1.7122135077865848e-09
Position 937: 1.5526701460827442e-09
Position 921: 1.5353842207356226e-09
Position 455: 1.12294995730869e-09
Position 960: 8.951676706282846e-10
Position 905: 8.580048369155736e-10
Position 2719: 4.665875207663609e-10
Position 97: 2.2703939782340635e-10
Position 90: 8.73276864102293e-12
Position 110: 7.780393977127858e-12
