Gene = DEC1
Position 255: 1.2734497806429638e-06
Position 155: 1.1956027945652145e-06
Position 331: 1.6024625994371694e-07
Position 142: 9.457443704045867e-08
Position 134: 9.285896730025084e-08
Position 5: 3.783565754636069e-08
Position 388: 2.0212032202941765e-08
Position 817: 1.2998753688170143e-08
Position 806: 9.178080757142038e-09
Position 333: 8.905956061398607e-09
Position 657: 8.087856466812048e-09
Position 861: 4.388685434888585e-09
Position 793: 3.154371182622314e-09
Position 821: 1.1210609708912652e-09
Position 535: 2.9516311352366196e-10
Position 859: 2.2444247529133086e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8469: 0.8546150663662518
Position 15776: 0.6292058827261572
Position 25640: 0.5887759070628957
Position 28322: 0.49177696991981185
Position 8187: 0.45948245054192305
Position 15801: 0.33531351238639695
Position 11584: 0.27770354046616347
Position 4855: 0.21835313553045685
Position 23552: 0.20885759464615863
Position 30810: 0.15603465397272143
Position 13711: 0.14749020868560714
Position 1727: 0.11344334741693533
Position 8494: 0.09392697325996491
Position 26715: 0.08779804342040388
Position 8225: 0.08000895020104512
Position 28827: 0.07999074360555848
Position 1616: 0.07497188197379227
Position 13267: 0.06969603203234663
Position 2761: 0.06264240382769744
Position 4974: 0.056164414504000615
Position 22977: 0.04067279921053483
Position 318: 0.035082787483077416
Position 20210: 0.03326203487635597
Position 11316: 0.03237948754333034
Position 10784: 0.026766434956791277
Position 8510: 0.026541672341037253
Position 6470: 0.025599616016343443
Position 8170: 0.02374928749299741
Position 15837: 0.02311180289345583
Position 21821: 0.02304589705197459
Position 11666: 0.021947593345716068
Position 11603: 0.020644841715164414
Position 25885: 0.019859794276003602
Position 5532: 0.01943457748220884
Position 27043: 0.017370702747295696
Position 20226: 0.016222286565739808
Position 27689: 0.01513828207116892
Position 15965: 0.014077905593811333
Position 6474: 0.013730768272031357
Position 4698: 0.01333784072229208
Position 4572: 0.01312968132289945
Position 1391: 0.012916121786464535
Position 17604: 0.012405469605112246
Position 25389: 0.01132909146518502
Position 9628: 0.01122797795786701
Position 19552: 0.011029478084429138
Position 521: 0.00979325393147658
Position 22431: 0.009733575462146121
Position 8308: 0.009090518152351942
Position 22577: 0.008895493295018837
Position 4789: 0.008130407122732984
Position 13374: 0.007865942571787935
Position 26869: 0.007482042847879657
Position 19998: 0.0067439797697728295
Position 18893: 0.006644096490696806
Position 8020: 0.006373605083666031
Position 19840: 0.005844013019346159
Position 6641: 0.005825176500843319
Position 1636: 0.005764105765857191
Position 25904: 0.005530370507370574
Position 16506: 0.005506363899902515
Position 7823: 0.005169791921002926
Position 5751: 0.005048110114525967
Position 3028: 0.00436115454382955
Position 24367: 0.00411473993878145
Position 24343: 0.00407041478493761
Position 15654: 0.00404858309642149
Position 4914: 0.003160699613925382
Position 18931: 0.002742784158696722
Position 16502: 0.002701222328433963
Position 4877: 0.002646246146730792
Position 19555: 0.0025053474491707017
Position 1820: 0.002422802660126764
Position 9747: 0.0022585448430171486
Position 17178: 0.002211241122127266
Position 5605: 0.001814377154339586
Position 5780: 0.001750702073002022
Position 17265: 0.001520022058318928
Position 129: 0.0013436587861577016
Position 19630: 0.0013060673707977876
Position 23719: 0.0013003436365305362
Position 17584: 0.001240598111800101
Position 1743: 0.0010594014825277146
Position 6531: 0.0009399133424325174
Position 15627: 0.0008462389087957544
Position 14810: 0.0007985551528450973
Position 20701: 0.000739983292103064
Position 1461: 0.0007222688964427321
Position 4015: 0.0005600753884729616
Position 495: 0.0005313640321303638
Position 1842: 0.0005307595492722968
Position 18283: 0.0005162198590705465
Position 16838: 0.0004373911532403161
Position 16676: 0.00043669508757319297
Position 1656: 0.00043226181923231
Position 12382: 0.00041358174674526957
Position 17137: 0.0004000336222559907
Position 20914: 0.00039217542870028646
Position 19524: 0.000367248361274846
Position 17160: 0.00033851186759307984
Position 16102: 0.00033271631130080777
Position 1336: 0.0003241349672161038
Position 1809: 0.0003162669290155642
Position 1698: 0.0003135452184804429
Position 924: 0.0002992958995263913
Position 18405: 0.00027157696089775236
Position 14748: 0.0002549179992505398
Position 1200: 0.0002511207618820554
Position 18537: 0.000250378457032072
Position 15315: 0.00023094828133869575
Position 6377: 0.00020925979363392168
Position 4721: 0.00020324930964198476
Position 1409: 0.0001624384327415992
Position 368: 0.00015838093514189126
Position 16526: 0.00015679273019569308
Position 10190: 0.00015072687589118348
Position 16578: 0.00014766440267386673
Position 3100: 0.00014567156142217296
Position 849: 0.00013906393481948732
Position 3032: 0.0001377356601278353
Position 16329: 0.00013017245337866936
Position 10725: 0.0001271639642901314
Position 9218: 0.0001189828054206229
Position 19164: 0.00011174202729015176
Position 3977: 0.00010976425562327763
Position 14676: 9.263174000277462e-05
Position 9605: 9.116215178009402e-05
Position 10211: 8.383443143164303e-05
Position 10999: 8.358428870006657e-05
Position 4530: 7.537283645029573e-05
Position 1217: 7.141000735639077e-05
Position 460: 6.970449333996536e-05
Position 1442: 6.864455902704116e-05
Position 14445: 6.697956028003874e-05
Position 1110: 6.463269039621802e-05
Position 1490: 6.253790093079347e-05
Position 10237: 5.972492644962586e-05
Position 10385: 5.884558682798087e-05
Position 16143: 5.824309760375409e-05
Position 17951: 5.4571441964360844e-05
Position 545: 5.04817250243024e-05
Position 15250: 4.2325237247585976e-05
Position 15150: 3.911538841817712e-05
Position 8986: 3.693448771500016e-05
Position 1468: 3.469703158271274e-05
Position 4527: 3.4248651428095346e-05
Position 12218: 3.3831660176507254e-05
Position 1798: 3.359948499052789e-05
Position 4494: 2.974160415710012e-05
Position 1247: 2.8974711221573623e-05
Position 2994: 2.8192682010972657e-05
Position 3905: 2.6403812303751665e-05
Position 3092: 2.5203052020102926e-05
Position 3288: 2.464442687517566e-05
Position 4092: 2.459478242933794e-05
Position 961: 2.4101578947015493e-05
Position 1121: 2.3566243011762983e-05
Position 16263: 2.2470524362155605e-05
Position 16191: 2.176178722694796e-05
Position 1061: 1.989517689356072e-05
Position 11927: 1.9361618794274443e-05
Position 13942: 1.930042320530951e-05
Position 8966: 1.711940848557476e-05
Position 11891: 1.6771419590171123e-05
Position 1793: 1.656557733907662e-05
Position 1759: 1.5539804978705944e-05
Position 5900: 1.505436694365219e-05
Position 717: 1.4047607196331698e-05
Position 15028: 1.3138334849307772e-05
Position 888: 1.2776799754424846e-05
Position 1047: 1.2364365593084498e-05
Position 267: 1.226096555957107e-05
Position 14585: 1.095172032987906e-05
Position 5801: 9.629180816896299e-06
Position 9221: 9.516061889317732e-06
Position 9310: 9.469166426214915e-06
Position 139: 9.24852073838591e-06
Position 9160: 9.206080947955344e-06
Position 998: 8.536765682505495e-06
Position 176: 8.337695457879248e-06
Position 5842: 8.237863462696487e-06
Position 9854: 6.9058286053725915e-06
Position 1425: 6.50837306939446e-06
Position 817: 5.788910793385536e-06
Position 547: 5.572208144186623e-06
Position 3784: 5.545149573717789e-06
Position 9368: 5.256442658259975e-06
Position 1308: 5.15750149252233e-06
Position 570: 4.518726244436795e-06
Position 10487: 4.5083226021319094e-06
Position 1266: 4.15967057142941e-06
Position 7655: 4.108757955703926e-06
Position 12078: 4.009091640729511e-06
Position 473: 3.5408914911924603e-06
Position 3761: 3.499168599557947e-06
Position 892: 2.9577998189910064e-06
Position 855: 2.835137616264012e-06
Position 8782: 2.6708847363704382e-06
Position 1429: 2.509263791975438e-06
Position 793: 2.4213616052753282e-06
Position 7257: 2.4077115259837903e-06
Position 447: 2.393762312416738e-06
Position 3364: 2.241963699858369e-06
Position 10622: 2.161595044942139e-06
Position 1928: 2.125013306736318e-06
Position 10401: 1.92363963334913e-06
Position 1955: 1.637260312878786e-06
Position 10099: 1.5991967318837603e-06
Position 1259: 1.2821414834837763e-06
Position 9313: 1.2049372906492642e-06
Position 9034: 1.0237849147155088e-06
Position 3938: 9.903633706650593e-07
Position 1077: 8.925971792089702e-07
Position 8055: 7.641513567822888e-07
Position 1638: 7.008985690854022e-07
Position 6198: 4.822595710171697e-07
Position 3460: 4.5701272600419787e-07
Position 241: 3.147918808015944e-07
Position 1095: 1.7474703685567548e-07
Position 2766: 1.2210795342315774e-07
Position 2781: 1.0851816042364912e-07
Position 3081: 7.59359303807152e-10
Position 3132: 3.4077915951425656e-10
Position 966: 2.0243138318072443e-10
Position 802: 1.1397286441489704e-10
Position 142: 1.0810885623329789e-10
Position 872: 1.0256322092462217e-10
Position 476: 7.616593613542176e-11
Position 182: 1.0244979969778241e-11
Position 479: 3.0367428323463646e-12
Position 188: 1.543791268585876e-12
Position 748: 5.162676282038151e-13
Position 192: 2.747021139751953e-13
Position 111: 1.0533656714878981e-13
Position 215: 2.647516591244263e-14
Position 204: 2.3049825849939436e-14
Position 68: 1.83780698136045e-18
