Gene = NTPCR
Position 764: 0.02989271024590543
Position 14299: 0.028953135572939683
Position 18650: 0.023892173223819462
Position 31874: 0.02376849848709687
Position 4532: 0.02268598728087148
Position 17214: 0.02196001942304335
Position 28022: 0.02149202574965379
Position 617: 0.021413700210250856
Position 19456: 0.020738323475227874
Position 24437: 0.019661736026386833
Position 14548: 0.018825432770885255
Position 17404: 0.01852496257413267
Position 12037: 0.01807817798881958
Position 5913: 0.018006128350269827
Position 369: 0.017684889891113633
Position 5236: 0.01765791688202436
Position 17369: 0.017152960920676457
Position 12931: 0.01655262993655055
Position 6959: 0.016408109278728503
Position 17473: 0.01618908682325792
Position 23546: 0.01591448943305429
Position 4571: 0.013668800431245885
Position 28172: 0.01365206640237226
Position 7183: 0.01270030695494418
Position 16749: 0.011955503213717212
Position 351: 0.011842678341741136
Position 17458: 0.011766720368113154
Position 4512: 0.01129399780378028
Position 23912: 0.010510300850556748
Position 19713: 0.01030994596058965
Position 19127: 0.01030596064517406
Position 705: 0.010268664650752704
Position 3668: 0.010042406605869483
Position 218: 0.009780974445235024
Position 7201: 0.009762043254557555
Position 19890: 0.009132667469169485
Position 14119: 0.009059780525255535
Position 3866: 0.008886875958794973
Position 12472: 0.008837772143257813
Position 7929: 0.008781459902979809
Position 7407: 0.00860648685001326
Position 25677: 0.00825972065135818
Position 14171: 0.008214256590569981
Position 19616: 0.00805955594443361
Position 16944: 0.007709140971863341
Position 20556: 0.007287455224016242
Position 14611: 0.0072242579721840845
Position 21732: 0.006935419591997819
Position 5428: 0.006909711347192906
Position 16618: 0.006716514187923603
Position 6043: 0.006350355512075062
Position 7780: 0.00608335159731147
Position 5618: 0.006062523911478795
Position 22787: 0.005955560350877047
Position 6127: 0.005899357836424301
Position 14987: 0.005734692015783049
Position 12184: 0.005612627008155398
Position 11516: 0.0054852184054771285
Position 10890: 0.005429034225556847
Position 2209: 0.005175680643626377
Position 6058: 0.00493595705932726
Position 6980: 0.0049026559275735584
Position 7394: 0.004647390516626024
Position 2094: 0.004607923263752674
Position 374: 0.004597600509070148
Position 4152: 0.0045583336561669475
Position 9740: 0.0044234733244378
Position 13782: 0.004418659140925933
Position 28865: 0.004382445846607096
Position 4489: 0.004331553399578697
Position 21755: 0.004321870384075083
Position 14078: 0.00417768453479467
Position 4012: 0.0040150992582759755
Position 4484: 0.0038137643506446646
Position 3802: 0.003813503464298241
Position 18608: 0.0038068209574911986
Position 1931: 0.0035962308801252845
Position 19634: 0.0035170884854941655
Position 30554: 0.003287312429744245
Position 18975: 0.003265840138277635
Position 20522: 0.003232946579623831
Position 7691: 0.0031766227127660116
Position 7810: 0.0031216387264591935
Position 13899: 0.0027807458705032383
Position 21664: 0.002756434383816436
Position 16648: 0.0026789234125909876
Position 383: 0.0025552737526470587
Position 6752: 0.002542234042441176
Position 12208: 0.0024857377233248297
Position 28345: 0.0022934614191750437
Position 21478: 0.002244149323935135
Position 30493: 0.002185960982718859
Position 19171: 0.00214323203756425
Position 12294: 0.0020815883312669497
Position 3465: 0.001965216147618554
Position 6893: 0.001964118297150169
Position 5455: 0.0019136967933836072
Position 5016: 0.001877028415650111
Position 2583: 0.0018604868455868253
Position 4180: 0.0017653155943117213
Position 7387: 0.0017594817816066026
Position 14874: 0.0017513141574241194
Position 2293: 0.0017139176781062065
Position 312: 0.001692129350049411
Position 29844: 0.001670243599985508
Position 4814: 0.001659699445978577
Position 6076: 0.0016315621430953366
Position 4056: 0.0015661417497231107
Position 20777: 0.0015639229606150575
Position 26636: 0.0015515949531182789
Position 3634: 0.0015445034401838542
Position 10937: 0.0015420692035481088
Position 19298: 0.0014731567326475704
Position 396: 0.0014711602649990897
Position 1604: 0.0014689899912927805
Position 7120: 0.0013953862666503695
Position 29013: 0.0013782187443752642
Position 25717: 0.0013543305181117232
Position 8037: 0.0013378590806174962
Position 19112: 0.0013046142598202672
Position 18521: 0.0012533668719982949
Position 19088: 0.001243080490187583
Position 18811: 0.0012405385378897837
Position 6016: 0.0012042296122257458
Position 18580: 0.001201152265632259
Position 18573: 0.0011691632776694605
Position 1911: 0.0011657747719603605
Position 1073: 0.0011537309848004787
Position 4375: 0.0011078246382758687
Position 28333: 0.0010814106598158973
Position 3815: 0.0010556393279984463
Position 2560: 0.0010500949840400572
Position 7507: 0.0009823397960173614
Position 5795: 0.0009490949428095178
Position 3826: 0.0009292784891532966
Position 4356: 0.0009087303037662603
Position 20146: 0.000880193523943492
Position 5544: 0.0008519161928154825
Position 2415: 0.0008498872485315299
Position 18304: 0.0008464619772928872
Position 25129: 0.0008455312372577501
Position 502: 0.000821754909682323
Position 18235: 0.0008132674617244188
Position 18740: 0.0008029650409165175
Position 2464: 0.0008025588499843715
Position 4039: 0.0007770912712853755
Position 4396: 0.0007518783690373349
Position 1630: 0.0006968061546720829
Position 4751: 0.0006782878337667802
Position 21897: 0.0006742391621856711
Position 4545: 0.0006725957012538152
Position 808: 0.0006673548676230034
Position 18273: 0.0006585451808615377
Position 2225: 0.0006579808901793733
Position 16558: 0.0006418801931426355
Position 26017: 0.0006220486953957801
Position 3517: 0.0006199964955068884
Position 7577: 0.0006174945598420121
Position 2153: 0.0005958062597018331
Position 203: 0.0004759945902608997
Position 5996: 0.0004340197645138557
Position 450: 0.00042760021289775784
Position 6143: 0.0004062138156518503
Position 235: 0.0003953699562572511
Position 8421: 0.0003900729075760273
Position 1981: 0.0003758430126304399
Position 6995: 0.00037327618342835765
Position 2313: 0.00036940289064063683
Position 18628: 0.0003336940215280387
Position 3953: 0.00033260908608907227
Position 3404: 0.0003290088444140474
Position 5727: 0.00032845163618716377
Position 3443: 0.00032099184048201197
Position 4875: 0.00032021433591190434
Position 3933: 0.00031836314321976054
Position 3540: 0.00030648800252719655
Position 5700: 0.0002968819949086383
Position 20351: 0.00029143433030181897
Position 5019: 0.0002802629404345186
Position 4962: 0.0002776867992776557
Position 4935: 0.00027379241069888514
Position 4131: 0.0002661390903333215
Position 18713: 0.0002484081367824655
Position 570: 0.00023965749732636927
Position 3543: 0.00023946171439590227
Position 25209: 0.00023696673320406075
Position 3417: 0.00022569428322437104
Position 7727: 0.000221698763232774
Position 9338: 0.00021840423456175268
Position 5261: 0.00021077066937519496
Position 24827: 0.00020977759422696762
Position 19268: 0.00020427415949502513
Position 1490: 0.000197243670487154
Position 13814: 0.00018943146041088202
Position 508: 0.00018539113477646037
Position 6252: 0.00018208577991367844
Position 4105: 0.0001697181599384343
Position 805: 0.0001666472400838442
Position 6465: 0.0001557341093499291
Position 4097: 0.0001539009796244138
Position 25887: 0.00014970241580410074
Position 18122: 0.0001424723684090183
Position 790: 0.0001376639907176369
Position 6808: 0.0001333910053407851
Position 21267: 0.0001266621538600827
Position 341: 0.0001259556165033186
Position 718: 0.0001252456916178138
Position 25180: 0.0001165186827653849
Position 7001: 0.00011211506217163956
Position 20936: 0.00011159682615867249
Position 5920: 0.00010844495306433898
Position 3321: 0.00010765166251673904
Position 2125: 0.00010759132377162458
Position 975: 0.00010592027575396242
Position 327: 9.624222249616969e-05
Position 263: 9.358850522177651e-05
Position 23043: 9.28992750534341e-05
Position 2953: 8.935240857174373e-05
Position 3749: 8.819028283565513e-05
Position 5943: 8.62540387293399e-05
Position 18373: 6.841221859468098e-05
Position 7709: 6.829666261684698e-05
Position 6673: 6.224980844275287e-05
Position 708: 6.118336147688198e-05
Position 306: 5.292959241937612e-05
Position 1125: 5.1186427595016274e-05
Position 17858: 4.815232619935333e-05
Position 6175: 4.7033267656748824e-05
Position 1907: 4.2659516066925324e-05
Position 390: 4.0177216071697926e-05
Position 6628: 3.846850141084222e-05
Position 20961: 3.77399505310567e-05
Position 19295: 3.757025866593815e-05
Position 1496: 3.5012116630753554e-05
Position 6831: 2.813773845873646e-05
Position 7544: 2.4598772580848496e-05
Position 1795: 2.3428008163069796e-05
Position 17951: 1.774418036196943e-05
Position 6405: 1.5288974645719566e-05
Position 6571: 1.3690084238794511e-05
Position 3904: 9.454735199805945e-06
Position 2419: 8.976044493359069e-06
Position 1274: 8.356057470020819e-06
Position 2272: 8.113473319297722e-06
Position 2507: 8.040960565832166e-06
Position 6081: 7.812429574997357e-06
Position 6559: 7.653269418484146e-06
Position 1381: 5.9478500783999035e-06
Position 1768: 5.662987712682895e-06
Position 452: 4.7492133037719315e-06
Position 998: 4.2343606725729535e-06
Position 1236: 3.484044409217217e-06
Position 321: 3.0441767210512817e-06
Position 1037: 3.000727448891814e-06
Position 2655: 2.8203190077427987e-06
Position 2627: 2.7722220166473095e-06
Position 3560: 2.6643133076229645e-06
Position 3430: 2.662208949354443e-06
Position 802: 2.619607607522495e-06
Position 2687: 2.5163336977146096e-06
Position 2161: 2.127192470500535e-06
Position 2005: 1.8907164303919544e-06
Position 4760: 1.769918229488644e-06
Position 1610: 1.3733195406935343e-06
Position 963: 1.1400663128003353e-06
Position 1687: 9.52219398665571e-07
Position 1716: 9.480860579896895e-07
Position 1199: 7.417765473478057e-07
Position 993: 6.826229883374936e-07
Position 270: 6.271947971728807e-07
Position 476: 6.224873834153249e-07
Position 481: 6.061627144209633e-07
Position 897: 6.002518033704217e-07
Position 5893: 2.004659117190641e-07
Position 1606: 1.887626960816382e-07
Position 1107: 1.8459095732888091e-07
Position 1511: 1.5450232559775253e-07
Position 581: 1.2186882782786456e-07
Position 1083: 1.1849780654587587e-07
Position 85: 1.1777841933480021e-07
Position 1080: 9.909706788320826e-08
Position 120: 7.001744795601878e-08
Position 1009: 6.603506866160072e-08
Position 1220: 4.343302214366519e-08
Position 576: 4.0638427916558454e-08
Position 674: 3.880141798671562e-08
Position 1289: 3.624592900589252e-08
Position 879: 3.213623603189638e-08
Position 860: 2.9506409771491198e-08
Position 1286: 2.71581103277953e-08
Position 149: 2.178054714475062e-08
Position 1326: 1.0136133766696193e-08
Position 1422: 9.28190068076347e-09
Position 272: 8.7282189284192e-09
Position 1152: 6.05196339834067e-09
Position 892: 4.884959976256719e-09
Position 157: 3.3714920361673483e-09
Position 679: 2.5219609604254587e-09
Position 151: 2.3676410419287403e-09
Position 681: 1.5153781607767698e-09
Position 825: 1.024354416096127e-09
Position 838: 8.343094312274172e-10
Position 592: 7.688058062215726e-10
Position 690: 7.434748111300797e-10
Position 832: 5.227558123141937e-10
Position 1018: 4.6377903020547647e-10
Position 813: 2.944415648726989e-10
Position 687: 1.7717076188493355e-10
Position 820: 1.7122619979702336e-10
Position 915: 7.0272267965626396e-12
Position 901: 4.584655285653369e-12
Position 131: 2.2970921302114077e-15
