Gene = RAB29
Position 655: 5.7628810124238185e-08
Position 223: 3.8513002144052884e-08
Position 3974: 2.4005935263777752e-08
Position 982: 1.0217297803021221e-08
Position 323: 1.0174748947188261e-08
Position 1409: 7.46981916059798e-09
Position 637: 7.009452250339392e-09
Position 1772: 6.94933259105999e-09
Position 182: 5.108832471396152e-09
Position 1640: 2.669126793799792e-09
Position 125: 2.4664528372738147e-09
Position 618: 5.664205079308812e-10
Position 226: 2.4588162754584715e-10
Position 643: 2.444232387388835e-10
