Gene = TXNDC15
Position 13: 3.194817785102858e-06
Position 732: 3.0670921893161747e-06
Position 2259: 2.4160143098242274e-06
Position 1107: 2.363236516333474e-06
Position 591: 1.2167917847729385e-06
Position 46: 1.1973855777573864e-06
Position 406: 2.0223794539769992e-07
Position 200: 1.834809872947674e-07
Position 23: 1.7635569338185108e-09
Position 437: 5.789688837271299e-10
Position 137: 3.24556790883978e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1195: 0.5732741135888282
Position 2396: 0.24312561957803927
Position 2953: 0.11801187349231382
Position 19688: 0.09919038273972251
Position 13947: 0.09214891045758448
Position 13402: 0.051038480863260786
Position 6538: 0.046874887765342536
Position 11164: 0.04601150744354209
Position 1268: 0.04238841527218767
Position 3336: 0.04150538715337179
Position 3094: 0.040524007286421866
Position 17089: 0.03892215362505588
Position 8361: 0.0384040689615743
Position 2806: 0.037032923934256584
Position 16625: 0.02978507892724391
Position 8324: 0.025405190248521253
Position 7254: 0.024953342642067694
Position 7431: 0.02224558751266106
Position 1094: 0.02162297660680663
Position 6966: 0.02002034345239978
Position 8474: 0.019993197165780838
Position 4704: 0.017080327360021092
Position 7795: 0.015407807140642365
Position 5759: 0.01485022571361807
Position 5473: 0.014625832453095667
Position 1511: 0.013467705206996717
Position 3627: 0.013316810694271907
Position 6999: 0.01311098428323535
Position 14416: 0.01291170776371785
Position 14588: 0.012503582653367162
Position 8204: 0.011653197646556715
Position 14704: 0.01152938274176873
Position 2823: 0.010173572648578674
Position 2643: 0.009466319971871846
Position 9142: 0.00930749075297057
Position 2618: 0.009258030612266148
Position 8514: 0.009199219184581378
Position 580: 0.009170322004299692
Position 10469: 0.008790996180836412
Position 5671: 0.007911057038385405
Position 1164: 0.007328386259747814
Position 4832: 0.006934270000637729
Position 2908: 0.00674582626417881
Position 808: 0.0066443064189830306
Position 1713: 0.006403692356564418
Position 562: 0.005338159058839534
Position 7515: 0.005151084063602539
Position 10490: 0.004980088554067292
Position 6654: 0.004556785184018794
Position 6424: 0.004500658319891543
Position 1244: 0.004289380925251971
Position 149: 0.003909516946486782
Position 3849: 0.0037975622822351476
Position 6174: 0.003247779762466819
Position 1470: 0.002919028610018919
Position 1307: 0.0027302405945435716
Position 2735: 0.002667893026469893
Position 3991: 0.002413660269862055
Position 4563: 0.0023546174938481094
Position 7127: 0.002310763370910051
Position 2218: 0.0019422255778450066
Position 547: 0.0019353382993466902
Position 2856: 0.0016219299020177492
Position 1179: 0.0015662903457946918
Position 2955: 0.0012570595349660166
Position 418: 0.0011457081368969925
Position 3349: 0.0011350547635979075
Position 4707: 0.0011303729541562984
Position 1739: 0.0010795281211870714
Position 1774: 0.0009654794525112083
Position 1201: 0.0009413026776895482
Position 2315: 0.0007963081472050107
Position 2048: 0.0007894104396564564
Position 6331: 0.0007582099412241107
Position 1887: 0.0007184342489773812
Position 3490: 0.000703973142460044
Position 4016: 0.0006002748514643248
Position 5579: 0.0005397864255286232
Position 1911: 0.00045503838810921995
Position 2051: 0.0004369836500132109
Position 7362: 0.0004331347178658995
Position 1247: 0.00041384821904018234
Position 6315: 0.0004129577893741982
Position 4728: 0.00040967747151202035
Position 594: 0.0003963836023338433
Position 903: 0.00023870592614888976
Position 285: 0.00023481141938025578
Position 2537: 0.00020683084923603083
Position 2534: 0.000199263337658685
Position 2583: 0.00018574343076626854
Position 1344: 0.0001722840215433597
Position 1644: 0.0001704137560450809
Position 4947: 0.00016691478309012272
Position 4880: 0.0001551447856217645
Position 382: 0.0001265257531570489
Position 1221: 0.00012518968565519494
Position 385: 0.0001176567016554121
Position 3798: 0.00010075050200670228
Position 3649: 9.567079716588943e-05
Position 962: 8.308246653932807e-05
Position 2985: 8.040662248948772e-05
Position 1521: 7.989093274913404e-05
Position 2570: 7.740659196731972e-05
Position 2353: 7.46889116677185e-05
Position 1273: 7.103296547513726e-05
Position 1820: 6.388989089931188e-05
Position 987: 3.969572471257828e-05
Position 1389: 3.884377105874026e-05
Position 455: 3.6978029308276316e-05
Position 266: 3.414225763616751e-05
Position 1481: 3.316229956716525e-05
Position 1209: 3.185965879425527e-05
Position 726: 2.4763972300997205e-05
Position 1310: 2.2675476540592532e-05
Position 1039: 1.817299816586472e-05
Position 2913: 1.664907539720868e-05
Position 484: 1.188730225795881e-05
Position 1568: 1.1626141495761361e-05
Position 973: 1.0461817375366163e-05
Position 331: 9.793579487192983e-06
Position 1315: 9.269790140940861e-06
Position 356: 8.89651202704271e-06
Position 936: 8.710201813458763e-06
Position 1325: 7.722758246158425e-06
Position 2361: 7.474651988996338e-06
Position 1564: 5.090072856212625e-06
Position 1097: 4.91454092794455e-06
Position 756: 4.676707763237664e-06
Position 442: 4.007977119826387e-06
Position 500: 3.662855312662855e-06
Position 991: 3.441266519734535e-06
Position 507: 3.3394330775901213e-06
Position 427: 2.6844541753468746e-06
Position 1486: 2.064631841671239e-06
Position 1101: 1.9170743801018816e-06
Position 326: 1.8514755600378686e-06
Position 1527: 1.8197495607937301e-06
Position 225: 1.7405334449409478e-06
Position 685: 1.2862018264365607e-06
Position 774: 1.041262725999e-06
Position 437: 6.29634243546245e-07
Position 1000: 5.819879813852154e-07
Position 295: 5.038136943524331e-07
Position 920: 4.896369315947245e-07
Position 2258: 4.557894574088753e-07
Position 462: 4.09944948803617e-07
Position 127: 3.504845430421663e-07
Position 387: 2.673055815374799e-07
Position 732: 2.3398526758667257e-07
Position 191: 2.270177265938074e-07
Position 464: 2.031120850626328e-07
Position 429: 2.0285217480255315e-07
Position 994: 1.9992709079981342e-07
Position 335: 1.492366441823969e-07
Position 163: 1.0215856753691362e-07
Position 1407: 7.179131482397888e-08
Position 769: 6.72373624807969e-08
Position 338: 6.553754378438243e-08
Position 307: 5.760207219728344e-08
Position 515: 5.31740870045062e-08
Position 358: 4.7673450021762074e-08
Position 153: 3.9282627090957e-08
Position 200: 1.9018247558402875e-08
Position 230: 3.658074235955557e-09
Position 183: 3.444254751252848e-10
Position 304: 3.0534769200888286e-10
Position 234: 1.5512212313266087e-10
Position 74: 1.3986093291726678e-10
Position 168: 8.131472420671912e-11
Position 312: 3.337184855382981e-11
Position 180: 1.592272538199559e-11
Position 82: 5.981017972565768e-12
Position 158: 3.4010327827876988e-12
Position 173: 5.078285465838111e-14
