Gene = LNP1
Position 1348: 0.00017407687036739215
Position 6376: 0.00016185625106634313
Position 7412: 0.0001582718265440252
Position 4006: 0.00015103863692634645
Position 881: 0.00014137170010153748
Position 1651: 0.00014043015661904747
Position 4210: 0.00014001454194636774
Position 3782: 0.0001387901288223835
Position 4712: 0.0001386776496955239
Position 1002: 0.00013739912564067982
Position 1177: 0.00013668345054310236
Position 1390: 0.000126665703193855
Position 6153: 0.00012010264206627948
Position 3425: 0.00011801222545260978
Position 1196: 0.0001063342091320753
Position 164: 0.00010602222803813115
Position 905: 0.00010372548854589936
Position 1687: 9.659567711577597e-05
Position 397: 8.864446551678343e-05
Position 5165: 8.372276604951008e-05
Position 3442: 8.252848925373237e-05
Position 833: 7.767677658190472e-05
Position 3290: 7.550511664897741e-05
Position 2365: 7.392648627796436e-05
Position 3323: 7.052949263471468e-05
Position 1624: 6.824840289964803e-05
Position 1072: 6.79598791707723e-05
Position 2481: 6.432685997846921e-05
Position 1584: 6.335439374299523e-05
Position 5207: 6.332838281362526e-05
Position 4780: 6.319706462750762e-05
Position 2390: 5.608967258427226e-05
Position 3287: 4.994975996098698e-05
Position 3785: 4.828300225250461e-05
Position 3095: 4.603965467659963e-05
Position 1618: 4.541491217722006e-05
Position 104: 4.4908037037079164e-05
Position 1084: 4.2726469599575694e-05
Position 3964: 3.6638744842356627e-05
Position 3521: 3.6093964646296945e-05
Position 2962: 3.4446306322951076e-05
Position 2043: 2.6621131437892472e-05
Position 347: 2.426116941371458e-05
Position 2177: 2.2353670453509555e-05
Position 2653: 2.1925727536395404e-05
Position 3246: 2.1320163414420876e-05
Position 1016: 2.1119955040934288e-05
Position 2352: 1.89952527004412e-05
Position 1588: 1.887340075912768e-05
Position 1416: 1.6645120132787457e-05
Position 1222: 1.054851809468191e-05
Position 423: 8.999200946244756e-06
Position 836: 5.779789005400381e-06
Position 1672: 5.235855013079051e-06
Position 1640: 4.910169655897138e-06
Position 788: 4.371887880517608e-06
Position 686: 2.1082347719240164e-06
Position 772: 1.4159198249785704e-06
Position 1152: 9.612034402672027e-07
Position 888: 9.490784176448875e-07
Position 610: 2.5185843311394675e-07
Position 839: 1.7643255231934256e-07
Position 1504: 1.1921141992310167e-07
Position 361: 8.152377805188537e-08
Position 1530: 6.83366226157269e-08
Position 1550: 5.880349746650656e-08
Position 710: 5.4677269114719605e-08
Position 355: 3.416436517712156e-08
Position 554: 3.3091393762694464e-08
Position 745: 3.15121558159228e-08
Position 1025: 2.8326494593621382e-08
Position 520: 1.5494259328145305e-08
Position 137: 1.1950055088859747e-08
Position 186: 6.359977854266585e-09
Position 134: 6.322989391477675e-09
Position 452: 3.899590545922215e-09
Position 665: 3.722803678498307e-09
Position 438: 3.4714550278711406e-09
Position 441: 3.0078649364618454e-09
Position 169: 2.1879264231195463e-09
Position 309: 1.295633242085373e-09
Position 195: 2.504572595990212e-10
Position 484: 1.272636434171367e-10
Position 547: 1.0503656656386006e-10
Position 286: 6.14940693376254e-11
Position 466: 5.2507356439250793e-11
Position 575: 3.252676610813085e-11
