Gene = MLANA
Position 3546: 0.0005249470262272936
Position 16524: 0.0004763085648920334
Position 1601: 0.0004093325206767522
Position 342: 0.00038667222627894796
Position 207: 0.00036653234060503813
Position 1590: 0.00034787124532250187
Position 908: 0.00034324846760600404
Position 18197: 0.00033182488098461977
Position 1502: 0.00032337110737433005
Position 1256: 0.0002848258317647068
Position 2873: 0.0002781783972236443
Position 19800: 0.0002609919854960385
Position 2122: 0.0002595858341113923
Position 16551: 0.00025682396777687
Position 18983: 0.00023965655917905667
Position 2368: 0.00022555770257998286
Position 4616: 0.00021279019881877798
Position 1262: 0.00021032087688085198
Position 2398: 0.00020814899232984933
Position 17877: 0.000201386805779657
Position 16282: 0.00019814205024148732
Position 3476: 0.00019156743145426822
Position 18303: 0.00018490179692045696
Position 3314: 0.00017386176190330085
Position 19523: 0.0001608544470108134
Position 1717: 0.00016008315531377426
Position 361: 0.00015920753289463323
Position 1886: 0.0001550717629701799
Position 5762: 0.00014791551609177488
Position 3169: 0.0001407136481006905
Position 2915: 0.00013894661747548354
Position 301: 0.00013548760178933443
Position 3516: 0.0001315085899337648
Position 531: 0.0001260277293510192
Position 1821: 0.00012263228026696265
Position 290: 0.00011886541591249233
Position 1944: 0.00011690114139470729
Position 17211: 0.00010878733442444502
Position 1867: 0.00010758497949399125
Position 3199: 0.00010446992044115008
Position 18482: 9.971968808607027e-05
Position 1186: 9.917769716170756e-05
Position 17663: 9.63444945463828e-05
Position 2498: 9.49490796228827e-05
Position 3070: 9.10650972954022e-05
Position 1443: 8.564326018787638e-05
Position 662: 7.619129017136346e-05
Position 591: 6.980658012927054e-05
Position 2296: 6.531396695815862e-05
Position 18811: 6.229467355259109e-05
Position 1562: 5.94564221407924e-05
Position 3035: 5.744001218605335e-05
Position 1446: 4.889230573365317e-05
Position 16620: 4.836686422838535e-05
Position 2187: 4.383736527803549e-05
Position 2313: 3.9087370004092015e-05
Position 1803: 3.849778065345268e-05
Position 776: 3.725571764688639e-05
Position 1147: 3.5633287457896464e-05
Position 538: 2.9545086719583492e-05
Position 445: 2.7912342082630716e-05
Position 452: 2.6026635748676547e-05
Position 781: 2.1644603362892175e-05
Position 636: 1.979848285278128e-05
Position 2243: 1.900461953419421e-05
Position 4224: 1.8774744374522342e-05
Position 1115: 1.83394547439814e-05
Position 17973: 1.8332828145049854e-05
Position 593: 1.8215077673357235e-05
Position 2706: 1.8188534769534003e-05
Position 4798: 1.782891110298285e-05
Position 1050: 1.6118712752784792e-05
Position 18268: 1.3993063820756549e-05
Position 2180: 1.3889562160034247e-05
Position 571: 1.3584296075587444e-05
Position 1748: 1.2382807407019516e-05
Position 2427: 1.0258424820469739e-05
Position 1333: 8.954697386750395e-06
Position 1037: 6.755090426869553e-06
Position 2436: 5.920202737474856e-06
Position 1392: 5.775113002821909e-06
Position 1685: 5.57266426867373e-06
Position 1680: 5.489914133032371e-06
Position 381: 5.275034965958592e-06
Position 1273: 5.111795922823971e-06
Position 868: 5.0339732008381135e-06
Position 350: 4.343564783028177e-06
Position 2030: 3.4175210360019265e-06
Position 2851: 3.1418558904168823e-06
Position 18154: 2.999970208515818e-06
Position 669: 2.207243214222662e-06
Position 2834: 1.9112016795104444e-06
Position 500: 1.5049773813868645e-06
Position 1141: 1.4748533833919876e-06
Position 1102: 1.4384290774416978e-06
Position 397: 7.420730020896248e-07
Position 7278: 6.501854686043715e-07
Position 1524: 3.7333294838427653e-07
Position 811: 1.235377677482512e-07
Position 912: 9.778734974115469e-08
Position 1774: 9.543286618480961e-08
Position 994: 9.478390206361105e-08
Position 792: 6.744783775451764e-08
Position 1920: 6.505120671888435e-08
Position 974: 5.2779518200437025e-08
Position 494: 4.696004630235613e-08
Position 1057: 1.6139947953111873e-08
Position 1000: 1.1916977628778255e-08
Position 930: 8.912866477926145e-09
Position 843: 4.788304889762427e-09
Position 185: 7.376769415597996e-10
Position 454: 3.6400774786284904e-10
Position 948: 1.535572745096397e-10
Position 180: 1.4677704146945496e-10
Position 816: 8.733112482854483e-11
Position 935: 3.935426588011003e-11
Position 785: 3.926308909857009e-11
Position 104: 2.67257372845976e-11
Position 130: 2.3082776866153672e-11
Position 955: 2.2391039669331822e-11
Position 603: 2.2358021797054035e-11
Position 958: 2.1045170002856912e-11
Position 166: 1.2857901563935754e-11
Position 111: 4.088011500026778e-12
Position 108: 1.3585502292726444e-12
Position 134: 2.5670643534733716e-13
Position 819: 2.5143593125484334e-13
Position 115: 1.8199997242272502e-13
Position 82: 1.719955363973856e-13
Position 85: 1.1183155097533332e-13
Position 117: 6.100311827575548e-14
Position 139: 4.658873230494483e-15
Position 141: 2.3463272991383312e-18
