Gene = CSPG5
Position 11564: 0.651779142328684
Position 15192: 0.5714095588414096
Position 1505: 0.42481862439186097
Position 14786: 0.36020896802208624
Position 11794: 0.2670348334779063
Position 8233: 0.25955226982176965
Position 7984: 0.2011418013188219
Position 13077: 0.20079265880736832
Position 2244: 0.19962665039095595
Position 13693: 0.19499339075484176
Position 3744: 0.1497087011962003
Position 2611: 0.1313024142249729
Position 1679: 0.11348523673141221
Position 15833: 0.10362321081329985
Position 1114: 0.1017965954808074
Position 13254: 0.052280550906347464
Position 1376: 0.05003395424449247
Position 18343: 0.040233427210187724
Position 13822: 0.03215051387506324
Position 2273: 0.03024899409997324
Position 17902: 0.028970594062447313
Position 3883: 0.02878161311127632
Position 17937: 0.027345856195725472
Position 1049: 0.024806789812001018
Position 13668: 0.02274864163892599
Position 13295: 0.02255369096169186
Position 1818: 0.02136449219392512
Position 8263: 0.02018679613336442
Position 9188: 0.019896099620145866
Position 438: 0.019406373829610326
Position 3706: 0.018655900304652938
Position 18266: 0.018043801883998997
Position 8059: 0.017076427259515543
Position 9180: 0.016624536822316897
Position 13527: 0.01373203760581884
Position 3773: 0.012421295580152994
Position 13772: 0.011773114020847181
Position 9143: 0.011637062313848345
Position 828: 0.010169556196936658
Position 10006: 0.009821970444198682
Position 3770: 0.00962695828285585
Position 11721: 0.00905127978518315
Position 2199: 0.008880935415189016
Position 1095: 0.00872806353548118
Position 737: 0.00838284859976899
Position 3848: 0.007775444598573189
Position 12973: 0.007733773042467013
Position 16095: 0.007095306577261017
Position 15137: 0.00682744495443002
Position 9370: 0.0066266497123824795
Position 16816: 0.006281152766058067
Position 8189: 0.0061042718049594755
Position 3139: 0.0060736816775196585
Position 3328: 0.005849213409277328
Position 9373: 0.00584712885030778
Position 13616: 0.005308454012082949
Position 8342: 0.00519236971735652
Position 6506: 0.005163975564133412
Position 3824: 0.0051223807914816165
Position 987: 0.004975581712501685
Position 1408: 0.0047558163718554244
Position 8364: 0.004716279369943307
Position 3902: 0.004386964417673901
Position 15401: 0.004244260150557332
Position 9238: 0.003851619511696634
Position 9108: 0.003700961251333907
Position 14294: 0.003246885043065935
Position 2544: 0.0030714793246636317
Position 13388: 0.0030066014814102734
Position 1329: 0.0029675763811681266
Position 9712: 0.0028995588373200293
Position 1948: 0.0027665771169865004
Position 11191: 0.0027084824522330907
Position 1344: 0.002698806500859748
Position 5429: 0.0026346764699656956
Position 3796: 0.0026261104193766142
Position 528: 0.0025559076520922886
Position 9068: 0.0025479140730704634
Position 3785: 0.0024298326098976344
Position 5530: 0.0023963558142314355
Position 16122: 0.0023933084878694586
Position 6356: 0.0022567717620357885
Position 7409: 0.0022472459193776124
Position 6098: 0.002215797663881039
Position 7539: 0.002037688520206958
Position 7703: 0.001996906015585258
Position 2249: 0.0019211431971983336
Position 7637: 0.0018238175102549446
Position 3382: 0.001752298407475957
Position 2343: 0.0017264145172722967
Position 1460: 0.001703241732841865
Position 2623: 0.0016083377644463546
Position 8062: 0.001527919847213891
Position 8301: 0.0014582436370147206
Position 832: 0.001444347712737054
Position 9160: 0.0013331700392138727
Position 3150: 0.0012067334469510966
Position 777: 0.0011461377846483187
Position 6459: 0.0011032624113979763
Position 3201: 0.0011031405019556876
Position 3598: 0.0010398945584892824
Position 1784: 0.0009184408686963347
Position 5319: 0.0009106110876969288
Position 13434: 0.0009024493898098071
Position 3799: 0.0009022844641578085
Position 984: 0.0008837840729976946
Position 5533: 0.0008445751274650965
Position 8982: 0.0008210996778255331
Position 8420: 0.0008115137404870216
Position 3246: 0.0008043727039325936
Position 3174: 0.0008005763337211961
Position 3273: 0.0007653034582692402
Position 11943: 0.000697520939405434
Position 9270: 0.0006145764648196643
Position 397: 0.0006058270587142731
Position 1168: 0.0006029623209895978
Position 543: 0.0005916918664956121
Position 8842: 0.0005300462132731052
Position 8339: 0.0005281585435357723
Position 5854: 0.0005131245665315925
Position 3208: 0.0004582406808109575
Position 6167: 0.0004216901924960478
Position 15723: 0.0003993216836952095
Position 9732: 0.00039743016612268575
Position 7732: 0.00037709111568524223
Position 3129: 0.00037313566990218415
Position 8304: 0.00036953484469371756
Position 2682: 0.0003594232151779288
Position 3334: 0.0003317616351124198
Position 1030: 0.00032320900536889833
Position 3805: 0.00030784967031007287
Position 1416: 0.00030740066378627155
Position 16169: 0.0003052192685865943
Position 2513: 0.0003011307726083765
Position 9314: 0.00029302852453300706
Position 3162: 0.00029213226251406616
Position 511: 0.00028950127514962276
Position 3311: 0.0002823369741005207
Position 2811: 0.00026392233995332627
Position 6018: 0.0002525038462198071
Position 351: 0.00025130596026606383
Position 8137: 0.0002475979423504153
Position 553: 0.0002438400919189955
Position 393: 0.00023358226505847858
Position 15578: 0.00022762720113161453
Position 11162: 0.00021510146201963076
Position 12144: 0.00021175154081757447
Position 2366: 0.00018826819567084287
Position 750: 0.00018393239841174483
Position 1300: 0.00018140138977591834
Position 2015: 0.00017303614493116372
Position 1195: 0.0001446968728116108
Position 781: 0.00014349754712851748
Position 9922: 0.000137927228415092
Position 15919: 0.00012282900620947515
Position 1897: 0.00010630406519614582
Position 8747: 0.00010410930969071683
Position 6112: 9.746275855085276e-05
Position 8460: 9.403527255787787e-05
Position 2821: 8.810290535109588e-05
Position 1061: 8.671117245294249e-05
Position 11969: 8.521869916431234e-05
Position 2769: 8.33141059755415e-05
Position 3106: 7.795036247403626e-05
Position 9497: 7.746210750432639e-05
Position 5334: 7.314449363958287e-05
Position 12588: 7.235612404892412e-05
Position 3924: 6.802276373859958e-05
Position 8077: 6.196792828773559e-05
Position 2950: 6.032728621495632e-05
Position 766: 5.2326175290061465e-05
Position 11424: 5.126100615748261e-05
Position 8427: 4.5566028761095404e-05
Position 2953: 4.290728943356287e-05
Position 229: 4.068088144023336e-05
Position 1022: 3.5299812607410244e-05
Position 9542: 3.224360893983246e-05
Position 786: 2.6737414697910595e-05
Position 1138: 2.619013551841822e-05
Position 959: 2.5932891379468134e-05
Position 677: 2.478900684955025e-05
Position 673: 2.308009528666889e-05
Position 8485: 2.244378022752709e-05
Position 2879: 2.0438716260111335e-05
Position 447: 1.8760690427973372e-05
Position 3366: 1.791052987265906e-05
Position 3498: 1.669861044714562e-05
Position 356: 1.616621323904783e-05
Position 3409: 1.5386406886660237e-05
Position 8794: 1.4236640764475332e-05
Position 1165: 1.4187049589756448e-05
Position 8777: 1.4120420767491647e-05
Position 454: 1.3927025022632353e-05
Position 417: 1.3356341231062367e-05
Position 8797: 1.3283510462711209e-05
Position 144: 1.2946146705938445e-05
Position 662: 1.1553764623647126e-05
Position 919: 1.1172945535946617e-05
Position 708: 1.0490556848291402e-05
Position 574: 1.0348896295996642e-05
Position 3278: 1.0210299347501386e-05
Position 3492: 9.344052488200107e-06
Position 1175: 9.024380112117655e-06
Position 176: 8.860916750610581e-06
Position 8295: 8.254672779602891e-06
Position 1066: 8.191911140056072e-06
Position 3512: 7.793494100301851e-06
Position 615: 7.2087494573736985e-06
Position 860: 7.144215500016513e-06
Position 1427: 6.039372248318639e-06
Position 235: 5.75387279593778e-06
Position 599: 5.578981994418488e-06
Position 558: 5.537027178804348e-06
Position 665: 5.02620195961657e-06
Position 715: 4.8727716970288985e-06
Position 1906: 4.1612598604973955e-06
Position 624: 4.125472975132935e-06
Position 793: 4.099320480455867e-06
Position 721: 4.009338197326198e-06
Position 5152: 3.949046941787138e-06
Position 317: 3.9107758024647306e-06
Position 3600: 3.908571297046717e-06
Position 688: 3.8057213245480783e-06
Position 242: 3.754314506710144e-06
Position 201: 3.617329524569866e-06
Position 7781: 3.5472669600325565e-06
Position 353: 2.767876948661915e-06
Position 925: 2.5943267463851816e-06
Position 695: 2.3820080695879414e-06
Position 7597: 2.244912965610202e-06
Position 632: 2.1972906082777353e-06
Position 1429: 1.95015915900831e-06
Position 3684: 1.5312582793247436e-06
Position 3670: 1.3592501862029182e-06
Position 413: 1.2765005538543043e-06
Position 266: 1.2216942251757557e-06
Position 1123: 1.1729252262331366e-06
Position 1211: 1.08342720043977e-06
Position 269: 9.917033321491233e-07
Position 286: 8.862614780468857e-07
Position 133: 7.531382488572315e-07
Position 6476: 7.305403888477849e-07
Position 261: 6.110238244723979e-07
Position 188: 5.438446648624586e-07
Position 193: 5.409569605260476e-07
Position 9057: 5.1035099834871e-07
Position 1346: 3.384345288848935e-07
Position 5094: 2.6327484875640054e-07
Position 579: 2.0996583433638823e-07
Position 700: 2.056913772446574e-07
Position 952: 2.0250339060096226e-07
Position 148: 1.3904766321221125e-07
Position 647: 1.2204427401791122e-07
Position 1206: 9.584404146659061e-08
Position 612: 9.439700352875503e-08
Position 419: 7.423199027747946e-08
Position 271: 4.5572507605467686e-08
Position 5559: 3.708916873529332e-08
Position 159: 3.7054411860764414e-08
Position 153: 3.516829890952811e-08
Position 250: 2.810459367413486e-08
Position 214: 1.8614501157538184e-08
Position 680: 1.1368212889353897e-08
Position 322: 1.0497496521735463e-08
Position 3711: 1.0397926190216643e-08
Position 206: 6.427858743352106e-09
Position 291: 4.252468605116082e-09
Position 329: 1.3353788529521371e-09
Position 245: 9.470691741225428e-10
Position 640: 9.266508035042826e-10
Position 156: 4.146470407537443e-10
Position 282: 3.96476425552372e-10
Position 163: 3.0064132941005297e-10
Position 562: 1.7882934669304533e-10
Position 218: 1.5825627712817132e-10
Position 682: 5.937135648874892e-11
Position 119: 4.769410083483562e-11
Position 104: 2.8961824175942126e-11
Position 3603: 2.123707056517787e-11
Position 216: 1.858692229295223e-12
