Gene = POT1
Position 201: 0.0016855720965971174
Position 790: 0.0015540929612070733
Position 524: 0.0011753271095022789
Position 559: 0.0010950350358077514
Position 6986: 0.0010571674837321454
Position 120: 0.000990696243805486
Position 645: 0.0009699137082380926
Position 1113: 0.0008668077405086906
Position 2245: 0.0008163125569697813
Position 6128: 0.0007601431187143721
Position 514: 0.0006761819699956043
Position 211: 0.0005416455911715996
Position 3340: 0.0005218847983391417
Position 15007: 0.00044630926881931814
Position 4114: 0.0003477798912804211
Position 1086: 0.00031076038225837116
Position 170: 0.0002491801312768841
Position 15480: 0.00023669153714762063
Position 844: 0.0002196117330935247
Position 14712: 0.00020880405032739122
Position 591: 0.0002040331842187086
Position 612: 0.00017280669793450876
Position 724: 0.0001622193336695959
Position 956: 0.00014463376121935724
Position 639: 0.00012721633361503703
Position 1077: 0.00012430674728143083
Position 385: 0.00010359256651599707
Position 132: 0.0001003805987576785
Position 379: 9.284648125815499e-05
Position 780: 8.484123465890094e-05
Position 238: 7.113304811313073e-05
Position 15001: 6.0988982201709566e-05
Position 605: 5.8032177360294104e-05
Position 225: 5.265942498251334e-05
Position 1433: 3.443209611563499e-05
Position 821: 3.2958882172742074e-05
Position 280: 3.0624440967017685e-05
Position 6152: 2.580833573976638e-05
Position 1068: 2.5492024417702458e-05
Position 1716: 2.451457864473156e-05
Position 333: 2.350247604693241e-05
Position 887: 1.9997460613412302e-05
Position 130: 1.922343273716135e-05
Position 4896: 1.7309551476396602e-05
Position 350: 1.5093655038526124e-05
Position 137: 1.4058558986808779e-05
Position 1573: 1.1069059674924816e-05
Position 720: 9.970196702534485e-06
Position 2484: 8.897314814056725e-06
Position 1612: 8.852945672283224e-06
Position 464: 8.641665609517451e-06
Position 711: 8.534715040276971e-06
Position 31: 7.60127065455965e-06
Position 1606: 6.987193509283928e-06
Position 816: 6.612896241239986e-06
Position 192: 6.13456369687451e-06
Position 1538: 5.261920096586401e-06
Position 107: 5.066948795823408e-06
Position 1428: 4.488957311464949e-06
Position 54: 4.135519415629555e-06
Position 1475: 4.01661066809426e-06
Position 1778: 3.878316832346895e-06
Position 484: 3.3604257669997904e-06
Position 1661: 3.3025626506866873e-06
Position 795: 2.7512835844826953e-06
Position 1226: 2.1312256032810064e-06
Position 1568: 8.495938226166351e-07
Position 2024: 5.926965734414725e-07
Position 229: 2.3415722298787188e-07
Position 33: 1.5752462873453837e-07
Position 1761: 1.3960305414241998e-07
Position 261: 7.253833895358818e-08
Position 35: 6.197861286419883e-08
Position 215: 5.6252119261888e-08
Position 466: 4.106416336750981e-08
Position 352: 1.8698151434925013e-08
Position 213: 6.838048912773796e-09
Position 42: 6.376887964265155e-09
Position 585: 3.859152389430266e-09
Position 311: 2.728928076917725e-09
Position 313: 1.773716485089272e-09
Position 331: 1.2050723744974483e-10
Position 472: 7.363065606883277e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 14334: 0.9986057466715479
Position 7872: 0.7585057887596479
Position 981: 0.7202726672855673
Position 37600: 0.6581037221490161
Position 1474: 0.4083659296354822
Position 292: 0.28169170651328107
Position 984: 0.20948642705264225
Position 1528: 0.14497988352811106
Position 32768: 0.11780290814553053
Position 12962: 0.09949674301451082
Position 11824: 0.07013736218644656
Position 9395: 0.04830584039736259
Position 10318: 0.046166358138394654
Position 1318: 0.04417921366219464
Position 23200: 0.043988037893476946
Position 28580: 0.040968257449030834
Position 4324: 0.040823867682439396
Position 3988: 0.03491122260025042
Position 5451: 0.034363340585507364
Position 13388: 0.03426058801255389
Position 555: 0.03313041641133931
Position 27742: 0.032702979522774976
Position 13022: 0.030570160680939172
Position 7822: 0.03047527542831998
Position 12926: 0.026894219405587592
Position 6413: 0.024174507221809586
Position 1441: 0.02402696752693616
Position 1904: 0.022937349791723512
Position 5041: 0.020351414986138273
Position 1286: 0.020192097585051038
Position 1026: 0.019607594589819578
Position 21243: 0.01895265542573735
Position 2570: 0.014094545451394762
Position 2314: 0.01382006387771231
Position 4026: 0.013502553745496599
Position 15387: 0.01182853884534186
Position 1064: 0.010974748467283317
Position 28026: 0.0100464353503265
Position 11330: 0.009990466799329944
Position 9359: 0.00974405640539816
Position 24279: 0.009281464589502457
Position 1254: 0.009241324661925931
Position 7350: 0.009068493988891453
Position 6451: 0.00824649534633896
Position 261: 0.00807978959449586
Position 22232: 0.00788437217914512
Position 1486: 0.007287343539204032
Position 4060: 0.007021863174034623
Position 4130: 0.0066313173515708725
Position 400: 0.006592188884333385
Position 10242: 0.005837946902084529
Position 3845: 0.005836909023108051
Position 6733: 0.005464507088076298
Position 23450: 0.005063977603919793
Position 15409: 0.005001183453713786
Position 704: 0.004941103982497473
Position 15615: 0.004824145787679036
Position 19124: 0.004743569749456133
Position 8540: 0.004450039701459882
Position 7967: 0.004345813084645351
Position 11347: 0.003974901897780462
Position 364: 0.0039195902119238055
Position 4158: 0.003821787295076546
Position 20115: 0.0038040364912765566
Position 17746: 0.0036422915737747033
Position 14928: 0.003605086957456581
Position 19492: 0.0035743331009498646
Position 6545: 0.0035428132105843765
Position 739: 0.003517129635746545
Position 633: 0.0034590231046086987
Position 22054: 0.0030119942348376177
Position 4264: 0.0026967416751125153
Position 24470: 0.0026295182239916993
Position 14744: 0.002610893582546252
Position 612: 0.002461857658736596
Position 1133: 0.0024581950961269426
Position 3279: 0.0023997366757237295
Position 266: 0.0023780983535956006
Position 4097: 0.0023660873750094664
Position 6063: 0.002309244582023273
Position 1715: 0.0020779717328220644
Position 14695: 0.0020457176030145097
Position 338: 0.0020203680541562062
Position 3476: 0.002015592269246392
Position 21294: 0.0019165408944187665
Position 23603: 0.001869549128631427
Position 2542: 0.0018573488842056317
Position 21202: 0.0018545186678249697
Position 1329: 0.001572897508242111
Position 15347: 0.0015722106214870022
Position 14504: 0.001557495386398456
Position 1981: 0.0013663309019000985
Position 14524: 0.0012541493176394382
Position 3247: 0.001152814567538439
Position 14656: 0.0011169995474652123
Position 3164: 0.0010833031033982985
Position 1004: 0.0010495898189283482
Position 19528: 0.000989292939494332
Position 2158: 0.000956333886631722
Position 3507: 0.0009422832160403034
Position 20670: 0.0009321045013987589
Position 7691: 0.0009296210973727846
Position 1304: 0.0009040056688697998
Position 4239: 0.0008822760799938179
Position 15853: 0.0008689876206915332
Position 2669: 0.0008216873525157018
Position 19334: 0.0008123739719792646
Position 1508: 0.0007610470253384788
Position 13450: 0.0007218810455429862
Position 367: 0.0006924526382882759
Position 18263: 0.0006851751321749794
Position 16867: 0.0006296279319107983
Position 20692: 0.0005741833323462615
Position 324: 0.0005729775565767794
Position 20746: 0.0005569529451035925
Position 14673: 0.0005443396475501681
Position 2060: 0.0005293036665357385
Position 22872: 0.0005157554789124525
Position 2234: 0.0005056893413050624
Position 6378: 0.00047201643396607067
Position 5348: 0.0003987438532163511
Position 6028: 0.00037965932908161766
Position 18402: 0.00033991271971499165
Position 669: 0.0003227599910894706
Position 19733: 0.0002979963803363561
Position 14784: 0.00029723521704261063
Position 18804: 0.00028975436834511974
Position 1208: 0.00028276717173352753
Position 3913: 0.00028236328252976114
Position 16397: 0.0002538827817263349
Position 361: 0.0002258648472364624
Position 447: 0.000219409332326052
Position 311: 0.00021518614675475502
Position 18433: 0.00021463461155156655
Position 1399: 0.00019469774817395622
Position 20437: 0.00019070316342025432
Position 15496: 0.00015844653455626315
Position 14622: 0.00015478539831369334
Position 294: 0.00014564131826719736
Position 1036: 0.00014047420932833575
Position 17236: 0.0001376645000038518
Position 1137: 0.00013722192610016932
Position 1952: 0.00013504462760938226
Position 19414: 0.00012394350925860182
Position 225: 0.00011572458684309013
Position 14789: 0.00011510239757364765
Position 1068: 0.00011161802893450888
Position 16529: 9.57904546559091e-05
Position 15513: 9.372063360490661e-05
Position 16678: 8.964157171260613e-05
Position 1033: 8.854463730372589e-05
Position 15139: 8.266218407204662e-05
Position 1086: 6.0026120109836496e-05
Position 15656: 5.890637345693997e-05
Position 762: 5.702225422758541e-05
Position 13479: 5.613357277659344e-05
Position 1510: 5.25357193644327e-05
Position 422: 4.0822927050769046e-05
Position 578: 3.718398760328942e-05
Position 995: 3.071940378748882e-05
Position 1116: 3.0680364601319674e-05
Position 1187: 3.015502915934792e-05
Position 901: 2.997659412326769e-05
Position 11053: 2.7910983375964784e-05
Position 988: 2.6215185479082653e-05
Position 1243: 2.4223575463388416e-05
Position 15573: 2.2306894670259057e-05
Position 728: 1.8000190847087042e-05
Position 407: 1.5306991229976804e-05
Position 235: 1.5022667412544025e-05
Position 6660: 1.3972068346023607e-05
Position 1564: 1.3325329507281681e-05
Position 1369: 1.2209864860183101e-05
Position 11522: 1.2152179263475102e-05
Position 4619: 1.091318351223545e-05
Position 718: 1.0758614300939831e-05
Position 460: 1.0369665642373676e-05
Position 4721: 1.0113029558892936e-05
Position 1150: 9.6715099579064e-06
Position 493: 9.46910280099166e-06
Position 1985: 9.278408671353455e-06
Position 1091: 8.850885322660943e-06
Position 564: 7.891035975137013e-06
Position 8911: 7.443977767941362e-06
Position 1113: 7.242847418794063e-06
Position 8493: 7.047892836704214e-06
Position 10767: 6.834925799063374e-06
Position 4372: 6.336101282313101e-06
Position 775: 6.316642930329644e-06
Position 9743: 5.890329337592345e-06
Position 1231: 5.591679416612603e-06
Position 907: 5.568089583957764e-06
Position 1587: 4.964942016067464e-06
Position 9617: 4.023438765057814e-06
Position 9433: 4.011202860992693e-06
Position 801: 3.287309260869098e-06
Position 1216: 3.2578038934955316e-06
Position 8257: 3.0567492520140597e-06
Position 2359: 2.710570562068595e-06
Position 8178: 2.6698332487141264e-06
Position 2606: 2.606591589590136e-06
Position 2911: 2.3243520110766106e-06
Position 1365: 2.127789138118613e-06
Position 2951: 2.101893722879343e-06
Position 6178: 1.8593232325367357e-06
Position 1939: 1.6645042988725626e-06
Position 1413: 1.6442278036490371e-06
Position 5741: 1.5695171135691453e-06
Position 371: 1.5422619693897593e-06
Position 812: 1.4986884445307652e-06
Position 1660: 1.461016380157284e-06
Position 1512: 1.438574400982434e-06
Position 529: 1.3259252756853288e-06
Position 1967: 1.322759050046503e-06
Position 524: 1.319247671378775e-06
Position 6959: 1.1492481447025269e-06
Position 477: 1.1178635680726436e-06
Position 2688: 9.711944300775014e-07
Position 2069: 8.143847837182787e-07
Position 1385: 5.959814657425959e-07
Position 1640: 5.595234211591275e-07
Position 1719: 5.01022727604829e-07
Position 1694: 4.7447424674290304e-07
Position 479: 2.7251314949535883e-07
Position 1538: 1.3225810125638783e-07
Position 1813: 1.2879978732914187e-07
Position 2046: 1.27664926326236e-07
Position 1670: 9.270956505179005e-08
Position 1166: 2.604521094392126e-08
Position 402: 2.242599268173746e-08
Position 205: 1.2564743560430366e-08
Position 464: 1.0171443149505676e-08
Position 385: 2.716696014434516e-09
Position 379: 1.3059421671574307e-09
Position 168: 8.280039656715787e-10
Position 374: 8.220516506112663e-10
Position 499: 3.9018563754034184e-10
Position 511: 5.691401019099451e-11
Position 180: 4.1337087975030243e-11
Position 124: 2.411817135035541e-11
Position 112: 7.155835428597692e-12
Position 192: 2.0540663008797464e-16
Position 182: 8.540539657014888e-21
