Gene = RABL3
Position 52049: 0.006792271845554563
Position 12263: 0.0064522252006598
Position 11729: 0.006323264984583679
Position 20224: 0.00616651832736221
Position 3808: 0.005986196104316085
Position 49186: 0.0058827277576422145
Position 14070: 0.005734477570267647
Position 53472: 0.005288186849962038
Position 50440: 0.005261829855099465
Position 54180: 0.005204600342377747
Position 48848: 0.0045762143502723705
Position 12903: 0.004456523852583969
Position 36685: 0.004295546100598947
Position 51239: 0.004259237870338303
Position 48769: 0.004169327413486173
Position 48811: 0.004104241901280657
Position 36643: 0.004096472293892609
Position 22393: 0.0036603787744099187
Position 12446: 0.0035899612140241777
Position 48453: 0.0035895713528242986
Position 50627: 0.0034594947465027104
Position 3928: 0.003307113396745872
Position 11349: 0.0032649318994128506
Position 4201: 0.0029557595925492493
Position 3777: 0.0026549048352112123
Position 55803: 0.0026509389715297297
Position 4773: 0.002636633636523237
Position 12329: 0.0024352622637782454
Position 19649: 0.002353683776268328
Position 13043: 0.0021784435973820266
Position 16393: 0.0020321835947042623
Position 1596: 0.002019168725592034
Position 466: 0.0019942773370476953
Position 11770: 0.0018738128014307465
Position 15019: 0.0017321783779857373
Position 7961: 0.0016857751964578077
Position 13048: 0.0016654430246081414
Position 8021: 0.0016309226413687157
Position 19481: 0.001623843222416281
Position 756: 0.0015580011279600257
Position 7166: 0.0014942470514717457
Position 50578: 0.001445446155382839
Position 5778: 0.001411489818577366
Position 8293: 0.0012188123353695558
Position 417: 0.001132845513329467
Position 5826: 0.00109270383601429
Position 4630: 0.001077886457944076
Position 3667: 0.0010331982563421293
Position 16355: 0.0010110978162331393
Position 1296: 0.0010082274579031182
Position 36708: 0.0009996821797462361
Position 49214: 0.0009168365609203798
Position 4343: 0.0009157118386004103
Position 1026: 0.0008728420704865522
Position 50490: 0.0008567522693155565
Position 867: 0.0008543037220785062
Position 50828: 0.0008415614896255643
Position 554: 0.0008241988156988655
Position 3418: 0.000818330967075603
Position 4426: 0.0008066987188698779
Position 2100: 0.0007959550688531313
Position 12377: 0.0007913592969298839
Position 50831: 0.0007683997357794254
Position 9075: 0.0007633428524299411
Position 5649: 0.0007629696984446219
Position 16270: 0.0007458008531262057
Position 19715: 0.0007382134706781555
Position 53195: 0.0007023343567839787
Position 3871: 0.0006506038795238427
Position 54447: 0.0005940396925104153
Position 10010: 0.0005630576284734155
Position 12382: 0.0005517939144003264
Position 141: 0.0005304477413827096
Position 52835: 0.000527857956748943
Position 11863: 0.000513745257969333
Position 11917: 0.0005115234903660158
Position 3946: 0.0004937752570078517
Position 10505: 0.0004927199385142515
Position 1234: 0.0004920089130489292
Position 2968: 0.0004894866896185398
Position 13977: 0.00048113112530618544
Position 184: 0.00045950324834104607
Position 51422: 0.00045493248296408616
Position 8190: 0.0004420672825159841
Position 2416: 0.00043798341652984666
Position 16471: 0.0004047314347335202
Position 49147: 0.0003947588654619577
Position 14160: 0.0003857314529799874
Position 4801: 0.0002907879342309012
Position 49311: 0.00028679211119382435
Position 14015: 0.00027824603479831663
Position 49272: 0.0002630835558433209
Position 217: 0.0002629699442524537
Position 650: 0.0002450743713625613
Position 1801: 0.0002404897031268142
Position 11412: 0.00021449040137943884
Position 629: 0.00021273439392915596
Position 424: 0.00019231458171909142
Position 4242: 0.00019077360884499196
Position 664: 0.00018958945626211461
Position 49114: 0.00018782886675738713
Position 194: 0.0001539063363014485
Position 449: 0.000150279464470571
Position 2384: 0.00014840866675752587
Position 14601: 0.00014687623782482477
Position 935: 0.00014112956040010716
Position 4740: 0.00010299742882036537
Position 982: 0.00010101600363572815
Position 12675: 9.673375496534442e-05
Position 2026: 9.494706291349558e-05
Position 4491: 9.343433234582503e-05
Position 39543: 8.488626949304738e-05
Position 12811: 6.687374602335317e-05
Position 2049: 5.771837120211667e-05
Position 12270: 5.606258968551025e-05
Position 3610: 4.874271068132254e-05
Position 39372: 4.803706744414362e-05
Position 2596: 4.7742968582874345e-05
Position 470: 3.9800713405939045e-05
Position 610: 3.722496681677166e-05
Position 550: 3.679370530653913e-05
Position 1921: 3.6411337501941285e-05
Position 3507: 3.6141367510732084e-05
Position 14462: 3.572689626679601e-05
Position 1883: 3.531369856418839e-05
Position 14923: 3.45656389438093e-05
Position 11930: 3.3077149857930713e-05
Position 11708: 3.288925956431834e-05
Position 1638: 2.8825801735623924e-05
Position 38562: 2.764477587717532e-05
Position 2498: 2.6516185931808552e-05
Position 40357: 2.4221010373027917e-05
Position 14985: 2.38651667398153e-05
Position 3394: 2.17729228844495e-05
Position 1179: 2.062082602920564e-05
Position 3103: 2.0589621625404392e-05
Position 1142: 2.0504174222847614e-05
Position 1554: 1.9332144083400573e-05
Position 12191: 1.9051762950216745e-05
Position 3353: 1.776523685250457e-05
Position 2466: 1.7657302989073586e-05
Position 12916: 1.7496181226327707e-05
Position 44195: 1.4094696357451507e-05
Position 12091: 1.2858877368903903e-05
Position 12460: 1.2737066877146982e-05
Position 1238: 1.2638587745462457e-05
Position 1904: 1.2232855955785262e-05
Position 1029: 1.1540227722725933e-05
Position 12333: 1.132181738561214e-05
Position 1348: 1.0376745427571905e-05
Position 1340: 9.56021323515753e-06
Position 38234: 9.511590861009155e-06
Position 1151: 9.483423325515406e-06
Position 3327: 8.696296784706966e-06
Position 1519: 8.005194718057759e-06
Position 3324: 7.583543808455827e-06
Position 704: 7.1188793324200146e-06
Position 2105: 6.514258193242406e-06
Position 203: 6.358191452539464e-06
Position 835: 6.354411714613223e-06
Position 13046: 6.1612121841841066e-06
Position 39020: 6.103274344894088e-06
Position 39266: 5.321899526535013e-06
Position 3694: 5.156778844118313e-06
Position 38864: 4.938377543378917e-06
Position 1300: 4.839059120585857e-06
Position 2787: 4.685885151526768e-06
Position 1946: 4.672954423789197e-06
Position 41657: 4.337250455962896e-06
Position 2009: 4.277926629311255e-06
Position 12610: 3.6570845356341253e-06
Position 37226: 2.9564267465744137e-06
Position 41017: 2.791212070028073e-06
Position 11610: 2.686005495833385e-06
Position 1370: 2.28061806623036e-06
Position 3009: 1.994312184882893e-06
Position 4122: 1.7355848629500303e-06
Position 37273: 1.7194834981491247e-06
Position 2389: 1.5424842675361397e-06
Position 1696: 1.1858809804907004e-06
Position 37338: 9.719664261085034e-07
Position 38170: 8.770080695820808e-07
Position 36816: 8.707062448252479e-07
Position 679: 8.30423545606479e-07
Position 13380: 8.126692835766153e-07
Position 12176: 6.494584417845544e-07
Position 12162: 5.442516940732165e-07
Position 1212: 4.833244794751336e-07
Position 13999: 4.7350709517930555e-07
Position 992: 4.324060305350713e-07
Position 12124: 2.9413789575499117e-07
Position 1119: 2.9224191532567087e-07
Position 1631: 2.3253692455730835e-07
Position 1084: 2.1083839348786342e-07
Position 1977: 2.1033729081628698e-07
Position 2020: 1.9351942680691605e-07
Position 1411: 1.7439829740221586e-07
Position 2055: 1.7383383745205054e-07
Position 916: 1.510327682375132e-07
Position 451: 1.43827644458637e-07
Position 1210: 1.419140848982354e-07
Position 324: 1.3013471091222113e-07
Position 1072: 1.2901339643720482e-07
Position 126: 9.813824955356343e-08
Position 580: 8.09803092434781e-08
Position 768: 7.889990271866248e-08
Position 908: 4.72939437252625e-08
Position 2229: 2.9416275927058743e-08
Position 427: 2.868500541277277e-08
Position 2152: 2.5375230597955423e-08
Position 2317: 2.0003355033207928e-08
Position 2139: 1.7160334311323274e-08
Position 801: 1.495810274908935e-08
Position 880: 1.3127532052449675e-08
Position 593: 2.4579038710091906e-09
Position 585: 2.2113586133596006e-09
Position 595: 1.6622792505765562e-09
Position 385: 1.415179286041975e-09
Position 1693: 6.009610829241133e-10
Position 2337: 3.9279176431199056e-10
Position 19343: 2.930449771625427e-10
Position 517: 2.0763108608051828e-10
Position 589: 1.9952287539162425e-10
Position 16746: 1.5979926265397068e-10
Position 434: 1.5106140067163566e-10
Position 486: 1.349445528682947e-10
Position 17521: 1.293168358797572e-10
Position 582: 8.179388616250399e-11
Position 281: 7.183259152509159e-11
Position 15796: 6.993570616271228e-11
Position 118: 5.066875228769849e-11
Position 382: 4.526962064574446e-11
Position 500: 3.2242778882569044e-11
Position 15665: 2.8820737906536468e-11
Position 431: 1.2547905747760493e-11
Position 770: 1.069084408955209e-11
Position 334: 4.2907001819232254e-12
Position 339: 3.771773040280479e-12
Position 107: 3.663906096240772e-13
Position 393: 5.107306898323767e-14
Position 75: 1.1102362458798154e-16
Position 341: 6.51745465609788e-17
Position 11976: 5.82414967630143e-17
Position 69: 4.0408956605730087e-19
Position 80: 3.638935615420596e-23
