Gene = TPRA1
Position 524: 2.5344603665067433e-10
Position 3891: 7.291213355652275e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5171: 0.9907268342956538
Position 3543: 0.9774974310628932
Position 4931: 0.9690919840817526
Position 4386: 0.9511132325071916
Position 3360: 0.9398474502232383
Position 6648: 0.8959553046266292
Position 564: 0.8358497614850794
Position 4627: 0.7878768211505272
Position 3740: 0.7412909779494633
Position 4181: 0.5014621416014801
Position 2996: 0.3060473811977027
Position 3919: 0.25605245343485666
Position 273: 0.1636292751627814
Position 3895: 0.11455309795352349
Position 3726: 0.10067950103077195
Position 536: 0.09741260142136757
Position 2594: 0.0926083155218971
Position 5971: 0.050975509254798726
Position 6077: 0.0448143938704107
Position 2525: 0.042900628301603135
Position 3262: 0.037815080635868505
Position 4125: 0.03374152668195911
Position 2528: 0.03235585126647683
Position 631: 0.01919181175992272
Position 4136: 0.018793754519812977
Position 5805: 0.0164433739452192
Position 4426: 0.016001398573777886
Position 3970: 0.015604274534919528
Position 2560: 0.013290170519563587
Position 3316: 0.012788086804467236
Position 1587: 0.012724897389896503
Position 2091: 0.012424322201865933
Position 4598: 0.0123663830466649
Position 4895: 0.012318679053459842
Position 2803: 0.011788294997033107
Position 5777: 0.011745983641289098
Position 652: 0.010019828998272471
Position 4054: 0.008886198986087283
Position 1546: 0.008195763511501619
Position 2109: 0.00803967382083358
Position 1006: 0.007125490353539706
Position 4657: 0.00639544931991413
Position 1843: 0.004840848941372157
Position 2421: 0.004146034778524523
Position 7173: 0.004061045837836261
Position 2644: 0.003957729981523159
Position 866: 0.003919632890646685
Position 2631: 0.003870077793451135
Position 4696: 0.0037190518819901937
Position 4216: 0.0033747635199548416
Position 4609: 0.0032295382333203523
Position 6870: 0.003167491709715568
Position 5204: 0.002839614488351737
Position 2855: 0.0025629416158321665
Position 1454: 0.002366236809106996
Position 5675: 0.002361174112719767
Position 5427: 0.0023445228626834498
Position 6614: 0.0021587234628605853
Position 2472: 0.0021030517762765763
Position 1363: 0.002094682678840079
Position 209: 0.0020800557701808413
Position 2475: 0.002051181037083462
Position 3943: 0.001811288269414988
Position 4062: 0.0018109708181656616
Position 5815: 0.0017222876770694392
Position 1639: 0.0016363709241874259
Position 5974: 0.0014694231705081205
Position 6805: 0.0014546101351477847
Position 6782: 0.0012208817417192087
Position 4057: 0.0011946830123243522
Position 939: 0.0011903391841056267
Position 4005: 0.0011282810225212011
Position 4987: 0.0010891397562213488
Position 3318: 0.001045262875391361
Position 5708: 0.0009460982459335755
Position 4319: 0.000945554119493334
Position 3921: 0.000928673185707023
Position 544: 0.0009194962196179973
Position 3515: 0.0009018491186702771
Position 2126: 0.0008644960840364799
Position 2658: 0.0008388253957608651
Position 3993: 0.0008220419015411608
Position 3903: 0.0007842150809804279
Position 669: 0.000766609080563723
Position 6581: 0.0007619460781072186
Position 4099: 0.0007589702930708813
Position 5405: 0.0007583076365927105
Position 1986: 0.0007263471519461457
Position 7292: 0.0006975525665967878
Position 1391: 0.0006651792251911201
Position 4085: 0.0006579399041662335
Position 246: 0.000648680688320449
Position 4187: 0.0006182123571108431
Position 6509: 0.0006077492682167422
Position 7147: 0.0006039387627917392
Position 6212: 0.0005894437092908332
Position 333: 0.0005732912386283094
Position 364: 0.0005715723971720594
Position 2754: 0.0005396508847984083
Position 2805: 0.00045875183781231266
Position 6686: 0.00044972197683177566
Position 4669: 0.00042464918024903475
Position 893: 0.00038218547627258577
Position 7236: 0.0003812328987964101
Position 1747: 0.0003808774243376824
Position 6344: 0.00036067388439602944
Position 4077: 0.0003393212281175829
Position 5179: 0.00033699281443010906
Position 6516: 0.00033448317247706806
Position 824: 0.0003242979212864802
Position 7354: 0.0003233669068600191
Position 4718: 0.00032194073542051436
Position 6024: 0.00029565207469610855
Position 540: 0.00027793574301028924
Position 2601: 0.00026734545018970295
Position 7231: 0.0002647555948827368
Position 2916: 0.00026308407660224117
Position 964: 0.000256631704189853
Position 6116: 0.0002453281323990423
Position 5704: 0.000244556523498063
Position 6724: 0.00023013017859989824
Position 6187: 0.00020444506075659375
Position 5942: 0.00019724149896697618
Position 1524: 0.00019133191151257358
Position 2040: 0.00017873775350549584
Position 1239: 0.00017424420724492583
Position 4851: 0.0001681215905624902
Position 3585: 0.00015633438558687303
Position 2495: 0.0001490363804658991
Position 1236: 0.00014520426137000432
Position 4938: 0.0001375554775511339
Position 510: 0.00013131732185916003
Position 2662: 0.00012496160674517793
Position 4342: 0.0001177120962234064
Position 6661: 0.00011697454471506983
Position 781: 0.00011266796687152831
Position 6149: 0.00010970723560472366
Position 496: 0.00010913159734794297
Position 5865: 0.00010875785254939164
Position 1411: 0.0001044732762174512
Position 5702: 9.738628987110373e-05
Position 2606: 9.69406416184362e-05
Position 7017: 9.137224569208214e-05
Position 5918: 8.32801863374806e-05
Position 4464: 8.239975826360416e-05
Position 6526: 8.046116652046783e-05
Position 2698: 7.891330080977288e-05
Position 4035: 7.683910062296057e-05
Position 5356: 7.665434770009715e-05
Position 4398: 7.487844794297393e-05
Position 3692: 6.875656079888596e-05
Position 7020: 6.792468051451272e-05
Position 7160: 6.675935187654952e-05
Position 305: 6.533007586359819e-05
Position 4879: 6.525963361303726e-05
Position 4013: 6.348763227672497e-05
Position 203: 6.341920011686901e-05
Position 5706: 6.195926829967095e-05
Position 1644: 6.141216450636528e-05
Position 4110: 5.4469573396489445e-05
Position 6879: 5.442077071661101e-05
Position 3820: 5.345022213767945e-05
Position 180: 5.088119074789826e-05
Position 1426: 5.051108542451264e-05
Position 4224: 4.973297082709819e-05
Position 5129: 4.90370356381904e-05
Position 6922: 4.752045087158976e-05
Position 2360: 4.7335686140649865e-05
Position 4021: 4.191241075640007e-05
Position 4866: 4.191048169705457e-05
Position 399: 4.1456542878956264e-05
Position 1386: 4.00788650837775e-05
Position 970: 3.8597974773137055e-05
Position 3791: 3.618251482276943e-05
Position 6285: 3.404819086745972e-05
Position 5710: 3.121913815768888e-05
Position 7360: 2.835219355841085e-05
Position 512: 2.7805296748637204e-05
Position 1032: 2.5930724606381408e-05
Position 165: 2.565130944250694e-05
Position 6098: 2.461364402950053e-05
Position 308: 2.2891446703531985e-05
Position 5684: 2.267151723859163e-05
Position 5839: 2.0838785479046094e-05
Position 5886: 2.0816168826015398e-05
Position 5922: 2.0593310562127654e-05
Position 6486: 1.9260558321824383e-05
Position 215: 1.9186297812393408e-05
Position 4478: 1.9062320872563598e-05
Position 237: 1.8648795206575876e-05
Position 5622: 1.743598003296422e-05
Position 3757: 1.6693813605720076e-05
Position 2297: 1.598006890677525e-05
Position 6333: 1.5820078561599582e-05
Position 4753: 1.5364994493229863e-05
Position 224: 1.3856785812011746e-05
Position 4881: 1.3809656926039031e-05
Position 2067: 1.3325906725091667e-05
Position 2384: 1.2860427892580384e-05
Position 1677: 1.279892748348254e-05
Position 4693: 1.2601684987371834e-05
Position 6789: 1.1901833924940194e-05
Position 4941: 1.0839781676023428e-05
Position 1993: 1.040031499072893e-05
Position 712: 1.0245048687622575e-05
Position 1868: 9.882387557918378e-06
Position 4502: 8.978062482207487e-06
Position 6416: 8.76700763960091e-06
Position 5488: 8.4606706855814e-06
Position 6420: 7.844376406806059e-06
Position 5903: 7.720319594554574e-06
Position 4325: 7.265592916834883e-06
Position 1370: 7.162197419632134e-06
Position 4539: 6.576357623206212e-06
Position 1044: 6.4762308824215276e-06
Position 1078: 5.8615912478084845e-06
Position 4066: 4.9360495459309395e-06
Position 229: 4.140536213204102e-06
Position 328: 3.9831497891749006e-06
Position 3751: 3.86530336125272e-06
Position 1460: 3.5302660294788593e-06
Position 1948: 3.3867904440634406e-06
Position 4339: 2.9901576875822133e-06
Position 5788: 2.6366270566903833e-06
Position 4508: 2.6152673905485265e-06
Position 1066: 2.4508835942993674e-06
Position 1510: 2.2764936033834975e-06
Position 1332: 2.1246620654714197e-06
Position 3094: 2.100038858359113e-06
Position 787: 1.9870716279424687e-06
Position 1027: 1.503857390703032e-06
Position 142: 1.4177156535341715e-06
Position 1681: 1.1258867177571957e-06
Position 1316: 1.1088453555821403e-06
Position 4242: 9.777164821143455e-07
Position 1260: 8.858706150514742e-07
Position 1892: 8.380358607711514e-07
Position 901: 7.671812422004872e-07
Position 221: 6.677983445139515e-07
Position 5140: 5.810727699487796e-07
Position 947: 5.253124121533861e-07
Position 415: 5.140733440063724e-07
Position 3555: 3.9014817346228943e-07
Position 702: 3.4400868716755293e-07
Position 871: 3.280413384854018e-07
Position 3590: 3.2644386760747096e-07
Position 3476: 3.254978387184524e-07
Position 1258: 3.1195310693913637e-07
Position 1336: 3.101899861736653e-07
Position 1309: 3.0772699526391574e-07
Position 1122: 2.905820797036614e-07
Position 803: 2.7773181468701434e-07
Position 5821: 2.5074830712448197e-07
Position 3762: 2.270197113783468e-07
Position 975: 1.963096280906549e-07
Position 751: 1.6142037740532566e-07
Position 1658: 1.501337230749423e-07
Position 5824: 1.198415740547724e-07
Position 5817: 1.1596425927826351e-07
Position 474: 1.1322426321436318e-07
Position 486: 1.0139227210892021e-07
Position 5117: 8.690112842656016e-08
Position 719: 8.4612287786582e-08
Position 5143: 7.990843823175008e-08
Position 1398: 6.130081610261646e-08
Position 1048: 6.075087146310932e-08
Position 1053: 5.5605643518689814e-08
Position 904: 2.9684192807515195e-08
Position 3852: 2.455476627449108e-08
Position 3825: 2.399512804727569e-08
Position 4299: 2.3290141338476375e-08
Position 807: 2.0400246990443033e-08
Position 1084: 1.810446748756795e-08
Position 124: 1.740594022559074e-08
Position 136: 8.319280122555708e-09
Position 153: 8.016379583953139e-09
Position 5051: 4.040812330051608e-09
Position 1142: 3.9486239963361925e-09
Position 724: 1.5740809388793879e-09
Position 440: 1.3251394077232922e-09
Position 5312: 1.044980699383661e-09
Position 5125: 5.908115526108312e-10
Position 1073: 5.552017761522241e-10
Position 5332: 3.9493651618055907e-10
Position 420: 2.2750744059728842e-10
Position 914: 2.1400670044778293e-10
Position 1108: 2.118242368247105e-10
Position 1112: 1.183243710522391e-10
Position 424: 1.0353502705919433e-10
Position 456: 7.788712795864777e-11
Position 450: 7.362314070573155e-12
Position 1089: 4.739759578758648e-12
