Gene = UQCRH
Position 1331: 0.00015607037511403412
Position 9446: 0.00015299115361736132
Position 281: 0.00015197377398054268
Position 5472: 0.00014955714747910158
Position 3576: 0.00013867564013507195
Position 8485: 0.00012788800109048826
Position 8873: 0.00012483284698150014
Position 8583: 0.00011912995605574169
Position 9406: 0.00011808414211340288
Position 1387: 0.00011197860050168403
Position 735: 0.00011181389363009533
Position 10273: 0.00011095298917314248
Position 1977: 0.00010202563578387872
Position 7073: 9.59054115953996e-05
Position 3731: 9.504019160295835e-05
Position 365: 9.451393047861586e-05
Position 7534: 8.602420035859521e-05
Position 7504: 8.52597790158147e-05
Position 8897: 8.395347926991251e-05
Position 6902: 8.15054886198728e-05
Position 8941: 8.126502469500203e-05
Position 9383: 8.07583025003069e-05
Position 2219: 7.118462593326509e-05
Position 8416: 7.07907621658889e-05
Position 873: 7.064492687563601e-05
Position 8320: 6.871332545721079e-05
Position 9339: 6.664293700626115e-05
Position 4874: 6.395381952532255e-05
Position 8627: 6.370589744836936e-05
Position 4350: 6.188691266727811e-05
Position 7988: 5.8498110366302246e-05
Position 4512: 5.7793077681372227e-05
Position 8275: 5.688109376655721e-05
Position 8205: 5.558346789211221e-05
Position 1748: 5.4526308896865293e-05
Position 8251: 5.4183142444149954e-05
Position 3889: 5.131847567108109e-05
Position 3128: 4.3979660781680675e-05
Position 7787: 3.59056260110129e-05
Position 6770: 3.5230435746833134e-05
Position 7766: 3.281893104560794e-05
Position 9417: 3.256588716920077e-05
Position 7205: 3.088326320238951e-05
Position 2424: 3.0772289512698235e-05
Position 9133: 3.0101121555911792e-05
Position 2347: 2.9607183349159636e-05
Position 2953: 2.825116000467166e-05
Position 9208: 2.823874322131586e-05
Position 2003: 2.621950745909113e-05
Position 317: 2.586379251309627e-05
Position 8950: 2.5641412745845562e-05
Position 8806: 2.4276745978481382e-05
Position 7118: 1.9286337472194766e-05
Position 856: 1.683191314251416e-05
Position 1539: 1.6331137900997214e-05
Position 7588: 1.6217584018175394e-05
Position 2195: 1.0262139815940473e-05
Position 1122: 7.72224542023937e-06
Position 121: 5.053901027538837e-06
Position 1187: 4.1960309789664075e-06
Position 1170: 4.01284091354717e-06
Position 498: 3.1663409515907937e-06
Position 881: 2.1273089992983217e-06
Position 692: 2.0804661909973853e-06
Position 1393: 1.934674082501564e-06
Position 554: 1.2981936018393121e-06
Position 178: 1.1697058809564185e-06
Position 3385: 1.1088872666189976e-06
Position 698: 8.855196877462683e-07
Position 232: 7.369316461516112e-07
Position 2749: 7.041835476581012e-07
Position 2777: 6.559938359353542e-07
Position 487: 5.109984122132665e-07
Position 129: 4.710501679081947e-07
Position 647: 4.4173893023531546e-07
Position 589: 3.999022297646375e-07
Position 1412: 3.9226150189687484e-07
Position 675: 3.295580354577839e-07
Position 3356: 2.821621866666737e-07
Position 159: 1.4288981224109637e-07
Position 311: 1.2938184170900625e-07
Position 897: 1.1456759264499841e-07
Position 1445: 9.296461128189395e-08
Position 1638: 8.566140617622575e-08
Position 153: 8.457158027713148e-08
Position 811: 7.780396574947228e-08
Position 186: 5.612178505806494e-08
Position 237: 5.475343106157609e-08
Position 1309: 4.148113364835245e-08
Position 373: 3.956614653039938e-08
Position 147: 3.7009157862665785e-08
Position 90: 2.589241149079542e-08
Position 425: 1.5637196241643653e-08
Position 522: 1.3464852995464466e-08
Position 133: 1.3118238615034604e-08
Position 885: 2.788635033021851e-09
Position 427: 2.7720283832259227e-09
Position 189: 8.34503214291288e-10
Position 194: 4.5627990374205613e-10
Position 244: 3.1622191654226434e-11
Position 199: 2.39152859584269e-11
