Gene = MLLT11
Position 882: 6.6868988387557835e-06
Position 842: 6.188015203710679e-06
Position 1191: 4.179423770811789e-06
Position 209: 3.3550436815341458e-06
Position 4468: 3.2857855503711125e-06
Position 1382: 3.1489102168998262e-06
Position 1973: 2.8858629527653418e-06
Position 615: 2.8106598602810202e-06
Position 156: 1.062118877941015e-06
Position 194: 9.110593927242287e-07
Position 182: 6.198740122853707e-07
Position 139: 3.3705455550881266e-07
Position 955: 1.632319451029354e-07
Position 1005: 1.085104862450987e-07
Position 420: 3.085604807765709e-11
Position 397: 2.4309232477934675e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 432: 0.7929000785281034
Position 2612: 0.6965325151401093
Position 4347: 0.2903865857209574
Position 8108: 0.2693704137743774
Position 10128: 0.14608953069631037
Position 1533: 0.12114545132920648
Position 2722: 0.08317382749510349
Position 9342: 0.08241870473898064
Position 3203: 0.0646301217862342
Position 7732: 0.06138705000828432
Position 678: 0.058333882095695566
Position 681: 0.05495184055526561
Position 9460: 0.043699599547283786
Position 1507: 0.03977206893160586
Position 8104: 0.02573744901207442
Position 8441: 0.025398427403027845
Position 5464: 0.023663058705972576
Position 4306: 0.021726572052764476
Position 2451: 0.021375403161982
Position 7689: 0.0212985215994784
Position 763: 0.019941002457371976
Position 1076: 0.015350440184939135
Position 2095: 0.011385218541500326
Position 6308: 0.01018600685933782
Position 1610: 0.00840264221587454
Position 5712: 0.007967272094279193
Position 9376: 0.007760295876199625
Position 5148: 0.0077533087041383765
Position 10281: 0.0075319877934090914
Position 3128: 0.006581966106752182
Position 9513: 0.005821023354611288
Position 4625: 0.00537554571295879
Position 2629: 0.004460573610132506
Position 3113: 0.003992177084363606
Position 8268: 0.003983106089561798
Position 2370: 0.0039545539198921655
Position 8128: 0.003884017505293525
Position 4649: 0.0032611215816974307
Position 2540: 0.003179918102360435
Position 6447: 0.0028261877152358744
Position 4186: 0.0028066107101264496
Position 7570: 0.0027006784203386595
Position 6283: 0.002603183224579638
Position 9572: 0.0024140219729158756
Position 1689: 0.0023162601248440553
Position 10155: 0.0022523975618051
Position 3183: 0.002132410380830139
Position 10392: 0.0021131103296851187
Position 2732: 0.0020683484822592853
Position 2706: 0.001910429870116613
Position 1741: 0.0018090145540399023
Position 6825: 0.0017866536102725107
Position 2859: 0.0017276178893919681
Position 269: 0.001622996331153809
Position 3072: 0.0015810894707277189
Position 6781: 0.0014500137820184914
Position 5438: 0.0012886375490935018
Position 1556: 0.0012391821629836514
Position 8178: 0.001198850571701909
Position 924: 0.0011760864655308246
Position 6951: 0.0010511360320722895
Position 6193: 0.0010390070104991447
Position 5688: 0.0009575251028462493
Position 4033: 0.0009063429473566959
Position 7607: 0.0008744540239504986
Position 2137: 0.0008735146524482577
Position 7735: 0.0008696688581333421
Position 5176: 0.0008578021909278324
Position 2615: 0.0008175188882302464
Position 5850: 0.0008154985841224561
Position 10723: 0.0007794583389579065
Position 819: 0.0007725466675052619
Position 4866: 0.0007383585209467681
Position 8918: 0.0007139362695200466
Position 7648: 0.0006397384980584792
Position 3568: 0.0006011514650804845
Position 2998: 0.0005820464883568824
Position 849: 0.0005424419876440239
Position 1298: 0.0004946061211999179
Position 2969: 0.0004920158561537635
Position 2943: 0.00048713329782827647
Position 3303: 0.0004764284990006644
Position 8481: 0.00046714152870922003
Position 8421: 0.0004460091781547856
Position 8591: 0.000409504615252045
Position 7417: 0.00040754715114210097
Position 2879: 0.00040718538613831475
Position 770: 0.000401029590418164
Position 7148: 0.00039886023965895307
Position 1376: 0.0003874854103668154
Position 1621: 0.00036811606259810816
Position 531: 0.00036499775191607654
Position 4223: 0.0003570160270996475
Position 1792: 0.0003304470553153123
Position 866: 0.0003239357889053607
Position 266: 0.000323240307671697
Position 4700: 0.00029805047801210663
Position 3367: 0.0002878293258984874
Position 4923: 0.0002755604651722201
Position 4786: 0.00026142931289655977
Position 6742: 0.0002571553069329545
Position 2567: 0.0002381915423260506
Position 444: 0.00023683815608158262
Position 4313: 0.00023334045445178289
Position 322: 0.00022651760792104052
Position 839: 0.00021622737900572344
Position 4815: 0.00019492020707521397
Position 4437: 0.00019482870410098368
Position 6998: 0.00019332840176003804
Position 834: 0.0001752896435110247
Position 1116: 0.00017364168640730167
Position 5510: 0.00016149746298539585
Position 3431: 0.00014959104541703645
Position 1260: 0.00014805444689808638
Position 6358: 0.000137994683142056
Position 3615: 0.0001358575099801516
Position 4397: 0.00011787084439610743
Position 4238: 0.00011642987490701165
Position 809: 0.00010962965195661576
Position 5382: 0.00010416783814675604
Position 5281: 9.462646087272906e-05
Position 5598: 9.332321781835084e-05
Position 1100: 9.220509506627949e-05
Position 4202: 8.456179814018862e-05
Position 3709: 8.239180444302736e-05
Position 1165: 7.516211390774518e-05
Position 1113: 6.929694209100706e-05
Position 4417: 6.543292102253282e-05
Position 610: 5.8971162298165706e-05
Position 832: 5.568939061403304e-05
Position 1198: 5.2300595694301745e-05
Position 793: 4.8953385549872434e-05
Position 3704: 4.596278324786186e-05
Position 685: 3.447812990904892e-05
Position 2455: 3.163736773784027e-05
Position 1626: 2.65782517139942e-05
Position 2890: 2.1732342985638624e-05
Position 273: 1.099871485337612e-05
Position 241: 7.827008680734025e-06
Position 539: 6.77866109674622e-06
Position 1206: 5.746824382136274e-06
Position 2402: 5.029825179427277e-06
Position 100: 4.919957639320022e-06
Position 880: 3.554272816195797e-06
Position 1181: 3.3012515651420114e-06
Position 1168: 2.887224017387887e-06
Position 934: 1.8835154989106891e-06
Position 1416: 1.7122305427167317e-06
Position 1238: 1.6691896272800335e-06
Position 712: 1.6215620113256069e-06
Position 507: 1.411665236351281e-06
Position 247: 1.3253875213107844e-06
Position 732: 1.2354608052481778e-06
Position 1542: 7.108542448935697e-07
Position 556: 7.024511245815599e-07
Position 803: 6.681681792579639e-07
Position 727: 5.540670194613082e-07
Position 605: 4.2563450673288485e-07
Position 1811: 4.2430964506147426e-07
Position 462: 2.965396050454998e-07
Position 514: 2.7083969307799956e-07
Position 249: 2.1076960596871068e-07
Position 223: 2.029700283292577e-07
Position 688: 1.8827440005262862e-07
Position 903: 1.8459305147671074e-07
Position 567: 1.6761145131543398e-07
Position 446: 1.6154752477592557e-07
Position 215: 1.2342002645293564e-07
Position 633: 8.175073422728496e-08
Position 104: 7.752554718613836e-08
Position 1419: 7.645796921349803e-08
Position 950: 7.417256614337424e-08
Position 583: 4.8304192489435365e-08
Position 117: 4.675307821578421e-08
Position 333: 4.5947102162482936e-08
Position 690: 3.9010808800573113e-08
Position 410: 3.281936263069764e-08
Position 796: 3.270128235261706e-08
Position 775: 2.854494001884795e-08
Position 144: 2.775879082416394e-08
Position 456: 2.6678778178716384e-08
Position 327: 2.401892756575292e-08
Position 357: 2.272475355644799e-08
Position 637: 2.0036500394566703e-08
Position 646: 1.896266605492074e-08
Position 107: 1.5830800228969116e-08
Position 642: 1.5556722231207456e-08
Position 650: 1.4938893331003735e-08
Position 378: 1.4153587540294272e-08
Position 385: 1.0064481614255453e-08
Position 114: 6.7439590656549614e-09
Position 381: 4.247659749551706e-09
Position 504: 4.187803055215413e-09
Position 615: 3.1775294947881063e-09
Position 569: 2.683696185644098e-09
Position 397: 2.517886833960517e-09
Position 188: 2.1518560537581893e-09
Position 359: 1.9441331977870584e-09
Position 362: 1.7005304761437315e-09
Position 146: 1.3561801464991723e-09
Position 174: 1.230427807620453e-09
Position 126: 1.1490357218609884e-09
Position 576: 9.840206787896232e-10
Position 579: 9.255639694400965e-10
Position 375: 4.5152340018824905e-10
Position 391: 4.497216924599323e-10
Position 163: 3.257471969694029e-10
Position 148: 2.532478966112694e-10
Position 120: 6.317771030824603e-11
Position 182: 2.8177411602803895e-11
Position 153: 2.1417814740736206e-11
Position 178: 3.2379131450971277e-12
Position 335: 2.417802998096628e-12
Position 366: 6.915283941014103e-13
Position 343: 2.914363599282828e-13
Position 364: 1.205921048861061e-13
Position 588: 1.0629511452681182e-13
Position 404: 4.914819164245137e-14
Position 383: 4.521388796583446e-14
Position 372: 3.252566554316683e-14
Position 352: 2.3451213841541345e-14
Position 402: 3.781499993344979e-15
