Gene = PCNP
Position 1968: 1.050902775536765e-07
Position 1765: 9.652443047153532e-08
Position 1720: 9.235302228897097e-08
Position 258: 9.157387856052038e-08
Position 202: 7.687820967438532e-08
Position 159: 4.167235874206952e-08
Position 64: 3.8207171710246e-08
Position 627: 2.3679814197504338e-08
Position 305: 1.5271046843870867e-08
Position 399: 1.3845410883989527e-08
Position 739: 1.31738639884596e-08
Position 651: 1.0814334705823093e-08
Position 599: 1.5391401298457648e-09
Position 755: 3.8826202971623275e-10
Position 812: 1.6214960894790342e-10
Position 91: 7.609630694577775e-11
Position 82: 1.22226405456864e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 18531: 0.9182205914340178
Position 11341: 0.9087722538889602
Position 16119: 0.7095225755976234
Position 5694: 0.38367627311721286
Position 5493: 0.31063148300578686
Position 5746: 0.23464156489218344
Position 2355: 0.08997124772960906
Position 1761: 0.08682292783734794
Position 19524: 0.08528539856154925
Position 11344: 0.07187247779771375
Position 4080: 0.07141477757843379
Position 5051: 0.06584580344665888
Position 2378: 0.06518890410577878
Position 19390: 0.05694259827648148
Position 1713: 0.04330213841906848
Position 13667: 0.04043768976173137
Position 6412: 0.039087949743770965
Position 2604: 0.03547325710155692
Position 15339: 0.03431770332431108
Position 15131: 0.030171817324855018
Position 18843: 0.021517721493180063
Position 18103: 0.020646167726451073
Position 11591: 0.019751934772380093
Position 18781: 0.0196237427027772
Position 5856: 0.01794072787325144
Position 14933: 0.015715335489717916
Position 5822: 0.01522794106921613
Position 18173: 0.014480683179063309
Position 3450: 0.014433285802324305
Position 5627: 0.0128382963001484
Position 5150: 0.012598462723113348
Position 17176: 0.011687281831185095
Position 2166: 0.010789727379428562
Position 302: 0.01000272921811632
Position 16494: 0.009930252665850972
Position 20175: 0.0091436848779314
Position 13683: 0.00911824236217482
Position 15904: 0.008783171978702238
Position 17044: 0.008370389552205435
Position 14884: 0.00789828680769962
Position 15907: 0.0076626387958499825
Position 3639: 0.007448710061062641
Position 11523: 0.007057255533075959
Position 4660: 0.00692858801833241
Position 13660: 0.006128140135135256
Position 17130: 0.005768938124526364
Position 19059: 0.005676345824841768
Position 739: 0.0051693592493790765
Position 5559: 0.0046853348778902746
Position 19180: 0.004461259354784722
Position 16089: 0.003949479647985426
Position 2437: 0.0037781934437579427
Position 19315: 0.0036615907738372752
Position 16314: 0.003631563067404844
Position 12136: 0.003621961379698235
Position 18870: 0.003527124401139229
Position 5653: 0.0031278697036794044
Position 19872: 0.003077452584368346
Position 5533: 0.003070321246201196
Position 16282: 0.0030042361064027065
Position 1600: 0.0028325492279660087
Position 2468: 0.002571647020824426
Position 2546: 0.0024486964509577522
Position 19221: 0.0022497494917817626
Position 5098: 0.002149096534896302
Position 5732: 0.002133166238711424
Position 18123: 0.002008990199530344
Position 5676: 0.0019860731355169753
Position 651: 0.001972633485849893
Position 18724: 0.001932256480829779
Position 18572: 0.001857162882733541
Position 4851: 0.0016806442942960999
Position 5093: 0.0015575154871737985
Position 3610: 0.0015554679367173387
Position 2513: 0.0014183782520191014
Position 3664: 0.0013586691528085376
Position 19277: 0.0013246522135723273
Position 11387: 0.0013074154613360559
Position 6465: 0.0012134529740747812
Position 12548: 0.0011644185798415137
Position 14962: 0.0011429511318598894
Position 14677: 0.0010056003520924801
Position 15967: 0.0009951648426012086
Position 11390: 0.0009780114033915669
Position 19891: 0.0009048023127939673
Position 13929: 0.0008989566278879863
Position 5074: 0.000885935631160533
Position 16254: 0.0008785298878355141
Position 416: 0.0007746277927688678
Position 14246: 0.000754696476708977
Position 5662: 0.0007493920567688561
Position 19733: 0.0007312047333205665
Position 2522: 0.0007271395975702079
Position 13692: 0.000726660865412266
Position 4040: 0.0007149896918821869
Position 2993: 0.0006459979394472591
Position 4120: 0.0006177599102984873
Position 11117: 0.0005831771732189243
Position 3425: 0.0005740890916068063
Position 16894: 0.0005730655201322132
Position 4114: 0.0005728576789028255
Position 761: 0.0005545039847647273
Position 1461: 0.0005247889446831359
Position 1841: 0.0004897106223529198
Position 4991: 0.0004801125506748057
Position 2913: 0.00046984461734758497
Position 2916: 0.0004689111004163188
Position 872: 0.0004672350286669138
Position 2836: 0.00043934485088971436
Position 5114: 0.0004363705055793797
Position 2674: 0.00038918522952501597
Position 2558: 0.00037074827185942197
Position 11601: 0.00036966639934331015
Position 17867: 0.000367798573986999
Position 17997: 0.0003616707230340276
Position 696: 0.00035925676993670333
Position 11625: 0.0003554423924874647
Position 12888: 0.0003459955357846792
Position 4917: 0.0003256572950969686
Position 15335: 0.00030163606351102054
Position 5064: 0.0002665567031380358
Position 14528: 0.0002655619925853213
Position 4014: 0.0002552111741176928
Position 17697: 0.00021035643415717468
Position 16474: 0.00019562879997762423
Position 3613: 0.00019459575878739226
Position 315: 0.00019324320726249447
Position 661: 0.00016520538398486005
Position 818: 0.00014031783820361992
Position 1627: 0.00013893723665699993
Position 2610: 0.00013120517394671005
Position 4021: 0.00011676669593761789
Position 1807: 0.00010635033954264898
Position 2383: 0.00010301732568771357
Position 12338: 9.73221957917963e-05
Position 1735: 8.951496000778556e-05
Position 962: 8.859754943328693e-05
Position 2942: 8.561777771379625e-05
Position 3909: 7.509332231948533e-05
Position 860: 7.257155406243542e-05
Position 699: 6.18256271119519e-05
Position 11735: 5.873539104091852e-05
Position 621: 5.610925743251924e-05
Position 2761: 5.2756195160005026e-05
Position 4003: 4.359226233000651e-05
Position 1021: 4.186641563163904e-05
Position 1934: 2.8117071268341708e-05
Position 3310: 2.4264984644549845e-05
Position 15098: 2.0829417478029197e-05
Position 1727: 1.9521754984226993e-05
Position 11799: 1.896603987343649e-05
Position 1108: 1.7546786619767714e-05
Position 486: 1.594890065483394e-05
Position 12389: 1.5423645801363325e-05
Position 3475: 1.5386450749327072e-05
Position 441: 1.4481643400077486e-05
Position 7226: 1.4228743163416771e-05
Position 3692: 1.3577400137010347e-05
Position 2018: 1.3418168609876418e-05
Position 1146: 1.3335907810421283e-05
Position 898: 1.2940784305103276e-05
Position 7200: 1.2549756609060114e-05
Position 6598: 1.1873894241229407e-05
Position 523: 1.0889714493522986e-05
Position 2102: 1.032634015179943e-05
Position 1718: 1.025400820606247e-05
Position 11076: 1.0044169513218614e-05
Position 2172: 8.659459353722075e-06
Position 1894: 8.352520357659287e-06
Position 1555: 7.035594676612462e-06
Position 247: 6.168828405103665e-06
Position 1959: 5.149833333655123e-06
Position 1635: 4.981892992464726e-06
Position 3007: 4.963733255740759e-06
Position 883: 4.360174312993265e-06
Position 4334: 3.901784161873059e-06
Position 1632: 3.853941682323492e-06
Position 582: 3.1270636760353586e-06
Position 4259: 2.918804434592982e-06
Position 3139: 2.8016991397474928e-06
Position 969: 2.466033256726103e-06
Position 1303: 2.3934307366187016e-06
Position 1775: 2.241542306915867e-06
Position 421: 2.1260850086064634e-06
Position 2391: 2.0295362508495387e-06
Position 1404: 1.913463681911633e-06
Position 2241: 1.643011795672179e-06
Position 6747: 1.5881819993652217e-06
Position 1044: 1.457641256562304e-06
Position 8638: 1.3996143732561712e-06
Position 500: 1.1520613468192254e-06
Position 2057: 9.634061985051825e-07
Position 554: 9.534286065969783e-07
Position 1669: 9.510926607607896e-07
Position 3241: 8.61610865679209e-07
Position 438: 8.102659812931168e-07
Position 1561: 6.471726524840171e-07
Position 4410: 5.659995046475402e-07
Position 4298: 5.482640035127621e-07
Position 1530: 5.464213873407867e-07
Position 6047: 5.045388630918498e-07
Position 831: 4.80033439354329e-07
Position 906: 4.212752160825346e-07
Position 435: 3.56291194551193e-07
Position 3089: 3.1350728752798413e-07
Position 2918: 2.868570972655172e-07
Position 599: 2.735869258506938e-07
Position 385: 2.6253661604236014e-07
Position 4521: 2.6173801727385175e-07
Position 627: 2.550505986905596e-07
Position 664: 2.2584610455792096e-07
Position 3158: 2.107937594168707e-07
Position 1182: 1.6903187012699237e-07
Position 456: 1.420000226683937e-07
Position 1195: 1.38664389845916e-07
Position 489: 1.1905264743156223e-07
Position 1066: 8.750418823231947e-08
Position 565: 5.324093427221529e-08
Position 1027: 4.101064536255588e-08
Position 1778: 1.9709112659531055e-08
Position 383: 9.877816307800239e-09
Position 2475: 2.3563060216248757e-09
Position 838: 4.915793758324782e-10
Position 4169: 4.384983107423707e-10
Position 503: 4.3239773473797624e-10
Position 918: 5.158469952159395e-15
Position 460: 3.395471147581872e-15
