Gene = AGGF1
Position 29973: 0.006375859208395738
Position 24241: 0.006314622551238031
Position 24453: 0.005817289326423138
Position 22590: 0.005443177567892866
Position 24567: 0.005137840302668149
Position 20907: 0.0050598186016109995
Position 31117: 0.004995207981715563
Position 24646: 0.004717352567081143
Position 8972: 0.004681109801485484
Position 4814: 0.004530095468932702
Position 27520: 0.004485032373764285
Position 34452: 0.004373733234445616
Position 14440: 0.0040608945684785114
Position 11041: 0.003918449270476978
Position 2885: 0.0038677356693140154
Position 6258: 0.0038557977730218672
Position 23438: 0.0038164887268663447
Position 17896: 0.0037511781082710627
Position 23527: 0.0034643117566321084
Position 5893: 0.0032253679103012743
Position 10791: 0.003050254863222686
Position 5275: 0.003025148071218887
Position 23119: 0.0029722193031358683
Position 29295: 0.0029482446480229587
Position 25032: 0.0028164954681789587
Position 23891: 0.0027285662675893742
Position 8387: 0.0025806587878917484
Position 1180: 0.0025804894352204726
Position 11600: 0.002439064123953405
Position 9554: 0.002111188685413083
Position 7774: 0.00207686439781221
Position 22586: 0.002062076655283858
Position 32010: 0.0019994496954537037
Position 32524: 0.0018243345404330427
Position 23428: 0.001800973203613359
Position 31976: 0.0017982457209610005
Position 9660: 0.0017710636784246355
Position 27666: 0.0017681738534027394
Position 5185: 0.001735650815132739
Position 9819: 0.0016955793518704753
Position 4150: 0.0016282418793013213
Position 8455: 0.0015953351381391774
Position 31223: 0.0014607566511408306
Position 14545: 0.001414521548700691
Position 7368: 0.0014127564231132224
Position 7376: 0.001382096946001083
Position 4125: 0.001363784371644218
Position 1294: 0.001357458973567229
Position 3885: 0.00134797709784887
Position 5444: 0.0012753994244027534
Position 8215: 0.0011886306022509264
Position 1022: 0.0011836648883672887
Position 14215: 0.0010300943199245739
Position 708: 0.0010126157237749225
Position 4277: 0.0009308629053221766
Position 466: 0.0008989489024931594
Position 9370: 0.0008234973606938611
Position 32548: 0.0008047903632356124
Position 33962: 0.0007938036917659327
Position 23348: 0.0007880249985754953
Position 2980: 0.0007182637404463676
Position 29984: 0.0007142857620079735
Position 11992: 0.0006786342677379659
Position 6448: 0.000644963063088175
Position 11516: 0.0006238181684017096
Position 14497: 0.0005899020974269772
Position 3487: 0.0005771745825494614
Position 146: 0.0005562632680001605
Position 3686: 0.0005514660995809877
Position 8604: 0.0005278989548259763
Position 268: 0.0004795245428281315
Position 1866: 0.00045160296396960927
Position 2121: 0.0004083368013678394
Position 772: 0.0004029103504072868
Position 33512: 0.00038817212195562013
Position 6299: 0.00034285942807467574
Position 3635: 0.0003401394943641375
Position 21692: 0.0003359966339899095
Position 5024: 0.0003275190735889584
Position 31753: 0.000320415212177882
Position 32445: 0.0002958452968901076
Position 6319: 0.00029463067892335855
Position 18598: 0.00028122646767045237
Position 1739: 0.0002610369830816567
Position 6935: 0.0002377844801921559
Position 5032: 0.00018942253537532216
Position 18640: 0.0001749977223879007
Position 31737: 0.00016472445867325104
Position 6006: 0.00016371656006738787
Position 5029: 0.0001504548347583895
Position 29994: 0.00015023315294954498
Position 31878: 0.00014559965301158868
Position 6096: 0.00013345410107786778
Position 9270: 0.00013198293606663124
Position 1758: 0.00012869590552983922
Position 32049: 0.00012831126857739672
Position 955: 0.00012622658653236728
Position 4324: 0.00011917343778973233
Position 5059: 0.00011892500761899833
Position 270: 0.00010471205450158452
Position 5092: 0.00010218242076040585
Position 110: 0.00010057433481380033
Position 2535: 9.883555796568472e-05
Position 4316: 9.525081410593094e-05
Position 3878: 8.921709084278974e-05
Position 1968: 8.401720227345572e-05
Position 1326: 8.245409385749021e-05
Position 4099: 8.20455760517435e-05
Position 21355: 7.966101343503635e-05
Position 5214: 7.629598522166026e-05
Position 4828: 7.320628704464629e-05
Position 211: 7.064493231074893e-05
Position 5203: 7.021611929523864e-05
Position 3702: 5.908854639800703e-05
Position 18723: 5.475861879628753e-05
Position 4900: 5.4417234117149526e-05
Position 18949: 4.8999542534855945e-05
Position 31648: 4.767304896870922e-05
Position 1074: 4.7621269182052425e-05
Position 4384: 4.612992698480038e-05
Position 599: 4.384042396044716e-05
Position 5332: 4.1084605125811366e-05
Position 4835: 4.090397295292921e-05
Position 549: 3.91542383950904e-05
Position 5317: 3.886710744896961e-05
Position 2000: 3.833551329057842e-05
Position 699: 3.8015234134044286e-05
Position 3671: 3.654455318906837e-05
Position 18853: 3.503565332867176e-05
Position 313: 3.293654623429156e-05
Position 2958: 3.110190325363972e-05
Position 9825: 3.0879255922657415e-05
Position 1117: 3.0019342683095952e-05
Position 3020: 2.8983166502624774e-05
Position 482: 2.741268037327207e-05
Position 2017: 2.6468147490778283e-05
Position 9676: 2.5908373015206983e-05
Position 2554: 2.5066076525790696e-05
Position 4338: 2.2587098261058404e-05
Position 6277: 2.151061558124755e-05
Position 10317: 2.1370264061545637e-05
Position 10403: 1.4312029106699425e-05
Position 5985: 1.1394544220444153e-05
Position 10073: 1.0398607997546367e-05
Position 4487: 9.59949054537716e-06
Position 184: 9.382256698221484e-06
Position 25677: 8.989325276330893e-06
Position 25553: 8.533355284477737e-06
Position 6340: 5.996849800052095e-06
Position 4093: 5.297847173693354e-06
Position 16333: 4.657429413243705e-06
Position 4191: 4.270252405894749e-06
Position 20818: 3.887665599483402e-06
Position 70: 2.938299337586108e-06
Position 19131: 2.5143290383198162e-06
Position 126: 2.4277174960697845e-06
Position 138: 1.4600786702058679e-06
Position 25: 1.3142137273760153e-06
Position 323: 1.1496240863693115e-06
Position 3973: 1.0557468385485804e-06
Position 1835: 9.414064651327476e-07
Position 1461: 8.001770273585413e-07
Position 25194: 5.165830605194486e-07
Position 227: 4.53195678269709e-07
Position 104: 4.4972216159129897e-07
Position 873: 3.788024939396506e-07
Position 821: 2.431674674218943e-07
Position 365: 2.2829279560295552e-07
Position 411: 2.2085554591319265e-07
Position 5691: 1.638234596325892e-07
Position 694: 1.14735689809382e-07
Position 745: 8.528613952135237e-08
Position 766: 8.203403025827253e-08
Position 305: 7.374054043171414e-08
Position 650: 6.383116083141422e-08
Position 474: 4.154583092190756e-08
Position 668: 3.5439459214049436e-08
Position 18594: 3.060180234324249e-08
Position 7609: 2.273598662584924e-08
Position 888: 2.184611693170432e-08
Position 18588: 1.4493594487950674e-08
Position 1027: 1.3671172334395918e-08
Position 10183: 5.348844142864706e-09
Position 399: 5.343971358333238e-10
Position 302: 5.111912273577116e-10
Position 22: 4.265808421106133e-10
Position 196: 2.409085165082732e-10
Position 237: 8.47790471674593e-11
Position 327: 3.300432159892356e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 25128: 0.9766610820556193
Position 31317: 0.9487782092887268
Position 18550: 0.9375634327059618
Position 5155: 0.9254773935665936
Position 4032: 0.878419526332221
Position 15961: 0.8175125817363253
Position 9145: 0.7604695319643777
Position 23579: 0.6467372729798713
Position 17775: 0.564284543553661
Position 29230: 0.3813058887099122
Position 32666: 0.3771402113741272
Position 29193: 0.3741625372925679
Position 6170: 0.31731763972055277
Position 30766: 0.29611771177175295
Position 22516: 0.2747280096040289
Position 22320: 0.27360636043867054
Position 34603: 0.2543885984441087
Position 4938: 0.24893895777096633
Position 22330: 0.20865347473793766
Position 9258: 0.18900165590658188
Position 33304: 0.18642390684674479
Position 10171: 0.14471753320275685
Position 22378: 0.13006998018041763
Position 31095: 0.1193955918367911
Position 30084: 0.10656811637971306
Position 29237: 0.10611944325904533
Position 32368: 0.09883354154939482
Position 33503: 0.09853282603636865
Position 4016: 0.09768063580976406
Position 22490: 0.09490978789861437
Position 16163: 0.08385126310252533
Position 33956: 0.08321055208179104
Position 302: 0.07318830058245963
Position 24395: 0.0669980507115921
Position 24942: 0.06695057990170974
Position 32941: 0.06549497134923207
Position 10503: 0.06488621654152824
Position 22152: 0.0643162128638292
Position 18529: 0.05364445292336518
Position 32315: 0.041337825666286486
Position 31692: 0.0396894190846183
Position 22231: 0.0373334798248133
Position 32730: 0.034186780805723904
Position 30985: 0.032391361720786715
Position 23303: 0.02892462678893209
Position 7557: 0.028485089294766085
Position 31062: 0.02801864819059751
Position 9118: 0.02591739016551798
Position 31606: 0.025050202128517447
Position 2420: 0.024753200686529253
Position 19189: 0.023411279407818824
Position 13669: 0.020966157555771286
Position 13629: 0.02095223488594239
Position 24067: 0.02092190527952777
Position 33856: 0.02031134570390256
Position 3773: 0.02008059077050863
Position 6063: 0.01921178563138109
Position 30239: 0.01920797037396106
Position 4894: 0.019095257113685076
Position 17991: 0.01894774471598271
Position 31199: 0.01888363543646336
Position 23671: 0.018474860268844553
Position 33911: 0.018360800575184247
Position 34341: 0.018047954617838247
Position 31332: 0.017889737684713622
Position 33766: 0.01774059712853563
Position 14435: 0.017487499491236902
Position 14400: 0.01710868198824442
Position 8318: 0.016772494683494683
Position 2335: 0.016708340629912315
Position 33899: 0.0165673233080562
Position 24030: 0.016560350352264556
Position 32448: 0.015635958917876603
Position 22647: 0.015522307409782107
Position 28754: 0.014140490060932523
Position 34530: 0.013911867623107733
Position 17806: 0.013302730192220513
Position 17837: 0.012648834977628287
Position 3470: 0.012495344954861846
Position 10179: 0.012454428245980432
Position 14845: 0.01244873255782782
Position 30705: 0.01214052789121831
Position 24592: 0.012041995306495483
Position 8648: 0.011215893222947292
Position 13709: 0.010003149604963851
Position 5169: 0.010001023855315375
Position 6447: 0.00997380235692506
Position 30751: 0.009774232068597833
Position 10523: 0.009617670377287247
Position 22550: 0.009377074704477906
Position 16738: 0.00885835388619369
Position 32009: 0.008735394199219171
Position 33450: 0.008687910656187963
Position 10499: 0.008638236962890386
Position 27392: 0.008575716067193652
Position 32547: 0.008367678236891118
Position 32991: 0.008204287466584966
Position 9747: 0.00815392097678824
Position 33566: 0.008053367342890912
Position 22168: 0.008026818849478513
Position 32697: 0.007915056966262695
Position 6131: 0.007890186616478818
Position 24103: 0.007771910261061733
Position 25868: 0.007701896330716029
Position 32753: 0.007670389925068182
Position 16454: 0.007665677558531894
Position 31642: 0.007354581136749064
Position 22069: 0.007094995581240996
Position 16571: 0.0070118997226130105
Position 22521: 0.006899950909714773
Position 4397: 0.006898927160879531
Position 27344: 0.006793749720836599
Position 11474: 0.00644590483653261
Position 8947: 0.006427787591888925
Position 34712: 0.006421890034962956
Position 29131: 0.006137431267542985
Position 7516: 0.006095037599515118
Position 22358: 0.006042289235973795
Position 344: 0.005997003815336182
Position 24516: 0.005906069936498427
Position 19185: 0.005896243070448656
Position 11558: 0.005862973078030581
Position 9233: 0.005748029681404717
Position 25088: 0.005703426474271623
Position 1073: 0.005569465325067835
Position 30867: 0.005518748326417948
Position 33370: 0.005343378638191229
Position 29912: 0.0052938382626621944
Position 25433: 0.005274458515618827
Position 23470: 0.005162323968687191
Position 33769: 0.00514932621518403
Position 6379: 0.004991545834003508
Position 3988: 0.004841881312783866
Position 14322: 0.0048281097352889804
Position 4792: 0.004761816200922115
Position 20800: 0.004727834467302721
Position 32390: 0.00463415217040587
Position 32418: 0.004523608745769432
Position 206: 0.004513534111655924
Position 3563: 0.004418155349443917
Position 34421: 0.004223987685754206
Position 22171: 0.004202407415399786
Position 31714: 0.004198975663154257
Position 9095: 0.004190179959894521
Position 16785: 0.004114784318186883
Position 32709: 0.004010678986184721
Position 4368: 0.004010245498126606
Position 10161: 0.003964862726181926
Position 541: 0.0037716961254210964
Position 6535: 0.0037126275533482856
Position 2402: 0.0036400557284233803
Position 21428: 0.0035972921698406873
Position 13789: 0.0035110546641834535
Position 32910: 0.003382022398198898
Position 19209: 0.003357960724156981
Position 16753: 0.003246961550003819
Position 6375: 0.003237480143104261
Position 31874: 0.0032150848450665003
Position 4942: 0.0031640270786224066
Position 27347: 0.0031178908075369504
Position 31277: 0.0030807508540637526
Position 22121: 0.00299685480941738
Position 5799: 0.0027097060396194263
Position 26025: 0.0026942036364393422
Position 34107: 0.002566224842679844
Position 1589: 0.0025497022776432296
Position 23339: 0.002537764714520806
Position 13894: 0.00253641366760976
Position 9988: 0.0025056895415275435
Position 3346: 0.002501112297297846
Position 507: 0.0024906328655223413
Position 2754: 0.002422996090901741
Position 3473: 0.0024195783341345867
Position 2376: 0.0024082483133013167
Position 17505: 0.002218866727770878
Position 6538: 0.00216826325915617
Position 21691: 0.0020589484683629818
Position 33010: 0.0020292301977925236
Position 21719: 0.0020179133643175224
Position 33311: 0.0020035515930132124
Position 4475: 0.002000260509891055
Position 26028: 0.0019017112051890725
Position 3729: 0.0018980901522270591
Position 5263: 0.0018953715533957588
Position 30294: 0.0018561976704500951
Position 365: 0.0018291209550434606
Position 1668: 0.0017643228197611665
Position 22885: 0.001761278883550711
Position 7147: 0.0017489009793297701
Position 438: 0.0017462731161307123
Position 25579: 0.0017273197216620567
Position 7631: 0.0016995186886340243
Position 28782: 0.001686882284315318
Position 4870: 0.001652335976402245
Position 6189: 0.0016435667487223065
Position 1633: 0.0015886674592685206
Position 11584: 0.0015829950556446365
Position 9452: 0.0015822234180919966
Position 10836: 0.001560985418180986
Position 5203: 0.0015262778927928947
Position 8426: 0.0015046873732736496
Position 4986: 0.0014609073110457167
Position 32628: 0.0014579697253848869
Position 31340: 0.0014332857954676096
Position 31791: 0.001428312507212631
Position 8589: 0.0014111761658950443
Position 33478: 0.0013463294636828927
Position 27441: 0.0013405988724438519
Position 4223: 0.001325779939672776
Position 14439: 0.0013233819839575292
Position 3965: 0.0013113165735949442
Position 10245: 0.001299041490414003
Position 24562: 0.0012983125653598254
Position 24456: 0.001291630808530645
Position 27494: 0.001278403690730902
Position 26078: 0.0012747083568246892
Position 7640: 0.0012333456268486696
Position 5189: 0.001230329188876865
Position 2833: 0.0012139596794238444
Position 29952: 0.001212364300792862
Position 23020: 0.0012109404195851563
Position 32192: 0.0012089176853223279
Position 33549: 0.0012059628396877881
Position 8124: 0.0011749388024302056
Position 10194: 0.001170068254672604
Position 453: 0.0011646010793560128
Position 34406: 0.0011262764985613153
Position 17710: 0.0011121824634714587
Position 6213: 0.0011090110619059038
Position 13785: 0.0010990150984478892
Position 2571: 0.0010641223264155515
Position 9540: 0.0010538007182879319
Position 3374: 0.0010320160145918618
Position 4626: 0.0010306393675471395
Position 30195: 0.0010272046695218267
Position 29720: 0.0010250211681416379
Position 27285: 0.0010229901408080663
Position 6195: 0.0010049977303361866
Position 6173: 0.0009917840106845434
Position 10933: 0.0009901174992421398
Position 10093: 0.0009798493984656913
Position 17637: 0.0009662804230433394
Position 10296: 0.0009590008326301489
Position 32147: 0.0009558032564227887
Position 17737: 0.0009037950144979833
Position 4440: 0.000902036077079086
Position 1698: 0.0009005679471868415
Position 5218: 0.0008991627426009144
Position 17634: 0.0008964957531229412
Position 29107: 0.0008438964896262475
Position 10888: 0.0008423575878804947
Position 25962: 0.0008300521877155952
Position 8925: 0.0008208791015231247
Position 33992: 0.0008108256191089989
Position 33577: 0.0008058376691192391
Position 3485: 0.0007937926852235644
Position 3757: 0.000782423629616237
Position 1572: 0.0007563870777334425
Position 32445: 0.0007287042605653475
Position 23503: 0.0007241486319367613
Position 7271: 0.0007192548403455661
Position 6210: 0.0006993714281243425
Position 14027: 0.0006990545091096199
Position 29669: 0.0006937685218518515
Position 5082: 0.0006905537889619411
Position 30623: 0.0006879333146232329
Position 11836: 0.0006786342677379659
Position 31752: 0.0006739733584051865
Position 23758: 0.0006668408617416003
Position 3810: 0.0006483095218866365
Position 23818: 0.0006361431983398885
Position 3325: 0.0006156338766370822
Position 2245: 0.0006114047523171528
Position 22040: 0.0005911231170657897
Position 10248: 0.000582602791702284
Position 31158: 0.0005767263435342414
Position 30620: 0.0005579652540921424
Position 1934: 0.0005568338531145238
Position 28707: 0.0005402159930947393
Position 23697: 0.0005398200261140519
Position 6587: 0.0005352476992983483
Position 9511: 0.0005334157703492836
Position 28667: 0.0005267317647162004
Position 10869: 0.0005224560971135466
Position 1675: 0.0005183243755707582
Position 22666: 0.0005141158133096652
Position 30359: 0.0004899049796824144
Position 9578: 0.00048718187645430464
Position 3343: 0.0004662942094276095
Position 2732: 0.00045297963303529226
Position 2595: 0.0004494787748618316
Position 17600: 0.00044699462534562065
Position 31675: 0.00043265503576785206
Position 3634: 0.0004253883421609009
Position 32590: 0.00042443223866381124
Position 22560: 0.0004231324160499858
Position 25864: 0.00042100668364989795
Position 32077: 0.0004162860518704796
Position 1148: 0.00041379933366277743
Position 873: 0.00041319038410943357
Position 31646: 0.0004106657822312166
Position 8383: 0.0004100507891072334
Position 7602: 0.00040320164664691267
Position 3797: 0.00039714223805382146
Position 3902: 0.00038886190178551166
Position 14404: 0.0003879646736881012
Position 6225: 0.0003867486383422899
Position 27587: 0.00038498881226684304
Position 474: 0.00037026046492776254
Position 6177: 0.00036863755142383785
Position 28785: 0.0003555843532034805
Position 4642: 0.0003511571433492208
Position 2284: 0.0003492976764027652
Position 9907: 0.0003452929710938935
Position 5746: 0.00034098435603173823
Position 33230: 0.0003408098147007182
Position 25808: 0.0003326411160754724
Position 14053: 0.0003310398108149541
Position 7242: 0.0003266975494389701
Position 31610: 0.0003264778875298709
Position 25888: 0.0003223223717454526
Position 31500: 0.00032052932620604027
Position 20682: 0.00030493893972733847
Position 7524: 0.0002983822681558536
Position 5963: 0.00029720395985585437
Position 876: 0.0002944331209738568
Position 5029: 0.0002801708536160767
Position 5760: 0.00027995768254456975
Position 1120: 0.00027706901045502884
Position 9743: 0.00027312485212005927
Position 3781: 0.0002661440317282922
Position 2299: 0.00026521500258311993
Position 3495: 0.0002552997872319224
Position 25466: 0.0002519730740771915
Position 6564: 0.00025159148926634154
Position 24895: 0.0002508687095412376
Position 6134: 0.0002474928675179068
Position 2472: 0.00024653877437450693
Position 32672: 0.0002407715363676775
Position 18331: 0.00023580304778184102
Position 2598: 0.00023493266547075753
Position 7477: 0.00023287594951173934
Position 25593: 0.00023264042877037768
Position 9461: 0.0002277415357779553
Position 29033: 0.0002248504165432291
Position 3364: 0.00022398227736766837
Position 3531: 0.00021783357246531453
Position 4722: 0.00021497856001135643
Position 17987: 0.0002042856021209041
Position 982: 0.00018741990906852727
Position 1176: 0.00018217818077467378
Position 555: 0.00017702030945330243
Position 6794: 0.00017609379517935056
Position 562: 0.000169415839277942
Position 891: 0.00016336570298376197
Position 494: 0.00015304852017320025
Position 19055: 0.00015084319461561576
Position 5092: 0.0001504978233143506
Position 3577: 0.00014841014998856974
Position 1006: 0.00014568640629647863
Position 1260: 0.00014551037458380246
Position 25986: 0.00014533867525948226
Position 21479: 0.00014323296714866717
Position 4646: 0.00013637808613108676
Position 2544: 0.0001358696330126125
Position 27510: 0.00013276272268823708
Position 3398: 0.00013137180917105853
Position 930: 0.00012795518454190738
Position 2707: 0.00012729283816342613
Position 444: 0.0001267635206259996
Position 9960: 0.00012513816108630936
Position 21431: 0.00012240619633330279
Position 1117: 0.00012170766436009244
Position 10269: 0.0001216139282972269
Position 4852: 0.00011990889670472694
Position 26106: 0.00011888582529219114
Position 501: 0.00011670435578985165
Position 458: 0.00011550057124884226
Position 18696: 0.00011322426780268183
Position 2680: 0.00011128817611847822
Position 16487: 0.0001083904135791265
Position 976: 0.00010599708705293461
Position 5358: 0.00010432597574744928
Position 2450: 0.00010169658226958999
Position 5306: 9.740585778757412e-05
Position 2830: 9.723275256796459e-05
Position 6471: 9.585965108743694e-05
Position 525: 9.364970862474543e-05
Position 31924: 8.920833011635148e-05
Position 626: 8.402244954762131e-05
Position 3914: 8.075600306621788e-05
Position 4558: 7.912080932990648e-05
Position 465: 7.630313662821982e-05
Position 4039: 7.209389616763618e-05
Position 2452: 6.173148285174967e-05
Position 6867: 6.169068501280543e-05
Position 28644: 6.129577212457337e-05
Position 4229: 5.7508687476717554e-05
Position 2617: 5.738509664597281e-05
Position 471: 5.5556172894649926e-05
Position 2620: 5.496558071943163e-05
Position 591: 5.489918999660744e-05
Position 21290: 5.439952307021598e-05
Position 25704: 5.378957013673715e-05
Position 1744: 5.2231515835662395e-05
Position 2758: 4.82436696394438e-05
Position 4603: 4.528060933918432e-05
Position 9910: 4.391215670568093e-05
Position 5327: 4.3256388197178376e-05
Position 522: 4.243574825164789e-05
Position 4952: 4.1862470834489405e-05
Position 4309: 3.7978568785857885e-05
Position 9935: 3.7281000990427945e-05
Position 3608: 3.622923864584287e-05
Position 32238: 3.5024986150902876e-05
Position 5695: 3.277766071642018e-05
Position 2778: 3.193130112072691e-05
Position 576: 3.121619046953286e-05
Position 2257: 3.121235212962546e-05
Position 362: 3.1124685393259314e-05
Position 1604: 3.0613084684208654e-05
Position 31947: 2.9522362788114613e-05
Position 27233: 2.8893753687814158e-05
Position 223: 2.8519512065994925e-05
Position 4678: 2.7518264857400243e-05
Position 4401: 2.634423574377009e-05
Position 1241: 2.4607251084187892e-05
Position 31694: 2.379059487738492e-05
Position 2883: 2.2083292525130294e-05
Position 2337: 2.1648255617027067e-05
Position 9818: 2.1581188673006013e-05
Position 24045: 2.0333680183844107e-05
Position 393: 1.9787206850333386e-05
Position 2301: 1.957904829222075e-05
Position 4962: 1.901014203163226e-05
Position 263: 1.898324548229622e-05
Position 2478: 1.8628299733205526e-05
Position 20817: 1.8034471246383475e-05
Position 9718: 1.7683751596645042e-05
Position 18815: 1.6821955842030418e-05
Position 4135: 1.6615826808194727e-05
Position 21130: 1.6120049292392127e-05
Position 233: 1.573718678821945e-05
Position 609: 1.5666186633884015e-05
Position 1776: 1.4509006189337428e-05
Position 5278: 1.4274645046942051e-05
Position 8164: 1.3691799820721743e-05
Position 4684: 1.3570707893447147e-05
Position 5097: 1.2952053937568895e-05
Position 20643: 1.289838893403913e-05
Position 926: 1.2439253188609195e-05
Position 6198: 1.0350294453129159e-05
Position 5879: 9.38336859015563e-06
Position 5859: 9.16953258898058e-06
Position 13476: 8.572919304078508e-06
Position 5891: 8.402414423508872e-06
Position 21175: 8.385969324787041e-06
Position 4096: 6.844583393237219e-06
Position 5227: 6.290609117512829e-06
Position 19009: 5.878188004258009e-06
Position 11562: 5.876889370290123e-06
Position 5615: 5.750533372395415e-06
Position 4316: 5.634461987564921e-06
Position 9547: 5.56071168891365e-06
Position 5454: 4.966731102506777e-06
Position 18011: 4.2434730671823915e-06
Position 25653: 3.882524106342549e-06
Position 5866: 3.875278123311155e-06
Position 5311: 3.5989550091454003e-06
Position 6089: 3.591269112017227e-06
Position 6266: 3.4777085310839345e-06
Position 25532: 3.44668421203368e-06
Position 25339: 3.1467035398667478e-06
Position 25607: 3.013526345787762e-06
Position 6095: 2.8110543520303463e-06
Position 6313: 2.7826668859515192e-06
Position 4606: 2.637141634720899e-06
Position 25484: 2.6220073824656067e-06
Position 10893: 2.5326680598099555e-06
Position 2425: 2.3550539688266555e-06
Position 5055: 2.16040619777612e-06
Position 5396: 1.987525425148274e-06
Position 771: 1.7936150021301435e-06
Position 998: 1.6049524918618107e-06
Position 6246: 1.577462834024103e-06
Position 247: 1.5653187021732986e-06
Position 378: 1.521195374476901e-06
Position 1812: 1.3800237676492197e-06
Position 25378: 1.2469297351598455e-06
Position 25308: 1.214885811862338e-06
Position 4487: 1.1115436890325835e-06
Position 25448: 1.003899718183798e-06
Position 4319: 9.853096260284145e-07
Position 25491: 9.004989962113168e-07
Position 113: 8.919982410952966e-07
Position 153: 8.509625309368344e-07
Position 3282: 7.827340387471616e-07
Position 3229: 7.66959209688838e-07
Position 21164: 7.554717476411591e-07
Position 1013: 6.70027535474693e-07
Position 2457: 6.624608108666791e-07
Position 1156: 6.230859191075224e-07
Position 9543: 6.083285812113313e-07
Position 18148: 5.623543499560647e-07
Position 18952: 4.814577068337711e-07
Position 1892: 4.417247548108738e-07
Position 25508: 3.7183653297128796e-07
Position 2017: 3.651219601465334e-07
Position 1801: 3.381828025853695e-07
Position 753: 3.1328149845282613e-07
Position 1850: 2.63691463735804e-07
Position 1159: 2.590704842557745e-07
Position 1445: 2.370510382692008e-07
Position 10316: 2.1203137115635013e-07
Position 1611: 2.053734607512305e-07
Position 8956: 1.9918875583413122e-07
Position 631: 1.8728994009464426e-07
Position 18949: 1.8691743101469e-07
Position 5548: 1.7461765557575148e-07
Position 678: 1.504949020134558e-07
Position 2064: 1.476927277567645e-07
Position 1490: 1.2084839706392776e-07
Position 18755: 1.1915949889349844e-07
Position 821: 1.1836690038250876e-07
Position 3518: 1.0504499071029766e-07
Position 1277: 8.597006272582692e-08
Position 516: 7.549754632128726e-08
Position 227: 6.662844617810723e-08
Position 1951: 3.3262008281961306e-08
Position 2038: 3.30367968387122e-08
Position 1183: 2.5364434495666238e-08
Position 5523: 1.9760320644106404e-08
Position 2339: 1.5721621675645897e-08
Position 2343: 1.3783141698992258e-08
Position 745: 9.928983114125608e-09
Position 903: 8.814096052436727e-09
Position 1405: 7.397122628599156e-09
Position 25682: 7.234922415361848e-09
Position 566: 4.577415483888083e-09
Position 686: 4.487902622375039e-09
Position 1373: 3.989912716102633e-09
Position 697: 3.263890931185346e-09
Position 579: 3.0252083722157146e-09
Position 1343: 2.7786691229045e-09
Position 719: 2.720254600508628e-09
Position 1027: 2.5393644767390393e-09
Position 656: 2.1068441387453593e-09
Position 1016: 1.709175184756676e-09
