Gene = LARS2
Position 457: 0.08272193400558624
Position 701: 0.07333301642028911
Position 3481: 0.07099248914295674
Position 46204: 0.05515710386256222
Position 24456: 0.054891946357103205
Position 7550: 0.051621170640826004
Position 5965: 0.04577300102379873
Position 1134: 0.04568649068667079
Position 38326: 0.04278427598082454
Position 47570: 0.04000100367204959
Position 26365: 0.03595356660502398
Position 47989: 0.03542861580600998
Position 7992: 0.033614510639207326
Position 5997: 0.03026046946128168
Position 676: 0.02859877249613605
Position 18895: 0.027582058787066537
Position 18882: 0.026879380644784782
Position 46466: 0.026300646734258106
Position 3433: 0.026007218547273652
Position 4555: 0.025650480304016603
Position 6063: 0.02212729823999068
Position 6001: 0.019699174872208274
Position 5133: 0.01969898896260997
Position 31678: 0.01967948195385977
Position 12158: 0.01933740653414105
Position 7883: 0.019064276319252657
Position 8392: 0.01663355389892247
Position 24739: 0.016245805188364576
Position 542: 0.016216822551725504
Position 46514: 0.01583043606674559
Position 11792: 0.014534282743835307
Position 14030: 0.014462494937902585
Position 18839: 0.014237930124907337
Position 39265: 0.014108786749315769
Position 477: 0.01378479495920704
Position 5702: 0.01354377329172559
Position 32664: 0.011978683700217579
Position 3251: 0.011926889402434528
Position 9660: 0.011668149976417503
Position 31213: 0.011557616836928925
Position 10182: 0.011010824123518913
Position 6060: 0.010954045253154751
Position 45472: 0.010640665791081569
Position 16836: 0.01057327853751034
Position 13846: 0.010568980978498078
Position 393: 0.010556155420294085
Position 29305: 0.010142645826662812
Position 1171: 0.009718396831730834
Position 770: 0.009684085297805884
Position 16793: 0.009649619306112054
Position 13902: 0.009573581335674297
Position 2649: 0.009274545271718533
Position 13138: 0.00857495307984869
Position 4755: 0.008384321077121379
Position 3359: 0.008199440442821688
Position 31099: 0.007947523843308865
Position 6830: 0.007890996638744586
Position 10110: 0.007791532134392336
Position 3525: 0.007790897470297023
Position 12027: 0.007754942040050722
Position 4290: 0.007650723040387312
Position 11152: 0.0075311906695312925
Position 38628: 0.007447958706957609
Position 7589: 0.0065955826613113
Position 4136: 0.006239589090887822
Position 34827: 0.006090262568783622
Position 7717: 0.005859166532415319
Position 860: 0.005849610771263746
Position 13656: 0.005676688422641601
Position 13971: 0.0056338227564191636
Position 1168: 0.005461431281733926
Position 4426: 0.005058547879041258
Position 20711: 0.0049722946488067795
Position 11691: 0.0049584867519889405
Position 36551: 0.004880574313450093
Position 888: 0.004857640263055703
Position 6017: 0.004607763905992388
Position 31705: 0.004507803205608694
Position 5801: 0.004393956609269883
Position 24408: 0.004153922008655468
Position 5946: 0.004058321437918851
Position 35191: 0.004017305763357552
Position 29943: 0.003979702090775306
Position 29804: 0.003971708053786487
Position 9635: 0.003970340693039493
Position 1827: 0.0038088394817469453
Position 375: 0.0037794411872510603
Position 4024: 0.0037538185976331677
Position 8360: 0.003667005675902563
Position 7670: 0.0035182828368791243
Position 32631: 0.003500236042099572
Position 39758: 0.0034745613866031017
Position 3435: 0.0033693127952150776
Position 34566: 0.003307790395064564
Position 7941: 0.002863183727919389
Position 6109: 0.002829025946258482
Position 936: 0.0027824599602580815
Position 9543: 0.0026491257816086003
Position 3337: 0.002572780394213199
Position 7728: 0.0024110450111803805
Position 13998: 0.0023908751278926533
Position 36281: 0.0023311967366225522
Position 31068: 0.0022676539658134645
Position 662: 0.0022426438552974087
Position 9555: 0.0021634075401562912
Position 3457: 0.0021197332076040108
Position 17952: 0.0020508644782574587
Position 34901: 0.0020017738051908473
Position 919: 0.001978207278544983
Position 31031: 0.0018889593055462402
Position 16867: 0.0018826026631555848
Position 4822: 0.0018363794352476842
Position 36629: 0.0017976728902878907
Position 35451: 0.0017016658338672055
Position 2675: 0.0016807491043470707
Position 7419: 0.0016707314760690938
Position 4570: 0.0016274588870944537
Position 3262: 0.0016191696548739452
Position 4397: 0.001590474704955282
Position 1030: 0.001543359458323199
Position 41130: 0.0015084432433268113
Position 35298: 0.0014638988963871175
Position 3290: 0.001402344402090567
Position 33051: 0.0014017028638169463
Position 12747: 0.0013876912591186737
Position 13858: 0.0013477853867766452
Position 338: 0.0013375347912495453
Position 2703: 0.0013316404508810884
Position 31997: 0.001289787322186269
Position 17863: 0.001286286227811121
Position 33792: 0.0011874701863522387
Position 17928: 0.0011697367619174317
Position 895: 0.0011542017349722032
Position 309: 0.00103582421001147
Position 3816: 0.0009942424696130806
Position 30838: 0.0009715815769219044
Position 39360: 0.0009606334564659688
Position 3999: 0.0009594158269430069
Position 1174: 0.0009418645979463632
Position 4189: 0.0009283492943126851
Position 2585: 0.0009255829653482035
Position 13134: 0.0009241278333573292
Position 31616: 0.0009182891053786797
Position 13693: 0.0009016843881786516
Position 39335: 0.0008208874610818595
Position 3363: 0.0008065240706900313
Position 1325: 0.00077701944985248
Position 31012: 0.0007662378760833761
Position 12097: 0.0007462643386232868
Position 4066: 0.0007339150240599701
Position 30228: 0.0007293152363487695
Position 29416: 0.0007020908372298829
Position 12179: 0.0006992763280644765
Position 34086: 0.0006867925501413782
Position 32141: 0.000657508205509773
Position 32635: 0.000601273666914953
Position 12102: 0.0005999918906966036
Position 835: 0.0005860441822468155
Position 7623: 0.0005666620600430316
Position 33964: 0.0005649347377561779
Position 264: 0.0005355756521880608
Position 415: 0.0005261245700349188
Position 4306: 0.0005220074439238992
Position 7811: 0.0005125017417264306
Position 29744: 0.00050769819625209
Position 29488: 0.0005023572379753658
Position 29922: 0.0004979005371164718
Position 497: 0.0004716614090994594
Position 36212: 0.00046304794856763586
Position 34831: 0.0004392716281297709
Position 12328: 0.0004366088028149989
Position 29559: 0.0004295700876185561
Position 898: 0.00041245804808370264
Position 29463: 0.00039268785630730096
Position 35412: 0.0003741316650960296
Position 32952: 0.00036179936943453553
Position 12490: 0.0003292146215862226
Position 32445: 0.00032410544102424814
Position 7108: 0.0003161037184949148
Position 7066: 0.0003155538144915637
Position 491: 0.0003023145243391897
Position 12352: 0.00029976844818172026
Position 3272: 0.00029483656557592635
Position 4111: 0.0002773019592414825
Position 1851: 0.0002756875944284721
Position 428: 0.00027079531266147055
Position 31892: 0.0002649341304851808
Position 6723: 0.00025553821993313256
Position 34506: 0.00024873042106013203
Position 29146: 0.00022690841769630783
Position 33312: 0.0002217501342240819
Position 30021: 0.00021960702482418028
Position 31303: 0.00021530555426763773
Position 34246: 0.00020618275537013072
Position 4139: 0.00019089301566796403
Position 29891: 0.00018127937745109987
Position 3970: 0.00017577363964658955
Position 30783: 0.00017503338453101914
Position 2515: 0.000159004516802908
Position 11965: 0.0001573876844781195
Position 33750: 0.0001548405492231258
Position 12161: 0.00015453511755342974
Position 3082: 0.0001460484859895817
Position 31248: 0.00014429777761520778
Position 13185: 0.00013736706507334293
Position 12051: 0.0001332433931979675
Position 12764: 0.00013295658927994718
Position 2731: 0.00012705150385534085
Position 12493: 0.00012247901108678683
Position 34739: 0.00012200300397140551
Position 1549: 0.00012173464076617678
Position 817: 0.00011839283120213806
Position 2329: 0.0001163213581293324
Position 35155: 0.00011380952982722712
Position 12067: 0.00010814495137422154
Position 2654: 0.00010606069836741451
Position 30946: 9.534708818317366e-05
Position 1064: 9.267576697787969e-05
Position 3973: 9.077780744865219e-05
Position 1100: 8.764793933073002e-05
Position 32372: 8.566377034138683e-05
Position 29337: 7.676641280052638e-05
Position 1989: 7.400239106295906e-05
Position 1992: 6.633517132405719e-05
Position 12426: 6.028210265424212e-05
Position 2538: 5.945665137180993e-05
Position 30373: 5.785399457818796e-05
Position 12044: 5.7011344067481734e-05
Position 2167: 5.2678456279517295e-05
Position 33333: 5.2025900767040185e-05
Position 30542: 4.8580110104120556e-05
Position 1190: 4.7348602477806076e-05
Position 12120: 4.695657258454506e-05
Position 6697: 4.5517662295871145e-05
Position 30324: 4.452484790529736e-05
Position 15960: 4.4098922171117785e-05
Position 32609: 4.402359553651077e-05
Position 1250: 3.931482327681212e-05
Position 2265: 3.4432682860386825e-05
Position 8708: 3.405758711821255e-05
Position 1527: 3.261465803459377e-05
Position 3840: 3.253206968246204e-05
Position 2191: 3.19414461833006e-05
Position 197: 3.116842179799785e-05
Position 29241: 3.1078167489197956e-05
Position 3883: 3.0304674877114835e-05
Position 1490: 2.905104479237486e-05
Position 559: 2.8807078910618095e-05
Position 1327: 2.8503672361794412e-05
Position 773: 2.788120316121501e-05
Position 1509: 2.4297565031373104e-05
Position 30153: 2.381278290289982e-05
Position 2332: 2.365641983792304e-05
Position 174: 2.0760932529053964e-05
Position 29954: 2.0683859394410556e-05
Position 29990: 2.016524184372694e-05
Position 13510: 1.8757062999458186e-05
Position 31187: 1.7803012414515022e-05
Position 29645: 1.7401559371761457e-05
Position 346: 1.688152395613439e-05
Position 15791: 1.624918158722198e-05
Position 3545: 1.594466271774837e-05
Position 11941: 1.5090017495501168e-05
Position 1144: 1.480221826320151e-05
Position 551: 1.4775804624884633e-05
Position 1081: 1.4418486117187182e-05
Position 29172: 1.4304709420197983e-05
Position 30321: 1.3978255986293297e-05
Position 29699: 1.363756999004745e-05
Position 1925: 1.3490933683811155e-05
Position 1147: 1.3462579253299575e-05
Position 941: 1.3266071920543603e-05
Position 30025: 1.2423118135808688e-05
Position 1833: 1.1644226884324786e-05
Position 29518: 1.07397578017251e-05
Position 1561: 1.0652570261941215e-05
Position 29587: 1.0370863754277539e-05
Position 29491: 9.76475512255503e-06
Position 114: 9.027874543990489e-06
Position 15862: 8.43948374999595e-06
Position 1594: 8.253381952302918e-06
Position 289: 5.673368707254566e-06
Position 16184: 5.288541404319409e-06
Position 4589: 4.961475482818008e-06
Position 243: 4.2894285794168135e-06
Position 563: 4.225166574706958e-06
Position 16059: 3.435951619403566e-06
Position 15903: 2.9170522505416214e-06
Position 600: 2.3270797541881008e-06
Position 778: 1.8402408560912716e-06
Position 996: 1.5495020387242358e-06
Position 259: 1.4125232474213123e-06
Position 969: 1.0831742720540309e-06
Position 906: 1.0489965947234887e-06
Position 332: 9.117032917711102e-07
Position 3489: 7.174073849861353e-07
Position 966: 6.968038629073082e-07
Position 575: 6.110397134565937e-07
Position 1113: 5.913010395523794e-07
Position 29713: 5.769312293873797e-07
Position 127: 4.903866627860092e-07
Position 1086: 4.3814590236830475e-07
Position 12968: 4.261850169572463e-07
Position 3341: 3.8415643487387203e-07
Position 593: 3.7901723362586373e-07
Position 12648: 3.200902139962696e-07
Position 12205: 2.696410378668943e-07
Position 11970: 2.679759502392752e-07
Position 356: 2.6550237486932137e-07
Position 268: 2.016041843516271e-07
Position 1149: 1.756331367500008e-07
Position 201: 1.542951373544852e-07
Position 2309: 1.5306594301351587e-07
Position 12213: 1.342915999195343e-07
Position 1257: 1.295083456941387e-07
Position 29906: 1.1566813971855551e-07
Position 1102: 1.1406422965878233e-07
Position 1075: 1.0976587672541036e-07
Position 1152: 8.648668306980943e-08
Position 1888: 8.149481577473766e-08
Position 2059: 7.634985889551504e-08
Position 1154: 7.593930817582078e-08
Position 1473: 6.407775230508532e-08
Position 14251: 5.778748261680767e-08
Position 273: 2.9134021835729158e-08
Position 1331: 2.7693869453294874e-08
Position 1439: 2.6592591847627658e-08
Position 1203: 2.3871667354663773e-08
Position 163: 2.2711369276787212e-08
Position 626: 1.7672478169509412e-08
Position 1206: 1.6459764680731333e-08
Position 161: 1.4246467828604641e-08
Position 612: 1.2721971154675365e-08
Position 208: 1.0215922535006567e-08
Position 12229: 8.276738354197871e-09
Position 219: 5.483585900986458e-09
Position 568: 5.410468335227712e-09
Position 156: 4.484547693045421e-09
Position 133: 3.5596128841840444e-09
Position 973: 3.0966266065569412e-09
Position 171: 1.5539606482534487e-09
Position 213: 1.1325452532610563e-09
Position 206: 1.0858417368406649e-09
Position 1706: 8.626351546787054e-10
Position 783: 4.975850602708338e-10
Position 1339: 4.713704379269313e-10
Position 609: 4.007740705448375e-10
Position 580: 3.578176725764361e-10
Position 139: 2.1930802508614014e-10
Position 145: 6.746842880415243e-11
Position 150: 4.6198688655157054e-11
Position 147: 4.008292090625074e-11
Position 142: 3.651651660507411e-11
