Gene = THG1L
Position 5692: 0.0026414275994533025
Position 1495: 0.0025284210557735202
Position 8625: 0.0023812367463334097
Position 2397: 0.0023582326388845417
Position 2942: 0.002202929104693415
Position 1116: 0.0021553213112839855
Position 7265: 0.002053010274930203
Position 8200: 0.0019827576465664583
Position 5970: 0.0018519474980187361
Position 8301: 0.0018504162083636218
Position 6702: 0.001733173472504761
Position 7761: 0.001635758035274686
Position 1592: 0.0015280299830720773
Position 8982: 0.0014798050848962273
Position 5073: 0.0014060893823797964
Position 6769: 0.001366121512137333
Position 3764: 0.001356680311543275
Position 9250: 0.0013361010561326638
Position 1606: 0.0011939032292601409
Position 523: 0.0011824323355037918
Position 7672: 0.0011303493485742997
Position 6902: 0.0011077785397347226
Position 1363: 0.0011058537744697452
Position 5097: 0.0009862020178362338
Position 8341: 0.0009447005479379533
Position 8356: 0.0008039089711699812
Position 1447: 0.0007694935090023583
Position 598: 0.000664242780048103
Position 8382: 0.0006520596125319441
Position 3760: 0.0006078399319989154
Position 1989: 0.0005804136538934617
Position 9124: 0.000577714090025742
Position 3417: 0.0005272356943301077
Position 5570: 0.0004936959702236958
Position 9161: 0.0004859597267425872
Position 8939: 0.00046186464582105634
Position 1683: 0.00045950361251721473
Position 3241: 0.0004509791121876948
Position 2370: 0.00041107491256664545
Position 1353: 0.0004054135593272998
Position 2146: 0.0003978674103085911
Position 2320: 0.00039680441437730705
Position 3117: 0.000395813080953513
Position 4862: 0.00038866650342336584
Position 5993: 0.00035361890844712356
Position 6002: 0.0003535472699731897
Position 4881: 0.00035203585320973355
Position 5637: 0.00034835978240438294
Position 5314: 0.00033476440210583825
Position 1922: 0.00031955428770805605
Position 3120: 0.00031148654205384894
Position 6357: 0.0003103080840383527
Position 5837: 0.00030965566991945285
Position 7562: 0.00030856645148519176
Position 3406: 0.0002926418060655735
Position 3045: 0.00028639538312783783
Position 3162: 0.00028327275653025695
Position 4333: 0.0002830455773752882
Position 7284: 0.0002830233500214906
Position 2835: 0.00028207363242808574
Position 505: 0.0002584476682995465
Position 860: 0.0002553797301889279
Position 3486: 0.00024152747962051375
Position 1310: 0.00022154428559755532
Position 6818: 0.00021826757770890097
Position 2373: 0.0002177669757986131
Position 6862: 0.00021480391697193044
Position 6140: 0.00020920553948176093
Position 4412: 0.00020784936457024045
Position 7729: 0.00019814045186084312
Position 2403: 0.00019198380180463745
Position 2247: 0.000191348886773239
Position 4466: 0.00017510432624083037
Position 180: 0.0001729752129611629
Position 2914: 0.00016031052766900402
Position 4336: 0.0001491401980452456
Position 8019: 0.00014033529686781072
Position 4848: 0.0001399964376205128
Position 7086: 0.00013859315594356094
Position 2205: 0.00013681702358890805
Position 4391: 0.00012380676394123066
Position 6794: 0.00011908156274128272
Position 3454: 0.00011775789396136483
Position 5430: 0.00011302903149192313
Position 1762: 0.00011130925470994854
Position 3378: 0.00010745076215365817
Position 3098: 0.00010274795736372857
Position 1222: 9.292692949855408e-05
Position 3504: 9.234608881798368e-05
Position 1612: 9.119647203521113e-05
Position 2494: 8.867714976975663e-05
Position 2066: 8.59336264152045e-05
Position 1234: 7.714538079493193e-05
Position 1815: 7.374406152509055e-05
Position 6999: 7.251578404049241e-05
Position 1132: 6.969416760126502e-05
Position 7079: 6.399029024128461e-05
Position 2102: 6.200754732901001e-05
Position 1788: 5.963494935129245e-05
Position 267: 5.920466709360093e-05
Position 341: 5.470932044219317e-05
Position 4102: 4.822567257752976e-05
Position 6172: 4.73900831874607e-05
Position 6968: 4.693300147710339e-05
Position 1138: 4.693278458777711e-05
Position 3976: 4.6161325107166605e-05
Position 5379: 4.596292448019393e-05
Position 2431: 4.563293928521369e-05
Position 1564: 4.095873124384867e-05
Position 2201: 3.738231278045464e-05
Position 1312: 3.635381186046597e-05
Position 3167: 3.631910878331556e-05
Position 880: 3.5672040046403944e-05
Position 406: 3.5338407082495e-05
Position 4069: 3.4312332096681385e-05
Position 262: 3.265092441499522e-05
Position 6057: 3.2458627915767396e-05
Position 5079: 3.171873594181454e-05
Position 2012: 3.1082202273132426e-05
Position 3231: 3.094915113444172e-05
Position 1500: 2.9553724634232203e-05
Position 1252: 2.687985403450562e-05
Position 2629: 2.6806490852685013e-05
Position 3448: 2.6653807249717403e-05
Position 1756: 2.601311495379936e-05
Position 1258: 2.5897420250443585e-05
Position 3488: 2.4596580836142888e-05
Position 3922: 2.3047346716481776e-05
Position 2868: 2.2831471728187784e-05
Position 4004: 2.003928607479989e-05
Position 6542: 1.8928593362702664e-05
Position 3859: 1.8888920032911925e-05
Position 747: 1.8106022737788566e-05
Position 489: 1.7645446669244412e-05
Position 345: 1.551824338635744e-05
Position 536: 1.4962385676495233e-05
Position 2655: 1.3772227854504714e-05
Position 5047: 1.376132373854062e-05
Position 723: 1.3168876963851011e-05
Position 5234: 1.2929262293577384e-05
Position 1877: 1.2170854841374652e-05
Position 1370: 1.2055748407326332e-05
Position 1533: 1.1716156548141998e-05
Position 624: 1.0927797299139454e-05
Position 5237: 1.0802300694186582e-05
Position 1965: 1.0758394015408412e-05
Position 129: 9.862626599805801e-06
Position 5463: 9.09086975786298e-06
Position 3925: 8.898815528372494e-06
Position 5263: 8.392452277207405e-06
Position 4607: 8.098266204444958e-06
Position 5330: 7.714315203517055e-06
Position 692: 7.645749997054775e-06
Position 3511: 6.836124040643005e-06
Position 804: 6.585243152251099e-06
Position 317: 6.430633574582498e-06
Position 1680: 5.911097098054663e-06
Position 3951: 5.806021988809449e-06
Position 1930: 5.468116509908987e-06
Position 5704: 5.022047268244693e-06
Position 2078: 4.60176788693855e-06
Position 779: 4.392062502861174e-06
Position 4018: 3.942163985306125e-06
Position 3520: 3.6468864808798113e-06
Position 603: 3.583928906866675e-06
Position 1187: 3.471087984049582e-06
Position 6360: 3.3693374349180564e-06
Position 866: 3.3639106692892187e-06
Position 185: 3.3173747369753326e-06
Position 3693: 3.252822484244245e-06
Position 807: 3.0835764243879407e-06
Position 3382: 2.9679847195463375e-06
Position 3531: 2.680040420681907e-06
Position 443: 2.056806758476662e-06
Position 1260: 2.039968768071704e-06
Position 6054: 2.007965385714846e-06
Position 5840: 1.732735783819013e-06
Position 5014: 1.6147688315969828e-06
Position 471: 1.55644092431734e-06
Position 135: 1.3617730862691117e-06
Position 5742: 1.338213582416951e-06
Position 4589: 1.3090720181528977e-06
Position 767: 1.1428355640162846e-06
Position 685: 1.045766937790312e-06
Position 369: 7.930678341781304e-07
Position 1841: 4.081156367788321e-07
Position 2157: 3.694641029536101e-07
Position 2411: 3.4060608479229695e-07
Position 1838: 2.4397957118346683e-07
Position 4563: 7.89393968699944e-08
Position 1544: 7.539963253418346e-08
Position 4556: 6.203081665674155e-08
Position 889: 4.353601933724641e-08
Position 4520: 4.090097073454209e-08
Position 4714: 1.976875244788491e-08
Position 4538: 1.5036960779765778e-08
Position 3603: 9.432863781441732e-09
Position 4940: 9.07689339152755e-09
Position 6567: 8.338911039927291e-09
Position 1366: 6.057433029951937e-09
Position 1240: 6.041960988347827e-09
Position 658: 5.5309729580692235e-09
Position 1285: 5.332764233773598e-09
Position 439: 5.118322155629449e-09
Position 3620: 3.942918419972042e-09
Position 755: 3.868979330663151e-09
Position 182: 3.637105552416582e-09
Position 564: 1.0846181020387861e-09
Position 549: 7.542712716980658e-10
Position 143: 5.730371581521237e-10
Position 707: 1.8089936306245102e-10
Position 3766: 6.550982792644756e-11
Position 359: 6.364755739843955e-11
Position 158: 4.078458180558215e-11
Position 149: 3.4650337043552124e-11
Position 156: 2.3004112634911585e-11
Position 351: 6.6705639418178255e-12
Position 193: 9.286555608857668e-13
Position 195: 2.8575263087578546e-13
Position 154: 2.0848939460247821e-13
Position 147: 2.2385786287134664e-14
