Gene = EQTN
Position 239: 1.479056129629074e-07
Position 233: 1.4249514957371325e-07
Position 1505: 1.3624116005141615e-07
Position 117: 1.1619899829339176e-07
Position 284: 6.891505720210954e-08
Position 384: 4.323644946039742e-08
Position 382: 4.123320101977443e-08
Position 1472: 3.520781276515893e-08
Position 433: 3.367184638140885e-08
Position 620: 2.84194164974516e-08
Position 1084: 2.6826860335866498e-08
Position 588: 2.550945411739806e-08
Position 577: 2.340244079663183e-08
Position 1161: 5.996081649684945e-09
Position 650: 1.3336261253854406e-09
Position 626: 1.0231193142038856e-09
Position 590: 8.66526442336813e-10
Position 7545: 1.7140322714101639e-10
Position 661: 8.869278427995107e-12
Position 693: 3.9249155645817515e-12
Position 726: 2.6068796368754243e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 10776: 0.9288403083608103
Position 7407: 0.8686905421056411
Position 12166: 0.8164857323619115
Position 6075: 0.8159357538735121
Position 4651: 0.7545610884781409
Position 2736: 0.6167243510368341
Position 400: 0.39313865521244806
Position 5273: 0.18993457206883166
Position 5764: 0.18206555803830687
Position 430: 0.11511590444490316
Position 2598: 0.060942625029175905
Position 2643: 0.05717684139417988
Position 5212: 0.05650427812383741
Position 8581: 0.052777303953532
Position 11401: 0.04242321147716412
Position 7773: 0.039791238617336806
Position 5159: 0.03589516105678897
Position 11000: 0.029177837857452937
Position 11003: 0.02737911236579644
Position 5256: 0.023968805647839896
Position 1877: 0.023805438228549025
Position 10304: 0.018731234426546877
Position 5125: 0.017373253577451155
Position 11268: 0.01686807254403203
Position 12369: 0.0160644419466802
Position 444: 0.015370921713960565
Position 5485: 0.014357758177944307
Position 7861: 0.014297920081160917
Position 290: 0.013602466961889007
Position 1794: 0.012886964155238372
Position 8498: 0.012698244346229763
Position 12204: 0.010984046290966405
Position 10778: 0.010690886456019129
Position 11436: 0.010410708719698448
Position 6421: 0.009927421910905615
Position 11731: 0.009168601605160531
Position 12237: 0.009041950202825588
Position 10799: 0.007214464089033094
Position 3212: 0.006973694906817981
Position 8697: 0.0063746901303338745
Position 3502: 0.00600330117753087
Position 1310: 0.0058382372371068095
Position 3579: 0.005691942806204613
Position 11233: 0.005226591846835453
Position 7352: 0.00498959463259178
Position 2104: 0.00498923244088055
Position 5531: 0.004973505369993323
Position 7744: 0.00450384768761145
Position 10107: 0.004388066977328442
Position 5345: 0.004367712827614244
Position 11635: 0.004203724878070305
Position 5872: 0.003823277799149751
Position 713: 0.003638185888783344
Position 9892: 0.0036234293503419747
Position 8168: 0.003334226490610304
Position 1005: 0.0032752286087803463
Position 12306: 0.003044138615477305
Position 9667: 0.00263429165229369
Position 332: 0.002596791306609839
Position 6382: 0.002506429312234939
Position 689: 0.00234688383599326
Position 7829: 0.0023202042540088185
Position 10727: 0.0023068533853839827
Position 10486: 0.002195659405857937
Position 9639: 0.0019270598997014213
Position 11405: 0.0017624668700106816
Position 5617: 0.0017293077323021573
Position 10259: 0.0017022457924714283
Position 12240: 0.0016322347261634635
Position 7171: 0.0016208367718773306
Position 11202: 0.0015939082091814814
Position 5961: 0.0015672828989217891
Position 12106: 0.0015205542120237956
Position 7809: 0.0014649020023123007
Position 9572: 0.0013789409904066427
Position 858: 0.0013768566648119564
Position 2656: 0.0012858590388796767
Position 4870: 0.0012423893700667914
Position 11594: 0.0012136131149889135
Position 11097: 0.0011993973909335052
Position 10900: 0.0011758709615113652
Position 10216: 0.0011342792662375678
Position 10174: 0.0011334494085306647
Position 7778: 0.0011066328492745766
Position 8714: 0.0010931261421376127
Position 441: 0.001081472000695138
Position 3652: 0.0010586668379006065
Position 8673: 0.0010571837933562069
Position 2333: 0.00105580195068746
Position 5103: 0.0010167654134666114
Position 4600: 0.000991093218680867
Position 3814: 0.0009098352358895736
Position 249: 0.0008815374690323504
Position 8745: 0.0008390433685912298
Position 11536: 0.0008042381970797658
Position 8216: 0.0007535671482607196
Position 5285: 0.0007458605243873793
Position 2229: 0.0007428032653203337
Position 8345: 0.0006815254952079807
Position 8790: 0.0006796117592054562
Position 8387: 0.000625627548641799
Position 11125: 0.0006054700564703388
Position 7467: 0.0005959602722673304
Position 838: 0.0005459694808975203
Position 1031: 0.000540419555582593
Position 239: 0.0005333833513618821
Position 8769: 0.000528613796874388
Position 5929: 0.0005059409837411083
Position 2353: 0.000474631331343163
Position 796: 0.0004604966954357147
Position 11128: 0.00045765549633665245
Position 11613: 0.00045682393491944164
Position 1672: 0.0004404192175268214
Position 4802: 0.00042627197404796066
Position 6418: 0.0004193278261436737
Position 11272: 0.000417757790756918
Position 6998: 0.00041074447619593717
Position 9733: 0.0004099114749312834
Position 136: 0.0003996821939318764
Position 826: 0.00036073125086721197
Position 7255: 0.0003396125888031577
Position 12266: 0.0003301720078154001
Position 8406: 0.00027587322073109664
Position 12249: 0.0002624660494692341
Position 12175: 0.00026227235955154536
Position 2954: 0.00026033304579376967
Position 11294: 0.0002559643600931404
Position 5390: 0.0002534612735995202
Position 3390: 0.00025183327385406526
Position 11638: 0.0002480491737615705
Position 2159: 0.00023016370108178716
Position 894: 0.00022647607173587059
Position 11698: 0.0002234780443385946
Position 7793: 0.00021476535165667075
Position 6179: 0.00021370116915299373
Position 11660: 0.00020984449353202936
Position 3146: 0.00020933333419051098
Position 6524: 0.00020764197880183768
Position 7137: 0.00020508546554752678
Position 1472: 0.00020433550354387114
Position 1888: 0.0001977779362859531
Position 3523: 0.00019605784245909318
Position 6248: 0.00018012989891686115
Position 3982: 0.00017868039068627664
Position 2951: 0.0001640177110637107
Position 7235: 0.00014271029197289876
Position 8600: 0.00013944581226517282
Position 7658: 0.0001368218563090944
Position 3925: 0.0001352928306609963
Position 912: 0.00012966701818373995
Position 7986: 0.00012858268114231025
Position 2565: 0.00012664396057460474
Position 11011: 0.00011694590726276532
Position 5022: 0.00011392291059611655
Position 11246: 9.414550806339358e-05
Position 3655: 9.260321112196891e-05
Position 1475: 9.190263670677774e-05
Position 7973: 7.92653168434717e-05
Position 192: 7.836154600866168e-05
Position 3816: 7.433141663623113e-05
Position 11369: 6.936022127736582e-05
Position 5636: 6.866658895103379e-05
Position 3154: 6.545364212644952e-05
Position 2454: 6.116848770872686e-05
Position 1334: 6.06397330129217e-05
Position 2049: 5.96403905888244e-05
Position 2974: 5.905478053479273e-05
Position 729: 5.2696885767188395e-05
Position 2703: 5.198440848877219e-05
Position 12375: 5.134817257235899e-05
Position 9621: 4.925280165347102e-05
Position 3587: 4.8764033886196776e-05
Position 448: 4.269587260770846e-05
Position 6440: 4.1541402105437307e-05
Position 8052: 4.106679576192886e-05
Position 492: 3.7407844740630706e-05
Position 2930: 3.491143230897401e-05
Position 2339: 3.4857967538290936e-05
Position 1228: 3.104263082996957e-05
Position 274: 3.0040163199747285e-05
Position 1084: 2.9732842893112962e-05
Position 2361: 2.8132711873084227e-05
Position 1798: 2.6553102791636776e-05
Position 2668: 2.4279429141994885e-05
Position 10413: 2.3928775600238533e-05
Position 349: 2.1336888098874054e-05
Position 1316: 2.1233059337466484e-05
Position 336: 1.9934296669289347e-05
Position 514: 1.9098198448279605e-05
Position 195: 1.879431861557845e-05
Position 252: 1.7161258294427158e-05
Position 9684: 1.587794860363365e-05
Position 133: 1.542015848370501e-05
Position 8147: 1.5227937324180807e-05
Position 4905: 1.4653707269069203e-05
Position 4829: 1.221654220229778e-05
Position 937: 1.0838964526541315e-05
Position 2253: 1.0604674898699823e-05
Position 7201: 1.0600286816569996e-05
Position 7717: 7.668920825726545e-06
Position 6857: 7.4905981761428115e-06
Position 588: 7.286985375198177e-06
Position 159: 6.74717335467864e-06
Position 1743: 6.614562804982374e-06
Position 7501: 6.4143719085700414e-06
Position 460: 5.740438221383587e-06
Position 778: 5.522607976448718e-06
Position 355: 5.297779702444958e-06
Position 7627: 4.443679585776914e-06
Position 7523: 2.8546879374446717e-06
Position 146: 2.7130398166962057e-06
Position 4612: 2.554204213373497e-06
Position 117: 1.0523777461408345e-06
Position 1270: 1.0203837578198087e-06
Position 3065: 7.25964270341426e-07
Position 342: 6.990620744429665e-07
Position 1408: 6.520441760238535e-07
Position 1371: 6.504066938155015e-07
Position 2421: 6.357082447915554e-07
Position 8330: 6.315246315326144e-07
Position 2516: 6.200440177482107e-07
Position 6970: 5.439027535300177e-07
Position 8421: 4.3781831113341627e-07
Position 1225: 2.8842796046921656e-07
Position 1551: 2.672698810953629e-07
Position 898: 2.2185587915204602e-07
Position 1057: 2.1271145603306906e-07
Position 981: 1.8714038144814425e-07
Position 346: 1.782159515074052e-07
Position 453: 1.5830580572786825e-07
Position 1477: 1.4339824238110133e-07
Position 920: 1.0500319838279562e-07
Position 870: 1.0420997428454287e-07
Position 4576: 9.652622442356366e-08
Position 834: 5.3176010293208524e-08
Position 840: 1.894718163352936e-08
Position 949: 1.768945014014294e-08
Position 168: 1.7511164901457606e-08
Position 1090: 1.6640105942951113e-08
Position 166: 1.0772293737049264e-08
Position 200: 1.0438587457183721e-08
Position 923: 9.277850793051305e-09
Position 203: 9.039145550242516e-09
Position 164: 8.900938583754575e-09
Position 757: 6.4567141886089796e-09
Position 961: 5.975232852388941e-09
Position 540: 2.6313982663281227e-09
Position 564: 1.0278202710454777e-09
Position 547: 8.20404318622607e-10
Position 531: 3.5063864666663235e-10
Position 7091: 8.240540826401968e-11
