Gene = ACAA1
Position 13086: 0.011657891216386778
Position 11539: 0.011282156911180891
Position 553: 0.010527325582872397
Position 12608: 0.009960489619670465
Position 11748: 0.009794251735552777
Position 1947: 0.009449815462868607
Position 13701: 0.009395612287497142
Position 9167: 0.009270379968780385
Position 5393: 0.008964779298115415
Position 12245: 0.008503900970508781
Position 10918: 0.00827210278718373
Position 2773: 0.007918989486248581
Position 7846: 0.007854587938988116
Position 961: 0.007826606758552257
Position 14212: 0.007597274295101744
Position 1193: 0.007357477640718709
Position 10298: 0.007303871444509885
Position 10112: 0.006956870045091771
Position 6165: 0.0068673067160881715
Position 12197: 0.00655018078603157
Position 737: 0.006397037876889067
Position 1089: 0.006392984133513723
Position 9648: 0.006375465555647219
Position 3427: 0.006297908616663034
Position 13716: 0.006064013243683197
Position 12769: 0.005457964059666602
Position 2818: 0.005257628877966173
Position 2572: 0.00510024812400848
Position 10512: 0.005017290515195964
Position 3632: 0.0049566182065635565
Position 10613: 0.004947779666052409
Position 2990: 0.004890443129001587
Position 11028: 0.004822371606494213
Position 5465: 0.004728296210265673
Position 12370: 0.004678793559608827
Position 2923: 0.004489978655811585
Position 3600: 0.004405896260891345
Position 13671: 0.0043897658439777994
Position 5429: 0.004185171759914166
Position 5755: 0.004048348328872334
Position 12795: 0.003937888050930311
Position 2465: 0.003926722151996192
Position 10542: 0.003920263352813262
Position 13352: 0.0038460707432727793
Position 13942: 0.0037107655650809087
Position 11851: 0.003656011131737946
Position 1339: 0.0033683411846599236
Position 2204: 0.0031981567444322543
Position 12250: 0.0031919424146663153
Position 12488: 0.0031080405296972907
Position 12838: 0.0030895533744013325
Position 8107: 0.0030831838777607076
Position 13606: 0.0029651011003829645
Position 6006: 0.0029151596938485364
Position 10963: 0.0028883214488729814
Position 14436: 0.0027410860489929575
Position 13224: 0.0025946374248244277
Position 4136: 0.002485679391970738
Position 10876: 0.0024547239767235916
Position 11602: 0.0024423425820228046
Position 10633: 0.0024059838831140454
Position 13685: 0.0023144824805863234
Position 4012: 0.0021849849816105117
Position 2177: 0.002179146908895235
Position 2251: 0.00214451602348286
Position 8674: 0.002104747505648959
Position 11857: 0.002100513148528807
Position 7713: 0.002016679593771277
Position 5359: 0.0018956977301186973
Position 11570: 0.0018921502371981893
Position 11518: 0.0018080045098755717
Position 1562: 0.0017683198465648189
Position 4877: 0.001761175969459563
Position 14062: 0.0016742047924527693
Position 12406: 0.0016709694489122325
Position 3960: 0.0016060073349846444
Position 3635: 0.0015505660619681066
Position 2183: 0.0015457240794163984
Position 11536: 0.0014872344273474621
Position 9753: 0.0014236996589433656
Position 12277: 0.0014225392089092406
Position 8351: 0.0014124045269300804
Position 2634: 0.0013882275036583385
Position 1385: 0.0013343538898254075
Position 5542: 0.001298949401596459
Position 8127: 0.001286877198353367
Position 11117: 0.0012553243146483358
Position 11307: 0.0012104385552822868
Position 11185: 0.0012005408818296505
Position 11031: 0.0011834800208076195
Position 3149: 0.0011614913246886008
Position 2420: 0.0011424713066882147
Position 5725: 0.0011298077631206607
Position 1775: 0.0010477490100601998
Position 11910: 0.0010446124329730976
Position 1039: 0.0010360208332647546
Position 13724: 0.0010308473363596301
Position 13332: 0.0009690301859465644
Position 1147: 0.0009404326349482759
Position 3313: 0.000938090295532067
Position 12307: 0.0009141331686190406
Position 5487: 0.0009069703771373965
Position 1741: 0.0009052276811386423
Position 4912: 0.0008916247461161412
Position 10206: 0.0008108404880208885
Position 7734: 0.0007717648903993136
Position 13019: 0.000712840439675255
Position 12685: 0.0007041998430495726
Position 11475: 0.0007040556582839218
Position 14209: 0.0006932782912571616
Position 7175: 0.0006799203745339609
Position 9068: 0.0006633077341890637
Position 2996: 0.0006509232326778212
Position 10583: 0.0006391089243289855
Position 1022: 0.0006291405155530814
Position 8290: 0.0006005262400406487
Position 9709: 0.0005407719423736254
Position 1443: 0.0005038562815626151
Position 6397: 0.0004903465208134786
Position 12861: 0.0004893092550812293
Position 14376: 0.0004723903421882613
Position 7693: 0.0004458957227952127
Position 13124: 0.00039005004428064677
Position 9736: 0.0003663922964453184
Position 158: 0.0003527276620609111
Position 1256: 0.00033281330963327686
Position 8221: 0.0003254535628229884
Position 12140: 0.000324418843636957
Position 5379: 0.00032032347604499825
Position 10250: 0.00031706383881067746
Position 11453: 0.00031254844501474907
Position 7007: 0.0003001025546931408
Position 1104: 0.0002820505812541617
Position 7076: 0.0002666178634577098
Position 1538: 0.0002662678254635613
Position 11335: 0.0002662271699741783
Position 11793: 0.00025812537674933567
Position 4046: 0.00023541138883488583
Position 5700: 0.0002162870219467873
Position 9420: 0.00021206139383096246
Position 10695: 0.00017984735855988243
Position 9417: 0.0001736834140757547
Position 5787: 0.00016967193058131625
Position 8165: 0.00015975979900545835
Position 5978: 0.0001542788892490416
Position 1397: 0.00014277991663253463
Position 207: 0.00014115720479118457
Position 343: 0.00014000573843387344
Position 2854: 0.00013236739143144315
Position 9172: 0.00012805846564865593
Position 2896: 0.0001134023515462623
Position 2356: 0.00010336447571796587
Position 8774: 8.823252237895573e-05
Position 2496: 8.503376074363833e-05
Position 8688: 7.575723653771305e-05
Position 11046: 7.118047446684589e-05
Position 9555: 6.98801800653277e-05
Position 1293: 6.459805834655829e-05
Position 9652: 6.427463514505039e-05
Position 11358: 6.097250169084891e-05
Position 5397: 5.7165275770501316e-05
Position 1972: 5.67032305634689e-05
Position 4953: 5.3534621380298574e-05
Position 2406: 4.866037282426176e-05
Position 3492: 4.364320878202009e-05
Position 5685: 4.1656803567957464e-05
Position 2126: 4.001470388061169e-05
Position 1935: 3.966890942018892e-05
Position 11422: 3.7325628867290754e-05
Position 255: 3.298859198582453e-05
Position 2857: 3.223587446463745e-05
Position 573: 3.122744846423626e-05
Position 178: 3.1212885477285705e-05
Position 1162: 3.058934484777613e-05
Position 4811: 2.958661111733428e-05
Position 1779: 2.406065568633308e-05
Position 132: 2.2395914737063234e-05
Position 1002: 2.2046411872103608e-05
Position 1961: 1.7664250162064118e-05
Position 1045: 1.6037776951650995e-05
Position 1323: 1.5006838214430518e-05
Position 902: 1.3618308437443782e-05
Position 1651: 1.3471025940490235e-05
Position 966: 1.327904825574386e-05
Position 450: 1.1374371715631986e-05
Position 1833: 1.0986021578745e-05
Position 1114: 1.0955311811871947e-05
Position 191: 1.0438260607858251e-05
Position 1361: 1.00201232822138e-05
Position 1534: 9.050547367426793e-06
Position 2298: 9.045572170509044e-06
Position 540: 8.40760147687989e-06
Position 9260: 7.412753008110187e-06
Position 1990: 7.2400125519623375e-06
Position 2131: 6.923017104683367e-06
Position 438: 5.390674515823428e-06
Position 1855: 5.286413398808493e-06
Position 1240: 4.804501359971051e-06
Position 783: 4.790689054219298e-06
Position 1315: 4.778889699583063e-06
Position 187: 4.758880842326239e-06
Position 180: 4.668671644103909e-06
Position 379: 4.3461692739988405e-06
Position 370: 4.314864654599691e-06
Position 434: 4.29184004334218e-06
Position 788: 4.070656972441611e-06
Position 672: 3.8992062357236174e-06
Position 9727: 3.8038291098022867e-06
Position 1815: 3.182348848054356e-06
Position 355: 3.0835180985557197e-06
Position 8179: 2.7337765291799736e-06
Position 11754: 2.4452452363754788e-06
Position 1272: 2.253678260818949e-06
Position 8207: 2.239186513311815e-06
Position 1355: 2.141908412414412e-06
Position 1448: 2.082284840076914e-06
Position 1221: 2.052228718251525e-06
Position 348: 1.973416284822925e-06
Position 1419: 1.9162524451337007e-06
Position 2211: 1.3320207864258595e-06
Position 9525: 1.20468059085346e-06
Position 9085: 1.0463721531134905e-06
Position 9089: 1.022936918056205e-06
Position 12161: 9.902065078205626e-07
Position 8646: 6.395031235777041e-07
Position 597: 4.5844158552077057e-07
Position 9539: 4.462470825135484e-07
Position 8012: 2.528971546798232e-07
Position 806: 1.7505741699290746e-07
Position 867: 1.3453856449811026e-07
Position 786: 1.3061609905101542e-07
Position 9114: 7.753596550520334e-08
Position 858: 7.28902895740315e-08
Position 8368: 7.121931101931623e-08
Position 927: 5.955932298043386e-08
Position 812: 5.237696195252039e-08
Position 836: 3.53831702534397e-08
Position 1096: 2.589404246209805e-08
Position 915: 2.52314499060441e-08
Position 825: 2.4384516553126247e-08
Position 814: 2.1166078195254214e-08
Position 489: 2.0881965183440135e-08
Position 587: 2.0447274355266892e-08
Position 4808: 1.81934699842261e-08
Position 907: 1.746796542082928e-08
Position 820: 1.6602600037572944e-08
Position 970: 1.6071316350010693e-08
Position 633: 1.5672869298211808e-08
Position 83: 1.5064512073481742e-08
Position 1236: 1.3296832390639554e-08
Position 1201: 9.527874497844897e-09
Position 931: 6.870400517938671e-09
Position 8257: 5.9529272625207595e-09
Position 77: 3.754448422150581e-09
Position 933: 2.089201136069242e-09
Position 674: 1.6515461692568976e-09
Position 799: 8.094182150029058e-10
Position 794: 5.956023528231233e-10
Position 621: 6.949176718432665e-14
