Gene = YRDC
Position 1430: 1.3167054666282476e-07
Position 986: 7.919664977668222e-08
Position 3992: 7.738979709878404e-08
Position 377: 6.19873840205453e-08
Position 3849: 4.8345855521301416e-08
Position 3815: 4.82814992595024e-08
Position 1342: 4.1393510812875625e-08
Position 257: 3.9615596072824954e-08
Position 4033: 3.819403362063289e-08
Position 785: 3.3670681160593124e-08
Position 493: 2.896713096770659e-08
Position 3774: 2.7837176980993643e-08
Position 320: 2.5077043475242103e-08
Position 4155: 2.49785380989358e-08
Position 3904: 2.4525174718349325e-08
Position 4011: 1.8239125879320552e-08
Position 4023: 1.753539422440287e-08
Position 3817: 1.743006856480954e-08
Position 3899: 1.4241240398453667e-08
Position 3874: 1.0878287173414442e-08
Position 1523: 6.214029366398499e-09
Position 978: 3.364622147472075e-09
Position 961: 1.0064762737321878e-09
Position 1312: 3.739382573727775e-10
Position 224: 1.9599440819961559e-10
Position 1288: 1.6318222356203347e-10
Position 170: 5.47445971750046e-11
Position 1548: 1.4169203080290532e-11
Position 1359: 1.0944312159866788e-11
Position 925: 9.90045381703363e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 969: 0.9859745434681979
Position 3740: 0.9689358632069358
Position 4187: 0.9280839219058205
Position 1208: 0.926297635425945
Position 5209: 0.0193377518267433
Position 4050: 0.01884541716493078
Position 2934: 0.015456408420704358
Position 1614: 0.012203678147784558
Position 2741: 0.010100869382311806
Position 4221: 0.009930671195479952
Position 4634: 0.007478862118306471
Position 3987: 0.007066781385664313
Position 3651: 0.006603103857631325
Position 2721: 0.006496647339882585
Position 3680: 0.005645520281092045
Position 1575: 0.005474181743860174
Position 4275: 0.004982185485675531
Position 1621: 0.004672164013030067
Position 1661: 0.004502973366734695
Position 2492: 0.003979643129558093
Position 3628: 0.0039642130377887125
Position 2634: 0.003868767659987829
Position 4126: 0.0035549939624046206
Position 4672: 0.0033718620150630803
Position 2770: 0.003321051304023919
Position 742: 0.003252852559483405
Position 685: 0.0031929046069124026
Position 1007: 0.0030655097900207672
Position 2952: 0.002656374540128321
Position 1560: 0.0025719139428634287
Position 904: 0.002380067927712389
Position 2805: 0.002348402754067278
Position 4940: 0.002173885603795335
Position 1019: 0.002058521729991311
Position 5120: 0.0020368498542347136
Position 1288: 0.0016658039202564008
Position 4585: 0.0015213940517482553
Position 4224: 0.0014725902863205649
Position 3522: 0.0014326146724156288
Position 5132: 0.0014262954845275183
Position 2239: 0.0013827725610817913
Position 2930: 0.0010339236160559575
Position 3749: 0.0009748222929963844
Position 4084: 0.0008903586970367754
Position 4482: 0.0008744939463729775
Position 4344: 0.00084229258332482
Position 4678: 0.0007639804845860921
Position 3356: 0.000721455886647958
Position 3743: 0.0007192938223679535
Position 3764: 0.0006816766605448224
Position 1637: 0.0006708408120565702
Position 3703: 0.000651590150347423
Position 3860: 0.0006350015465375579
Position 2748: 0.0005431510277688704
Position 4071: 0.0005317643043407266
Position 880: 0.0005052455861323954
Position 4407: 0.0004702180339351361
Position 4272: 0.00045050558433629113
Position 2530: 0.00042408656363902375
Position 5044: 0.000420601137061928
Position 4331: 0.00040159695018127665
Position 4385: 0.00040044884019809174
Position 3630: 0.0003800246646400544
Position 1025: 0.00033593498409774787
Position 828: 0.00032808522645217503
Position 4966: 0.00031850855731684204
Position 498: 0.00028205939688308307
Position 4199: 0.0002564863754604702
Position 1392: 0.00024689364087910026
Position 2431: 0.000237469545360089
Position 1523: 0.00023661033348164212
Position 536: 0.00022941782134049474
Position 1717: 0.00020465514212366593
Position 1248: 0.00020270535311976085
Position 4060: 0.00020179982882793918
Position 3591: 0.00019000191729443193
Position 4434: 0.00017708899848609705
Position 4155: 0.00016008144880836858
Position 699: 0.00015850996906647462
Position 4000: 0.00015419788559120021
Position 3611: 0.00014057613324557856
Position 2202: 0.0001297197376382856
Position 1215: 0.00012814335281014657
Position 3961: 0.00012793248750088084
Position 4207: 0.0001248284034194265
Position 4571: 0.00012175576272477024
Position 5085: 0.00011806337036885421
Position 1580: 0.00011387029072253969
Position 4824: 0.00011324869437304796
Position 4381: 0.00011238307296488484
Position 2150: 0.00010456773897662858
Position 3570: 0.00010164363587311975
Position 3500: 9.959046363917362e-05
Position 1509: 9.8870330475682e-05
Position 1641: 9.268489544196681e-05
Position 2105: 8.925982543575369e-05
Position 582: 8.90935956065608e-05
Position 4645: 8.863662260025736e-05
Position 3879: 8.542367061092177e-05
Position 3806: 8.313802024196772e-05
Position 2868: 7.996901617936773e-05
Position 4989: 7.610185384999191e-05
Position 2401: 7.347142505000705e-05
Position 508: 6.104097132168918e-05
Position 2499: 6.0865730419726385e-05
Position 4591: 6.062500346993336e-05
Position 4982: 5.978523554812542e-05
Position 2315: 5.9448579808189366e-05
Position 2605: 5.860084579256465e-05
Position 4731: 5.7310721455480235e-05
Position 750: 5.668345448210316e-05
Position 4152: 5.66398743366073e-05
Position 1675: 5.2883143954954526e-05
Position 835: 5.013571489344609e-05
Position 1113: 4.785110178774684e-05
Position 2024: 4.598139710462394e-05
Position 114: 4.207210832308008e-05
Position 4518: 4.1212702976871055e-05
Position 672: 4.0958205708374424e-05
Position 3298: 4.0375546271293505e-05
Position 2708: 4.0158987245546094e-05
Position 4818: 3.787129300604309e-05
Position 3213: 3.7550782903356996e-05
Position 4452: 3.4527972486184005e-05
Position 984: 3.4438229310805e-05
Position 5160: 3.4299034639101407e-05
Position 2807: 3.4218279407238425e-05
Position 3635: 3.3976347174072085e-05
Position 2348: 3.371801478139446e-05
Position 3012: 3.337751003844596e-05
Position 906: 3.332791261277507e-05
Position 4537: 3.2318095315513645e-05
Position 2660: 2.9710230911961144e-05
Position 759: 2.8184898834443073e-05
Position 2642: 2.8108518056164274e-05
Position 4598: 2.8093788006078985e-05
Position 1259: 2.221131073165328e-05
Position 4159: 2.166149143020143e-05
Position 3990: 2.1407774586796115e-05
Position 2580: 1.9993809093051824e-05
Position 3955: 1.9942415033495313e-05
Position 669: 1.8961742218109605e-05
Position 1671: 1.858211323143462e-05
Position 3526: 1.7955127074483684e-05
Position 656: 1.4850670203780118e-05
Position 715: 1.3973613494352858e-05
Position 3093: 1.3921752876100561e-05
Position 4095: 1.3833682909020182e-05
Position 334: 1.2795245822502984e-05
Position 3435: 1.204785732381794e-05
Position 2978: 1.1541693865715319e-05
Position 342: 1.1038742160117606e-05
Position 3550: 9.251034276464618e-06
Position 2494: 8.489040585272549e-06
Position 1445: 8.28489554493066e-06
Position 4360: 7.205819467962974e-06
Position 4725: 6.934523478039894e-06
Position 4866: 6.5865428710018336e-06
Position 4100: 6.188267358464915e-06
Position 4346: 6.15139716379675e-06
Position 4844: 6.0951115889447445e-06
Position 1300: 5.910395154264068e-06
Position 175: 5.281167641256222e-06
Position 4848: 4.666811736279043e-06
Position 4649: 4.38235727540637e-06
Position 4949: 4.107223252547251e-06
Position 4489: 4.103142335351419e-06
Position 579: 4.03155232933876e-06
Position 4912: 3.8578063019852234e-06
Position 925: 3.7731230280830245e-06
Position 911: 3.5760276468593694e-06
Position 640: 3.228622218492123e-06
Position 4279: 3.16417720365798e-06
Position 772: 2.8826806163910784e-06
Position 597: 2.7604908452615263e-06
Position 3577: 2.5593374668213886e-06
Position 4011: 2.4687909754371867e-06
Position 162: 2.311967646268118e-06
Position 1051: 2.17466506066607e-06
Position 3504: 2.043467913567815e-06
Position 3472: 1.8494059109788578e-06
Position 794: 1.804471850096426e-06
Position 2065: 1.4987548140338717e-06
Position 3122: 1.2858294100397722e-06
Position 774: 1.2241616706650451e-06
Position 208: 1.1865058576535733e-06
Position 3553: 1.1789996925179865e-06
Position 848: 1.177211642912626e-06
Position 2109: 1.1732654175279595e-06
Position 2437: 1.021826680675521e-06
Position 994: 9.60527582886954e-07
Position 470: 8.783353602678986e-07
Position 1938: 8.092972259142673e-07
Position 1054: 6.715519445942029e-07
Position 845: 5.789423232786889e-07
Position 232: 5.690035921624677e-07
Position 767: 5.536082908325182e-07
Position 1307: 4.870909445365266e-07
Position 476: 4.7153743353678495e-07
Position 1366: 4.06400593087592e-07
Position 1328: 3.6136816924140485e-07
Position 90: 3.608149134021294e-07
Position 790: 3.439259820331843e-07
Position 1312: 3.3911779441100116e-07
Position 297: 3.153387989387925e-07
Position 346: 2.750130744325816e-07
Position 455: 2.607721846177881e-07
Position 2269: 2.47062467450333e-07
Position 393: 2.1527718548035393e-07
Position 1536: 1.8947555054354867e-07
Position 986: 1.840656834474658e-07
Position 1404: 1.5975100272238812e-07
Position 2533: 1.504029662860404e-07
Position 2685: 1.4840549973818664e-07
Position 1853: 1.4683722337338535e-07
Position 810: 1.4579007729695638e-07
Position 1630: 1.321285267638532e-07
Position 190: 1.2692510370278084e-07
Position 1139: 1.2633429623913642e-07
Position 2813: 1.2302517728191907e-07
Position 1063: 1.1429212169421902e-07
Position 1681: 1.0714215193853964e-07
Position 1532: 1.0576675745181672e-07
Position 2691: 1.0137071538436418e-07
Position 352: 1.012958549226574e-07
Position 601: 1.0016640349262203e-07
Position 1738: 9.973269446022238e-08
Position 1684: 9.954273153281005e-08
Position 2053: 8.888573211983642e-08
Position 2215: 8.453671275102887e-08
Position 422: 7.413195362865632e-08
Position 1333: 6.746934327172041e-08
Position 856: 6.32688825557839e-08
Position 2249: 6.171009216925568e-08
Position 183: 5.386705873972394e-08
Position 1588: 4.535312711355867e-08
Position 4023: 2.93731309049248e-08
Position 1342: 2.2937028138674803e-08
Position 1268: 2.219875915563763e-08
Position 916: 2.1051754781372485e-08
Position 1421: 1.9216625036025385e-08
Position 486: 1.904550601073677e-08
Position 2282: 1.3944471685267586e-08
Position 2276: 1.3658064087740784e-08
Position 464: 1.3270552309439077e-08
Position 2222: 1.0777703957500907e-08
Position 480: 8.419700213216792e-09
Position 2458: 8.305716769516286e-09
Position 593: 7.437428910904803e-09
Position 1452: 7.143053644966511e-09
Position 839: 7.140917051795453e-09
Position 478: 7.115622795003583e-09
Position 1735: 5.425374878971915e-09
Position 3096: 5.373682866569638e-09
Position 852: 3.953706505927716e-09
Position 1816: 3.563839416876288e-09
Position 1695: 2.694202526890226e-09
Position 1146: 1.685727386313329e-09
Position 1151: 1.2581939106736083e-09
Position 1461: 9.83785881746021e-10
Position 1120: 7.299755660305649e-10
Position 1094: 3.1130429084641e-10
Position 1468: 1.2774595168770087e-10
Position 1089: 4.0311858401854255e-13
Position 70: 6.732731544896668e-14
Position 398: 1.9012312220839963e-14
Position 439: 2.118267619379302e-16
