Gene = BEND5
Position 2309: 0.0003166176804357964
Position 206: 0.0002893386545418972
Position 1061: 0.0002790528383196634
Position 2712: 0.00026651628799369075
Position 147: 0.000229873959398245
Position 574: 0.0002284024101266189
Position 646: 0.00022216237762594446
Position 4021: 0.0002040635203613909
Position 777: 0.00016490526896790773
Position 2692: 0.00013429746659167658
Position 5776: 9.295115035465105e-05
Position 1247: 9.117028430476023e-05
Position 642: 7.287935295257093e-05
Position 2292: 7.09593250027092e-05
Position 1292: 6.79048666650028e-05
Position 1614: 6.756973448511825e-05
Position 2207: 6.159535790759992e-05
Position 2885: 5.860635327183086e-05
Position 764: 5.826147499314897e-05
Position 3924: 5.657224700451147e-05
Position 1035: 2.5767402304632247e-05
Position 140: 1.8700319692429922e-05
Position 99: 1.6918083029042642e-05
Position 120: 7.603987254482541e-06
Position 104: 7.515541208136081e-06
Position 2028: 7.20767753024068e-06
Position 572: 5.703234939508606e-06
Position 1162: 5.431658253540567e-06
Position 798: 4.583628692250483e-06
Position 900: 3.96111715868703e-06
Position 760: 3.617968523574558e-06
Position 3965: 2.5525622481776404e-06
Position 1573: 1.8798507726005365e-06
Position 1816: 1.8533894864849855e-06
Position 1457: 1.5333763097499347e-06
Position 735: 8.383889387410955e-07
Position 467: 7.99324914391899e-07
Position 1914: 7.730341317644509e-07
Position 278: 7.155450299432902e-07
Position 2051: 6.300210959416389e-07
Position 506: 6.229543381402863e-07
Position 489: 6.087590615086982e-07
Position 2663: 5.544722714855779e-07
Position 688: 5.391715023952286e-07
Position 1171: 3.347000009484655e-07
Position 723: 2.1622656015495672e-07
Position 600: 1.885299638732197e-07
Position 1298: 1.8825169819556066e-07
Position 602: 1.8067838659770943e-07
Position 578: 1.4786351125442867e-07
Position 1053: 1.4631019689289688e-07
Position 138: 9.84318151591966e-08
Position 818: 5.268578425565093e-08
Position 701: 4.188459128672394e-08
Position 739: 3.8215061149514733e-08
Position 469: 3.633217748056643e-08
Position 1167: 1.0352612362170278e-08
Position 711: 1.0252436284606463e-08
Position 852: 5.126946500144363e-09
Position 204: 1.1216127503993869e-10
Position 515: 4.9738449546732915e-12
Position 611: 1.3519576831618234e-13
Position 651: 2.595409699397691e-14
Position 554: 1.1431843783284374e-15
Position 438: 7.241164447963801e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 24668: 0.9932536580644159
Position 34146: 0.8604928038389806
Position 3781: 0.7868142180752596
Position 30804: 0.708741413207174
Position 23647: 0.68367045774931
Position 756: 0.6631272348648332
Position 39190: 0.6522288988640814
Position 10083: 0.6068471822582757
Position 2412: 0.5622476559054704
Position 17551: 0.521241969788673
Position 15447: 0.39173293956368127
Position 17633: 0.17545790505375378
Position 5097: 0.16741598795856744
Position 38327: 0.1546252926594482
Position 39053: 0.12842673624569861
Position 1147: 0.10909980749879032
Position 12470: 0.10733082679265299
Position 27121: 0.08354373229733672
Position 38138: 0.06653282624106081
Position 5157: 0.06318700602703771
Position 18826: 0.06302945897044356
Position 25807: 0.060811245701492385
Position 811: 0.052178929805732306
Position 2140: 0.051768894775709944
Position 29448: 0.04771527369885367
Position 27076: 0.04647004408853675
Position 831: 0.0363546995875211
Position 3810: 0.034379497085578144
Position 688: 0.03271460699159254
Position 19694: 0.023322300557248005
Position 15767: 0.020108380081796284
Position 11687: 0.019075730189467826
Position 716: 0.018692382058438085
Position 12174: 0.01698951772147877
Position 22724: 0.016393011379227166
Position 1213: 0.015941422504998765
Position 4106: 0.014782241889023577
Position 4941: 0.012473830495402861
Position 4760: 0.012200996142133252
Position 13064: 0.011836589606041927
Position 5134: 0.011725182880290688
Position 15711: 0.011358862112636568
Position 1347: 0.010130240285256052
Position 3118: 0.009286125986049054
Position 2434: 0.008761259910271785
Position 19962: 0.007895764230702054
Position 535: 0.007814649086151456
Position 2514: 0.0077633658332662975
Position 1278: 0.007169220467998629
Position 3670: 0.006685337436347192
Position 19979: 0.005820943459997007
Position 1252: 0.005659025614235686
Position 3927: 0.005509514266738632
Position 3977: 0.005174508446295811
Position 3699: 0.004680946455578331
Position 2628: 0.004670666691304186
Position 944: 0.004338477880102783
Position 2267: 0.004182582244988335
Position 5181: 0.004071532468326408
Position 31584: 0.003633060424881241
Position 2689: 0.00355874006389201
Position 877: 0.0033753901355249253
Position 24876: 0.0032955651256833187
Position 5143: 0.0031955412566777516
Position 3568: 0.002765810362823003
Position 3410: 0.0024833810369307634
Position 27925: 0.002450603191353968
Position 2347: 0.0022255831156732177
Position 1621: 0.0021339157704499275
Position 4809: 0.002053295913046851
Position 25073: 0.0020099175346549006
Position 3565: 0.0019486275100215633
Position 2106: 0.0018311460009014467
Position 28058: 0.0017234972616752917
Position 9795: 0.001672036253972072
Position 1257: 0.00166428279056158
Position 29260: 0.0015634206699793201
Position 1282: 0.0014785436335707058
Position 1099: 0.0013801167093335411
Position 4729: 0.0013241637011488087
Position 3729: 0.0012116825266285948
Position 2906: 0.0009819370747641248
Position 802: 0.0008028881948841765
Position 4946: 0.0007825537210316362
Position 221: 0.0007382233733929653
Position 27617: 0.000708200007441486
Position 29033: 0.0007019796501282228
Position 2327: 0.0006994664977321306
Position 1417: 0.000689944229388516
Position 3858: 0.000658256455554188
Position 4396: 0.0006132177028818572
Position 2784: 0.0005792127646293706
Position 2381: 0.0005447083481862863
Position 4368: 0.0005083414491383975
Position 2430: 0.0004668306445828346
Position 4959: 0.00039490766518721445
Position 4092: 0.0003905998919163184
Position 3448: 0.0003904174487694959
Position 1017: 0.00037618160932650023
Position 4773: 0.0003756459887307083
Position 2076: 0.00037248711369314096
Position 723: 0.00036978853216147116
Position 4004: 0.00036798606135529486
Position 2834: 0.000367443144937723
Position 1547: 0.00034833075460103817
Position 838: 0.0003351402580314257
Position 2747: 0.0002854113211202586
Position 4216: 0.00025925224255462246
Position 1679: 0.00025062658241471845
Position 2955: 0.0002389148100892872
Position 1014: 0.00023106279481673506
Position 4079: 0.00023005606025282272
Position 3030: 0.00022019084245333985
Position 2459: 0.0002086380205242112
Position 2427: 0.00020357957477136964
Position 191: 0.000173053505257017
Position 2149: 0.0001715899818150331
Position 2207: 0.00016160396192124398
Position 2958: 0.00014922067366449337
Position 1511: 0.00014896095392732874
Position 194: 0.00013728483092064582
Position 2352: 0.00013636625924523505
Position 3086: 0.00013555088844602805
Position 777: 0.0001351914724387261
Position 3063: 0.0001329971888611875
Position 2637: 0.0001297988299812766
Position 4453: 0.0001204585808383359
Position 290: 0.00011805671297427497
Position 2288: 0.00010300265224882044
Position 1488: 9.638682416232787e-05
Position 1983: 9.254371615319427e-05
Position 1356: 9.13634459868338e-05
Position 4449: 7.686781646787278e-05
Position 2807: 7.662787743893669e-05
Position 25573: 7.40063552219343e-05
Position 2284: 7.145228614251502e-05
Position 4131: 6.37234455711931e-05
Position 160: 6.21267881010922e-05
Position 732: 5.9573767719768265e-05
Position 833: 5.6189272165859125e-05
Position 5638: 4.049157292002679e-05
Position 21250: 4.022372940006881e-05
Position 2534: 3.994725404891427e-05
Position 4008: 3.872312244008224e-05
Position 5664: 3.7900554029655594e-05
Position 4048: 3.469950559757664e-05
Position 1288: 3.193987712830223e-05
Position 23213: 3.1559193539225554e-05
Position 550: 2.863125952315087e-05
Position 1232: 2.7035735735303215e-05
Position 3816: 2.652753443328346e-05
Position 19227: 2.534629488648021e-05
Position 1387: 2.3167157349457896e-05
Position 781: 2.171436156694549e-05
Position 1370: 2.0331558490471354e-05
Position 2797: 1.9175969348110215e-05
Position 784: 1.8751459004329205e-05
Position 788: 1.5947376737055633e-05
Position 2851: 1.4958924324967118e-05
Position 477: 1.3510826382896252e-05
Position 1177: 1.3480464291636231e-05
Position 15874: 1.3468486119065942e-05
Position 1421: 1.3207795827706736e-05
Position 1167: 1.1123768339366587e-05
Position 791: 9.605855110908225e-06
Position 244: 9.341058604950454e-06
Position 900: 9.166303628473416e-06
Position 479: 9.157401579568658e-06
Position 1254: 9.094519982181861e-06
Position 13621: 8.899509225369585e-06
Position 1152: 7.860089862821034e-06
Position 4259: 7.09183287718478e-06
Position 242: 7.048567610799321e-06
Position 2183: 6.05740002923353e-06
Position 1373: 5.789320545534259e-06
Position 4499: 5.730851808456592e-06
Position 484: 4.781450927331676e-06
Position 296: 4.729361481081117e-06
Position 5577: 4.499220521155947e-06
Position 3879: 4.4590354553871216e-06
Position 5672: 4.2818336679904344e-06
Position 5703: 4.007541538321344e-06
Position 8806: 3.7980122345333652e-06
Position 1303: 3.412065144511051e-06
Position 1183: 3.406609805485436e-06
Position 5551: 2.84260348934332e-06
Position 5303: 2.3174321763583477e-06
Position 1938: 2.230617566355413e-06
Position 391: 2.204263732889857e-06
Position 1344: 2.171264842957283e-06
Position 13142: 9.184300558830783e-07
Position 4066: 8.822761059754315e-07
Position 886: 7.72450642029143e-07
Position 7843: 6.977371455747807e-07
Position 11957: 6.153098813528011e-07
Position 12339: 5.868768278531281e-07
Position 8431: 5.495022869744116e-07
Position 818: 5.228440655684234e-07
Position 12006: 5.125267556274517e-07
Position 10906: 4.322592438372991e-07
Position 11139: 4.163164721836691e-07
Position 10869: 4.1023884987948533e-07
Position 5864: 4.057293832326587e-07
Position 8464: 3.7888825960131823e-07
Position 6727: 3.710325121990699e-07
Position 312: 3.5929418555534945e-07
Position 1882: 3.3102432225918373e-07
Position 489: 2.535159935503246e-07
Position 883: 2.488123911156949e-07
Position 7960: 2.3753706066066484e-07
Position 10311: 2.3463987832366587e-07
Position 2516: 2.2662616325868406e-07
Position 7500: 1.8895336840329954e-07
Position 5747: 1.4152583282889577e-07
Position 1573: 1.3364596879548942e-07
Position 1065: 1.3360036075779616e-07
Position 1190: 1.2743276002774624e-07
Position 7578: 1.1167417427053722e-07
Position 951: 9.96131694285021e-08
Position 497: 9.737741695347134e-08
Position 1624: 9.549612520708464e-08
Position 1658: 8.667383883591623e-08
Position 986: 8.201626721060198e-08
Position 7104: 7.886468786677e-08
Position 6740: 7.411741101170074e-08
Position 7747: 7.250170048039386e-08
Position 1398: 7.153924422699349e-08
Position 7503: 6.91977478481546e-08
Position 1161: 6.871634028813947e-08
Position 9255: 6.675816216177081e-08
Position 4574: 6.633344962684324e-08
Position 5028: 6.552500501542691e-08
Position 5447: 6.081746281224789e-08
Position 405: 4.808756910550243e-08
Position 8178: 4.2131085112924076e-08
Position 4662: 3.09487602064815e-08
Position 1033: 2.8136537490588844e-08
Position 6180: 1.731502152850234e-08
Position 1292: 7.288267757047296e-09
Position 1261: 3.0652920589945607e-09
Position 4323: 7.794235575632923e-10
Position 1467: 5.048678821502486e-10
Position 321: 1.88244953046036e-10
Position 370: 1.5868531206309995e-10
Position 1110: 1.3379802786153776e-10
Position 2616: 2.8140338881598515e-11
Position 317: 1.8647006675678663e-11
Position 332: 7.578105074874495e-12
Position 2995: 7.913830238164261e-13
Position 1053: 6.186209158000894e-14
Position 1046: 5.99973122430101e-14
Position 1031: 1.5806178351901684e-14
Position 1035: 6.3932921852372765e-15
Position 1040: 6.281964241424244e-15
