Gene = P3H1
Position 1244: 0.01383578321855853
Position 18141: 0.011285972379537459
Position 13843: 0.010510192589943084
Position 10133: 0.010109619526993813
Position 12974: 0.009642611688278915
Position 16816: 0.00939861323594152
Position 9868: 0.008896479650995421
Position 18846: 0.008730867280971225
Position 16623: 0.007572265921887052
Position 10092: 0.0073407791572483805
Position 8064: 0.006460453529260928
Position 948: 0.006343060946160995
Position 11516: 0.006084613324482252
Position 15611: 0.005314103283950907
Position 18839: 0.005156620922287207
Position 13598: 0.005068543952036448
Position 1723: 0.004817241463913324
Position 10320: 0.004202573863396721
Position 16573: 0.003983223739111832
Position 11265: 0.0035674498100735207
Position 15527: 0.0035269901314038325
Position 9328: 0.003225751211207035
Position 1566: 0.0029125792201900504
Position 548: 0.0025414279898901488
Position 8462: 0.0025292964143845947
Position 9371: 0.002257658629758304
Position 9166: 0.002241496743216425
Position 16005: 0.002178499188484124
Position 15099: 0.002178413059901281
Position 1138: 0.0021137090557083195
Position 14557: 0.0019661596628658164
Position 739: 0.0019590245810992887
Position 9971: 0.001802446873179175
Position 891: 0.0018000622419906168
Position 13023: 0.0017517429085918933
Position 19525: 0.0017453035570498437
Position 10849: 0.0016534541743727727
Position 19073: 0.001610298094626669
Position 14430: 0.0015881245967366198
Position 853: 0.001532983525290341
Position 15553: 0.0014863076898516123
Position 18854: 0.0014585691518188137
Position 7874: 0.0014490323183377718
Position 993: 0.0014095230606906235
Position 14954: 0.0013203263376718325
Position 39: 0.0012917566683497731
Position 995: 0.0012656000232044832
Position 14247: 0.0012377440779762312
Position 9841: 0.0012018051845845946
Position 19784: 0.001040412741844302
Position 8263: 0.001029393125086783
Position 19965: 0.0010270399506059514
Position 9798: 0.001005366458155332
Position 9036: 0.0010035853810793605
Position 20350: 0.0010023029582353986
Position 10085: 0.0009758085167597974
Position 8630: 0.0009644091304742739
Position 2528: 0.0009348921282681574
Position 991: 0.000917674551974308
Position 9918: 0.0008349181182454871
Position 14442: 0.0007603272869309377
Position 19162: 0.0007288779391451935
Position 10350: 0.0007260983465124644
Position 19792: 0.0007233565842197989
Position 10189: 0.0007017540692912925
Position 10989: 0.0006997602219130061
Position 14543: 0.000690151486259936
Position 10215: 0.0006604963872894975
Position 2230: 0.0006312749058828066
Position 126: 0.0005926783751196102
Position 10601: 0.0005309470616884158
Position 6686: 0.000525398243130131
Position 1627: 0.0005244454517159101
Position 6428: 0.0005000530015530614
Position 19082: 0.00048706638284974635
Position 9832: 0.0004845807271134335
Position 19410: 0.00046963168956004744
Position 10363: 0.00045698198976122455
Position 8103: 0.00044714289054715494
Position 9899: 0.0004235496155348071
Position 20037: 0.0004165473051964828
Position 18828: 0.0003905230373864981
Position 9826: 0.0003859408253865364
Position 13496: 0.0003706714658424437
Position 4918: 0.0003626801481805331
Position 19109: 0.0003561797589544971
Position 953: 0.00035518580129029323
Position 14523: 0.00034867377555653195
Position 14461: 0.00033703515069093473
Position 9306: 0.000327299104925505
Position 1132: 0.0003152576861428984
Position 303: 0.00031415745935443033
Position 15093: 0.0003136523401900058
Position 8054: 0.0003117740401323723
Position 14501: 0.0003081864901606201
Position 14846: 0.000282819018406641
Position 14650: 0.00027975318548056736
Position 4977: 0.00025512651215982437
Position 11827: 0.00024843270452252017
Position 19817: 0.00023768302713083022
Position 6518: 0.0002297513125225378
Position 10222: 0.000227675834652462
Position 15163: 0.00022381881700128277
Position 15971: 0.00022200754593625576
Position 2056: 0.00021466391762383968
Position 4235: 0.00021280215426635045
Position 29: 0.0002101083331157179
Position 864: 0.0002065085429033504
Position 4656: 0.00019884058406621142
Position 1982: 0.00019428758821915222
Position 5566: 0.00018526323723713875
Position 5823: 0.00017488542260298722
Position 5805: 0.00016693147697659054
Position 9319: 0.0001662811684604089
Position 8316: 0.00016619014454611136
Position 15139: 0.00015609251915733605
Position 8513: 0.000151490078105663
Position 605: 0.00015133389121862908
Position 13703: 0.00014712499823950275
Position 7832: 0.00013891916292034935
Position 324: 0.00013694979352359737
Position 11893: 0.00013667974843278744
Position 10078: 0.00013389816629204992
Position 14790: 0.00012711754823441159
Position 8155: 0.00012596533688881203
Position 1037: 0.0001252167582629481
Position 4649: 0.00012363985245045667
Position 4077: 0.00012270115149290884
Position 607: 0.0001219008782937115
Position 1530: 0.0001173143969564657
Position 9026: 0.00011682978699723903
Position 16427: 0.00011555070417135992
Position 19339: 0.00011117039548486157
Position 8960: 0.0001076130036286452
Position 16132: 0.00010751878453604376
Position 11553: 0.00010561368508922235
Position 6809: 0.00010271299149220468
Position 9352: 8.239666086507907e-05
Position 2861: 8.219046830581247e-05
Position 19: 7.69572601791082e-05
Position 2490: 7.218866709575284e-05
Position 285: 6.83799552334004e-05
Position 6293: 6.54026765926953e-05
Position 9029: 6.450237646764704e-05
Position 18782: 6.421508098237622e-05
Position 10588: 6.1370944421095e-05
Position 8616: 5.7218349008700975e-05
Position 8635: 5.7124580070547196e-05
Position 11964: 5.6817979794416914e-05
Position 6138: 5.074172136965133e-05
Position 8305: 5.027601125931836e-05
Position 5601: 4.277838087606386e-05
Position 3477: 3.878876065428241e-05
Position 19522: 3.804777150497275e-05
Position 2169: 3.7834680163563455e-05
Position 5400: 3.665814990644819e-05
Position 11764: 3.4824655204639585e-05
Position 1891: 3.349672524574254e-05
Position 66: 3.0291604123066044e-05
Position 468: 3.014053897067428e-05
Position 8694: 2.885809917815929e-05
Position 847: 2.7541582430068614e-05
Position 999: 2.754016547833656e-05
Position 997: 2.3847896886726187e-05
Position 8770: 2.2926016619777613e-05
Position 211: 2.2053936793943945e-05
Position 15265: 2.125096792973246e-05
Position 1081: 2.006563895521214e-05
Position 19617: 1.9842388781411505e-05
Position 1309: 1.9688783736594874e-05
Position 19305: 1.8643751796771176e-05
Position 11703: 1.8436487463015934e-05
Position 2845: 1.4866665514824352e-05
Position 906: 1.4379748515066353e-05
Position 2935: 1.436750599975515e-05
Position 5104: 1.3819073954264156e-05
Position 9301: 1.2957321027529444e-05
Position 698: 1.2538577744872604e-05
Position 4943: 1.2529002531289927e-05
Position 1483: 1.2375299283962646e-05
Position 4812: 1.160967612788256e-05
Position 1126: 1.1422634984370477e-05
Position 1611: 9.496384270152511e-06
Position 15631: 9.108146365824163e-06
Position 20157: 7.842198618654125e-06
Position 1091: 7.5268824593858446e-06
Position 8417: 6.053118884024649e-06
Position 19368: 5.744422526441029e-06
Position 17876: 5.054237293277471e-06
Position 9591: 4.7054843515495005e-06
Position 12558: 3.5483878628506464e-06
Position 9783: 3.528495536371225e-06
Position 214: 3.1647133074990033e-06
Position 19443: 2.9182468558603827e-06
Position 12: 1.5600011503909343e-06
Position 19403: 1.2780957441579527e-06
Position 34: 1.1977141145158364e-06
Position 287: 1.0596722782481864e-06
Position 12033: 7.009940623823759e-07
Position 820: 4.2470097489922846e-07
Position 94: 4.016103395140215e-07
Position 625: 1.4488795656633003e-07
Position 9258: 1.3228899489066002e-07
Position 12052: 1.032232042786305e-07
Position 814: 8.69901685404352e-08
Position 568: 3.4190557396446034e-08
Position 566: 3.043831702464649e-08
Position 835: 1.0184048111850761e-08
Position 395: 5.5451894347482745e-09
Position 97: 4.076784752710812e-09
Position 845: 5.985842031368589e-10
Position 19295: 2.600857603414999e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11385: 0.9958693492504748
Position 8039: 0.9841897208701509
Position 19224: 0.9823715382876931
Position 9100: 0.9573020686949333
Position 19610: 0.9336039043035315
Position 12032: 0.9189583752301969
Position 14358: 0.9150369678410614
Position 16686: 0.8866697789523355
Position 18705: 0.8714378811294573
Position 20170: 0.8240777825364471
Position 14653: 0.6088812332962653
Position 4547: 0.5370139734919083
Position 11805: 0.5026015126103429
Position 10443: 0.3935899876176058
Position 7632: 0.3854233113644222
Position 7629: 0.35474103750901786
Position 14587: 0.29961735391214256
Position 10157: 0.1875160646909307
Position 9400: 0.15501749394355455
Position 8630: 0.1495444963262404
Position 13740: 0.11868635425756044
Position 20413: 0.1147460885898494
Position 18909: 0.1083823018093813
Position 19850: 0.10684906214453029
Position 6237: 0.09909724404427456
Position 17592: 0.098416254602185
Position 8518: 0.0841010230053097
Position 13664: 0.0744533456961623
Position 9682: 0.06946093627007839
Position 20440: 0.06752236929384864
Position 7756: 0.053276200395555535
Position 13509: 0.05091547039690181
Position 8573: 0.04996330131725
Position 18608: 0.04354309584142615
Position 12066: 0.04318245631915504
Position 7699: 0.03945911920038038
Position 20033: 0.03234939076136645
Position 9710: 0.028684526188233684
Position 7499: 0.028605127992956475
Position 18558: 0.027086148306877677
Position 19656: 0.026177369235285613
Position 20175: 0.024443113411223717
Position 9337: 0.024317157002805564
Position 7812: 0.02173361868889744
Position 12773: 0.019940078759100203
Position 9077: 0.019900758245153714
Position 18933: 0.018943908935466085
Position 14613: 0.018922633219863094
Position 17595: 0.01883504455741015
Position 16716: 0.018631160738917792
Position 20461: 0.015507638897743986
Position 11038: 0.015130891291549785
Position 16488: 0.012165487923204703
Position 14606: 0.011782855978450225
Position 903: 0.010980240619260449
Position 18943: 0.010661925187304628
Position 18457: 0.009932902395687284
Position 15485: 0.009750888213917366
Position 12748: 0.00886907136920734
Position 4779: 0.008071208743310727
Position 12726: 0.007605977991308798
Position 8555: 0.007411384667644252
Position 20236: 0.00686264760357067
Position 8444: 0.006600728411468829
Position 17638: 0.00656382023480152
Position 332: 0.006308287738981161
Position 20019: 0.006100309191837425
Position 614: 0.005572260387977944
Position 18707: 0.005563300667617205
Position 5144: 0.005339898345812953
Position 8593: 0.0053309351131973414
Position 1072: 0.00518551066627283
Position 13537: 0.005164183906598255
Position 13680: 0.005094290057591604
Position 17447: 0.004938394681992496
Position 13443: 0.004824541726968311
Position 17975: 0.00472281413896676
Position 9494: 0.004715659770145956
Position 20154: 0.004597863320716201
Position 5304: 0.004569116553873559
Position 19482: 0.004461461765957695
Position 19127: 0.004394252092168676
Position 12957: 0.004331399659003034
Position 10567: 0.004280192169094948
Position 10253: 0.004255449371289133
Position 8724: 0.004116157547154658
Position 17896: 0.0038708594671969764
Position 20572: 0.003840802293536508
Position 449: 0.00378128792292172
Position 18792: 0.0037133034744434353
Position 9402: 0.003622014401350283
Position 12852: 0.003571307351367939
Position 11695: 0.003545245920084349
Position 7666: 0.003524971106822809
Position 14560: 0.003462085398456558
Position 5164: 0.003451459838782845
Position 20242: 0.0032804555287350317
Position 4940: 0.003273132348210783
Position 9117: 0.003193421466828465
Position 250: 0.0029921272483360525
Position 11158: 0.0029246978219094884
Position 19614: 0.0027764592750205343
Position 10003: 0.0025783034289346457
Position 7451: 0.0025589578536096692
Position 16572: 0.0025225004496409265
Position 15849: 0.002508025518956427
Position 12557: 0.002502452959059738
Position 5140: 0.0024451621868911283
Position 8867: 0.0024314412190627396
Position 12069: 0.0024073131281586776
Position 9196: 0.0022765876247752915
Position 1430: 0.002276405102337799
Position 20418: 0.0021865293868559457
Position 12037: 0.0021493393769606156
Position 8678: 0.0021420100200408446
Position 10562: 0.0021092390069734337
Position 10916: 0.0020531285043443852
Position 14882: 0.002023834283344423
Position 10037: 0.0019984623829806705
Position 285: 0.0019827638952517393
Position 12008: 0.001959705987033139
Position 14379: 0.001958509478641089
Position 8662: 0.0018810102205162689
Position 6104: 0.0018768933059591403
Position 18281: 0.0018137216057997649
Position 9368: 0.0017717525254510001
Position 8501: 0.0017469479809234937
Position 14184: 0.0017402477517222596
Position 20104: 0.0016888584706515495
Position 13469: 0.0016824518247241696
Position 18315: 0.0016515009857860999
Position 4753: 0.001541369707613873
Position 20257: 0.0015241771563737844
Position 8575: 0.0014747587065726115
Position 4972: 0.001452368110577999
Position 14423: 0.0014432822094260472
Position 15037: 0.0014072400585625922
Position 8262: 0.0013737419109954106
Position 1554: 0.001367418399892053
Position 13488: 0.0013392647563875522
Position 19885: 0.0013033040652272716
Position 18421: 0.001302712204900954
Position 18035: 0.00129704628272673
Position 11821: 0.0012882320005762147
Position 20260: 0.0012577457168911335
Position 11824: 0.0012480935614380705
Position 18041: 0.0011898831499531292
Position 19744: 0.0011758322639208827
Position 10877: 0.0011640059531891041
Position 12687: 0.001123592522892616
Position 20560: 0.0010969349514417682
Position 10016: 0.001015546563453784
Position 9470: 0.0009793186508943819
Position 16663: 0.000964154484176687
Position 18330: 0.0009345818297156669
Position 19428: 0.0009223167751136254
Position 5330: 0.0008920097396445758
Position 342: 0.000862120458495743
Position 8280: 0.0008518964505627739
Position 18823: 0.0008452629378766529
Position 10120: 0.0008444445770582398
Position 1395: 0.0008311686991171037
Position 19494: 0.0008058602814855761
Position 7983: 0.0007646388918899244
Position 1502: 0.0007480973962743322
Position 12015: 0.0007410674004656499
Position 14089: 0.0007297476080207154
Position 17355: 0.0007292768157301215
Position 19806: 0.0007118575184380976
Position 8053: 0.0007080976299750309
Position 9342: 0.0006847100145029171
Position 19098: 0.0006771533844370566
Position 1116: 0.0006672101659640168
Position 19952: 0.0006564258002980203
Position 9135: 0.0006442451027154497
Position 9441: 0.0006189376658886881
Position 698: 0.0005978321208892236
Position 1089: 0.0005714449750711914
Position 20211: 0.0005638990936579412
Position 8283: 0.0005471041033158017
Position 10762: 0.0005442849720859296
Position 10694: 0.0005426106209957401
Position 8482: 0.0005402343303621731
Position 9473: 0.0005106933500363996
Position 2395: 0.0005008838597447897
Position 1328: 0.0004981597328593061
Position 6545: 0.0004957501257828983
Position 10340: 0.0004908978780097028
Position 8680: 0.0004814407020819819
Position 20101: 0.00047882910039010373
Position 8472: 0.0004732448031758645
Position 20239: 0.0004612109692071293
Position 2380: 0.0004520512474296742
Position 11387: 0.0004450479877018888
Position 12736: 0.0004422735202226567
Position 11068: 0.0004108019758015889
Position 10337: 0.00040786701283938344
Position 1616: 0.00038013419791920334
Position 15006: 0.00037347907617921335
Position 1411: 0.0003690466131793399
Position 9267: 0.00036887089182300676
Position 15282: 0.0003615090198529542
Position 19403: 0.00034041479759940854
Position 14521: 0.00033787698576384726
Position 680: 0.0003364844115419971
Position 1932: 0.00033415252523625883
Position 4805: 0.0003329306788138376
Position 501: 0.0003249969715605202
Position 14741: 0.00031851552982568735
Position 930: 0.00031442260459985127
Position 8951: 0.00029427866610593276
Position 18247: 0.0002895302132194721
Position 11747: 0.0002773929090214999
Position 12644: 0.00025111574773437685
Position 1377: 0.00025030714502258315
Position 711: 0.0002459522627630721
Position 12087: 0.000245053274792112
Position 1656: 0.00024094050271007865
Position 18981: 0.00024072859363250175
Position 8071: 0.0002309296237119492
Position 8614: 0.0002281926313586068
Position 5474: 0.00022804161811320283
Position 9165: 0.00022775448441579566
Position 19682: 0.00022205192475860475
Position 3945: 0.00021342802448015718
Position 18128: 0.0002053693406938669
Position 1036: 0.00020400447412206605
Position 10715: 0.0001880010490299653
Position 19867: 0.0001875523954610003
Position 14932: 0.00018476685195191605
Position 19616: 0.00018353531781826535
Position 9844: 0.0001824673804165698
Position 10394: 0.00018092105992883992
Position 656: 0.00017999188095474915
Position 20284: 0.0001724705902492435
Position 8342: 0.00016965622578215853
Position 16299: 0.0001673154450471221
Position 15569: 0.00016491945021406584
Position 11699: 0.0001648516385504981
Position 19465: 0.0001617621710044012
Position 15002: 0.00015831842962357119
Position 4502: 0.00015533291936432696
Position 16495: 0.00015218210824789692
Position 10034: 0.0001508203199030656
Position 20357: 0.00015062597562188906
Position 6410: 0.00014613001926228823
Position 13495: 0.0001454061228350529
Position 10931: 0.00014471239960203716
Position 799: 0.00014228905182997196
Position 20294: 0.00013726671704814434
Position 8635: 0.00013518306026221545
Position 726: 0.00013425182646641194
Position 5633: 0.00013034069757863502
Position 20040: 0.0001290066605479418
Position 8103: 0.00012675651838637143
Position 16749: 0.00012659254241082136
Position 20614: 0.00012265254744871245
Position 14716: 0.00012174406403874247
Position 5721: 0.00011331821150103991
Position 9405: 0.00010816413457167939
Position 1976: 0.00010781809683683144
Position 8451: 0.00010194939517088027
Position 20530: 9.974348680110763e-05
Position 12629: 9.844972578893331e-05
Position 5636: 9.815799049990344e-05
Position 2602: 9.654510135817681e-05
Position 933: 9.557862857711188e-05
Position 18978: 9.400288833939949e-05
Position 10019: 9.273575912998278e-05
Position 19093: 9.24414391155157e-05
Position 845: 9.139528354045476e-05
Position 14231: 9.100086111638576e-05
Position 2215: 8.721734456736813e-05
Position 19368: 8.471701772122195e-05
Position 19693: 8.466893252032472e-05
Position 16558: 8.379856178635719e-05
Position 1028: 8.100971536597694e-05
Position 625: 8.088655709443104e-05
Position 15188: 8.005319907790202e-05
Position 20587: 7.990112689916572e-05
Position 6714: 7.756710086789875e-05
Position 13723: 7.630326475493002e-05
Position 10258: 6.975593905486872e-05
Position 454: 6.463351575987922e-05
Position 20200: 6.426126422285106e-05
Position 20077: 6.20095477862347e-05
Position 11206: 6.0264463011539615e-05
Position 19373: 6.004780437589261e-05
Position 9454: 5.787314749491312e-05
Position 9713: 5.748084264127384e-05
Position 19700: 5.6598086379296933e-05
Position 8487: 5.529746751820541e-05
Position 19677: 4.96423498237171e-05
Position 174: 4.911517914900892e-05
Position 4104: 4.700451813379203e-05
Position 18870: 4.595139637696012e-05
Position 9955: 4.3976381231756315e-05
Position 4100: 3.968597383415571e-05
Position 3353: 3.87887606542825e-05
Position 944: 3.804689171229901e-05
Position 19108: 3.767117354897045e-05
Position 683: 3.7380108682481e-05
Position 8068: 3.561552053714221e-05
Position 4015: 3.5384789311154724e-05
Position 1873: 3.53302551017524e-05
Position 20182: 3.5092580567329795e-05
Position 1699: 3.485635612745369e-05
Position 18285: 3.473555875666512e-05
Position 19556: 3.2532158541754065e-05
Position 9408: 3.2028587301334185e-05
Position 750: 3.193959963595548e-05
Position 12784: 2.862152651084889e-05
Position 20282: 2.7946056949787564e-05
Position 9380: 2.5311570918118078e-05
Position 6773: 2.5145890624305975e-05
Position 2432: 2.2957841127251343e-05
Position 11989: 2.2717788335315832e-05
Position 19353: 2.2403780723405628e-05
Position 644: 2.138352047960299e-05
Position 11701: 1.9281897107110004e-05
Position 10056: 1.7108080500251213e-05
Position 10067: 1.6011179407216242e-05
Position 2765: 1.487953846221539e-05
Position 732: 1.4746757223973683e-05
Position 20216: 1.4660100992196378e-05
Position 16650: 1.4087126739465462e-05
Position 9003: 1.4001109924494634e-05
Position 11958: 1.3071127843974721e-05
Position 20298: 1.2820566803779387e-05
Position 5306: 1.2351766464664046e-05
Position 1074: 9.825382459288975e-06
Position 808: 8.277548421893443e-06
Position 17206: 7.97992365318848e-06
Position 743: 7.875181470017337e-06
Position 309: 7.601578407219217e-06
Position 11827: 7.443107570634619e-06
Position 4917: 7.35854995424101e-06
Position 8968: 7.035373452173291e-06
Position 9042: 6.755632487248822e-06
Position 374: 6.348786835648306e-06
Position 8821: 5.603686257112965e-06
Position 9444: 5.147684560113494e-06
Position 8319: 3.655898342221115e-06
Position 8871: 2.9718753184002217e-06
Position 17731: 2.932159237284225e-06
Position 12049: 2.8113934034456225e-06
Position 9211: 2.563075205008743e-06
Position 4759: 2.176774727106014e-06
Position 8155: 2.0770164558289457e-06
Position 4622: 2.010260742970495e-06
Position 20107: 1.8980830304532856e-06
Position 12314: 1.8492090104624244e-06
Position 9486: 1.8399927207448831e-06
Position 9375: 1.1789458874579604e-06
Position 4578: 9.0430219713096e-07
Position 12326: 7.842256343489284e-07
Position 14840: 7.80834669497227e-07
Position 8965: 7.730443772880106e-07
Position 9349: 7.605624865198524e-07
Position 17805: 6.621536478500329e-07
Position 11948: 4.4654945269203906e-07
Position 17770: 4.46095138788162e-07
Position 19529: 4.360010243558701e-07
Position 12523: 4.085270670861112e-07
Position 17706: 3.807854223186087e-07
Position 12250: 3.247860584574021e-07
Position 12277: 2.4394827636794725e-07
Position 12225: 2.1729931824712084e-07
Position 19748: 2.048723297429234e-07
Position 19568: 1.8307294532224897e-07
Position 15500: 1.8153252310223527e-07
Position 19558: 1.6746994642112693e-07
Position 19622: 1.6653299918148898e-07
Position 8835: 1.5451417403380797e-07
Position 15228: 1.3726925581552823e-07
Position 605: 1.0876339681895616e-07
Position 19430: 8.780067787377282e-08
Position 9734: 7.50861613444587e-08
Position 12404: 6.696413922733127e-08
Position 11926: 6.375577317773212e-08
Position 5190: 4.6375491157832564e-08
Position 456: 4.5633448277768626e-08
Position 14822: 3.8944045610229083e-08
Position 7939: 3.129005427920602e-08
Position 11767: 2.8794955105317926e-08
Position 115: 2.6112308544155126e-08
Position 12114: 2.5445613631867098e-08
Position 462: 2.3922557717288913e-08
Position 1046: 2.3586839549180068e-08
Position 184: 2.152756182978993e-08
Position 664: 1.8861939034769628e-08
Position 1108: 1.7921138185754563e-08
Position 1179: 1.655149570399495e-08
Position 9221: 1.6489647169459642e-08
Position 120: 1.6132070193081777e-08
Position 574: 1.5508970896523237e-08
Position 666: 1.4511501612990628e-08
Position 16529: 1.3746653507461086e-08
Position 221: 1.3216953879906812e-08
Position 11893: 1.088078695918799e-08
Position 814: 8.614963989299305e-09
Position 566: 5.957031425392102e-09
Position 1348: 5.812160727455034e-09
Position 1162: 5.612318902355426e-09
Position 516: 4.34873595842966e-09
Position 971: 3.6848716557039182e-09
Position 538: 2.8776325353959457e-09
Position 618: 2.808555955323002e-09
Position 1243: 2.6605223394918765e-09
Position 1195: 2.6578968444815083e-09
Position 860: 2.2200950058530873e-09
Position 1618: 1.6914861711455651e-09
Position 857: 1.6302570816657897e-09
Position 477: 1.5285169969562033e-09
Position 522: 1.2010380722644536e-09
Position 853: 8.104116312133681e-10
Position 584: 7.166650336165322e-10
Position 468: 6.634527066653163e-10
Position 587: 6.324345220469501e-10
Position 756: 6.158409184593018e-10
Position 136: 5.981387326366376e-10
Position 968: 2.785183306603756e-10
Position 1708: 2.1589302774425693e-10
Position 482: 1.8773209411063359e-10
Position 126: 1.751433648552401e-10
Position 1192: 1.4950121252985734e-10
Position 563: 5.7490264654515245e-11
Position 132: 2.1831991970194447e-12
Position 11838: 1.667435762232789e-13
