Gene = HACD4
Position 14061: 0.0012548910184788224
Position 23754: 0.001242636704490043
Position 2011: 0.0012327222526195957
Position 21416: 0.0010042272524064479
Position 937: 0.0008162497801563439
Position 1272: 0.0006511566149450409
Position 1312: 0.0005533374915525886
Position 15734: 0.00051713492052337
Position 5045: 0.0004909973429731622
Position 407: 0.0004466270397367737
Position 767: 0.000415102782286102
Position 698: 0.00031320070368084344
Position 359: 0.00026730922004805245
Position 1662: 0.0002595111962330938
Position 2508: 0.00021821527292560734
Position 23695: 0.00020719867597497163
Position 1882: 0.0001951985934703136
Position 2587: 0.00019197444313979613
Position 1628: 0.00017205537669649047
Position 844: 0.00016102874808899403
Position 2253: 0.00015864598083268833
Position 2729: 0.0001491233622587965
Position 2590: 0.00012152773498457498
Position 958: 9.301291390694648e-05
Position 16343: 8.970267105186862e-05
Position 3627: 7.595877672590962e-05
Position 677: 7.572904133530552e-05
Position 521: 6.943843218920444e-05
Position 2517: 6.105900985889365e-05
Position 4018: 5.808021369231918e-05
Position 2026: 5.367297326509029e-05
Position 1278: 4.834060488062081e-05
Position 3335: 4.77299506165533e-05
Position 4145: 3.906392018487597e-05
Position 2970: 3.665238260362903e-05
Position 994: 2.9930976456859458e-05
Position 23664: 2.4811442787287925e-05
Position 15695: 2.0980761374069374e-05
Position 3415: 1.577122069120706e-05
Position 2815: 1.3220337550453833e-05
Position 2808: 1.19673849673107e-05
Position 475: 9.906375940427754e-06
Position 3579: 9.829483727165007e-06
Position 3543: 9.732722803610345e-06
Position 523: 9.315175578335142e-06
Position 303: 6.179273929652783e-06
Position 123: 3.949628508721309e-06
Position 3764: 3.604025724796003e-06
Position 2905: 2.1450665825783424e-06
Position 3245: 9.649705432910247e-07
Position 207: 6.546983483266923e-07
Position 599: 2.5576076101983906e-07
Position 283: 2.08685727010704e-07
Position 497: 1.928951773159447e-07
Position 1895: 1.9646180361254083e-08
Position 731: 7.818238414671025e-09
Position 529: 3.689094678776923e-11
Position 437: 3.4767285305244745e-11
Position 623: 1.5793101853884243e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 15625: 0.9416694113552313
Position 13633: 0.9336300028743323
Position 1726: 0.9245666675469449
Position 23489: 0.8983274824955686
Position 19940: 0.8981002257493529
Position 4912: 0.6892969427111628
Position 13756: 0.6353918921949179
Position 2150: 0.6195761919441879
Position 24516: 0.42065660316833653
Position 2237: 0.3209582237673463
Position 303: 0.30310573893597675
Position 20853: 0.26198650084136776
Position 22226: 0.2375932502461733
Position 673: 0.1919235212533025
Position 23694: 0.15044039949200957
Position 24786: 0.14890411297564363
Position 2728: 0.13715839814095482
Position 399: 0.1240582364580759
Position 20153: 0.11570188165032404
Position 5147: 0.11216103491872642
Position 29447: 0.1107897066220504
Position 189: 0.11059396898334847
Position 24157: 0.10861508647491637
Position 376: 0.10771013332596
Position 21233: 0.107449555518151
Position 20197: 0.09628301174157386
Position 1974: 0.0864908073555046
Position 21316: 0.07157434662313043
Position 19895: 0.07054100357240359
Position 29423: 0.0686833100095245
Position 24535: 0.0663264584102459
Position 30056: 0.06097407560521267
Position 28464: 0.05717298049280608
Position 28225: 0.05664820650819897
Position 19467: 0.05481813891469656
Position 19346: 0.054632597538345644
Position 16240: 0.05413240017470509
Position 9529: 0.053773869775071724
Position 24000: 0.051568411704056655
Position 16723: 0.04706802879504781
Position 20674: 0.04470725815900816
Position 1990: 0.03938265033924468
Position 2893: 0.03917308963601227
Position 21659: 0.038801298165216894
Position 16597: 0.03875151349731605
Position 21330: 0.035917329548220446
Position 28951: 0.03453657487811158
Position 19431: 0.03136960590611679
Position 21153: 0.030068849114559714
Position 12985: 0.02626864637136396
Position 19500: 0.025835854380620832
Position 1932: 0.024329952275354134
Position 13725: 0.024325607026633646
Position 25884: 0.023017028123986455
Position 4292: 0.02226119406356359
Position 25150: 0.02216066849233073
Position 751: 0.021984237654106356
Position 2466: 0.021902900099698457
Position 29013: 0.02158489623073978
Position 2280: 0.020615020204821023
Position 28150: 0.019143711953112784
Position 16635: 0.019138005283175757
Position 27140: 0.01827275150772284
Position 1495: 0.017962009799417675
Position 24747: 0.01768600141402994
Position 25215: 0.01756963332652172
Position 5258: 0.01689500069784536
Position 21683: 0.01678443901627835
Position 27068: 0.016003583870456646
Position 4842: 0.015910798021537196
Position 11691: 0.01535521497866397
Position 23253: 0.015159612935591068
Position 25155: 0.014846067804241305
Position 23079: 0.014816503177142136
Position 20563: 0.01465402314605934
Position 28168: 0.014585828394223205
Position 22521: 0.013256495074267008
Position 26066: 0.01278121813860144
Position 23787: 0.012701708560551157
Position 4870: 0.0126499107114279
Position 815: 0.01175787550295421
Position 5123: 0.011704971015051665
Position 20324: 0.011647247023380283
Position 20457: 0.011337468316956919
Position 2052: 0.01122735108132338
Position 25950: 0.01095359110105927
Position 2635: 0.01074376241683769
Position 13779: 0.010067846767573206
Position 28667: 0.009860583872562003
Position 26386: 0.009793529444699014
Position 30391: 0.009411695933013147
Position 3178: 0.009316639152909341
Position 19817: 0.00926821176472834
Position 20392: 0.009206470418390462
Position 28393: 0.009205321267704639
Position 20790: 0.00882300229972671
Position 17623: 0.008568867194575894
Position 3095: 0.008074733052421167
Position 425: 0.00775634515581163
Position 2632: 0.007668131735345569
Position 25199: 0.007534911588871233
Position 24986: 0.007492898403078203
Position 2834: 0.007182244011509801
Position 24112: 0.007140631779532464
Position 16094: 0.006888997555329108
Position 2679: 0.006801061605504768
Position 25168: 0.006746344807257106
Position 20721: 0.006471472258281077
Position 16299: 0.006090773020039247
Position 26582: 0.00531216192353487
Position 193: 0.005287103975571824
Position 15632: 0.005265190520006193
Position 26973: 0.005255336862010433
Position 4706: 0.005038954959910913
Position 20566: 0.004981685288044477
Position 25137: 0.004915639101510807
Position 25762: 0.004836038851734118
Position 2805: 0.004678643869892905
Position 22150: 0.004667376783277482
Position 1687: 0.004368444620134576
Position 16186: 0.004256928848002606
Position 854: 0.004138743363304873
Position 3802: 0.0040974246469301576
Position 2854: 0.004076746552177687
Position 16139: 0.004002077352352237
Position 1058: 0.003974533053839121
Position 21089: 0.003481754963861068
Position 1371: 0.003416866155905308
Position 20544: 0.0033328451217855093
Position 20581: 0.0032894363025733585
Position 13799: 0.003270708114564299
Position 1441: 0.00325973746164026
Position 19226: 0.0031571101248584056
Position 5205: 0.0029643562546087868
Position 19849: 0.002931818934229219
Position 15666: 0.0029156548898893924
Position 827: 0.002680685621775654
Position 1779: 0.002569765619785905
Position 1937: 0.002490757487167008
Position 17087: 0.0024807225175317266
Position 2554: 0.002472213076864624
Position 20199: 0.0023759524305700603
Position 1731: 0.002291537192143741
Position 21663: 0.0022687976045190255
Position 15484: 0.002243080987966738
Position 270: 0.0022388124198248374
Position 4772: 0.0022037198611026525
Position 23668: 0.0019696729337482957
Position 16218: 0.0019333334818368798
Position 26349: 0.0019246721627532105
Position 24468: 0.0018326648332376951
Position 21598: 0.0018204293664116722
Position 5209: 0.001804617218337368
Position 2243: 0.001638124442158925
Position 4775: 0.0016236652535450832
Position 1257: 0.0016029777733308104
Position 359: 0.0015819294999929185
Position 16269: 0.001569401845287427
Position 1741: 0.0015673897113163042
Position 19725: 0.0015104504928009712
Position 5102: 0.0014824338384685045
Position 26657: 0.0014575215321185973
Position 3130: 0.0014415903635712276
Position 17503: 0.0013773662974908704
Position 2547: 0.0013675757033035777
Position 3200: 0.001362482131940241
Position 21806: 0.0012990028047274625
Position 4522: 0.001275596794515175
Position 944: 0.0012519747615393451
Position 23350: 0.0012254511092983174
Position 379: 0.00122416036362927
Position 23332: 0.001195814611534757
Position 1221: 0.001138380356401512
Position 24198: 0.0010267905655320392
Position 24201: 0.0010251500952493109
Position 2007: 0.0009581087790152086
Position 405: 0.0009176706512706604
Position 720: 0.0009105984777413998
Position 26562: 0.0008992509210570311
Position 676: 0.0008685235197617321
Position 614: 0.0007803544449655183
Position 24017: 0.000725040785776806
Position 1271: 0.0007238113621689074
Position 214: 0.0007061828991953581
Position 23899: 0.0006823177504740109
Position 13827: 0.0006659551829237191
Position 2709: 0.0006573355133880678
Position 2784: 0.0006302743957599201
Position 1624: 0.0005961418140429777
Position 596: 0.0005941446504629024
Position 1545: 0.0005067286237159559
Position 653: 0.0004621245804440361
Position 5030: 0.0004469953960155235
Position 1608: 0.00044480573086801123
Position 461: 0.0004350620797133651
Position 2109: 0.0004256830751870308
Position 20162: 0.00040671075753697696
Position 20234: 0.00039215392129070725
Position 1201: 0.0003726350799977576
Position 2808: 0.00032223710252376277
Position 2905: 0.0002864837401894693
Position 16683: 0.00026743655695563435
Position 16656: 0.00025912362262974577
Position 1387: 0.00024250697182901784
Position 2026: 0.00022365134179987806
Position 23744: 0.00022140526323925953
Position 3503: 0.00022006880022878788
Position 21752: 0.00021618473747867474
Position 3528: 0.000192564668511505
Position 1413: 0.0001826091829572095
Position 767: 0.00016354792780139696
Position 3828: 0.00015410761025346252
Position 692: 0.00014479979478865368
Position 3668: 0.00013892083312397435
Position 3665: 0.0001213158525835079
Position 599: 0.00011417899068020685
Position 913: 9.743445164889878e-05
Position 4684: 9.38180076538384e-05
Position 2876: 8.917376109435634e-05
Position 542: 8.718667245463232e-05
Position 22738: 8.70161861531691e-05
Position 23847: 8.507853524941487e-05
Position 20500: 8.390985597740757e-05
Position 1786: 7.742542431440352e-05
Position 315: 5.803266587002795e-05
Position 1080: 5.604105832860891e-05
Position 348: 5.451899557716626e-05
Position 20529: 5.065338998950388e-05
Position 2131: 4.8818050181847595e-05
Position 199: 4.732460135627374e-05
Position 15182: 4.7034727493102364e-05
Position 468: 4.2329708778547844e-05
Position 20047: 4.045953425462909e-05
Position 994: 3.898620635115115e-05
Position 20464: 3.580142910737275e-05
Position 2507: 3.3008172318881725e-05
Position 1295: 3.269344698944017e-05
Position 1518: 3.108737327387335e-05
Position 1809: 3.003840865130077e-05
Position 491: 2.5833874395654134e-05
Position 320: 2.2907377071133834e-05
Position 4023: 2.223348796584701e-05
Position 434: 2.1757280887203757e-05
Position 4636: 2.1210680865077658e-05
Position 15889: 1.9509492758926327e-05
Position 16399: 1.785053666969024e-05
Position 4066: 1.6830432219028952e-05
Position 2169: 1.6823834538681336e-05
Position 2681: 1.6207170640024713e-05
Position 3936: 1.6097101744284962e-05
Position 695: 1.5998887536833332e-05
Position 3899: 1.401621550716607e-05
Position 879: 1.3587032684726482e-05
Position 2317: 9.710130065672706e-06
Position 407: 9.441142397820542e-06
Position 2643: 8.595258574473161e-06
Position 2500: 8.237367421343934e-06
Position 3865: 7.986272722196976e-06
Position 16048: 5.638355390218558e-06
Position 2341: 5.5697889450916435e-06
Position 698: 4.954165427872941e-06
Position 3578: 3.0790941750441135e-06
Position 1851: 2.5138354721379324e-06
Position 1835: 2.4357309264268377e-06
Position 3325: 1.9491359287043316e-06
Position 2662: 1.3382937049619402e-06
Position 3211: 1.0848261204243555e-06
Position 236: 8.878455303236861e-07
Position 274: 6.060532366404544e-07
Position 277: 5.332971176083146e-07
Position 505: 4.4788645354053383e-07
Position 546: 3.481695007829928e-07
Position 1196: 3.2855778185739605e-07
Position 227: 2.1756744505591305e-07
Position 475: 1.9955526781464712e-07
Position 511: 1.633491279855542e-07
Position 497: 1.3068551613658552e-07
Position 948: 4.467336290058413e-09
Position 562: 3.726128232790549e-09
Position 568: 3.5977620460683917e-10
Position 3312: 5.676281994047328e-11
Position 3111: 4.518639878599733e-11
