Gene = RP5-862P8.2
Position 10922: 0.012625904193519192
Position 9809: 0.01251196390074691
Position 11188: 0.012260191456837663
Position 18239: 0.011339065091423184
Position 53147: 0.011309550274320936
Position 9954: 0.00982469367374038
Position 14046: 0.008985954777606947
Position 50318: 0.008843649872257916
Position 1515: 0.00866994267560456
Position 12472: 0.008012935512303187
Position 14575: 0.007936258315206826
Position 48588: 0.007776105277989693
Position 10098: 0.007027812380319501
Position 16578: 0.006967741176235335
Position 16601: 0.006874211502690961
Position 9114: 0.006740657960820704
Position 48390: 0.0067301154126126325
Position 8640: 0.005075052963876479
Position 31739: 0.005044588129930564
Position 2905: 0.005016750876857296
Position 5006: 0.004845633904390193
Position 672: 0.004219388528163743
Position 12343: 0.003719343420686735
Position 2808: 0.003675400749953587
Position 3761: 0.0034348990955472935
Position 50217: 0.0031593066436098787
Position 56394: 0.0026463910588531486
Position 9918: 0.0022939327905420327
Position 2283: 0.002274793510624412
Position 57250: 0.002232572305554208
Position 6375: 0.0022313152461392884
Position 51992: 0.0021288984134313475
Position 3163: 0.002073787018008409
Position 19845: 0.002054973390414387
Position 49566: 0.0020221205311819015
Position 2237: 0.0019768192875328173
Position 50794: 0.0018026960426626372
Position 50222: 0.0017804965455510294
Position 44946: 0.0017480339977474849
Position 29478: 0.001736076119732879
Position 10031: 0.0016370855116627898
Position 2327: 0.0015957687212371514
Position 3804: 0.0014048155601327217
Position 50735: 0.001383020037068137
Position 48310: 0.0013793248310008575
Position 5541: 0.0013329855301019125
Position 1655: 0.0012710819808992412
Position 1153: 0.0011917610835157236
Position 19405: 0.0011830294423262587
Position 12560: 0.0011036294779552687
Position 45039: 0.0010647460405189715
Position 4821: 0.0009942446998409769
Position 13676: 0.0009907734919854458
Position 482: 0.0009864594198858876
Position 4132: 0.0009204924029802798
Position 1398: 0.0007963310428626572
Position 53983: 0.0007610666566656423
Position 34943: 0.0007376497992632483
Position 702: 0.0007222894229318024
Position 4115: 0.0006215089757356597
Position 5127: 0.0006193036469014434
Position 28617: 0.0005960827781889995
Position 28420: 0.0005800582538583601
Position 29290: 0.0003997574654550689
Position 2707: 0.0003341686163700503
Position 9264: 0.0002563687380874216
Position 5449: 0.0001950719969944995
Position 9166: 0.00019229257232061732
Position 17784: 0.00019129931009222815
Position 9134: 0.00018998845006114326
Position 18546: 0.00018252798235103855
Position 21: 0.0001273590659508704
Position 53677: 0.00011146071866898177
Position 1247: 0.00011026762120888409
Position 49101: 0.00010298655717941335
Position 9794: 9.209926614480724e-05
Position 1055: 8.3500777550564e-05
Position 1871: 6.523259289939645e-05
Position 674: 5.6730267309015086e-05
Position 300: 5.182793098031462e-05
Position 762: 4.644195872530741e-05
Position 1385: 3.217458651328088e-05
Position 972: 2.535877935102446e-05
Position 453: 2.312155568185939e-05
Position 855: 2.1244933124035806e-05
Position 1070: 1.6491271600929503e-05
Position 1277: 1.374736814853252e-05
Position 1828: 9.9387509868763e-06
Position 1212: 4.733579172171296e-06
Position 1673: 4.65944929865362e-06
Position 2175: 4.569055013429077e-06
Position 2947: 3.799489736533444e-06
Position 3245: 3.5313208261479478e-06
Position 1292: 3.218782234461878e-06
Position 49269: 2.8115777003959014e-06
Position 1460: 2.546130424822314e-06
Position 966: 1.7938228728698546e-06
Position 1228: 1.7935639694659034e-06
Position 825: 1.6481160959092007e-06
Position 1529: 1.5427384846877276e-06
Position 386: 1.5088524213234274e-06
Position 4029: 1.4270102740257477e-06
Position 116: 1.3326075479717561e-06
Position 863: 1.1601962225138957e-06
Position 1221: 1.0872691472086182e-06
Position 2407: 8.519397412167803e-07
Position 3046: 8.398459518425713e-07
Position 1747: 7.657651966950207e-07
Position 1475: 7.052645969381215e-07
Position 1326: 6.842256326330868e-07
Position 2963: 6.744404411414896e-07
Position 3829: 5.87258511535925e-07
Position 827: 5.425130727679384e-07
Position 3820: 4.95546469826261e-07
Position 1159: 4.686929939315765e-07
Position 3808: 3.549086232297708e-07
Position 480: 3.3601853517685777e-07
Position 1311: 3.119794941266366e-07
Position 302: 2.7382314907633634e-07
Position 1967: 2.2873497592898418e-07
Position 2546: 1.7277618738263784e-07
Position 1976: 1.673348644725349e-07
Position 615: 4.5070063513941816e-08
Position 128: 4.0468309915722414e-08
Position 464: 2.810191905713317e-08
Position 28: 1.5368887466525558e-08
Position 1497: 7.387902167715836e-09
Position 27923: 5.430053003222477e-09
Position 341: 2.6328589665777455e-09
Position 708: 2.0100697351923675e-09
Position 549: 3.440579072119335e-10
Position 1029: 5.52294558177203e-13
Position 344: 1.728321367219812e-13
Position 335: 4.927957532704526e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 27067: 0.989944046098194
Position 44269: 0.9802764078351768
Position 48661: 0.9316359049789021
Position 16169: 0.8814004978196842
Position 48147: 0.7700021435481197
Position 11066: 0.7642641824830323
Position 31728: 0.7456373960273983
Position 34329: 0.6819648430208018
Position 51851: 0.5854373792201535
Position 8971: 0.5707341624780924
Position 18673: 0.5703321540336862
Position 4571: 0.5543422337436867
Position 10489: 0.5129751572802788
Position 26038: 0.4856006932075377
Position 56283: 0.48214522684309863
Position 44884: 0.4781735607976493
Position 38942: 0.43779716788269196
Position 5489: 0.30609734069156375
Position 34332: 0.28724935853551403
Position 5527: 0.2816508502067191
Position 19530: 0.27648620275463387
Position 57015: 0.2750813310549779
Position 18837: 0.25509312676979545
Position 44870: 0.24860441681014006
Position 51854: 0.22548857017643337
Position 28827: 0.2135670677232178
Position 36442: 0.18200671866022783
Position 56765: 0.15093657300922775
Position 10992: 0.13731263095082605
Position 7668: 0.12242557075466294
Position 20212: 0.11747997317209438
Position 18357: 0.11738105270273619
Position 16446: 0.11166199627642905
Position 13909: 0.10761524983444434
Position 56523: 0.10639171197498555
Position 39411: 0.10465078325629146
Position 9917: 0.10154686603115594
Position 8978: 0.09857680728709795
Position 44835: 0.09360458461075677
Position 19720: 0.0846663948972959
Position 35318: 0.08289504557817234
Position 48512: 0.08283885222543161
Position 1428: 0.06816816992042837
Position 28236: 0.06571514480226845
Position 51768: 0.06541546008074522
Position 29710: 0.06476772150802054
Position 57361: 0.05921103115943993
Position 54536: 0.05775375939136402
Position 15969: 0.057334579088090434
Position 18733: 0.05606504063959161
Position 46082: 0.05592993795428258
Position 10182: 0.05553117292707355
Position 10539: 0.054950355649907114
Position 56504: 0.04945151168338875
Position 27795: 0.049399320219737836
Position 28334: 0.04781981403580073
Position 29076: 0.04591656615730243
Position 30743: 0.04583097073516881
Position 9753: 0.04538873618561539
Position 51668: 0.04358374457934282
Position 19921: 0.04313255749122927
Position 53870: 0.04197663380471463
Position 53099: 0.04026476289648352
Position 15926: 0.037688506777555156
Position 54489: 0.035379337875396225
Position 55379: 0.03452654915416092
Position 18419: 0.03094845735137566
Position 54606: 0.03078742794115377
Position 1953: 0.02992738955520839
Position 31585: 0.028401402467345134
Position 17664: 0.027850601205434828
Position 56467: 0.026986036101368398
Position 9397: 0.02659319689084638
Position 8906: 0.026052712578766585
Position 50054: 0.02504164218499818
Position 1382: 0.024963290424759737
Position 4582: 0.023896722884014274
Position 49694: 0.022518069720749347
Position 44812: 0.021995402068151457
Position 54252: 0.02182318155888967
Position 29420: 0.021808064974048292
Position 56783: 0.02022642104951094
Position 30170: 0.02014866279544566
Position 16147: 0.019863585484401404
Position 4310: 0.018533768570423628
Position 28936: 0.018180495992298925
Position 28791: 0.017957522547283847
Position 52610: 0.017874674199469674
Position 56708: 0.016434214119282448
Position 45936: 0.014753784079239845
Position 34000: 0.014670003620123571
Position 4000: 0.014450001916958841
Position 9097: 0.0140214164458575
Position 27855: 0.013689840936784036
Position 16256: 0.01368574425178008
Position 28256: 0.01302736195100905
Position 5511: 0.012906400091169584
Position 16172: 0.01279720023409278
Position 28519: 0.011519448837700308
Position 9441: 0.010523303891170527
Position 10862: 0.009627693151917827
Position 52071: 0.009543633976406693
Position 57026: 0.009370510989427993
Position 53036: 0.009251416707333465
Position 34869: 0.009244151576508807
Position 14351: 0.008160089181056217
Position 54279: 0.008101701819557465
Position 34924: 0.007888566189166661
Position 18099: 0.007728900290485186
Position 28746: 0.007046458401805697
Position 57111: 0.006986810190864933
Position 14464: 0.006871059895632826
Position 19745: 0.006683248840257964
Position 48688: 0.006505153525971984
Position 51895: 0.006503947939837115
Position 52147: 0.0064743060737732176
Position 12191: 0.006460107791036435
Position 57199: 0.006389366319971052
Position 12439: 0.006065469268818887
Position 18327: 0.005951201078898138
Position 4104: 0.005922325057470867
Position 34831: 0.00555687733826353
Position 56102: 0.005001314491701856
Position 53147: 0.0049174527764437636
Position 17529: 0.0048603168133829625
Position 14517: 0.004825680282868693
Position 13914: 0.004754270697347215
Position 30315: 0.004692645957923716
Position 4392: 0.004630969970658429
Position 14421: 0.004587119585021236
Position 53843: 0.00443749871727589
Position 34818: 0.004168199024163568
Position 34815: 0.003878409065942351
Position 52928: 0.0038697205162214103
Position 49679: 0.003515572528803355
Position 9871: 0.0035128123727462693
Position 4003: 0.0034439755258318543
Position 3684: 0.0034381936281985483
Position 2195: 0.003384779229759055
Position 54139: 0.0033538968426533506
Position 5530: 0.0032942399304641836
Position 8930: 0.0032627982210801294
Position 50201: 0.00322779562388793
Position 836: 0.003221574109081367
Position 4238: 0.0031851034939040517
Position 2860: 0.003160654235811225
Position 49452: 0.003101960352214014
Position 35276: 0.003073558839066922
Position 57264: 0.0029192314991532556
Position 4990: 0.0028142753150869277
Position 52166: 0.0027462738726978142
Position 2748: 0.0027429468933364647
Position 3979: 0.002737365033744591
Position 8524: 0.002631387911336057
Position 50672: 0.002583354446883783
Position 13877: 0.0025566242156705218
Position 18612: 0.002472553710863521
Position 8491: 0.002443665052540427
Position 1401: 0.0022335522111940048
Position 55042: 0.002206317352440473
Position 49710: 0.0022040739000723677
Position 52179: 0.0021276454217806036
Position 54064: 0.002025382972498319
Position 10248: 0.0019551347919963967
Position 18018: 0.0018633029148693795
Position 2074: 0.0018627915015935134
Position 4587: 0.001844916674115863
Position 55659: 0.0017930217411765345
Position 692: 0.0017679764652240744
Position 18012: 0.0017468618860686132
Position 49842: 0.001717605185828661
Position 52524: 0.0017124372325070436
Position 53486: 0.0016847085581335275
Position 51817: 0.001659228956572082
Position 16424: 0.0015381525640318437
Position 48533: 0.001525482750109313
Position 5446: 0.0015117984512681099
Position 9077: 0.0015019582661424701
Position 10433: 0.0014392019011473692
Position 56618: 0.0013848836144485623
Position 4249: 0.001364071363286059
Position 989: 0.0013510027997426107
Position 45014: 0.0012770904361153125
Position 1417: 0.0011871485963094721
Position 19337: 0.0011830294423262595
Position 51162: 0.001159862537075982
Position 2621: 0.0011384561180256987
Position 49867: 0.0011309987112000349
Position 51628: 0.001128976264826943
Position 3730: 0.0010634425270381305
Position 4375: 0.0010602713627350414
Position 50016: 0.00104683427576106
Position 6139: 0.0010437362309602036
Position 4784: 0.00101403777777652
Position 55850: 0.0009977227644281167
Position 49553: 0.0009646792024833072
Position 5595: 0.000959653500619878
Position 4292: 0.0009397814697375909
Position 54664: 0.0009148541266944304
Position 1347: 0.0008798939272020801
Position 6116: 0.0008798222483703155
Position 13593: 0.0008602363452763012
Position 3086: 0.0008364086140656813
Position 50883: 0.0008082515184833196
Position 839: 0.0007780203867438106
Position 50614: 0.0007654254235331301
Position 49812: 0.0007612866839691206
Position 9793: 0.0007305708298009932
Position 5221: 0.000707304599729216
Position 10492: 0.0006747050416906753
Position 10462: 0.0005721264587932644
Position 49119: 0.0005455433554340913
Position 5498: 0.0005334006497818739
Position 49784: 0.0005328239831661051
Position 50964: 0.0005091665401548978
Position 1609: 0.0005010021592749604
Position 601: 0.0004934465231559738
Position 54980: 0.0004679227139325202
Position 52131: 0.00043788006916102573
Position 2718: 0.00043721426176081675
Position 3868: 0.0004223455906775591
Position 54557: 0.00041797716305413924
Position 3074: 0.0004179200718785864
Position 2020: 0.00041746334971783734
Position 48995: 0.00041601623133355866
Position 574: 0.00040173242362896277
Position 2706: 0.00037378165075785673
Position 49716: 0.0003672627483784157
Position 49845: 0.0003650278913313915
Position 737: 0.00036456456158323586
Position 52398: 0.0003612488664224593
Position 2692: 0.00035624393245333764
Position 52972: 0.00032289805508436395
Position 5316: 0.0003213481739069671
Position 12159: 0.0003103313510898726
Position 49651: 0.00030584680164904454
Position 4883: 0.0003027489443604198
Position 2774: 0.0002940919170124761
Position 4820: 0.00026697507433576207
Position 4439: 0.00026280288339222186
Position 19471: 0.0002625712763742773
Position 4856: 0.00024541241807198006
Position 3119: 0.00024219411662897318
Position 51201: 0.0002314674099965888
Position 19619: 0.00022398767201510384
Position 48894: 0.00022366803898657983
Position 2801: 0.00021787259688301201
Position 1575: 0.0002161186265726092
Position 6280: 0.00021595676375380825
Position 671: 0.00020517152746802616
Position 51085: 0.00020332302082582608
Position 1637: 0.000187699484075651
Position 1960: 0.00017950669974186684
Position 50631: 0.000176768504940825
Position 52368: 0.00017533398457402952
Position 2788: 0.00016937154553450424
Position 52868: 0.00016734221540562916
Position 2866: 0.00015287358357272528
Position 4955: 0.00014760743576408173
Position 52800: 0.00014302395349082895
Position 50898: 0.00014292327414828652
Position 52767: 0.00014238653461395558
Position 52446: 0.0001404808898738947
Position 3958: 0.0001399293782364753
Position 13529: 0.00013053714670914525
Position 2563: 0.00012906388207739822
Position 3712: 0.0001287346888997784
Position 2549: 0.00012713068870570278
Position 4050: 0.00011139928938452267
Position 1292: 0.00010483383846192174
Position 50144: 0.0001029997870449212
Position 51680: 9.834885227601523e-05
Position 2492: 9.776839087463576e-05
Position 2088: 9.303571189171292e-05
Position 6283: 9.180000305496016e-05
Position 4748: 8.80131152780825e-05
Position 3607: 8.53066711038885e-05
Position 2807: 7.824345461068939e-05
Position 1314: 7.171546239302597e-05
Position 1384: 7.03558440090676e-05
Position 1958: 6.512576560042369e-05
Position 3565: 6.289836372702652e-05
Position 1129: 6.284299759061338e-05
Position 1475: 5.263935860071962e-05
Position 2574: 5.171002968402754e-05
Position 863: 5.093937376846883e-05
Position 48835: 5.069442333367858e-05
Position 4968: 4.843169807957802e-05
Position 4796: 4.6560828810383675e-05
Position 993: 4.609773346814064e-05
Position 9366: 4.333613008695964e-05
Position 734: 4.3048885374532985e-05
Position 2476: 4.243424606526486e-05
Position 2828: 4.2036017799407085e-05
Position 725: 4.133360915291279e-05
Position 49213: 3.4411783181044715e-05
Position 3761: 3.277821552794019e-05
Position 3584: 2.979827478929529e-05
Position 5384: 2.7504670111288436e-05
Position 49459: 2.35516699978077e-05
Position 4313: 2.3324398305671078e-05
Position 2151: 1.5960313612626726e-05
Position 698: 1.4568814707611255e-05
Position 1019: 1.0423094567850136e-05
Position 48940: 2.1426437398274097e-06
Position 1297: 9.188355621503582e-07
Position 1022: 8.309551815586827e-07
Position 1654: 7.313411075327371e-07
Position 1194: 6.824012823822665e-07
Position 2817: 5.942815110758433e-07
Position 1772: 5.802462425475414e-07
Position 1356: 5.687564382685437e-07
Position 30239: 5.625716183377677e-07
Position 1055: 4.1758850581727e-07
Position 1899: 2.7603676831328673e-07
Position 2002: 2.684642685536303e-07
Position 1857: 1.542971651810311e-07
Position 1316: 1.5417045106974697e-07
Position 1060: 1.4781375371540954e-07
Position 2219: 1.2770588237299365e-07
Position 758: 1.1595383072616909e-07
Position 1202: 9.594149371310101e-08
Position 1180: 8.870823322362821e-08
Position 1756: 7.316030468741131e-08
Position 760: 7.180530698540799e-08
Position 815: 7.007393277316725e-08
Position 1116: 6.79063687705553e-08
Position 1740: 6.21649607054082e-08
Position 1111: 5.108469399727941e-08
Position 2231: 4.1242369478310295e-08
Position 2276: 3.752505438107353e-08
Position 1302: 2.9733693259901196e-08
Position 1363: 2.8436824930520126e-08
Position 1510: 2.6215124148097398e-08
Position 879: 2.6031415111100014e-08
Position 1789: 2.4398724290043613e-08
Position 701: 2.424843690621906e-08
Position 2507: 2.287895570697118e-08
Position 3044: 2.2735342593511484e-08
Position 626: 2.246957106850903e-08
Position 2100: 2.1761784656239934e-08
Position 1142: 1.976916574588682e-08
Position 1136: 1.9754452717669296e-08
Position 1522: 1.8550786089149787e-08
Position 2428: 1.8099364086387814e-08
Position 713: 1.5020747253312305e-08
Position 2309: 1.3942762078014421e-08
Position 891: 1.1515018755112366e-08
Position 773: 1.060865911331377e-08
Position 641: 8.830527733781374e-09
Position 1163: 6.08724965319486e-09
Position 1177: 5.104228009348345e-09
Position 635: 2.389242142382627e-09
Position 1169: 2.3553229207636997e-09
Position 1862: 1.3371021094545901e-09
Position 1150: 1.1923961070703854e-09
Position 470: 1.1842157101439207e-09
Position 1066: 6.675606362192807e-10
Position 252: 4.61223088859136e-10
Position 507: 4.5366277636061555e-10
Position 449: 4.0481346546346806e-10
Position 410: 6.137088639548034e-11
