Gene = PAEP
Position 422: 3.171517176067293e-05
Position 1065: 2.7631493314667745e-05
Position 3508: 1.962297559154182e-05
Position 1703: 1.8958821073581315e-05
Position 239: 1.7455920003468825e-05
Position 695: 1.5836100844315194e-05
Position 419: 1.4965110340381581e-05
Position 1987: 1.4059624447192524e-05
Position 3274: 1.2740450481697304e-05
Position 1219: 1.207307771395957e-05
Position 225: 7.729221726909868e-06
Position 359: 6.470472696268538e-06
Position 658: 6.23790347220567e-06
Position 932: 5.840690744036028e-06
Position 920: 5.27878076857063e-06
Position 244: 5.06455341818096e-06
Position 1431: 5.044645673032967e-06
Position 268: 4.750482160796116e-06
Position 217: 4.4547018147265754e-06
Position 758: 4.162001746323144e-06
Position 3521: 1.8858647829555785e-06
Position 716: 1.4771360578165845e-06
Position 212: 9.56548670056808e-07
Position 926: 8.542892908421362e-07
Position 275: 8.437344536268454e-07
Position 1083: 6.198937597270965e-07
Position 1122: 4.081732086852715e-07
Position 1119: 3.771688986492853e-07
Position 1128: 3.158283915673991e-07
Position 2380: 1.9733442770436348e-07
Position 2609: 1.9263966054309176e-07
Position 1149: 5.786996934266319e-08
Position 2358: 4.939840895866876e-08
Position 2447: 1.3391718317930608e-08
Position 1394: 5.285607224690306e-09
Position 176: 7.669001164872179e-10
Position 194: 1.4000700277860712e-10
Position 146: 6.396342716332311e-11
Position 112: 1.1943444354262343e-11
Position 139: 1.2919954536645648e-12
Position 121: 1.143601785716323e-12
Position 156: 1.0349387842216134e-12
Position 118: 2.542628696079094e-13
Position 130: 2.13128254981631e-15
