Gene = CLDN16
Position 10408: 0.06605838731053822
Position 21889: 0.061806615294849016
Position 1262: 0.06113905943832063
Position 19310: 0.053481722441359014
Position 20422: 0.04754966619648094
Position 22652: 0.04635600729950158
Position 15771: 0.04151929885693432
Position 15581: 0.03868254373889423
Position 1314: 0.03630518203194133
Position 1193: 0.027526457049676285
Position 18324: 0.026885506551119792
Position 23534: 0.02289322567233903
Position 18067: 0.01991146030642456
Position 22067: 0.01819812123000777
Position 22447: 0.015839182977456085
Position 16928: 0.01495707429417079
Position 1265: 0.011932008554663767
Position 10698: 0.010060263582595028
Position 6699: 0.007848761566712648
Position 18064: 0.00776511807536365
Position 22498: 0.007612423374206888
Position 22864: 0.007558020344742223
Position 1864: 0.006862969405471083
Position 21990: 0.00630946513051744
Position 11120: 0.006017726307642309
Position 23830: 0.005862570612355033
Position 1762: 0.005726894580645703
Position 1215: 0.005646176513339833
Position 9164: 0.005153358502538515
Position 9642: 0.005127071686295382
Position 6696: 0.003813640840476143
Position 15603: 0.0035613566311940266
Position 22286: 0.003281691830247356
Position 18353: 0.003084131190540609
Position 8012: 0.00271343819166416
Position 11825: 0.002343638120094412
Position 19341: 0.0020791259060133054
Position 1734: 0.002044089526619381
Position 8383: 0.0018816282958786052
Position 22400: 0.0017656305484027822
Position 6065: 0.0017309351614175064
Position 1240: 0.0016099144004805119
Position 23749: 0.0014464834841517993
Position 17255: 0.0014004140866161066
Position 1357: 0.0013143113216950498
Position 17172: 0.0013057564444718954
Position 4751: 0.0011915407650317114
Position 8878: 0.0011671606291326366
Position 5903: 0.0010095730829150576
Position 9356: 0.0009543669967529813
Position 9764: 0.0008991308068291874
Position 18502: 0.0008537849789302343
Position 18762: 0.0008057620443622716
Position 2070: 0.0007856862782776812
Position 20692: 0.00075055139413369
Position 6639: 0.0007359006556983839
Position 17309: 0.0006535026928375815
Position 21733: 0.0006489093420845584
Position 1130: 0.0006357906081733845
Position 4800: 0.0005456911376768886
Position 278: 0.0005384338630667192
Position 16366: 0.0005141773353331922
Position 1795: 0.0005028288750352039
Position 990: 0.00046736718222268166
Position 20633: 0.0004542122809606314
Position 9618: 0.00044864002555327655
Position 1906: 0.0004156912174318996
Position 20772: 0.00041500030196902466
Position 18890: 0.0004107016759224446
Position 8198: 0.00039575425950643154
Position 1780: 0.00035713835322758987
Position 364: 0.0003423256127839343
Position 1288: 0.0003133026480142498
Position 8405: 0.00031134752777178213
Position 4786: 0.0003075864364608758
Position 5924: 0.00028871109993931733
Position 814: 0.0002739952514708528
Position 15941: 0.00025288717097791697
Position 5863: 0.00025180337960892864
Position 19731: 0.00024947131793765984
Position 1710: 0.00024882204221936233
Position 958: 0.0002295188275154307
Position 1092: 0.0002286085870288666
Position 9962: 0.00022465981488626203
Position 2215: 0.00022054127928908558
Position 4721: 0.00021942194021952664
Position 21279: 0.00021140007037653803
Position 2139: 0.00020911997987041353
Position 2019: 0.0002018130567043462
Position 2100: 0.00019165739614357343
Position 17677: 0.00018751192778924578
Position 10067: 0.00018098948537093116
Position 1154: 0.00015163955218583567
Position 3642: 0.00015109746631733164
Position 1839: 0.00014594437450994924
Position 14818: 0.0001366241629204513
Position 2056: 0.00013344540600810148
Position 15207: 0.0001285460041893985
Position 16339: 0.00012538096698865828
Position 7541: 0.00012487508232347102
Position 2934: 0.00011842561484782607
Position 18017: 0.00011355283644085817
Position 7095: 0.00011240483062776918
Position 7674: 7.195189030784999e-05
Position 462: 6.971765443490627e-05
Position 778: 6.324730375056952e-05
Position 604: 6.107517177872398e-05
Position 14670: 5.983353243497984e-05
Position 5959: 4.970289020915035e-05
Position 1871: 4.886229195279643e-05
Position 6978: 4.7832030345483124e-05
Position 2106: 4.408618883781742e-05
Position 1387: 4.1992105587437686e-05
Position 10179: 3.820506775305682e-05
Position 7517: 3.59179666240494e-05
Position 402: 3.0707136202631777e-05
Position 11350: 3.0434952787434674e-05
Position 16521: 3.0249737542624526e-05
Position 7562: 2.9471695779402575e-05
Position 12388: 2.8964652001013562e-05
Position 1020: 2.8897173857167945e-05
Position 3720: 2.8397636952379213e-05
Position 258: 2.5170423222173617e-05
Position 4644: 2.24715512255581e-05
Position 7472: 2.1730064254682504e-05
Position 1270: 1.977170376990835e-05
Position 933: 1.9103077949037168e-05
Position 4238: 1.841415028428522e-05
Position 2994: 1.4577651721231284e-05
Position 3125: 1.4566047239728033e-05
Position 1921: 1.3863789475270455e-05
Position 411: 1.3136871974091481e-05
Position 4610: 1.2555247837825702e-05
Position 309: 1.195543718345816e-05
Position 3355: 1.1406507195316805e-05
Position 2958: 1.1108008402038984e-05
Position 2821: 9.907801924132381e-06
Position 1714: 9.462588010316635e-06
Position 740: 8.598268117514406e-06
Position 9495: 8.52098191429399e-06
Position 12863: 7.721722809400427e-06
Position 1525: 7.324752427967139e-06
Position 3743: 6.794424390168828e-06
Position 571: 6.3307578890033725e-06
Position 652: 5.924419783936524e-06
Position 230: 5.696419323429271e-06
Position 626: 5.391267025781343e-06
Position 1061: 4.4750835610107985e-06
Position 665: 4.409843489164683e-06
Position 5725: 3.833048001521169e-06
Position 576: 3.755828547162062e-06
Position 11383: 3.5836011818423826e-06
Position 7893: 3.4793980511323382e-06
Position 9359: 3.0883370858692687e-06
Position 1363: 3.0760182991821306e-06
Position 1480: 2.9784138264119355e-06
Position 1381: 2.7698653156130117e-06
Position 2377: 2.140471486278074e-06
Position 1331: 2.034862988453619e-06
Position 6223: 1.9246652024566424e-06
Position 1016: 1.8495108787031327e-06
Position 685: 1.5269006267401352e-06
Position 200: 1.3876817946295836e-06
Position 722: 1.2815550335443662e-06
Position 146: 1.2798062976508774e-06
Position 3898: 1.1837259644855048e-06
Position 4333: 1.1069641691434538e-06
Position 2784: 1.0736691154780075e-06
Position 993: 1.0344446517087011e-06
Position 322: 1.0228631245028162e-06
Position 8511: 1.000651974274059e-06
Position 1497: 9.98730428128813e-07
Position 2633: 9.659748087573798e-07
Position 1098: 9.58021293459494e-07
Position 4286: 9.365429052119589e-07
Position 756: 9.198767036197834e-07
Position 6116: 8.409506525734261e-07
Position 1184: 7.794909688915192e-07
Position 5041: 7.748027586066649e-07
Position 8149: 7.727437362924973e-07
Position 609: 7.333963041207043e-07
Position 6559: 6.758812566058676e-07
Position 830: 6.731026041782331e-07
Position 3279: 6.387481466203679e-07
Position 3412: 6.341931758542914e-07
Position 1596: 6.232125224708528e-07
Position 2359: 5.824936380311671e-07
Position 2362: 5.800470719344881e-07
Position 1063: 5.025924417549278e-07
Position 5420: 4.675668414539127e-07
Position 6940: 4.5588751080572194e-07
Position 1878: 4.5503834341797503e-07
Position 319: 4.524245729915026e-07
Position 707: 4.395337402331121e-07
Position 1531: 4.172029848459298e-07
Position 139: 4.1115308667937574e-07
Position 3336: 3.8001611811471313e-07
Position 4185: 3.635608796454656e-07
Position 579: 3.4618483134118836e-07
Position 4136: 3.4462976080025287e-07
Position 4795: 3.086696452564851e-07
Position 371: 3.0468303490700457e-07
Position 914: 3.001224902927102e-07
Position 4153: 2.97971787455011e-07
Position 1220: 2.435106339345274e-07
Position 5129: 2.214025601821938e-07
Position 1224: 2.1756905099100637e-07
Position 3506: 2.1081899110140998e-07
Position 5163: 2.0724687353863753e-07
Position 2116: 1.9334079845472762e-07
Position 2162: 1.8667628177871994e-07
Position 3466: 1.819665516758494e-07
Position 4307: 1.8168863206318508e-07
Position 3588: 1.684406041357841e-07
Position 3100: 1.298660847244475e-07
Position 3143: 1.2450213867482984e-07
Position 167: 1.1305581457618016e-07
Position 11102: 1.1275173437538601e-07
Position 2427: 9.235197852621787e-08
Position 2729: 8.192783641498586e-08
Position 2309: 7.697996178444019e-08
Position 2226: 2.0308138456696056e-09
Position 2112: 1.688509148533592e-09
Position 865: 4.565809266102419e-11
Position 965: 3.243483794257323e-11
Position 857: 1.9487407544188203e-11
Position 970: 1.88253024259278e-11
Position 840: 1.4536518968750004e-11
Position 978: 1.2385606173535323e-11
Position 382: 6.281187814272842e-12
Position 379: 5.098665795889631e-12
Position 752: 4.005999738769536e-12
Position 1030: 3.920349196382517e-12
Position 795: 3.5186649589594565e-12
Position 784: 1.549194906018331e-12
Position 155: 1.4940990668219465e-12
Position 336: 1.1174372462160097e-12
Position 1883: 7.435046570564578e-13
Position 347: 1.2556139434541905e-13
Position 342: 3.7673166619359584e-14
Position 330: 1.1456519481840286e-14
Position 583: 4.629611812594375e-15
Position 586: 8.224770226663529e-16
