Gene = ATP5J2
Position 384: 5.478997948127231e-05
Position 2052: 5.1771914813948596e-05
Position 6521: 4.6575738846316994e-05
Position 39: 4.4270785709556e-05
Position 6187: 3.6740041058331055e-05
Position 5997: 3.426438915840985e-05
Position 703: 3.4192615836577304e-05
Position 7358: 3.243054590388588e-05
Position 788: 3.089228225452809e-05
Position 7567: 2.5190654844118243e-05
Position 6119: 1.873454687761289e-05
Position 91: 1.5138442034615403e-05
Position 6472: 1.4203781176906342e-05
Position 1895: 1.2790303852263576e-05
Position 1758: 1.0505677544635792e-05
Position 98: 6.605779718957689e-06
Position 37: 1.620957348308565e-06
Position 59: 1.2139796932448108e-06
Position 73: 1.0629825542237866e-06
Position 1164: 8.093429320623877e-07
Position 316: 7.952383500853497e-07
Position 684: 6.104936433971152e-07
Position 70: 5.568666799612585e-07
Position 800: 5.421805479596691e-07
Position 688: 2.3695904602980246e-07
Position 724: 2.193545990895111e-07
Position 962: 1.3642653678017777e-07
Position 461: 8.154263451409699e-08
Position 521: 6.073597359062008e-08
Position 575: 5.560105931324148e-08
Position 732: 3.3439564241571904e-08
Position 797: 1.998298604046847e-08
Position 639: 1.3638643800522167e-08
Position 252: 8.729482169717654e-09
Position 665: 4.418357388939993e-09
Position 366: 2.1570769664044127e-09
Position 495: 3.9449661004238435e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5967: 0.9852038752074035
Position 6897: 0.8134056927225042
Position 5029: 0.2854767305131751
Position 415: 0.17891727908525054
Position 7805: 0.17781460314089997
Position 6413: 0.16194097944673058
Position 7517: 0.1349388080752351
Position 5126: 0.10893020878193212
Position 2894: 0.09499579659930094
Position 5445: 0.0421706620667576
Position 7150: 0.041103066817754025
Position 2944: 0.03722596176567283
Position 6327: 0.03666884913525963
Position 7665: 0.034553223016378976
Position 7775: 0.031895059786374316
Position 5249: 0.02749378793344539
Position 2090: 0.027158510796668273
Position 4099: 0.023878194562618256
Position 7283: 0.01951373374528207
Position 2180: 0.01720463841255121
Position 1951: 0.01542409789169656
Position 153: 0.012494822166261845
Position 1956: 0.011464582006596237
Position 5587: 0.01119387895676214
Position 4036: 0.010870458073463578
Position 388: 0.01069510376881852
Position 7315: 0.009961586559380236
Position 5056: 0.009711264015134762
Position 5491: 0.009686723815999054
Position 2828: 0.009034214888980228
Position 4788: 0.008990754548087022
Position 6254: 0.008518123310538934
Position 2122: 0.007898645818256837
Position 4752: 0.007585167444863717
Position 5459: 0.007255731953626414
Position 2808: 0.007011531368729512
Position 2035: 0.006292973938185641
Position 2162: 0.005792312652201514
Position 7536: 0.004713351418607861
Position 2701: 0.004051290584747009
Position 7468: 0.0039046596204014824
Position 3928: 0.003874129435649323
Position 2970: 0.0037477471232934367
Position 2387: 0.0034678720804461943
Position 1862: 0.0033936492606947435
Position 6761: 0.003374563552744051
Position 4010: 0.003287066498782985
Position 5695: 0.003164700025130429
Position 1270: 0.0031565708593746565
Position 6183: 0.003146642271843324
Position 7318: 0.0030089915520515004
Position 7594: 0.002945705547799789
Position 2412: 0.0027728242255045943
Position 333: 0.0025734270435430542
Position 5338: 0.0024973191374142037
Position 2094: 0.0017876759888949437
Position 7733: 0.0017232241191372571
Position 504: 0.0016961874428094352
Position 7080: 0.0015742072263476529
Position 7105: 0.0015504844658115104
Position 1898: 0.0014829647483620865
Position 2905: 0.001419456264031223
Position 6163: 0.0013453425290417954
Position 6421: 0.0013409531845966565
Position 5159: 0.0013201310725560662
Position 366: 0.0011999402898590554
Position 6275: 0.0011675578111684608
Position 3362: 0.0011646892003734182
Position 228: 0.0011412791434502374
Position 7366: 0.001138587217409809
Position 6373: 0.0010946876276178637
Position 772: 0.001039150579304813
Position 7598: 0.0010113711891416904
Position 6307: 0.001005714129954838
Position 929: 0.0009649578557165086
Position 207: 0.0008985924537910333
Position 1805: 0.0008936948340762996
Position 6180: 0.0008819593404252767
Position 1998: 0.0008810254111184135
Position 7169: 0.0008490066261133075
Position 2184: 0.0008451494167801362
Position 5362: 0.0007403285429837587
Position 1365: 0.0005757768908896292
Position 599: 0.0005272555696671785
Position 479: 0.0005184769589498117
Position 904: 0.0004992658035938204
Position 7127: 0.000434938320745969
Position 7454: 0.0004332354964594709
Position 5973: 0.0004189280698720804
Position 6126: 0.00040770364960956794
Position 2954: 0.00038054003604400297
Position 6614: 0.0003657490076139754
Position 7086: 0.0003640504525202175
Position 3944: 0.0003463305698881725
Position 6329: 0.0003423904706347916
Position 7044: 0.00034171556365289224
Position 6579: 0.00034044430413059394
Position 6498: 0.0003116969586978923
Position 3091: 0.0002974320595283855
Position 1911: 0.00029591089610443754
Position 7371: 0.0002944717881217545
Position 1368: 0.0002832395406586726
Position 1879: 0.00028074005879675894
Position 5351: 0.00027727111432923526
Position 7701: 0.0002688829689339293
Position 7216: 0.0002253132805713586
Position 6862: 0.00021410525570588802
Position 7473: 0.0002095979956205374
Position 2912: 0.0002055476009759401
Position 2549: 0.00020454052699536246
Position 7225: 0.00018729051401420105
Position 2842: 0.00018231805334454986
Position 1757: 0.00017378645978196808
Position 1733: 0.0001723844723473244
Position 703: 0.00017012334519033698
Position 2552: 0.00016764587558482357
Position 7712: 0.00014143105797637847
Position 6765: 0.00012906941404864373
Position 7121: 0.00011459805181488863
Position 527: 9.827779065060631e-05
Position 7836: 9.61632871330787e-05
Position 6218: 9.228264173256496e-05
Position 7392: 8.111502395603296e-05
Position 4111: 7.397846723881454e-05
Position 1969: 6.424135018066846e-05
Position 2462: 5.6931232236747866e-05
Position 3874: 5.3220405391296014e-05
Position 422: 5.2640931357181445e-05
Position 1908: 5.239126497285291e-05
Position 2197: 5.1509868213653224e-05
Position 1983: 5.133046807709367e-05
Position 6867: 4.799257027165603e-05
Position 2139: 4.681410995444675e-05
Position 2578: 4.093559508951449e-05
Position 3127: 3.9107661212689483e-05
Position 2249: 3.652287365723731e-05
Position 122: 3.298767948430823e-05
Position 2199: 3.130263063343619e-05
Position 1318: 3.091326613549975e-05
Position 3255: 2.8459567638233936e-05
Position 6350: 2.7655546020169405e-05
Position 6822: 2.5065143460281423e-05
Position 1065: 2.4673014388086397e-05
Position 4976: 2.422321291093111e-05
Position 3264: 2.3667731659468697e-05
Position 1119: 2.2954625949360847e-05
Position 1663: 2.1569470364046814e-05
Position 7111: 1.766283547368416e-05
Position 394: 1.6078459488640588e-05
Position 2252: 1.5534852354401392e-05
Position 1666: 1.2143519944957097e-05
Position 6870: 1.132163644033544e-05
Position 178: 1.1301169085582191e-05
Position 1926: 7.654882427573637e-06
Position 1068: 7.351736543303442e-06
Position 1223: 7.300040755524681e-06
Position 1294: 6.405364913636521e-06
Position 1501: 5.8538850210856636e-06
Position 339: 5.3948653493661946e-06
Position 5885: 5.201272854046996e-06
Position 6826: 4.9384888181957045e-06
Position 1393: 3.856024274207926e-06
Position 866: 3.5927299760314823e-06
Position 7176: 2.4799833188350104e-06
Position 4152: 2.061504656994318e-06
Position 6988: 1.8884805590890497e-06
Position 506: 1.0289661370115587e-06
Position 1971: 9.8329915898282e-07
Position 986: 9.414326072781279e-07
Position 1810: 9.147982690905354e-07
Position 1205: 8.722086898410435e-07
Position 5848: 8.226969759156716e-07
Position 6774: 7.165657771773559e-07
Position 187: 7.028539960897095e-07
Position 619: 5.789601217840337e-07
Position 1094: 5.75100352224005e-07
Position 427: 4.380121829471334e-07
Position 1525: 4.137374279981885e-07
Position 1419: 4.120135298325109e-07
Position 2008: 3.962406566620979e-07
Position 1643: 3.738670569425098e-07
Position 755: 3.7033495468456105e-07
Position 1599: 3.4442192180648663e-07
Position 2069: 3.4387449119626326e-07
Position 2230: 2.913642231578635e-07
Position 1147: 2.3387527789291132e-07
Position 249: 1.7478942050961158e-07
Position 126: 1.6711183983571444e-07
Position 3043: 1.3610746534293538e-07
Position 3190: 1.1127485508035456e-07
Position 103: 1.0444475681859809e-07
Position 96: 4.4962363179167356e-08
Position 117: 2.0698975592528694e-08
Position 1070: 1.661466149459633e-08
Position 119: 1.4859294357213685e-08
Position 871: 1.1941352941649329e-08
Position 450: 8.709752367118719e-09
Position 727: 8.566741784570446e-09
Position 439: 8.43179590463564e-09
Position 707: 7.537093640836393e-09
Position 2753: 6.654127683743143e-09
Position 456: 4.6116986031911355e-09
Position 616: 4.0329044049393665e-09
Position 713: 2.7976024904443578e-09
Position 105: 1.8824882260119066e-09
Position 433: 1.7364177948546692e-09
Position 569: 1.2552688616648462e-09
Position 508: 9.134827084358592e-10
Position 445: 7.679188503424353e-10
Position 264: 5.3067564227608e-10
Position 442: 3.7771534473062513e-10
Position 724: 3.724655433805397e-10
Position 134: 3.466078513153834e-10
Position 551: 2.4347023896638584e-10
Position 544: 1.2877207198891735e-10
Position 513: 1.234270854077227e-10
Position 257: 6.634112844650126e-11
Position 89: 6.289880246849427e-11
Position 1370: 2.2453152089475394e-11
Position 630: 2.900609309704145e-13
