Gene = XRCC2
Position 702: 1.5647272983992624e-05
Position 370: 1.4885743296457803e-05
Position 8400: 1.337278874529193e-05
Position 6532: 1.1806819957133146e-05
Position 42: 1.066301117869167e-05
Position 2631: 1.0502614823557885e-05
Position 88: 8.455807048807318e-06
Position 516: 7.5803038201467095e-06
Position 556: 6.941560569548464e-06
Position 3442: 6.694734987132694e-06
Position 1029: 6.293220655723547e-06
Position 584: 5.9967915211932615e-06
Position 332: 4.426246016111946e-06
Position 3293: 3.879311490065175e-06
Position 675: 3.7053150113045035e-06
Position 5842: 3.6390255346805917e-06
Position 827: 2.1481689671984465e-06
Position 112: 1.6893375480563928e-06
Position 16: 1.5313131494372263e-06
Position 480: 1.386127528755902e-06
Position 558: 1.2343440378037868e-06
Position 93: 4.6198638642627805e-07
Position 593: 4.5927305589191164e-07
Position 704: 3.159964265395215e-07
Position 471: 1.9952816335421948e-07
Position 523: 1.8078907515984809e-07
Position 943: 1.7138491847855052e-07
Position 720: 1.4209537426527106e-07
Position 1009: 1.377171676196049e-07
Position 731: 8.755369981454873e-08
Position 8358: 6.08331079341176e-08
Position 11: 7.182622377460796e-09
Position 632: 7.00577266691414e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 15382: 0.860459398601792
Position 4761: 0.8578810581594862
Position 7740: 0.614426197327274
Position 14717: 0.5325144158852981
Position 19281: 0.41858856599199706
Position 26801: 0.29101270107139743
Position 23414: 0.272912180097404
Position 17657: 0.1489841887162901
Position 7865: 0.13589050362611121
Position 25281: 0.1358623240488966
Position 19966: 0.12950901200333773
Position 6232: 0.1036719775759077
Position 19302: 0.07529392088601272
Position 24003: 0.07500981526652721
Position 12868: 0.06610534406043313
Position 11449: 0.05723163233265895
Position 26265: 0.05425585930188705
Position 14475: 0.0524340731347563
Position 20919: 0.05106161678242983
Position 6359: 0.04872699113879511
Position 5889: 0.04479991287360405
Position 606: 0.0413142060072657
Position 15401: 0.03623687093269881
Position 13726: 0.031043658928652258
Position 17375: 0.029825956425107054
Position 632: 0.02847804848549171
Position 20459: 0.023205692522109966
Position 6313: 0.02219601990539588
Position 3511: 0.021502945765807895
Position 6406: 0.018419034185486665
Position 7784: 0.01751707377874443
Position 6248: 0.017474487018205784
Position 6786: 0.016844765673150477
Position 6257: 0.015388140469056014
Position 20195: 0.012951421235712461
Position 17389: 0.012534632362832627
Position 20480: 0.012373979601396443
Position 11355: 0.012331848257794726
Position 4779: 0.011611258984904563
Position 4560: 0.01129539927040985
Position 4977: 0.01104760986458894
Position 842: 0.010328372035136438
Position 650: 0.009986755776285468
Position 21839: 0.009286669655986896
Position 7668: 0.009155987060013427
Position 4959: 0.00905634121874892
Position 21970: 0.008298000662954346
Position 6192: 0.008206634347928893
Position 6374: 0.008192971140857848
Position 16998: 0.008111395144262536
Position 19775: 0.007180923939275761
Position 15167: 0.0071188127822256345
Position 4466: 0.0070828156173654115
Position 1580: 0.007070525677586597
Position 26444: 0.006967225519258848
Position 18932: 0.0068185330911717775
Position 21446: 0.006608556952948423
Position 307: 0.006294975289196924
Position 21773: 0.006139484002523253
Position 13660: 0.0058633479527645275
Position 7470: 0.0056535914314996
Position 16626: 0.00485173497079192
Position 6327: 0.004812824670804557
Position 6275: 0.004622005822815084
Position 5168: 0.004349819101806215
Position 14512: 0.004067518945831128
Position 19521: 0.004042246868421379
Position 18479: 0.0037481452729341593
Position 645: 0.003683824688262307
Position 18581: 0.0036674339579382174
Position 19235: 0.0033830997810389224
Position 20972: 0.002930926299862033
Position 8537: 0.002874301603609568
Position 11281: 0.0028228894200318863
Position 587: 0.002430488557795692
Position 5117: 0.002399788151438959
Position 4955: 0.0022211631879695457
Position 5114: 0.0022166870536050372
Position 18375: 0.0022118341277402873
Position 17246: 0.002031708006688902
Position 4515: 0.0019088828303166455
Position 1556: 0.001846551848012611
Position 3478: 0.0017564636121197644
Position 611: 0.001703572386385509
Position 7823: 0.0016144316090087097
Position 13896: 0.0015106824208441106
Position 260: 0.0015048804331799627
Position 16030: 0.0014621545392516546
Position 3923: 0.0013166059893640076
Position 17243: 0.0013123074166687004
Position 16689: 0.0012403604399529235
Position 4125: 0.0011630470283923882
Position 7751: 0.001064352578087944
Position 401: 0.0010551269163613325
Position 6956: 0.0009714392058325784
Position 5143: 0.0008642307127205258
Position 4721: 0.0008394096079657152
Position 15759: 0.0008257998354523729
Position 16538: 0.0007929705104875804
Position 5754: 0.0007713013480376537
Position 6131: 0.0007147300482369947
Position 16259: 0.0006929738549677662
Position 1095: 0.0006927772635218271
Position 11330: 0.0006567393164230483
Position 552: 0.0005912365576937118
Position 16346: 0.0005805509910204474
Position 5785: 0.000552268244109536
Position 20050: 0.0005331537993649182
Position 15659: 0.0005317997873114002
Position 6982: 0.0005109218913237148
Position 4782: 0.0005041792180493196
Position 8011: 0.0004313972226239739
Position 868: 0.0003571064237625141
Position 8583: 0.00035625458805254787
Position 19430: 0.00035520846266258346
Position 2851: 0.00035215296388748464
Position 8762: 0.00034269960662648756
Position 2993: 0.00030077771746279714
Position 5922: 0.0002633155968700934
Position 325: 0.00026134900603152616
Position 14285: 0.00023314941923811003
Position 15639: 0.00022920517900637836
Position 8164: 0.0002260147311504984
Position 1720: 0.00020816896900991764
Position 4151: 0.00020482265598737294
Position 1717: 0.00019663091843827272
Position 3395: 0.0001944966109061667
Position 1771: 0.00017938871258737775
Position 2907: 0.00017733517426675495
Position 4600: 0.00017387043590750466
Position 13157: 0.00015904816000552173
Position 8787: 0.00015106315174021
Position 5927: 0.00014049598727565766
Position 8140: 0.00013621065043845727
Position 915: 0.0001340056013030861
Position 434: 0.00012826389479055642
Position 3398: 0.00011571069169011918
Position 1042: 0.00011126485456879822
Position 16376: 0.00010861574951525256
Position 13636: 9.071947265544471e-05
Position 15566: 7.644513155966878e-05
Position 13135: 6.879972247329712e-05
Position 8305: 6.435132589079415e-05
Position 1025: 5.928328979373884e-05
Position 1866: 5.6185312994775305e-05
Position 690: 5.3658298356454214e-05
Position 12353: 5.2744312365468515e-05
Position 10918: 5.232800001354821e-05
Position 8511: 4.282278951432723e-05
Position 485: 3.7256118497390066e-05
Position 8028: 3.4702994289891165e-05
Position 8014: 3.09913440489811e-05
Position 10691: 2.5831536200489165e-05
Position 9259: 2.19290758764789e-05
Position 5119: 1.7453507262536192e-05
Position 10417: 1.6831341844436657e-05
Position 5196: 1.5136850546082331e-05
Position 9236: 1.3707933374576177e-05
Position 12053: 1.3562308153882331e-05
Position 9687: 1.2144840794025441e-05
Position 2463: 8.118296738292408e-06
Position 8634: 4.375194860243482e-06
Position 3341: 4.2434680806736355e-06
Position 2373: 2.7018233790523004e-06
Position 3117: 2.619749301829096e-06
Position 7314: 2.5749666622053728e-06
Position 1194: 2.5164335927516054e-06
Position 5680: 1.965606212121131e-06
Position 6824: 1.919834245470771e-06
Position 6496: 1.738502581987195e-06
Position 384: 1.5730695888845066e-06
Position 6804: 1.5717518243509286e-06
Position 5308: 1.5619527266121324e-06
Position 3120: 1.5550928123859543e-06
Position 2168: 9.063749794280418e-07
Position 3322: 6.789023377125119e-07
Position 814: 5.894300988429188e-07
Position 2869: 5.490818436646676e-07
Position 2701: 4.95380808412961e-07
Position 2936: 4.637039638039916e-07
Position 862: 4.4609979022909037e-07
Position 1286: 3.9770977721313754e-07
Position 844: 3.5680587219148205e-07
Position 2122: 3.1493336152960226e-07
Position 2466: 3.1265608158738947e-07
Position 1606: 2.801831079832912e-07
Position 567: 2.2604651924870226e-07
Position 654: 2.038512457859928e-07
Position 781: 1.9883407280326801e-07
Position 211: 1.7737601860855127e-07
Position 105: 1.275716358521172e-07
Position 366: 1.0695212297256262e-07
Position 341: 9.669134200407274e-08
Position 332: 9.448360039501256e-08
Position 920: 9.056604337680534e-08
Position 932: 8.96505544615314e-08
Position 7935: 6.606332720721533e-08
Position 660: 6.076838403545772e-08
Position 419: 5.729757267761396e-08
Position 436: 5.143903999941634e-08
Position 370: 4.9720215996808433e-08
Position 738: 4.3088393665466874e-08
Position 891: 2.4648127508435058e-08
Position 827: 1.6510325831358346e-08
Position 671: 1.0499977529705225e-08
Position 360: 1.0062145301168961e-08
Position 499: 7.89223283007504e-09
Position 503: 6.792341747897466e-09
Position 744: 4.243557771622728e-09
Position 529: 4.163506561981952e-09
Position 93: 3.832049492373645e-09
Position 990: 2.439625853040113e-09
Position 702: 2.20056659089981e-09
Position 709: 2.0727732477595998e-09
Position 191: 1.679818830942177e-09
Position 538: 1.6064908621498325e-09
Position 348: 1.3157251817481947e-09
Position 124: 1.1543917059715853e-09
Position 165: 1.088628339271617e-09
Position 494: 8.725850248184268e-10
Position 150: 7.670744307378085e-10
Position 112: 6.466051508741815e-10
Position 186: 4.860834353919047e-10
Position 146: 1.7036768015786316e-10
Position 181: 1.066178660240925e-10
Position 508: 5.5661465969745563e-11
Position 131: 2.5423322340378708e-11
Position 129: 2.0219632791302988e-11
Position 154: 3.5222752038884148e-12
