Gene = NFIL3
Position 2118: 5.130290892021663e-06
Position 1836: 5.036824876558086e-06
Position 1347: 4.942869514979578e-06
Position 1856: 4.603268689319333e-06
Position 698: 4.596556537220512e-06
Position 2818: 4.49118088310275e-06
Position 2863: 4.396062645115448e-06
Position 2131: 3.811560928467516e-06
Position 2165: 3.4123811468335365e-06
Position 3414: 3.3166214531374946e-06
Position 3285: 3.299932288693378e-06
Position 2386: 3.0005147515894377e-06
Position 583: 2.9107350825727725e-06
Position 2486: 2.621343124479538e-06
Position 679: 2.455946798199745e-06
Position 3691: 2.2389290410990957e-06
Position 1297: 1.9489487097548216e-06
Position 1583: 1.8468988628726815e-06
Position 2541: 1.8221155815385429e-06
Position 642: 1.7433638576812698e-06
Position 1344: 1.4529840807034744e-06
Position 337: 1.3268059099199192e-06
Position 1366: 1.3010779338043376e-06
Position 1420: 1.1006138955809496e-06
Position 1227: 9.590579485160578e-07
Position 2191: 8.280630171155913e-07
Position 1740: 5.251107492447028e-07
Position 350: 5.024835781600968e-07
Position 1589: 4.844034726754237e-07
Position 576: 1.7775929808266623e-07
Position 549: 1.451733545006127e-07
Position 1035: 7.781130852866978e-08
Position 360: 4.974641198583669e-08
Position 555: 2.2453573274790938e-08
Position 666: 2.242485257532659e-08
Position 3254: 2.056622092685282e-09
Position 559: 5.651024788077673e-10
Position 565: 4.7398255827742326e-11
Position 1039: 3.968697604050184e-11
Position 651: 5.874338983709652e-12
Position 649: 7.312225134574657e-13
