Gene = DRAXIN
Position 27854: 0.07760138991883309
Position 21665: 0.07465488022538135
Position 5873: 0.0742785133416885
Position 8854: 0.05998142950625813
Position 22362: 0.05768666793752148
Position 24166: 0.049781383598574376
Position 21750: 0.04807612406109562
Position 21768: 0.04208826181965282
Position 25440: 0.038945116575023364
Position 32947: 0.026215525438540596
Position 9415: 0.0239425429552898
Position 29701: 0.021190996688761437
Position 32617: 0.01963428162685364
Position 26755: 0.018149605579766498
Position 9349: 0.01779821361560205
Position 24968: 0.01761011018853758
Position 31702: 0.01657489327292633
Position 27891: 0.01476298616768782
Position 21845: 0.01224222595605744
Position 8820: 0.01223772657256381
Position 5915: 0.010652597524887947
Position 31908: 0.010267756500306927
Position 23245: 0.01025883986851609
Position 31831: 0.009873537093919903
Position 24815: 0.0096202133547612
Position 5888: 0.00848133696555681
Position 26779: 0.0076363009342003876
Position 20635: 0.007456780301516417
Position 20594: 0.006990798813697208
Position 22686: 0.006534851826611585
Position 23547: 0.00636117760374842
Position 22552: 0.005880388864084079
Position 29050: 0.005425624185927363
Position 8859: 0.005423879031515858
Position 30712: 0.005420703719707996
Position 23822: 0.005324544071010421
Position 33229: 0.0052007906245874445
Position 32662: 0.005162364819022771
Position 5619: 0.004707447700840224
Position 29509: 0.004666525053733052
Position 24039: 0.004363807979674269
Position 30930: 0.004294439936093691
Position 922: 0.004185435717371753
Position 6557: 0.003911220450967513
Position 8644: 0.0038622688979260277
Position 31883: 0.003660801796306649
Position 27620: 0.0033660458955567327
Position 33817: 0.0033187434611186397
Position 21764: 0.003258687847024885
Position 21550: 0.0027536637268818754
Position 28103: 0.0025971529018689993
Position 24350: 0.002332715895632406
Position 26949: 0.0022152590736207755
Position 29512: 0.0022147807068230285
Position 22894: 0.002113567708731622
Position 1879: 0.001968200197576998
Position 6770: 0.001911660337266023
Position 21669: 0.0018238749582858767
Position 27052: 0.001764064742695574
Position 27359: 0.0017343149120063349
Position 24235: 0.0017335465032261455
Position 5849: 0.001650373105954838
Position 30886: 0.0016278803165672468
Position 25307: 0.0016188729194880763
Position 24988: 0.0015610161720720412
Position 29619: 0.0015007189780383875
Position 32247: 0.0014319480564381547
Position 31118: 0.0013983665506102673
Position 27192: 0.0013243055919425423
Position 30958: 0.0012738377308170361
Position 539: 0.0012366544508100655
Position 21355: 0.0012227718199716397
Position 27708: 0.0012117603933761057
Position 20784: 0.0011888922603354288
Position 28460: 0.001162500339345538
Position 2727: 0.00116029285809108
Position 5677: 0.0011178387861367793
Position 28257: 0.0010680638545004025
Position 31142: 0.0010388114277297537
Position 21718: 0.001006293723862928
Position 29220: 0.0009782528253834215
Position 5853: 0.0009720579087940696
Position 24403: 0.0009717376235303253
Position 20889: 0.0009598324053419103
Position 22770: 0.0009503565144566576
Position 2957: 0.0009444785026922036
Position 24644: 0.0009211083191154283
Position 20612: 0.0008714335936139408
Position 6601: 0.0008490327248203584
Position 27217: 0.0008466937193621115
Position 28333: 0.0008450247549433033
Position 20831: 0.0008074975546901341
Position 21608: 0.0007869475752426867
Position 23754: 0.0007819743872269158
Position 30487: 0.0007389534362359071
Position 1921: 0.0007031769016099956
Position 29456: 0.0006742849119384385
Position 25686: 0.0006720854333195035
Position 22063: 0.0006342684508318454
Position 2472: 0.0006200637126052321
Position 4067: 0.0006016861352936516
Position 25210: 0.0005794318354360272
Position 3027: 0.0005740448106600354
Position 29578: 0.0005608882078804128
Position 30819: 0.000552263892230028
Position 26923: 0.0005304169501798105
Position 4578: 0.00050767531892274
Position 30523: 0.0004978936410963619
Position 21222: 0.0004681269479031767
Position 29886: 0.0004678657907578468
Position 24964: 0.0004641215140019991
Position 3983: 0.0004629593428726895
Position 728: 0.0004396473000605835
Position 28440: 0.00043856505379528065
Position 29466: 0.0004240040087306747
Position 24185: 0.00042338053606284543
Position 26699: 0.00042212342265536383
Position 31647: 0.000419594750707916
Position 26007: 0.0004151284079557243
Position 29164: 0.0004119751352820104
Position 28157: 0.00040513348662687965
Position 23588: 0.0003946339547487798
Position 22523: 0.0003897357197595295
Position 27356: 0.0003881321129119987
Position 24732: 0.00038428570151112734
Position 624: 0.0003683379271251353
Position 22812: 0.0003643830744148144
Position 23856: 0.00036252556370411837
Position 23317: 0.00035680692407219516
Position 28950: 0.0003557109516547067
Position 29602: 0.0003463621614061181
Position 29379: 0.00033057037601331144
Position 28189: 0.0003046548411525049
Position 28615: 0.00028644631993865466
Position 2928: 0.0002832129688460143
Position 28143: 0.00026952033825687404
Position 20516: 0.00025934184220730125
Position 2901: 0.00024816255471180135
Position 28920: 0.0002469288333804786
Position 28508: 0.00024273851821573908
Position 5579: 0.00023759439287406638
Position 22718: 0.00023556175337649543
Position 24620: 0.00023398793763667865
Position 3014: 0.00022543963201031303
Position 25819: 0.0002228557841532212
Position 6697: 0.0002213353784536313
Position 23586: 0.00021334130502757636
Position 6607: 0.00020961375435207875
Position 8908: 0.000195105624312553
Position 21911: 0.0001949487428550541
Position 6722: 0.000193962903016704
Position 27117: 0.00017778197081993286
Position 21504: 0.00017721592641922352
Position 1002: 0.0001765009785778396
Position 22025: 0.00016603639035870428
Position 26761: 0.00015986587286715456
Position 23698: 0.000143743079149647
Position 22774: 0.00013976972447246464
Position 23781: 0.00013816747743159049
Position 29254: 0.00013397871937333196
Position 23619: 0.00013159005631319982
Position 24267: 0.0001292080588490889
Position 24324: 0.00012850034154634156
Position 570: 0.00012742960263606508
Position 24464: 0.00012570128035250795
Position 22841: 0.00012522756216719558
Position 22645: 0.00012329523313679084
Position 22937: 0.00012268481546380333
Position 3998: 0.00012081347859464815
Position 22662: 0.00010672743587835993
Position 22080: 0.00010352791922734557
Position 520: 9.839140964825019e-05
Position 24417: 8.844165656090658e-05
Position 2850: 8.746630569659387e-05
Position 3947: 8.078485580686742e-05
Position 21849: 8.035773413396564e-05
Position 20921: 7.870260098244365e-05
Position 23261: 7.52440028926524e-05
Position 573: 7.470663709225345e-05
Position 23295: 7.390681588879032e-05
Position 23983: 6.723352401658957e-05
Position 494: 5.936408833751537e-05
Position 20658: 5.9107742591765736e-05
Position 23092: 5.878059364751498e-05
Position 24711: 5.812695886783674e-05
Position 4105: 5.8118497120132854e-05
Position 1881: 5.7019126268507e-05
Position 21440: 5.4628207603604405e-05
Position 25103: 5.2248804061850317e-05
Position 25115: 5.000307982437064e-05
Position 23869: 4.964638904916114e-05
Position 1841: 4.7803689075198814e-05
Position 23563: 4.4858025300995324e-05
Position 4108: 4.2483005539183424e-05
Position 5720: 4.2375623999339376e-05
Position 4515: 4.104125470555476e-05
Position 23924: 4.045688305514809e-05
Position 3935: 3.9842773096647384e-05
Position 24241: 3.8117489123550786e-05
Position 690: 3.7848873066278196e-05
Position 4610: 3.571761558044847e-05
Position 543: 3.537389785197618e-05
Position 4425: 3.356306862169549e-05
Position 2008: 3.1710701804235006e-05
Position 1704: 2.9967985118976813e-05
Position 21398: 2.7942799123849753e-05
Position 21404: 2.7915253763228366e-05
Position 23278: 2.774224094847108e-05
Position 21564: 2.6306304734798514e-05
Position 3909: 2.572218696611647e-05
Position 23437: 2.3504549132870066e-05
Position 20345: 2.067287508106542e-05
Position 553: 1.9449600945261343e-05
Position 842: 1.4613311129975964e-05
Position 23914: 1.3616299861498721e-05
Position 271: 1.2962844078827047e-05
Position 732: 1.26673847315121e-05
Position 644: 1.1986427278545214e-05
Position 602: 1.15274368567003e-05
Position 1007: 1.0609193789725033e-05
Position 2535: 1.0575418506432867e-05
Position 1948: 9.989791935060464e-06
Position 21239: 9.039980054354135e-06
Position 2382: 7.456876941568749e-06
Position 23783: 5.382036394193212e-06
Position 23724: 4.096234743657468e-06
Position 23164: 3.5017183533594806e-06
Position 23574: 3.213683368935672e-06
Position 22334: 2.4657895331925926e-06
Position 21516: 2.3109586715879773e-06
Position 21852: 1.939901982960081e-06
Position 23828: 1.4463767955153459e-06
Position 23181: 1.3831788248480604e-06
Position 22558: 7.547291306674448e-07
Position 21567: 6.943385575462057e-07
Position 23248: 6.856067402260743e-07
Position 23479: 1.0167022109163292e-07
Position 22967: 8.95502487600621e-09
Position 21531: 1.833998443422085e-09
