Gene = WRAP73
Position 1462: 0.013108938204302567
Position 436: 0.013003046349042754
Position 1405: 0.012876817111947303
Position 299: 0.012783694546126096
Position 419: 0.012274797807305301
Position 89: 0.011868483871127761
Position 556: 0.011460342706991408
Position 13507: 0.010961427851408797
Position 1798: 0.01075248837038321
Position 3637: 0.009140864195517177
Position 17216: 0.008973403731437042
Position 13698: 0.008921752658053695
Position 6633: 0.008709427924370109
Position 14879: 0.00863081954714969
Position 15958: 0.008349019078832152
Position 17354: 0.00833338006863092
Position 4516: 0.00778775207570612
Position 13775: 0.007743157891013505
Position 13956: 0.007587123522071002
Position 16982: 0.007040799610147275
Position 16241: 0.006766040640821162
Position 6546: 0.00652408040969158
Position 12576: 0.006493951556465425
Position 876: 0.006349057518277649
Position 222: 0.0061992385240822855
Position 2914: 0.006001946168732205
Position 3950: 0.005796017027855149
Position 2644: 0.005054207582338933
Position 17168: 0.004988818075040085
Position 7946: 0.004746255059426055
Position 12494: 0.0044736357744562995
Position 7770: 0.004373725434151761
Position 11886: 0.004285877363189851
Position 13212: 0.004072404988160138
Position 2635: 0.003940671515432898
Position 3489: 0.0038029043610622567
Position 941: 0.0035838164289888367
Position 937: 0.0035213029200385736
Position 4008: 0.0034662679271199167
Position 10834: 0.0034473173669416764
Position 2488: 0.00333257356033409
Position 3993: 0.003272915247808358
Position 13651: 0.0032721827420816073
Position 16670: 0.003268899773833098
Position 1515: 0.003267154250902672
Position 5575: 0.0030826302404752016
Position 9242: 0.0030621272521786816
Position 18589: 0.00292733758697861
Position 466: 0.002701498452899356
Position 15126: 0.0025100491524564445
Position 376: 0.0025025407592450667
Position 2533: 0.0024886388297952087
Position 359: 0.00238126140419195
Position 1236: 0.002294263673626212
Position 14856: 0.0022730064791449474
Position 7595: 0.002059070297981346
Position 3932: 0.002002659372402621
Position 2660: 0.0018871511254008161
Position 13285: 0.00179734178374554
Position 11656: 0.0016714158044036616
Position 1009: 0.0016477003725386896
Position 1074: 0.001635777874106291
Position 18310: 0.001506577238296597
Position 18493: 0.001488774887255753
Position 2977: 0.0014650318514646233
Position 17700: 0.0012993771036899056
Position 16189: 0.0012379770512581686
Position 17997: 0.0010767770702827535
Position 542: 0.0010588886011942027
Position 1583: 0.0010463060056748058
Position 3198: 0.0010450996848515842
Position 3193: 0.0010405153789824345
Position 14515: 0.0009709131024893752
Position 7762: 0.0009531033515036085
Position 16419: 0.0009298533018921972
Position 13435: 0.0009164006633413444
Position 5533: 0.0009012839381334001
Position 16356: 0.0008892517155682646
Position 13040: 0.0008597710404305566
Position 13187: 0.0007291304569951189
Position 10471: 0.0007136835907229201
Position 136: 0.0007074535268762004
Position 183: 0.0006770299650877193
Position 3826: 0.0006387008763061374
Position 12776: 0.0005688839945643931
Position 11736: 0.0005612045162946076
Position 15995: 0.0005611076557920143
Position 13296: 0.0005264679327248727
Position 15481: 0.0005192049664214281
Position 17722: 0.0005179995020452543
Position 17917: 0.0005086006071222267
Position 18585: 0.000495441813948627
Position 16998: 0.00048523969275556065
Position 14716: 0.00045626071765890566
Position 13597: 0.0004392657707166251
Position 3918: 0.0004059838803065409
Position 18850: 0.00039770592302402303
Position 18288: 0.0003851774742707223
Position 17396: 0.00035053444686154327
Position 592: 0.000324179164588236
Position 17484: 0.0003014594480092986
Position 3118: 0.00028980086034821655
Position 13170: 0.0002668100963430795
Position 2760: 0.0002572102171138408
Position 2611: 0.00022321531506276293
Position 3203: 0.0002224313052051238
Position 3963: 0.00018932092897109526
Position 1603: 0.0001657632434249064
Position 3244: 0.0001579947169129019
Position 2883: 0.00015540282317663947
Position 2668: 0.00015288202189490008
Position 2869: 0.00014627502916202817
Position 16570: 0.0001433708305553621
Position 3983: 0.00014299916112152735
Position 11803: 0.00012029798800050388
Position 11406: 0.00011248997612492903
Position 17865: 0.00011210786154003943
Position 1054: 0.0001103689542780477
Position 2670: 0.00010243067913075513
Position 2844: 9.982615159586351e-05
Position 11469: 9.492300325390925e-05
Position 2994: 8.177294988622793e-05
Position 3414: 6.69155997349622e-05
Position 3500: 6.304028855831432e-05
Position 11986: 5.047680725933805e-05
Position 13355: 4.2339196977017395e-05
Position 1158: 3.4157798650428545e-05
Position 804: 2.9859585791129606e-05
Position 17235: 2.8359802003187125e-05
Position 3442: 2.7420104139404926e-05
Position 560: 2.6967466856145083e-05
Position 3291: 2.353014950140908e-05
Position 15341: 2.1024682047828694e-05
Position 7414: 1.7866486524638405e-05
Position 16689: 1.534382046756534e-05
Position 4205: 1.4380785713862126e-05
Position 257: 1.3275919493979047e-05
Position 673: 2.153983838173846e-06
Position 532: 2.0034491446487062e-06
Position 517: 1.3199191662707324e-06
Position 118: 9.20785945811239e-07
Position 316: 6.934780146098462e-07
Position 226: 5.776018053193263e-07
Position 2025: 2.824189948353462e-07
Position 13106: 2.1435776300400036e-07
Position 49: 1.2640214415019772e-07
Position 25: 1.0602268431417143e-07
Position 34: 6.640525497448648e-08
Position 13059: 6.278730358704406e-08
Position 13139: 4.0973337954913006e-08
Position 306: 4.0426075383107035e-08
Position 191: 3.371169223985846e-08
Position 13134: 6.446334723274363e-09
Position 304: 1.002038844846879e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 11250: 0.9874502921915455
Position 3290: 0.9516036183146699
Position 12974: 0.9503730929804123
Position 18415: 0.9440971472260399
Position 2512: 0.9133083086239296
Position 16569: 0.840787788134629
Position 14998: 0.8005024442794504
Position 18955: 0.6355716209614466
Position 8827: 0.606351977181717
Position 14042: 0.5674684946740721
Position 17734: 0.4167184719979708
Position 14828: 0.393534750070426
Position 6897: 0.3065015751277363
Position 17630: 0.28638961967369975
Position 8419: 0.2373033158949431
Position 1368: 0.23545726035999917
Position 8496: 0.22547105624081104
Position 14778: 0.21780648292445237
Position 15673: 0.18085691508067794
Position 17766: 0.16490136963422844
Position 12035: 0.15847552791740957
Position 4092: 0.15106784128857897
Position 17988: 0.13553220641062497
Position 6915: 0.12761128079680714
Position 15736: 0.11707693753092781
Position 16799: 0.09964465772974222
Position 17916: 0.09457951155932785
Position 1153: 0.07187330683256365
Position 12443: 0.06924532264382577
Position 18992: 0.06729365895859968
Position 4132: 0.05942603583838217
Position 14624: 0.05385736518589776
Position 12953: 0.04888393038337958
Position 2563: 0.04689883272571057
Position 15445: 0.045671070214156784
Position 251: 0.04197208859729075
Position 585: 0.04181457329917566
Position 13469: 0.04144073182919544
Position 10887: 0.038916351353311264
Position 8471: 0.03853698390765905
Position 4101: 0.038312674965950706
Position 12246: 0.036396230614448105
Position 634: 0.03621991493102041
Position 17789: 0.036048128484271524
Position 13466: 0.032504102308976365
Position 19051: 0.031568282815306874
Position 14063: 0.03151753769325162
Position 17140: 0.028721317919865395
Position 17991: 0.027007279471976172
Position 2962: 0.026979621169829
Position 17338: 0.0233307469116311
Position 18706: 0.02295325587858144
Position 1073: 0.022521941408203162
Position 18882: 0.020525377186246235
Position 4174: 0.020360704168527234
Position 17469: 0.020126655257260557
Position 11983: 0.019522697586784706
Position 13489: 0.019294958754377773
Position 16447: 0.019198794530481837
Position 17303: 0.018978414583149035
Position 18820: 0.018636182721961447
Position 1491: 0.017147302815935597
Position 6381: 0.017065777476027656
Position 18507: 0.016250378439781055
Position 494: 0.014721251302360943
Position 15424: 0.014616150419046193
Position 1109: 0.014446034411325592
Position 18967: 0.014053404440678346
Position 767: 0.014039297562596205
Position 268: 0.013484175433372898
Position 14109: 0.01281772294541311
Position 16450: 0.012533814139013527
Position 9133: 0.01205522432068679
Position 465: 0.012030355729887974
Position 3135: 0.011166313412682287
Position 4056: 0.011135476402915354
Position 15538: 0.010989018647529858
Position 15957: 0.010868753511064188
Position 18863: 0.010768851060032246
Position 9088: 0.010357304341435919
Position 1494: 0.010197332809317495
Position 15695: 0.010132993858748078
Position 2527: 0.009701084423309424
Position 3833: 0.009381451699479472
Position 16159: 0.009353871024734362
Position 2924: 0.00888921091179362
Position 15356: 0.008882093685939677
Position 3525: 0.00862768431600465
Position 3303: 0.008327826981197148
Position 12266: 0.008092658816135839
Position 8135: 0.007957207746049409
Position 14073: 0.007934157122942674
Position 6330: 0.00792943167329898
Position 2747: 0.007874956541215257
Position 15479: 0.007577799899890353
Position 8968: 0.007330972602290536
Position 13206: 0.006943013785466294
Position 8875: 0.006932654042187827
Position 1514: 0.006557488028188956
Position 431: 0.006291153869704023
Position 4385: 0.006237815381507028
Position 19047: 0.006077731793836688
Position 8923: 0.005898064963869078
Position 3005: 0.005860789247234468
Position 15881: 0.005589897911747861
Position 1312: 0.005518253486505339
Position 285: 0.005433664959528108
Position 13841: 0.005406026252610526
Position 6406: 0.005255627794598821
Position 3776: 0.005055421930358657
Position 5332: 0.004888435574536199
Position 6432: 0.004837476713323562
Position 5352: 0.004829488790956455
Position 7878: 0.004746255059426058
Position 7710: 0.004663132528414457
Position 435: 0.004627853743026547
Position 2572: 0.004543554758447665
Position 15321: 0.004504898751904508
Position 19016: 0.004474826874505375
Position 18222: 0.004441461788505489
Position 13650: 0.00436864656198629
Position 13506: 0.004300834258138731
Position 482: 0.004250948051551784
Position 471: 0.004245457013505366
Position 19146: 0.004136378414692122
Position 18341: 0.004065261227323694
Position 7075: 0.004021248621191825
Position 5383: 0.0034531690496023316
Position 10589: 0.0034473173669416764
Position 18453: 0.0032164958204412702
Position 5504: 0.0030881508801117083
Position 6355: 0.003055743471695308
Position 4007: 0.002954132076651273
Position 2537: 0.0029300221528749206
Position 18780: 0.0029129006524956412
Position 2410: 0.002828453498148941
Position 388: 0.00281352412303611
Position 6483: 0.0028019874781555973
Position 11799: 0.0027677365088237663
Position 6279: 0.002746328992564467
Position 7363: 0.0026848715361608515
Position 18906: 0.0026661437940678242
Position 205: 0.0025925903941425785
Position 13417: 0.0025502364015301694
Position 15985: 0.002534623979340886
Position 2365: 0.0025223410606940093
Position 401: 0.002460940663793426
Position 2861: 0.0023735693080531492
Position 14708: 0.002365409997687597
Position 1543: 0.00231952073113229
Position 15697: 0.0022850832809475623
Position 11547: 0.0022810080391040557
Position 952: 0.002221765252488442
Position 16803: 0.0022036333551356257
Position 13910: 0.0021612546557555185
Position 11764: 0.0021582057502509623
Position 5417: 0.0020103727187336553
Position 2588: 0.0019977484241337547
Position 15614: 0.0019521483633520619
Position 12058: 0.0018807779228988024
Position 14666: 0.0018702251887062142
Position 13434: 0.0018056665160229226
Position 14279: 0.001765556447856041
Position 18041: 0.001720083993837198
Position 9094: 0.0016917868829657225
Position 13255: 0.0015897904834740546
Position 1757: 0.0015822573116200855
Position 15565: 0.0015612106338733207
Position 12242: 0.00154972070277252
Position 4397: 0.0015054144902376069
Position 235: 0.00149507670142736
Position 13173: 0.0014313723862970956
Position 17577: 0.0013963504862997938
Position 1778: 0.0013112691517532496
Position 405: 0.0013033462160610687
Position 18714: 0.0012963618435118365
Position 19226: 0.0012074607011709276
Position 3308: 0.0011769671705499209
Position 3330: 0.0011545254480691783
Position 12398: 0.0011436100649994967
Position 13533: 0.0011222713274181397
Position 12081: 0.0010812139137761744
Position 14419: 0.0010724073082559514
Position 18750: 0.0010547824152441101
Position 6457: 0.001029853964966261
Position 555: 0.0010266413017109904
Position 18483: 0.0010098268231935501
Position 448: 0.00098391893840726
Position 1439: 0.0009783686851801388
Position 13510: 0.0009712482795803065
Position 17755: 0.0009669870398825568
Position 12015: 0.000924128291297019
Position 6304: 0.000915233664120464
Position 753: 0.0009143823639487626
Position 6228: 0.0008738685259714959
Position 1566: 0.0008702630974704447
Position 14228: 0.0008636960132570273
Position 13233: 0.0008482886363947342
Position 418: 0.0008278997096949624
Position 670: 0.0008207501879046214
Position 18493: 0.0008094139996153315
Position 18574: 0.0007950252323534328
Position 13687: 0.0007694466000133833
Position 17659: 0.0007375360914518667
Position 19127: 0.000730492404944725
Position 13804: 0.0007261637652817203
Position 10210: 0.0007136835907229206
Position 16354: 0.000695097220204478
Position 6507: 0.0006815951208008506
Position 6862: 0.0006674463270783654
Position 12467: 0.0006334257799718503
Position 12990: 0.0006199851683284788
Position 16325: 0.00061693652579457
Position 12714: 0.0005980516119827519
Position 13871: 0.0005899562254617751
Position 18816: 0.0005876035536599272
Position 385: 0.0005766046574637947
Position 14630: 0.00056698208856309
Position 18167: 0.0005436429024007869
Position 11516: 0.0005435625190178509
Position 3599: 0.0005411240711611765
Position 18729: 0.0005380957858487293
Position 19121: 0.0005235668677844079
Position 11873: 0.0005228560722990338
Position 354: 0.0004966517900676897
Position 2892: 0.00046497536656183396
Position 18594: 0.00045545627128907527
Position 569: 0.00045403656417137027
Position 18690: 0.0004454262278843335
Position 2869: 0.0004363638377912279
Position 18344: 0.00043381121850498953
Position 1183: 0.0004330812566892029
Position 12531: 0.0004275554452622969
Position 3799: 0.000419325320408015
Position 18762: 0.0004044366998333618
Position 13947: 0.0004014963984661522
Position 825: 0.00039493426118714797
Position 2983: 0.0003946077172975986
Position 3785: 0.0003873704350039168
Position 15271: 0.0003801784645310538
Position 2295: 0.0003741438950439552
Position 9063: 0.000369864906150253
Position 15921: 0.00035389914758644683
Position 18685: 0.00035058681382688035
Position 298: 0.0003472195497472296
Position 2811: 0.0003453638287155414
Position 3166: 0.0003401552723031026
Position 15373: 0.0003320358731388122
Position 13442: 0.00032869402082762487
Position 13727: 0.0003033127565212964
Position 507: 0.00030141296749865826
Position 19265: 0.0002977965316512865
Position 6253: 0.0002909837874627462
Position 6177: 0.0002760299637279345
Position 2392: 0.00026229034786505635
Position 3220: 0.00025393803550947936
Position 520: 0.0002522448677019731
Position 13594: 0.0002509588557799258
Position 1475: 0.00024806599887805726
Position 3725: 0.00023832995848533254
Position 13284: 0.00023405207292779645
Position 18519: 0.00023363955683849041
Position 13764: 0.00023320238769931146
Position 19020: 0.0002290223058955829
Position 13211: 0.0002289172069158909
Position 2769: 0.00022812971558933048
Position 16996: 0.000218547600995187
Position 445: 0.00020641059276627928
Position 16721: 0.00017916292041522905
Position 17632: 0.00017202864392739636
Position 13421: 0.00016703312383240592
Position 324: 0.00016694763953597892
Position 3705: 0.00015539065044179048
Position 955: 0.00015372511519191296
Position 15944: 0.00014507836930924446
Position 341: 0.00014149233655361007
Position 911: 0.00013965687010142273
Position 19053: 0.00013786070440964553
Position 304: 0.00010566769001496866
Position 18044: 0.0001032202023969151
Position 11106: 0.00010155063253536292
Position 13016: 8.984631019900588e-05
Position 13159: 8.728220948959491e-05
Position 13152: 8.657629472859044e-05
Position 11322: 8.575733071203072e-05
Position 11621: 8.197598770807767e-05
Position 13554: 7.965858442645164e-05
Position 16815: 7.377457755764818e-05
Position 16737: 7.194493867916966e-05
Position 3090: 7.157073731269632e-05
Position 3631: 6.294794751544927e-05
Position 14471: 6.28474293878858e-05
Position 2847: 6.25053278463128e-05
Position 13448: 6.221357160866795e-05
Position 328: 5.6881035967768274e-05
Position 13296: 4.953919080835698e-05
Position 3898: 4.7682270940975264e-05
Position 895: 4.6650654524200174e-05
Position 7338: 4.592662786574955e-05
Position 13540: 4.5045852428544404e-05
Position 4233: 4.2292235434819915e-05
Position 415: 3.855014914340688e-05
Position 13318: 3.1609894424322484e-05
Position 13258: 3.0328873450372656e-05
Position 189: 2.84520104262331e-05
Position 1009: 2.7376805199187382e-05
Position 11835: 2.6691511114985546e-05
Position 914: 2.5591165229854334e-05
Position 172: 2.3104015453165793e-05
Position 597: 2.1856543919750178e-05
Position 3469: 2.1067773877769575e-05
Position 874: 2.0406843939790797e-05
Position 3548: 1.6839228489322815e-05
Position 844: 1.6150162322276805e-05
Position 12047: 1.6026698527788924e-05
Position 16854: 1.5046511064861535e-05
Position 16039: 1.3043068076397598e-05
Position 3185: 1.258372885251244e-05
Position 17556: 1.0997846963373042e-05
Position 231: 1.0692762748127661e-05
Position 3508: 9.971787540323253e-06
Position 7686: 9.834877720298941e-06
Position 3557: 9.276109346559162e-06
Position 3708: 9.227661434866715e-06
Position 3540: 8.945800907689468e-06
Position 316: 8.42322637261844e-06
Position 898: 7.36192138947371e-06
Position 18251: 6.9758775358418e-06
Position 772: 6.461970247781934e-06
Position 3367: 5.29402275082685e-06
Position 17062: 5.255404071484852e-06
Position 14259: 4.867062776269123e-06
Position 345: 4.630008451749113e-06
Position 3154: 3.902947776726407e-06
Position 358: 3.809270138159672e-06
Position 859: 3.692525947076153e-06
Position 4212: 2.631387822987449e-06
Position 3749: 2.586066048849887e-06
Position 13182: 2.5305604477619804e-06
Position 4064: 2.1122954820347178e-06
Position 15802: 2.059342560444169e-06
Position 12746: 1.7631901444414058e-06
Position 4177: 1.2838419821871256e-06
Position 13059: 1.217609715273515e-06
Position 364: 1.1131127250708474e-06
Position 4403: 9.161496489898935e-07
Position 375: 6.860013173520821e-07
Position 2817: 5.587732705813285e-07
Position 12839: 4.24205489568695e-07
Position 3068: 3.9612347984438454e-07
Position 12813: 3.7681024451601447e-07
Position 1928: 2.824189948353461e-07
Position 511: 2.550826727957267e-07
Position 4152: 2.2315739956307331e-07
Position 937: 1.4602904982293648e-07
Position 13186: 1.1726170762963833e-07
Position 3139: 7.732035091734198e-08
Position 2928: 2.7816373202075918e-08
Position 13390: 2.4988604724546023e-08
Position 13558: 2.179086716426669e-08
Position 524: 1.5583283620964508e-08
Position 12628: 1.0616838630510084e-08
Position 12686: 7.15141829606615e-09
Position 12601: 2.807361457457047e-09
Position 118: 1.2019887303519784e-09
Position 136: 9.084555573135815e-10
Position 88: 2.166697953021352e-10
Position 13142: 1.5231660562677395e-10
Position 97: 1.301660650568827e-10
Position 105: 1.0496171462659095e-10
Position 312: 4.4269350568765924e-11
Position 147: 5.612884907082523e-13
