Gene = UIMC1
Position 1521: 0.002551902595699567
Position 1868: 0.00243934859814863
Position 32038: 0.002310115665559883
Position 4086: 0.0023003333888179495
Position 1925: 0.0020930637137604484
Position 3752: 0.002027668058696882
Position 38162: 0.001889999547220017
Position 67985: 0.0018546685522483532
Position 41249: 0.0017542761202422267
Position 33066: 0.0017521122760756603
Position 39608: 0.0017320658627877992
Position 35584: 0.0016133363022816116
Position 32934: 0.0015998001703801264
Position 31194: 0.001577636523565776
Position 4239: 0.0014480627022120827
Position 41409: 0.00136776454164806
Position 951: 0.0013483317125730747
Position 961: 0.001344051290474932
Position 31159: 0.0012991048359191364
Position 32761: 0.0011959635245787426
Position 1303: 0.0010495593078522325
Position 34762: 0.0009549542062757569
Position 6713: 0.0007507961803810315
Position 31038: 0.000732292708585858
Position 25188: 0.0005767482639982828
Position 31308: 0.00047400515933575694
Position 32631: 0.00044966593653805633
Position 38830: 0.000442989693132407
Position 8381: 0.00043205833805097364
Position 8249: 0.0004016595733912632
Position 37849: 0.0003947628931329537
Position 23962: 0.00036852403374216055
Position 34433: 0.0003498339459479491
Position 107: 0.00031538089654582774
Position 62983: 0.0003152667624864219
Position 31313: 0.000281202208540579
Position 142: 0.00023894192209960623
Position 66743: 0.0001952326284961573
Position 8388: 0.00019350421654577127
Position 35295: 0.00017497845903941293
Position 35278: 0.00016944865426893118
Position 656: 0.00016665626982393324
Position 31219: 0.00016041852159691405
Position 819: 0.00014250144060195893
Position 10028: 0.00011632969802621963
Position 726: 0.00011243051147522492
Position 2579: 0.00010528007346990266
Position 1401: 8.788415127422409e-05
Position 2249: 6.822943118762392e-05
Position 519: 6.806229528305921e-05
Position 8582: 6.534502310584193e-05
Position 3393: 6.449103399929175e-05
Position 879: 6.234711508475811e-05
Position 343: 6.204300284068785e-05
Position 940: 6.0232139694663235e-05
Position 8533: 5.247763428523426e-05
Position 32765: 4.8117117422015294e-05
Position 534: 4.6421825275971905e-05
Position 663: 4.116499914264001e-05
Position 2331: 3.31184260428601e-05
Position 850: 3.090033836703507e-05
Position 3182: 2.9230441866872762e-05
Position 3314: 2.688104903439322e-05
Position 844: 2.5066686393931297e-05
Position 2156: 2.1316935840691017e-05
Position 2540: 2.0398361410890005e-05
Position 9097: 1.837794649136299e-05
Position 957: 1.7093425708073533e-05
Position 2105: 1.616080439887756e-05
Position 3508: 1.5776334074723396e-05
Position 2298: 1.1383814127741717e-05
Position 2056: 1.1226589731724192e-05
Position 289: 1.0437814581834408e-05
Position 1557: 1.0304414725705932e-05
Position 2122: 9.445287651785765e-06
Position 2681: 7.286639277971648e-06
Position 3487: 6.794983631145661e-06
Position 870: 6.47319995155857e-06
Position 2504: 5.911438548965843e-06
Position 1947: 4.079231613278563e-06
Position 868: 3.661186431260577e-06
Position 847: 3.5636459808851664e-06
Position 147: 3.316149041190125e-06
Position 559: 3.126942455852988e-06
Position 217: 3.121266703567994e-06
Position 2203: 2.7365578514284605e-06
Position 1632: 2.663463086167245e-06
Position 1600: 2.6243435872839587e-06
Position 1430: 1.967423101196067e-06
Position 794: 1.5432930907257434e-06
Position 1234: 1.4920675600772445e-06
Position 1212: 1.2542396848162706e-06
Position 6494: 1.0779864398873538e-06
Position 2839: 9.836353841759508e-07
Position 3210: 9.631640739547956e-07
Position 799: 9.445781183377953e-07
Position 1465: 5.677874082831617e-07
Position 1500: 5.390900851754878e-07
Position 359: 3.203748421110835e-07
Position 42626: 2.404096515287562e-07
Position 205: 1.6446036365975587e-07
Position 354: 4.766423825544739e-08
Position 549: 4.5389863611971085e-08
Position 43561: 4.410642868530018e-08
Position 41556: 4.21390742788017e-08
Position 42483: 4.1085608575603174e-08
Position 349: 2.4991223537517778e-08
Position 357: 1.917729046748527e-08
Position 258: 5.0443145334498924e-09
Position 336: 3.7052421562933532e-09
Position 1950: 1.4480792918044773e-09
Position 42480: 1.1995865980175787e-09
Position 286: 1.0965964618551646e-09
Position 1670: 6.761719086668129e-10
Position 1740: 5.043739548775271e-10
Position 43150: 4.3152742847851323e-10
Position 600: 4.0666068043178885e-10
Position 42058: 3.6529092064957454e-10
Position 41523: 2.250754875664452e-10
Position 462: 1.8076874597426416e-10
Position 712: 3.312985490831812e-11
Position 368: 1.4862378130614307e-11
Position 705: 2.5997553042290517e-12
Position 598: 8.11254426696211e-13
Position 562: 6.817366931754391e-13
Position 428: 4.5178080272861344e-21

Sorted 3' Splice Sites (High to Low Probability):
Position 23784: 1.000000000000001
Position 47422: 0.999985221346514
Position 50372: 0.9999849869333115
Position 62919: 0.9988159342117218
Position 30927: 0.9918383340818279
Position 37652: 0.9682151425994896
Position 53219: 0.9468399370841546
Position 4906: 0.7533070675842051
Position 41406: 0.6706657991474292
Position 26017: 0.5097200979146822
Position 35541: 0.31856982990093974
Position 3964: 0.3114597524186165
Position 32835: 0.2858341444754943
Position 27132: 0.23888710783331019
Position 52997: 0.21859342625023326
Position 16004: 0.20452886304171222
Position 7244: 0.19727233521398124
Position 41155: 0.19025214019874526
Position 28042: 0.18972715767937914
Position 9458: 0.18563084393412968
Position 61269: 0.1829650060362864
Position 54830: 0.17065927774576325
Position 67831: 0.16956353823682674
Position 9345: 0.15940265163008863
Position 13629: 0.1184563200216568
Position 68225: 0.1180396957926248
Position 68922: 0.10114072718735925
Position 41498: 0.10055997882714317
Position 65910: 0.09542492004880188
Position 66404: 0.08173002511913602
Position 65832: 0.08091243544132641
Position 24953: 0.08011477540784073
Position 30507: 0.07852625851177054
Position 73788: 0.07834315649033625
Position 13665: 0.0778192696444702
Position 36701: 0.07323115806701296
Position 67158: 0.0706913922263935
Position 76563: 0.06886867252866796
Position 61224: 0.0665475358373882
Position 36733: 0.060916263957611044
Position 3619: 0.05600915883737863
Position 1067: 0.05254015221322867
Position 57974: 0.05163761831444188
Position 27090: 0.04641406776117311
Position 35896: 0.043671226505155536
Position 60187: 0.040808509502335985
Position 74436: 0.038036271372635
Position 2762: 0.0379701830317713
Position 64136: 0.03771991866994209
Position 68026: 0.030163860137592754
Position 26808: 0.02744840451256419
Position 74075: 0.026854024139246483
Position 8730: 0.02560358396551982
Position 41376: 0.0251714220806349
Position 65185: 0.024872066274847036
Position 31427: 0.022300588945971915
Position 32831: 0.02215255253594076
Position 56693: 0.020788638517181667
Position 4865: 0.019985508827386395
Position 71508: 0.019044492616852295
Position 71358: 0.018289931116099133
Position 73246: 0.01810629459616893
Position 8380: 0.018077349390996166
Position 7240: 0.017717351851333215
Position 67322: 0.017298695772601423
Position 63357: 0.01695523943365679
Position 3940: 0.01694433472899336
Position 40211: 0.014451947928823676
Position 4845: 0.014187451516468495
Position 1197: 0.01394395447933103
Position 67154: 0.013727826161128944
Position 7264: 0.013484545248730835
Position 35498: 0.013318044114104076
Position 1650: 0.013234248088688168
Position 66619: 0.013160114557736165
Position 26832: 0.012825301300381644
Position 1383: 0.01195600897702409
Position 26043: 0.01101272436822277
Position 70112: 0.010524246303766603
Position 66291: 0.010132245436150024
Position 66540: 0.009582727267687769
Position 26026: 0.009306552716735571
Position 3920: 0.009178533303155715
Position 28062: 0.008583245950237678
Position 71525: 0.008283807424242891
Position 61449: 0.007959672541279059
Position 67748: 0.007940640152455826
Position 66964: 0.00713193520948019
Position 8286: 0.007017194103028823
Position 40624: 0.006797572220043163
Position 63993: 0.006744004945977684
Position 31103: 0.00673768202843332
Position 4042: 0.006481713983683196
Position 28828: 0.006281331041473616
Position 40602: 0.005904036345522532
Position 1429: 0.005840711310198856
Position 68942: 0.005835454763551994
Position 799: 0.005656284191596859
Position 743: 0.005329754230412667
Position 68221: 0.0047956486205366095
Position 66503: 0.004760430323015978
Position 6548: 0.00453660280986999
Position 3937: 0.0043188175503574115
Position 1016: 0.004318538270271327
Position 24998: 0.004241591796358598
Position 28038: 0.0042166777405106114
Position 63211: 0.003953076574421174
Position 68918: 0.0037901683383702815
Position 63353: 0.003562237945712421
Position 4884: 0.0033403131023933934
Position 67178: 0.0032893842690732023
Position 35228: 0.0032525354639353792
Position 766: 0.0031816715416063046
Position 1636: 0.003001059467231425
Position 2997: 0.0029984248666362085
Position 452: 0.0028416235280528343
Position 40125: 0.0028281336607662464
Position 6608: 0.00269875363580249
Position 4296: 0.0026045760447347276
Position 4818: 0.0025490990171987858
Position 31372: 0.0025238962194859037
Position 67047: 0.0025207356408554447
Position 7385: 0.0024637895449130726
Position 3772: 0.0024478415662983603
Position 66365: 0.0024210095939014003
Position 2758: 0.0024091073095228936
Position 1174: 0.0023522742692223646
Position 9572: 0.0023331560626799366
Position 1654: 0.002292834817941969
Position 67514: 0.0020795673531573806
Position 7411: 0.00199711398535892
Position 777: 0.0019899733099612645
Position 38062: 0.001890044515767963
Position 1797: 0.0018882459376868047
Position 65396: 0.0018861163441874548
Position 3987: 0.001872675391966459
Position 3997: 0.0018608809924796886
Position 68052: 0.0017597818567583676
Position 31918: 0.0017357965456129656
Position 39521: 0.0017321772915086418
Position 32523: 0.0016937507904511455
Position 31447: 0.0016552951070376175
Position 4126: 0.0015707432201012086
Position 66037: 0.0015334013465312232
Position 4014: 0.0015018339916061693
Position 9646: 0.0014755592160547364
Position 63665: 0.0014659837254519365
Position 1023: 0.00140753272057808
Position 1136: 0.0013915839029517336
Position 697: 0.0013870831900401094
Position 40529: 0.0011962006179628006
Position 7204: 0.0011869965934136778
Position 3775: 0.001157952267866866
Position 63250: 0.0011553457306864735
Position 9295: 0.001121984903184136
Position 65093: 0.000997311456023012
Position 404: 0.0009923756632970588
Position 4932: 0.0009890283243878676
Position 4292: 0.0009427063731913877
Position 64257: 0.0009389362961685459
Position 7431: 0.00093006297016583
Position 7462: 0.0009215661191360111
Position 40409: 0.000860056599346063
Position 63385: 0.0008467520626706499
Position 64586: 0.0008287426243967079
Position 6559: 0.000796704094088351
Position 66148: 0.0007962310706220726
Position 63517: 0.0007914471907134297
Position 24038: 0.0007770963528321102
Position 964: 0.0007400380107024776
Position 63423: 0.0006730290090483093
Position 63253: 0.0006348563238121565
Position 4637: 0.0006127469069774225
Position 64787: 0.000596169412421002
Position 4972: 0.0005893728133379138
Position 34526: 0.0005491560504147276
Position 3711: 0.0004891762298642846
Position 1717: 0.0004467516976989959
Position 38698: 0.000442989693132407
Position 3615: 0.00044171802082775284
Position 64099: 0.00043952205838234456
Position 31938: 0.00043897270185770253
Position 64627: 0.00042589054815419397
Position 34501: 0.0004057990136390518
Position 63831: 0.0004033560560193501
Position 3559: 0.0003973665802248587
Position 1824: 0.0003533706792395741
Position 64149: 0.00035206595238935064
Position 34390: 0.00034983394594794944
Position 434: 0.0003349216893174975
Position 24913: 0.0003285244048549016
Position 63689: 0.00030950857371845876
Position 3852: 0.0002916582892765773
Position 8889: 0.0002875922658386833
Position 63834: 0.00028505894367566434
Position 31267: 0.000271728368836727
Position 8726: 0.0002497785200887139
Position 53508: 0.0002456782921962611
Position 753: 0.00023942379756631196
Position 63520: 0.00023500823552275065
Position 2948: 0.0002283137259228563
Position 1350: 0.00021508561279388639
Position 2922: 0.0002077698908799372
Position 1211: 0.0002008467370369382
Position 2038: 0.0001913066506792423
Position 4312: 0.00018726308309302564
Position 2783: 0.00017688697048522654
Position 35231: 0.00016313952311283167
Position 2919: 0.00015871156673746516
Position 4634: 0.00015380750426579308
Position 1556: 0.00015237251299242662
Position 1868: 0.00014999741684792252
Position 859: 0.00012682086243842038
Position 1224: 0.00011881377062873639
Position 1002: 0.0001183311286288958
Position 8162: 0.00011745674740544653
Position 31755: 0.00011741301754559996
Position 1607: 0.00011659905717011107
Position 9901: 0.00011632969802621965
Position 8108: 0.00011514804697780843
Position 4705: 0.0001097309926670518
Position 1203: 0.0001077047397364249
Position 1827: 0.00010107495614446146
Position 30740: 0.00010078757266131188
Position 319: 9.855486616839178e-05
Position 31293: 9.819452582243993e-05
Position 418: 9.137244203335213e-05
Position 8111: 8.864137856399618e-05
Position 1289: 8.78287173190366e-05
Position 3013: 8.406566260659519e-05
Position 7948: 8.041340044401178e-05
Position 3240: 8.034350594736449e-05
Position 1107: 7.971736838057318e-05
Position 1753: 7.355305063934916e-05
Position 31163: 7.154945012157128e-05
Position 1707: 6.623817675673207e-05
Position 469: 6.159509638017409e-05
Position 4756: 4.075916269921461e-05
Position 6574: 3.903859210290513e-05
Position 167: 3.525430388843696e-05
Position 3379: 3.359989479218954e-05
Position 2352: 2.9638983847225802e-05
Position 8242: 2.7884162454344288e-05
Position 2313: 2.5280038156120867e-05
Position 39953: 2.4194424014889246e-05
Position 3044: 1.9261370658199145e-05
Position 2442: 1.9012470635134844e-05
Position 2538: 1.8816051214732847e-05
Position 56825: 1.850201498558831e-05
Position 31597: 1.793456788798314e-05
Position 51667: 1.6062248001995757e-05
Position 1400: 1.571349739155731e-05
Position 1084: 1.2981541842832673e-05
Position 53618: 1.2168304293016516e-05
Position 57919: 1.1560789222590614e-05
Position 587: 1.0920569019906333e-05
Position 1076: 1.0479500686831494e-05
Position 54214: 9.29170760920411e-06
Position 53439: 8.954057331258111e-06
Position 2229: 8.923542268961006e-06
Position 53411: 7.147649257220784e-06
Position 2448: 6.8463231887304954e-06
Position 50714: 6.774051251757063e-06
Position 50658: 5.531401055077906e-06
Position 52570: 4.19826408614446e-06
Position 53638: 3.989736481127712e-06
Position 2492: 3.6486229448493893e-06
Position 842: 3.379676749338205e-06
Position 2599: 3.229722341652798e-06
Position 42192: 3.214929088911764e-06
Position 701: 3.126049795234087e-06
Position 1459: 2.8263179489706267e-06
Position 37440: 2.7177716570504603e-06
Position 1844: 2.6410141613924196e-06
Position 283: 2.2869809867007107e-06
Position 185: 2.242375076235569e-06
Position 534: 2.066730439608616e-06
Position 3073: 2.015099770411721e-06
Position 1573: 2.0120352896264825e-06
Position 715: 1.9081857483236616e-06
Position 37437: 1.890845810949466e-06
Position 51866: 1.828002695902809e-06
Position 584: 1.7382352749558561e-06
Position 705: 1.446030857590074e-06
Position 51452: 1.333098613376972e-06
Position 1139: 1.254842132616463e-06
Position 2254: 1.0342608401135768e-06
Position 46382: 1.0211977437923094e-06
Position 42564: 8.506511798323031e-07
Position 1102: 7.782960355433817e-07
Position 42718: 7.541880267925315e-07
Position 1243: 7.530897014940056e-07
Position 940: 6.657354611610155e-07
Position 6415: 5.698189827048366e-07
Position 637: 5.405029859887461e-07
Position 41934: 5.092175973411071e-07
Position 6318: 5.081674571825171e-07
Position 43655: 4.841345752536408e-07
Position 43291: 4.509878290766173e-07
Position 45194: 4.093120241792517e-07
Position 42532: 3.5125174480148147e-07
Position 1404: 3.389356434674283e-07
Position 844: 3.213497584058721e-07
Position 1088: 3.0162437239395984e-07
Position 946: 2.946265629404064e-07
Position 1078: 2.8950106902609757e-07
Position 907: 2.812358623054267e-07
Position 1176: 2.758718091802541e-07
Position 1496: 2.6845744291661966e-07
Position 2704: 2.615232126388089e-07
Position 507: 2.1609550611945675e-07
Position 31324: 1.5824475655211224e-07
Position 1227: 1.3606715982550173e-07
Position 726: 1.3166588745604838e-07
Position 44921: 1.3004779692301477e-07
Position 1025: 1.0127921122751936e-07
Position 43375: 9.864688411102554e-08
Position 41747: 8.87125099664897e-08
Position 477: 7.848538117043502e-08
Position 267: 7.830765015278299e-08
Position 1471: 7.45821560639692e-08
Position 1247: 7.259030212190864e-08
Position 598: 6.633645447568261e-08
Position 38532: 5.989590577998625e-08
Position 868: 5.795746332524242e-08
Position 38508: 5.050427685943144e-08
Position 1220: 4.915331081868998e-08
Position 631: 4.537262745440449e-08
Position 38568: 4.416304175483629e-08
Position 559: 3.254779698870027e-08
Position 42510: 2.6175819867162997e-08
Position 656: 2.3763743442074225e-08
Position 1888: 2.3427267406344026e-08
Position 274: 1.3081605008851053e-08
Position 489: 9.605267924479656e-09
Position 481: 9.121225299829131e-09
Position 38903: 6.652246529025114e-09
Position 37957: 4.3115167730961e-09
Position 33699: 2.85101769130328e-09
Position 32356: 1.3037522407732228e-09
Position 32376: 4.684309581794188e-10
Position 43054: 4.315274284785153e-10
Position 1543: 3.5057496921412116e-10
Position 562: 5.3219541501303625e-11
Position 549: 8.720474097037032e-12
Position 499: 2.69364267515063e-12
Position 663: 1.251001521248044e-12
Position 5093: 3.2493342861425537e-15
