Gene = VPRBP
Position 83074: 0.00040693540074333633
Position 32157: 0.00040565725471116966
Position 61: 0.0004015497899445613
Position 79774: 0.000392332179854495
Position 3813: 0.00038879214833142055
Position 79720: 0.00038639140923248745
Position 29246: 0.00038087575866328397
Position 29743: 0.0003806997075464445
Position 15: 0.00034737482627943193
Position 57: 0.00034197213972719494
Position 20129: 0.00033511024606498773
Position 57515: 0.00031949382051255255
Position 8905: 0.000304802660825309
Position 5672: 0.0002900839629599364
Position 3027: 0.00027013228075496276
Position 17490: 0.0002696989532904726
Position 1163: 0.00024215735296706457
Position 32196: 0.00021251535717706148
Position 40: 0.000203047757105227
Position 57854: 0.0002013582244302539
Position 1097: 0.00019483173380323084
Position 57819: 0.00018882931151506483
Position 32060: 0.00018516165057603942
Position 80936: 0.0001826349570330069
Position 712: 0.00017749101348222215
Position 80550: 0.00016792356636056324
Position 59643: 0.00016702314018132898
Position 31436: 0.00016281272541496714
Position 1488: 0.00015971184384823414
Position 87: 0.00015827178426781104
Position 1567: 0.0001538612137120343
Position 31045: 0.00015193888213153232
Position 718: 0.00014792617710462244
Position 85943: 0.00014714617393577043
Position 78544: 0.0001457240203949133
Position 78427: 0.00013989880394255045
Position 788: 0.00013940640605117946
Position 84569: 0.00013343189187683892
Position 2918: 0.00012277468090945764
Position 2221: 0.00011870921648122969
Position 85927: 0.00011328827977724747
Position 17448: 0.00010630821857689261
Position 80408: 0.00010386036430720678
Position 550: 9.021035960298939e-05
Position 1314: 8.119250428176961e-05
Position 411: 7.989721802626157e-05
Position 1268: 6.772595733036981e-05
Position 2777: 6.635795499466531e-05
Position 85168: 6.017673211308551e-05
Position 38041: 5.917993477630337e-05
Position 38334: 5.636923313860058e-05
Position 79907: 5.157378512047115e-05
Position 6809: 4.96063084184401e-05
Position 3020: 4.851291412396331e-05
Position 1264: 4.716156731328005e-05
Position 782: 4.5535659582281706e-05
Position 1590: 4.175725692481989e-05
Position 1083: 3.8579859363650056e-05
Position 69245: 3.757420081775139e-05
Position 84977: 2.9450056128457934e-05
Position 1798: 2.88838001893629e-05
Position 1712: 2.8279308782293827e-05
Position 413: 2.701499406498436e-05
Position 396: 2.6048663744444737e-05
Position 83526: 2.3636915473199643e-05
Position 1445: 2.0812353002282258e-05
Position 59868: 1.927026178901111e-05
Position 2517: 1.7391042119577852e-05
Position 548: 1.2499268760058882e-05
Position 2741: 1.204047341640367e-05
Position 69239: 1.1680550863464124e-05
Position 39207: 1.0533154129734699e-05
Position 23: 1.0519921032091823e-05
Position 126: 1.0358571710316783e-05
Position 2945: 1.0079970536476238e-05
Position 844: 1.0026863636007317e-05
Position 63: 9.962361624208435e-06
Position 59368: 8.423885311094212e-06
Position 59351: 8.12876894983077e-06
Position 2485: 7.547326748687793e-06
Position 972: 7.46738799092792e-06
Position 39025: 5.044094332655531e-06
Position 3354: 4.904484093326773e-06
Position 3399: 4.7818756688559625e-06
Position 3453: 4.402215636838652e-06
Position 4934: 4.109675495846296e-06
Position 69689: 2.741737630183647e-06
Position 3311: 2.4129204875359276e-06
Position 17118: 2.2830172103432605e-06
Position 3321: 1.6291061144609875e-06
Position 38629: 1.6078679311158785e-06
Position 3374: 1.524929851108321e-06
Position 39975: 1.1742621257655923e-06
Position 4111: 1.1231677258936706e-06
Position 3265: 7.998059024445334e-07
Position 3274: 7.055517520133649e-07
Position 3238: 5.127228361310203e-07
Position 3344: 4.4622153039666e-07
Position 65: 2.888423524608504e-07
Position 7: 1.6999550547012913e-07
Position 84123: 9.522992837492746e-08
Position 72: 6.408785782677232e-08
Position 83655: 5.959892910535338e-08
Position 84130: 5.6495679153857015e-08
Position 84040: 5.165152385257716e-08
Position 320: 2.285752609674637e-08
Position 29: 2.14519014474675e-08
Position 481: 1.9820390839875175e-08
Position 4: 7.770809898924696e-09
Position 487: 4.028006750799361e-09
Position 590: 4.2441923937276494e-11
Position 454: 2.408038348817224e-11
Position 569: 1.5930504495065002e-11
Position 342: 1.1897846331869109e-11
Position 3356: 6.806312666599901e-12
Position 519: 3.3147916740119344e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 56090: 1.0000000000000053
Position 28988: 0.9992696795821882
Position 16157: 0.9974004900573803
Position 36766: 0.9923002176001755
Position 93180: 0.9731071318947607
Position 74127: 0.9638236493594671
Position 79684: 0.9626382665365589
Position 3213: 0.946750755338475
Position 83489: 0.9247329564301872
Position 58922: 0.8790913828680261
Position 33117: 0.8357799659425612
Position 77679: 0.8173405387913634
Position 78357: 0.7992407577147114
Position 97751: 0.7649560351472774
Position 84075: 0.7582859883742968
Position 80178: 0.7162880144507436
Position 10566: 0.6912869766204949
Position 58460: 0.682125532658243
Position 67087: 0.6071829438241201
Position 82512: 0.5707936063296369
Position 83169: 0.5340463616825492
Position 66345: 0.5187584968267096
Position 75558: 0.48946788977545846
Position 81698: 0.449093590254429
Position 69017: 0.4138163741694622
Position 75934: 0.32709056592860264
Position 83143: 0.2871065173053194
Position 81795: 0.2559317610087447
Position 63128: 0.18851206150504476
Position 27882: 0.18357837682922043
Position 75931: 0.17742177970566675
Position 27747: 0.16196777029514303
Position 43661: 0.15446538803084345
Position 9570: 0.15204863521591575
Position 42876: 0.15181936539936916
Position 80008: 0.149125833923386
Position 85056: 0.14644969272253905
Position 58319: 0.13157765982950004
Position 28131: 0.12817359446567717
Position 49481: 0.1275014635299203
Position 63925: 0.12663933002632968
Position 66424: 0.12555458947752063
Position 83983: 0.1164468612222282
Position 58810: 0.1151814124504651
Position 46045: 0.11354316108909217
Position 58096: 0.1106133815758449
Position 88234: 0.10493113992336164
Position 84782: 0.1009311948442897
Position 99454: 0.09898962633631454
Position 83180: 0.09813505792327482
Position 82788: 0.09402679392545069
Position 40408: 0.09101512211412209
Position 83923: 0.08869917957275092
Position 98791: 0.08816700107991912
Position 81747: 0.08720135979341141
Position 92411: 0.08300710673622755
Position 63922: 0.0818685193117448
Position 40527: 0.08061019270675997
Position 70459: 0.07716638367557951
Position 97493: 0.0761802556480946
Position 7480: 0.07069708002148183
Position 67374: 0.07014979949672635
Position 85025: 0.06925198270451205
Position 76453: 0.06701098220511009
Position 81986: 0.06659652119525604
Position 20201: 0.06483967471901794
Position 40490: 0.06313814838623867
Position 43514: 0.06215977515625656
Position 79893: 0.05695156940771202
Position 12599: 0.05218653974146133
Position 97897: 0.0513971744095704
Position 7419: 0.051191298206085124
Position 27770: 0.051101033001562185
Position 66042: 0.05071799726554433
Position 35090: 0.05006008863886137
Position 75663: 0.04996514093301643
Position 42835: 0.04815864045110058
Position 10562: 0.04740559571808598
Position 76495: 0.04503412454166169
Position 77696: 0.04439938636663297
Position 65919: 0.04303035667428235
Position 7505: 0.04195035296982947
Position 84752: 0.04060149173497825
Position 35137: 0.04044194774726906
Position 100388: 0.04038863500490831
Position 78513: 0.03890662549546976
Position 75821: 0.03778749486720371
Position 75889: 0.03650805371277761
Position 69146: 0.03636101906743755
Position 80215: 0.03497707631127723
Position 61586: 0.03481483796701942
Position 82563: 0.03425319646424193
Position 99931: 0.03313370606084286
Position 86495: 0.03282449192680274
Position 63105: 0.03232757414849695
Position 86089: 0.032156237349021254
Position 4101: 0.032072605334505004
Position 33799: 0.030984587703109526
Position 60005: 0.02858128267781378
Position 87493: 0.027738467161968303
Position 85700: 0.0276138686332183
Position 79623: 0.026767895063220123
Position 61889: 0.025953144939624015
Position 100140: 0.025455887871416776
Position 14596: 0.025331214024934292
Position 81845: 0.025149902606187758
Position 4110: 0.024491915881094155
Position 11775: 0.024359032620844066
Position 29245: 0.02415160580270468
Position 63968: 0.02303274325586886
Position 69069: 0.02299433476526848
Position 17562: 0.02286858680687551
Position 481: 0.022830405465938255
Position 80183: 0.022215171359174942
Position 79972: 0.021935792076654876
Position 12444: 0.021430763431173484
Position 79990: 0.02134377751842558
Position 29156: 0.020714150610776826
Position 22696: 0.020106253841546826
Position 83377: 0.020028781819498916
Position 15917: 0.01940585023688229
Position 27071: 0.01916668472370654
Position 97438: 0.018607136820869202
Position 83820: 0.017958757907755987
Position 10586: 0.017502143064464425
Position 30974: 0.017415972508890834
Position 80212: 0.016711007100771766
Position 81650: 0.016521599722263667
Position 4077: 0.016496013468895225
Position 89864: 0.015910860238824626
Position 90862: 0.015881647484185846
Position 33282: 0.015563306710384285
Position 40989: 0.015148281468744336
Position 77750: 0.0151341043836035
Position 81431: 0.014784078958868555
Position 75905: 0.014513214570083354
Position 83423: 0.014133939958340459
Position 29193: 0.01356405613838255
Position 82487: 0.013249041937563547
Position 3438: 0.013071094125207681
Position 86309: 0.013038742909771658
Position 79839: 0.012755025122670667
Position 65899: 0.012637530869386484
Position 39206: 0.012616083611354805
Position 75892: 0.012406793495777023
Position 76254: 0.012306170375256428
Position 42698: 0.011826467176209622
Position 563: 0.011766496059085276
Position 66258: 0.01163360174272602
Position 63784: 0.011394969199413855
Position 61854: 0.011331144097026421
Position 40290: 0.011322374208373901
Position 67158: 0.010389464814187184
Position 81713: 0.009830595497974765
Position 5129: 0.009699831062850585
Position 87364: 0.009515712583822274
Position 74353: 0.009152221394580369
Position 79871: 0.009025793910791969
Position 63167: 0.008984222940565625
Position 33218: 0.008866301219831079
Position 82981: 0.008822822769631861
Position 33266: 0.008780244294989938
Position 79472: 0.008371743533002563
Position 94953: 0.008367832068169974
Position 76540: 0.008315715775504435
Position 94473: 0.008123134165909244
Position 63855: 0.008095136899801746
Position 63035: 0.00807546243432392
Position 78297: 0.008023748051391808
Position 93609: 0.007944828507914548
Position 14640: 0.007655560111706053
Position 32453: 0.007580007962848428
Position 9468: 0.007132145059325581
Position 32156: 0.006853958361355471
Position 79897: 0.006829336819673836
Position 98989: 0.006808539365759964
Position 96867: 0.006683171596005235
Position 18770: 0.006349936516902012
Position 42762: 0.0062212269149616185
Position 83652: 0.0061523676932255435
Position 74396: 0.005394392462382379
Position 80012: 0.00533611814350408
Position 83609: 0.005302308641214518
Position 32048: 0.005195386447036791
Position 96991: 0.0051495600795274715
Position 4174: 0.005037906030148716
Position 14562: 0.004645811622578639
Position 35096: 0.004616207728106857
Position 4268: 0.004516391778527812
Position 67347: 0.004493666793180373
Position 9073: 0.004440880709219681
Position 29851: 0.004431113122563083
Position 11830: 0.004415537951314422
Position 29209: 0.004357696772660393
Position 68795: 0.004356949635768968
Position 36736: 0.004304778334723834
Position 62908: 0.004161313626174286
Position 90240: 0.004040740791986923
Position 77616: 0.004015044102913085
Position 4003: 0.003912008567159816
Position 9772: 0.003909295608737978
Position 85875: 0.003897592495167963
Position 42548: 0.0037488372132484776
Position 78618: 0.0037311044556296562
Position 3920: 0.003700439695921805
Position 9747: 0.003681882469421081
Position 5137: 0.003678351544310107
Position 97915: 0.0036302777390039968
Position 14446: 0.0035906796713467293
Position 67586: 0.003498099605648739
Position 58841: 0.0034555388488484145
Position 84609: 0.003418684985458092
Position 61628: 0.0033991252711037165
Position 36818: 0.0033898107106200242
Position 84448: 0.0033828365557118127
Position 40328: 0.003355582038298795
Position 41010: 0.003268779216633853
Position 79570: 0.0032456964190752786
Position 84690: 0.0032296983233379437
Position 84082: 0.0032220082317156824
Position 79633: 0.003218447111763877
Position 35211: 0.003169126712874094
Position 10215: 0.0031466384542150655
Position 8152: 0.0031246756154487917
Position 79441: 0.003094041076176381
Position 40365: 0.0030911390116141082
Position 94043: 0.003053163096138098
Position 63759: 0.0030376197155391306
Position 80018: 0.0029943929092133025
Position 30498: 0.002909847521043965
Position 43210: 0.002903709102739664
Position 58253: 0.0029025557264738882
Position 82076: 0.0028988526633291533
Position 57297: 0.002884289940178757
Position 39384: 0.002755926503680053
Position 96560: 0.002699616882796287
Position 79920: 0.002640977708367755
Position 84112: 0.002590724924095975
Position 96508: 0.0025778236557057743
Position 4171: 0.002576094438113514
Position 69356: 0.0025651578617665385
Position 78171: 0.002553861481341111
Position 42474: 0.0025446228443814956
Position 296: 0.002520776018842872
Position 40924: 0.002500870551495796
Position 8391: 0.0024965538910296835
Position 35466: 0.0024727084874911092
Position 5170: 0.0023042465153596415
Position 85080: 0.002247247586128641
Position 83531: 0.0022266511993321485
Position 42267: 0.002199997501900428
Position 38575: 0.0021939882407350344
Position 32179: 0.0021750077022079863
Position 43137: 0.001982521808136988
Position 34709: 0.001979113825885426
Position 21135: 0.001906565426605756
Position 43122: 0.0018935995217092354
Position 80093: 0.0018762499837602898
Position 17581: 0.0018643775276041361
Position 83677: 0.0018483217340982488
Position 38867: 0.0018369628496818415
Position 79698: 0.0018163497070337361
Position 85119: 0.0018044997066179902
Position 18714: 0.0017969787461713143
Position 81068: 0.001795442693349804
Position 41055: 0.0017844595441319096
Position 43642: 0.001777223684679547
Position 3496: 0.0017338644642298606
Position 29976: 0.0017240030905467441
Position 9095: 0.001671303979624169
Position 84612: 0.0016236066063341863
Position 29216: 0.001621925057182999
Position 38193: 0.0015770429466024454
Position 32501: 0.0015725556223630509
Position 21141: 0.0015525331803456408
Position 98429: 0.0015280356622968945
Position 40264: 0.0014745489316016908
Position 96791: 0.0014582507030380045
Position 10998: 0.0014482655918181524
Position 19987: 0.0014477811619400982
Position 98238: 0.0014224745834435868
Position 76170: 0.0014180792679411476
Position 82812: 0.0013832806904685159
Position 57804: 0.001321724407728501
Position 94520: 0.0012883938836840494
Position 32386: 0.0012841958810286172
Position 10978: 0.0012719459101183687
Position 5544: 0.0012637028877058635
Position 57514: 0.0012549160277148931
Position 32358: 0.0012532165418265458
Position 78485: 0.001248099843898574
Position 98454: 0.0012476783939486865
Position 79662: 0.0012378888804552288
Position 60029: 0.0012361663438499313
Position 3096: 0.0011942359819426128
Position 79949: 0.0011939523370462282
Position 80358: 0.0011620233832152424
Position 95345: 0.0011605297290287618
Position 81323: 0.0011295564009892042
Position 61561: 0.0011127307588854618
Position 31523: 0.001093264901642552
Position 31127: 0.0010850271543418777
Position 66699: 0.0010833647209513
Position 12680: 0.001056237247575732
Position 3364: 0.0010388022477421004
Position 29130: 0.001037528474695901
Position 97029: 0.0010015007630716968
Position 7245: 0.000995613138783062
Position 58857: 0.0009951020753219124
Position 67123: 0.0009944184072458802
Position 8650: 0.0009752189727573394
Position 76431: 0.000967542932760903
Position 3099: 0.0009533551318751994
Position 43213: 0.0009486951729999779
Position 2866: 0.0009368955223069096
Position 1641: 0.0009204955611016573
Position 86788: 0.0009012229061260788
Position 83681: 0.0008809172448883126
Position 2708: 0.0008808790836538216
Position 70083: 0.0008760388185567838
Position 9595: 0.000812410409380581
Position 82026: 0.0007999205537762859
Position 8723: 0.0007805797208094587
Position 30363: 0.0007635918683660863
Position 2776: 0.0007505533215329079
Position 6000: 0.000743798726812767
Position 35024: 0.00072332447969959
Position 79982: 0.0007228869947134354
Position 97374: 0.0007111172798064498
Position 3478: 0.0007107528768804151
Position 97781: 0.0007048296277527279
Position 94142: 0.0006940686757026853
Position 83333: 0.000692000091956734
Position 97758: 0.0006803931060011208
Position 8588: 0.0006777428413953518
Position 84813: 0.0006740140470107003
Position 7370: 0.0006676699342677336
Position 20007: 0.000664639327113779
Position 83765: 0.0006605422859256927
Position 1711: 0.0006600067677456101
Position 9752: 0.0006233673512375488
Position 17232: 0.0006090637628343815
Position 32364: 0.0006089620191456898
Position 66702: 0.0005734953363772659
Position 30890: 0.0005626644179843429
Position 33048: 0.0005600553531702717
Position 4008: 0.0005599044290456307
Position 83351: 0.000559056605801266
Position 84664: 0.0005580293730318052
Position 40600: 0.0005413034386488014
Position 3311: 0.0005379498738357078
Position 84754: 0.0005373477736462813
Position 3131: 0.0005260727104874008
Position 67563: 0.0005110351161838993
Position 67427: 0.0005009241087025493
Position 33556: 0.000492944465092336
Position 6348: 0.0004843143801731627
Position 83822: 0.00047045238508277605
Position 61693: 0.00044947919027466866
Position 3142: 0.000438530204657277
Position 96461: 0.00043693284308447084
Position 39513: 0.0004362020906668159
Position 8176: 0.0004341110967430237
Position 5049: 0.0004334649407212719
Position 78579: 0.00042860913160105773
Position 17558: 0.0004231276796262841
Position 3948: 0.0004141131103624139
Position 80391: 0.0004085803539303675
Position 95450: 0.00040568523132626937
Position 97207: 0.0004052988517211341
Position 84885: 0.0004031475379143714
Position 94065: 0.00038871345219299285
Position 81615: 0.00038820844673376025
Position 93737: 0.0003879959013372373
Position 98065: 0.0003862550886698745
Position 367: 0.0003827226926250015
Position 29600: 0.0003803944863593557
Position 1430: 0.00037625194158099327
Position 83449: 0.00037230869263389047
Position 2574: 0.0003718901356662126
Position 66151: 0.0003695609967000952
Position 33432: 0.00036492446606540256
Position 2704: 0.0003618450526000953
Position 2410: 0.00034957851359484837
Position 95013: 0.0003452418148710784
Position 4539: 0.0003444102486084842
Position 40958: 0.0003402634203074104
Position 4294: 0.00033375543604275906
Position 1011: 0.00033221818010966076
Position 84248: 0.0003273169137076575
Position 39603: 0.00031898679817974035
Position 58681: 0.000314267756731068
Position 80023: 0.00031155359481743365
Position 94177: 0.0003065061743405226
Position 61456: 0.00030141531093367304
Position 4336: 0.0002910167971920766
Position 39457: 0.00028307599031407704
Position 8563: 0.00028190134954610266
Position 38088: 0.0002797526295761719
Position 84040: 0.0002758741498818887
Position 6161: 0.0002678161692403614
Position 84004: 0.0002562967637984328
Position 84638: 0.00025615006133891877
Position 6024: 0.00025450706153123004
Position 4063: 0.0002496099718220363
Position 4126: 0.0002486834715639856
Position 32239: 0.0002463525247064277
Position 59955: 0.000244665151719669
Position 98609: 0.00024300576938297516
Position 38539: 0.00022608846980007574
Position 93705: 0.0002247859190514026
Position 1662: 0.00022248899463015579
Position 83441: 0.00021847577523164828
Position 3218: 0.0002171275246226859
Position 6074: 0.00021311285730354397
Position 96922: 0.00021054181692402852
Position 1134: 0.00020886798911104207
Position 2571: 0.00020076540644867492
Position 1050: 0.00020052138471606207
Position 1053: 0.00020014158632631596
Position 58754: 0.000197516615915466
Position 83940: 0.00019712508122540922
Position 93570: 0.00018656087191283946
Position 3344: 0.00018300667088762883
Position 80706: 0.00018263495703300662
Position 69041: 0.00017672400447169597
Position 92861: 0.0001751066214255775
Position 95164: 0.0001723519306252616
Position 30849: 0.00016702758449482403
Position 96231: 0.00016473502402742068
Position 83965: 0.00016411228389461106
Position 31291: 0.0001639300627377304
Position 58785: 0.0001500819446140164
Position 42507: 0.00014902929026606223
Position 38469: 0.00014548146114133552
Position 3072: 0.0001449349792068019
