Gene = PIGV
Position 476: 5.16020245629654e-12
Position 260: 2.7414332300105972e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 6117: 0.7536224577466112
Position 2763: 0.7092899528823806
Position 6512: 0.32206175882245386
Position 9619: 0.26081064471031445
Position 3876: 0.23907278831581077
Position 6807: 0.1751126076878291
Position 4800: 0.13055511486594334
Position 9567: 0.11131647595313285
Position 2989: 0.1040695009980987
Position 9983: 0.09947018597493544
Position 6535: 0.09013438944375861
Position 6079: 0.07401410403354931
Position 6480: 0.06105994397345634
Position 7166: 0.05779583250766205
Position 1186: 0.05566946406806
Position 3912: 0.05347632841144765
Position 8949: 0.05195869387073388
Position 1315: 0.04889587716296406
Position 1246: 0.04878244299259296
Position 4034: 0.04653460968714664
Position 6838: 0.04049644302192937
Position 4747: 0.03896555256934215
Position 9444: 0.03606206876159346
Position 6575: 0.02853148154056091
Position 6493: 0.026265751095278636
Position 1823: 0.023814434132207848
Position 2832: 0.022978776312215794
Position 943: 0.02068356505410714
Position 9633: 0.018449154280290515
Position 7039: 0.012733953372462454
Position 9784: 0.012567107284770429
Position 7884: 0.012105868050957272
Position 7908: 0.010587550226987997
Position 8952: 0.009530908643164896
Position 7173: 0.009432334497793803
Position 1890: 0.008161440464109996
Position 3918: 0.00736667434255157
Position 2535: 0.0069612040692895024
Position 1211: 0.006769311742627612
Position 2819: 0.006517927956168962
Position 3750: 0.005575814021297532
Position 4972: 0.005560846792033822
Position 8772: 0.0049316871164311014
Position 3881: 0.004833965476405119
Position 4346: 0.004599510772891747
Position 2555: 0.004578675072802139
Position 2765: 0.004552724931082301
Position 183: 0.004416079599375511
Position 8194: 0.0042805861753863065
Position 10396: 0.004106893923431611
Position 1935: 0.003940618123388274
Position 4181: 0.0034117689644957367
Position 7369: 0.0033252203871544463
Position 2580: 0.003149613231614889
Position 4753: 0.0031227711183856198
Position 1249: 0.003051380736483524
Position 2543: 0.0028977117889952076
Position 3933: 0.0026674066601368998
Position 6397: 0.002554518224346855
Position 3283: 0.0023911019423634226
Position 2898: 0.002362385795868194
Position 2790: 0.002283513107402888
Position 6433: 0.002236328844578947
Position 5057: 0.002224631333927511
Position 6904: 0.002161864031450426
Position 5567: 0.002020562755575378
Position 4202: 0.0018708861741397532
Position 8356: 0.0017894765911016664
Position 6738: 0.0017799124012871429
Position 6142: 0.0015421554579650183
Position 6187: 0.001499916745494415
Position 2847: 0.0014982009105554783
Position 3436: 0.0013623133920747231
Position 747: 0.0012780522955148058
Position 7239: 0.0012560164480036277
Position 699: 0.0010059270306185563
Position 2716: 0.0008933162171932523
Position 5096: 0.0008533245958310468
Position 5026: 0.0008214491186164082
Position 6873: 0.0008122090735226753
Position 1501: 0.000804890110217805
Position 755: 0.0007185969912780442
Position 3808: 0.0006753724449836751
Position 970: 0.000653575362793727
Position 3019: 0.0006066368679572519
Position 1062: 0.0005915710526226982
Position 4038: 0.0005590277482292883
Position 4020: 0.0005365414978576693
Position 2416: 0.0004982568836018088
Position 4843: 0.0004641929582611165
Position 3586: 0.0002965514027265285
Position 472: 0.0002960414038526667
Position 2082: 0.00028338353893243325
Position 6953: 0.0002792667868353743
Position 2261: 0.00021984546302164553
Position 2158: 0.0002128834954284461
Position 840: 0.00021026056553178187
Position 674: 0.00020783112442949658
Position 806: 0.00019883517323108441
Position 1123: 0.00019857561723986882
Position 1587: 0.00018932615373458078
Position 594: 0.00017175351959784513
Position 3095: 0.00013914462764472182
Position 4276: 0.0001300954349806559
Position 1360: 0.00011972020676254221
Position 948: 0.0001185608476057971
Position 153: 0.00010529592612753801
Position 4252: 0.00010203261226988028
Position 5631: 9.586336681295001e-05
Position 511: 7.588042733341015e-05
Position 1459: 6.250054022986524e-05
Position 864: 6.106409333646381e-05
Position 709: 4.885479524028553e-05
Position 1799: 4.5614954753266546e-05
Position 520: 4.038697913954253e-05
Position 156: 4.005012089821298e-05
Position 555: 3.560357205786803e-05
Position 2060: 3.453866439152929e-05
Position 703: 3.325656999450457e-05
Position 2217: 3.289315689087239e-05
Position 1554: 2.813273538542849e-05
Position 4066: 2.6441609478269807e-05
Position 766: 2.3095612318333886e-05
Position 915: 1.9627927078427512e-05
Position 1190: 1.904522155976289e-05
Position 404: 1.5647235471642596e-05
Position 359: 1.5212305850087008e-05
Position 317: 1.4257760043183632e-05
Position 776: 2.637742551477204e-06
Position 1005: 2.42992234307152e-06
Position 808: 2.3141478009479855e-06
Position 298: 2.3092061991115534e-06
Position 482: 2.2835651422081863e-06
Position 817: 2.248711401661433e-06
Position 646: 2.1022280933129775e-06
Position 3698: 1.891672011226958e-06
Position 490: 1.8748580739942827e-06
Position 494: 1.8264642533842502e-06
Position 233: 1.5821562377588204e-06
Position 649: 1.5421380977013255e-06
Position 427: 1.1797547115957323e-06
Position 456: 1.0997198659479332e-06
Position 529: 9.900498254052645e-07
Position 447: 9.374457114835891e-07
Position 1627: 8.823015711801012e-07
Position 878: 8.004410754757283e-07
Position 524: 7.809247846539439e-07
Position 391: 6.127894842126784e-07
Position 1365: 5.525391500928445e-07
Position 1561: 5.357923748206794e-07
Position 894: 5.232094391357953e-07
Position 983: 4.957383725551535e-07
Position 882: 4.7300615734554567e-07
Position 614: 4.638388100744906e-07
Position 437: 4.1151262452974907e-07
Position 1088: 3.654895908648391e-07
Position 1000: 3.204031745101375e-07
Position 291: 3.1607381505080384e-07
Position 829: 3.0390395237998137e-07
Position 1044: 2.8026623596251097e-07
Position 362: 2.542829923428836e-07
Position 544: 2.45332844430086e-07
Position 845: 2.4423614545633917e-07
Position 643: 2.3339000904717985e-07
Position 671: 1.9068353582466987e-07
Position 301: 1.8829970152827146e-07
Position 1276: 1.8586012444429832e-07
Position 636: 1.7205513250214674e-07
Position 1128: 1.7029552685509782e-07
Position 661: 1.5358456961871758e-07
Position 320: 1.3350825176497953e-07
Position 978: 1.3087832540824918e-07
Position 1503: 1.1294556736885241e-07
Position 1027: 9.471672070503134e-08
Position 3098: 7.476492176434694e-08
Position 114: 7.372309596014404e-08
Position 449: 7.288203299929382e-08
Position 418: 6.421634807878853e-08
Position 96: 6.138283433859963e-08
Position 985: 4.987597313325518e-08
Position 127: 4.536569320076001e-08
Position 1009: 4.2802120631290956e-08
Position 328: 2.2632023479013574e-08
Position 103: 2.214311928941164e-08
Position 82: 8.347356446881318e-09
Position 376: 7.930040827592401e-09
Position 1332: 4.0488600369706514e-13
Position 278: 1.2451026898910356e-13
Position 366: 5.174041897366976e-14
Position 124: 1.7638211122748544e-14
Position 110: 4.871455932368243e-15
Position 458: 1.9341320389841027e-15
Position 134: 1.841923264566001e-15
Position 406: 1.3113860776863634e-15
Position 77: 2.2844131042335944e-16
