Gene = RP5-864K19.6
Position 6794: 0.0038508157249688224
Position 6689: 0.003419617907515064
Position 4297: 0.0030206135123992213
Position 3002: 0.0029602907318627995
Position 7364: 0.0028601135124531937
Position 2030: 0.0028248416609245146
Position 6424: 0.0026024585749606383
Position 3118: 0.0023572817523612056
Position 6543: 0.002214885627657504
Position 15097: 0.002152039658495072
Position 5478: 0.0020123122737992155
Position 8652: 0.001995053682592952
Position 7837: 0.0019923325696976964
Position 4264: 0.0019512343454642076
Position 8164: 0.0019329731264756428
Position 2471: 0.0019276164803914443
Position 8235: 0.0018093597243147184
Position 8255: 0.0017578569265771107
Position 8454: 0.0015773906401720307
Position 9193: 0.001460251164125006
Position 17015: 0.0014213434383612336
Position 3094: 0.0012849499837455278
Position 2114: 0.001260925170324714
Position 5746: 0.0012151423562937681
Position 335: 0.001200454122364011
Position 11126: 0.00117092597293091
Position 3070: 0.001092571084338404
Position 15967: 0.0010850815911842226
Position 8120: 0.0010583609759596852
Position 513: 0.0010547609515761717
Position 6584: 0.0010001110754984674
Position 10252: 0.0009566133319091827
Position 14921: 0.0009447265003437648
Position 309: 0.0009254961795964663
Position 13369: 0.0009118414382960315
Position 7182: 0.0008864208409488433
Position 2737: 0.0008630887781715452
Position 13699: 0.0008498374830984065
Position 12699: 0.0008188932103747507
Position 8139: 0.0008116481342194441
Position 9720: 0.0007950606587286219
Position 8397: 0.0007578288027630074
Position 1362: 0.0007423135070255459
Position 5672: 0.0007391774356557997
Position 10739: 0.0007140564049300068
Position 14851: 0.0007130574762127038
Position 6601: 0.0007062951966837908
Position 1226: 0.0006784117466976352
Position 2603: 0.0005993841919213888
Position 13863: 0.0005857094197231853
Position 1365: 0.0005830868864442248
Position 4855: 0.0004448370171008417
Position 8812: 0.00043886817114242345
Position 1585: 0.0004321529425578207
Position 2926: 0.0004213545052578964
Position 4773: 0.0003965660546982594
Position 474: 0.00030990189939103887
Position 1202: 0.0002856850768753293
Position 823: 0.00026684402844216683
Position 272: 0.00025188197071459223
Position 13721: 0.0002502769137281717
Position 718: 0.0002482496709372762
Position 4314: 0.00024425683520639784
Position 13674: 0.00023793754491596011
Position 15337: 0.0002343897943090365
Position 5572: 0.00022371831736663056
Position 4776: 0.00021646838387728978
Position 13446: 0.00019652673032597955
Position 4869: 0.00019630097605268822
Position 6203: 0.00019541402910325074
Position 4431: 0.00018412993734525995
Position 2705: 0.00018377943410313166
Position 296: 0.00018320996246995683
Position 2073: 0.00018110300908060002
Position 2447: 0.00016447104532788702
Position 12089: 0.00015842394695333517
Position 4202: 0.00015512638895869826
Position 4802: 0.00014941534064860632
Position 1985: 0.00014625896304041653
Position 1619: 0.00014347558982012674
Position 1994: 0.0001412016562301226
Position 4242: 0.00013507994466463796
Position 11736: 0.00012555220466137345
Position 1392: 0.0001215502124016155
Position 9067: 0.00011221593428597535
Position 8888: 0.00011100261556652544
Position 2134: 0.00011045211930665427
Position 10829: 0.00010164713926483627
Position 1534: 9.97218718468648e-05
Position 11435: 9.482881532746888e-05
Position 10670: 8.946932895723497e-05
Position 10580: 7.651127533500309e-05
Position 2570: 7.368091284308114e-05
Position 6513: 6.330986428488858e-05
Position 1299: 6.194763078062643e-05
Position 6478: 5.8840060264785945e-05
Position 9388: 5.8494081145148746e-05
Position 1829: 5.445041431965287e-05
Position 9313: 5.306121851100447e-05
Position 10526: 5.2330446065675976e-05
Position 12248: 5.232394333193039e-05
Position 1282: 4.883927221543928e-05
Position 6053: 4.3193779100117325e-05
Position 847: 4.282190742578872e-05
Position 2932: 3.564375153560689e-05
Position 2520: 2.7076498933071727e-05
Position 5013: 2.6592916303190424e-05
Position 3026: 2.2803157765645764e-05
Position 3623: 2.2420104941234293e-05
Position 2620: 2.1150288607575324e-05
Position 5030: 1.944077703722997e-05
Position 5650: 1.90627134732591e-05
Position 6008: 1.737990566176428e-05
Position 2088: 1.579829889755171e-05
Position 2055: 1.2353359865447102e-05
Position 7647: 1.0697606536682774e-05
Position 8930: 1.0248191333265467e-05
Position 2043: 9.452905213247342e-06
Position 897: 9.086046985232366e-06
Position 1418: 8.367296947413439e-06
Position 7466: 7.410662537582759e-06
Position 4575: 6.3293860814872605e-06
Position 195: 6.2843102980994e-06
Position 2255: 6.2779223477037915e-06
Position 3181: 5.997804872607325e-06
Position 984: 5.49949594283482e-06
Position 4929: 5.325276001046822e-06
Position 2758: 4.933570334581301e-06
Position 987: 4.795514585497014e-06
Position 2120: 3.3972398974697226e-06
Position 2171: 3.026045054317906e-06
Position 1064: 2.984788929257968e-06
Position 1013: 2.702827893758232e-06
Position 2786: 2.6977274617884314e-06
Position 2657: 2.6895098907706208e-06
Position 652: 2.6819057523767105e-06
Position 3694: 2.654523321826934e-06
Position 2673: 2.497806426887348e-06
Position 2624: 2.2555602710080934e-06
Position 1459: 2.1042732480989947e-06
Position 2488: 1.873017712540814e-06
Position 2454: 1.6328078394318377e-06
Position 2581: 1.63054285238211e-06
Position 1556: 1.5511777670181176e-06
Position 2060: 1.1937074101290282e-06
Position 2892: 1.1936423544070919e-06
Position 1445: 1.1310313747616041e-06
Position 2200: 9.221651930553762e-07
Position 3167: 8.9509022859363e-07
Position 447: 8.253479056557362e-07
Position 2271: 7.417467578752625e-07
Position 671: 7.340812798892117e-07
Position 1553: 7.236362102377491e-07
Position 1987: 6.184677018662588e-07
Position 829: 5.141282709481068e-07
Position 3050: 4.1325417407283263e-07
Position 1208: 3.041679975445338e-07
Position 8923: 2.6602714291724993e-07
Position 1841: 2.0325845777363555e-07
Position 4710: 1.426531516560472e-07
Position 2076: 1.387226594847936e-07
Position 1883: 1.3372157927566994e-07
Position 4208: 1.3403392843334216e-08
Position 396: 7.832793036584977e-09
Position 410: 5.367647757215819e-09
Position 921: 1.8560471000645421e-09
Position 989: 1.1885956729231998e-09
Position 1367: 1.1813509545405238e-09
Position 1078: 1.016097397056379e-09
Position 476: 1.0095078656135282e-09
Position 1311: 8.688742021762768e-10
Position 687: 3.963760159302824e-10
Position 1323: 3.8995386140148577e-10
Position 1483: 1.7700229302192448e-10
Position 859: 1.7046709679252842e-10
Position 945: 1.6420720636916013e-10
Position 1120: 1.2215222600094047e-10
Position 933: 8.968189003453157e-11
Position 208: 2.9239596112444697e-11
Position 1141: 2.6887540357842497e-11
Position 204: 1.248466557569076e-11
Position 150: 1.1846484000389624e-12
Position 210: 1.8417379633238326e-13
Position 170: 2.4545932670961824e-16
Position 110: 1.2388980520437625e-16
Position 96: 3.9137787261955864e-17
Position 166: 2.1393703432615558e-17
