Gene = GUCA2B
Position 1788: 5.596383648380982e-05
Position 798: 5.0111834273497354e-05
Position 1173: 4.1676037795138586e-05
Position 900: 3.721079760058188e-05
Position 2071: 3.4499843641575296e-05
Position 2084: 2.906565720062105e-05
Position 519: 2.3602890123051912e-05
Position 267: 2.32125070567935e-05
Position 2313: 2.0360355425832898e-05
Position 204: 1.2210142841286146e-05
Position 805: 1.1952606989736372e-05
Position 1015: 1.1770012692848286e-05
Position 1420: 1.0997735383442153e-05
Position 815: 8.547517973214833e-06
Position 688: 8.198568101306862e-06
Position 1146: 7.78811645179241e-06
Position 963: 5.6618618543874725e-06
Position 218: 4.945976344041626e-06
Position 271: 3.5556286808895148e-06
Position 676: 3.2702382132503275e-06
Position 395: 3.111962175410849e-06
Position 417: 2.5240960913024064e-06
Position 375: 1.5279269985233943e-06
Position 414: 4.1756030236303316e-07
Position 685: 3.3369784607969357e-07
Position 392: 2.541268386551898e-07
Position 568: 2.3897768883816617e-07
Position 673: 2.1242065906396166e-07
Position 551: 1.9850200706758673e-07
Position 516: 1.9363694564968826e-07
Position 740: 1.9002978211639537e-07
Position 486: 1.8964216865845406e-07
Position 619: 1.6547794712341486e-07
Position 665: 1.5614224174932187e-07
Position 543: 1.1380041870205907e-07
Position 422: 1.0259758404194621e-07
Position 862: 7.73706865528634e-08
Position 956: 7.298183333992454e-08
Position 867: 7.134019767669221e-08
Position 380: 5.2815739331429494e-08
Position 494: 2.6872524309367186e-08
Position 175: 1.1473573943474076e-08
Position 489: 4.798747620813081e-09
Position 184: 2.5065214503109283e-09
Position 595: 1.2536687131011253e-09
Position 603: 1.117148977399053e-09
Position 426: 8.103324636794307e-10
Position 501: 5.595536783857246e-10
Position 182: 2.8831122523601395e-10
Position 562: 1.1859601117881304e-10
Position 614: 1.104272773667001e-10
Position 154: 7.561942832215492e-11
Position 431: 3.841148304211692e-11
Position 530: 3.192573879311263e-11
Position 170: 2.6919928470660408e-11
Position 434: 7.160418235777736e-12
Position 136: 1.4652333424394506e-14
