Gene = P4HTM
Position 11604: 0.06095663042353243
Position 1322: 0.04406736216461193
Position 6072: 0.043506751261043725
Position 9707: 0.04088687571731399
Position 9243: 0.03736409527865586
Position 5430: 0.03600177844314322
Position 10012: 0.03403963295902539
Position 14949: 0.033346688076607095
Position 16405: 0.03130659800390504
Position 2236: 0.030872879413542203
Position 14828: 0.030083084209655896
Position 4110: 0.029650678722195293
Position 11362: 0.029602979861740517
Position 15955: 0.029046392453397397
Position 6243: 0.024425862800834166
Position 14023: 0.023843990125442638
Position 4416: 0.023309214218213862
Position 14760: 0.021870260782797496
Position 15116: 0.021084764758947723
Position 14763: 0.019661437000057506
Position 752: 0.01881302894013269
Position 1371: 0.01787184684353347
Position 6115: 0.015522145371290087
Position 13281: 0.014858417313295886
Position 15952: 0.014750770450170071
Position 10103: 0.014581854950638861
Position 12799: 0.014058433913175765
Position 4316: 0.013055049435564774
Position 14225: 0.012732352077787293
Position 12440: 0.012677131489160108
Position 4517: 0.01255071392422644
Position 15196: 0.012480852101269087
Position 7105: 0.011758762183649043
Position 1219: 0.011300016757156263
Position 12354: 0.01080611930737765
Position 1237: 0.010791190991420573
Position 14133: 0.010328205097925484
Position 13091: 0.010144299394375257
Position 14922: 0.009843014030688414
Position 17101: 0.009835640838167313
Position 5479: 0.009186747298587037
Position 5564: 0.009018246095149575
Position 1186: 0.008183356716673267
Position 11302: 0.008151800933456839
Position 4364: 0.007985172852182662
Position 15311: 0.00797750435127314
Position 6043: 0.007966661158137479
Position 12828: 0.00786807656660912
Position 7830: 0.007745349096812665
Position 899: 0.007296708124093703
Position 7398: 0.006792299110713091
Position 4422: 0.006336615516554929
Position 16925: 0.006214329745897815
Position 1131: 0.005935592720807974
Position 9026: 0.005749388306285715
Position 15629: 0.0055493322980535165
Position 16431: 0.005024945410799696
Position 13946: 0.00488639372777255
Position 16176: 0.004747457549182659
Position 5881: 0.0040549534801770076
Position 14660: 0.00392632941312118
Position 7877: 0.0037822048362728643
Position 13980: 0.0037172299106612372
Position 13582: 0.0036386039469265153
Position 1442: 0.0035206052834599864
Position 4499: 0.0032201967479350145
Position 7481: 0.003060440600172099
Position 14044: 0.003043980338070502
Position 16132: 0.0029005631744938743
Position 12622: 0.0028035623236819032
Position 12959: 0.002715110865562772
Position 917: 0.002660871439438165
Position 5296: 0.0025534786787335187
Position 13443: 0.0025034543076336143
Position 2123: 0.002333699039377917
Position 15578: 0.0021860253266785643
Position 9421: 0.002008043134227772
Position 7064: 0.0019991688695409353
Position 4337: 0.0019327228501273325
Position 4259: 0.0019287435715591103
Position 1424: 0.0018638479441311431
Position 5510: 0.0017648710193836896
Position 4157: 0.0016886990291522228
Position 16897: 0.0015309013822532849
Position 13095: 0.0015149116533440922
Position 4334: 0.0014666981270130266
Position 16518: 0.0014167604694609941
Position 14663: 0.001402443423836708
Position 17139: 0.0013802960833880756
Position 4520: 0.0013577500869405114
Position 981: 0.001328541766032377
Position 1136: 0.0012833448225002906
Position 5406: 0.001122542380497212
Position 14330: 0.0011117563071049168
Position 7776: 0.0010759859136168788
Position 16698: 0.001042154177594882
Position 2290: 0.0009595133099571221
Position 4256: 0.0009081222756123319
Position 12421: 0.0009031977168834952
Position 4563: 0.000852692115337369
Position 4541: 0.0008395791307079948
Position 5348: 0.0008217464716803386
Position 16862: 0.0008061170711464863
Position 15611: 0.0008025860618523126
Position 14615: 0.0007744517588333796
Position 12277: 0.0006952746528391466
Position 13501: 0.0006475109161679696
Position 16815: 0.0006377471374404075
Position 9259: 0.0006122617780637222
Position 1462: 0.0006090461249679385
Position 2224: 0.000598271727798998
Position 667: 0.0005807455357814839
Position 14897: 0.0005126723930440832
Position 2821: 0.00043723835357054877
Position 16050: 0.0004186244300123453
Position 4556: 0.00039974205501745177
Position 16186: 0.0003657401583711229
Position 13676: 0.00036533035226548683
Position 15093: 0.0003578767273769069
Position 5714: 0.0003482016765447295
Position 13116: 0.00033738263355958127
Position 1005: 0.0003322390888816481
Position 12368: 0.000328605177901592
Position 16442: 0.00032440436145508096
Position 13391: 0.0003134241691108936
Position 4545: 0.00028034439969144647
Position 16454: 0.00027384012113014256
Position 16586: 0.0002360948278033276
Position 16641: 0.00023412121544568988
Position 16967: 0.0002271977625024483
Position 692: 0.00022140465489267614
Position 1971: 0.0001978966118779889
Position 2243: 0.00018947485152089543
Position 16595: 0.0001533813990969959
Position 639: 0.00014982691006566452
Position 13331: 0.00014887617357225627
Position 2356: 0.00014268868877490593
Position 7069: 0.00013595126922796372
Position 3724: 0.00012841463965101234
Position 1145: 0.00012729543036443813
Position 2796: 0.00012088976872764466
Position 16676: 0.000109042958641163
Position 16143: 0.0001088867478253953
Position 2959: 0.00010789421225888762
Position 1427: 0.00010753602617655118
Position 377: 0.00010701414667203235
Position 16378: 0.0001020772877973175
Position 2603: 0.00010153673502904186
Position 15489: 9.655318046728159e-05
Position 7109: 9.56871262010481e-05
Position 16950: 9.445770999629047e-05
Position 712: 8.88054126256212e-05
Position 16357: 8.693245227327424e-05
Position 2214: 8.418784251848273e-05
Position 3013: 8.198792187841552e-05
Position 4203: 7.726009873853452e-05
Position 2086: 7.588644743069534e-05
Position 2643: 7.437814839496544e-05
Position 789: 7.118688420741328e-05
Position 4090: 7.051909951383403e-05
Position 16451: 6.784927771771792e-05
Position 7226: 6.737410281323321e-05
Position 153: 6.568335484280647e-05
Position 5907: 6.335313401461375e-05
Position 6657: 6.204850019567778e-05
Position 6654: 6.199302873525792e-05
Position 316: 5.7861747913688034e-05
Position 16928: 5.135488967446745e-05
Position 636: 4.681606719535227e-05
Position 2962: 4.575202296671351e-05
Position 266: 4.4246031305707114e-05
Position 1400: 4.3293906965424916e-05
Position 16464: 4.275356001193729e-05
Position 16745: 4.239428905692777e-05
Position 3859: 4.037510718616386e-05
Position 12883: 3.993322587149876e-05
Position 3031: 3.927960989013592e-05
Position 3908: 3.0413059032613225e-05
Position 3906: 2.938323860666487e-05
Position 3944: 2.881088876445262e-05
Position 13542: 2.8725808387694675e-05
Position 1529: 2.5100904897363906e-05
Position 2307: 2.4786233525203674e-05
Position 2203: 2.476347301772471e-05
Position 3627: 2.4755495284983727e-05
Position 4046: 2.3933829845947915e-05
Position 4240: 2.2763516196220448e-05
Position 17043: 2.20409059991328e-05
Position 389: 1.9856451205180255e-05
Position 1246: 1.9196767920768804e-05
Position 13368: 1.8744371994755114e-05
Position 2316: 1.828659923264304e-05
Position 2131: 1.6311538428822605e-05
Position 4083: 1.618377034901703e-05
Position 421: 1.4229709709896719e-05
Position 460: 1.3670110676536086e-05
Position 3667: 1.344362895971936e-05
Position 2895: 1.2733539588987019e-05
Position 13113: 1.2636257880195804e-05
Position 17220: 1.263201486685101e-05
Position 3902: 1.2213884820950395e-05
Position 17057: 1.2095033835318541e-05
Position 12305: 1.1132725441426917e-05
Position 3055: 1.06136935687136e-05
Position 3681: 1.050921194619697e-05
Position 223: 9.514043832731411e-06
Position 1508: 9.040042238887524e-06
Position 1477: 7.82183348678642e-06
Position 2468: 7.493802257090762e-06
Position 252: 7.117864712388422e-06
Position 1744: 6.5914556991889585e-06
Position 1483: 6.401474141735257e-06
Position 5738: 5.462174031422905e-06
Position 2646: 5.29866683548195e-06
Position 682: 4.969667874798209e-06
Position 3166: 4.8074747450317835e-06
Position 1354: 4.56903215960626e-06
Position 2309: 4.106483628231858e-06
Position 2688: 3.925450485880013e-06
Position 243: 3.6851464582040403e-06
Position 721: 3.6331673527212506e-06
Position 449: 3.6175036506158065e-06
Position 436: 3.380949995067071e-06
Position 2652: 3.3085721772216814e-06
Position 5622: 3.107930663809322e-06
Position 394: 3.1029245735342725e-06
Position 1030: 2.9874459305405493e-06
Position 12803: 2.7133648516514317e-06
Position 3585: 2.549797779278127e-06
Position 768: 2.456739334869756e-06
Position 520: 2.1302233360697755e-06
Position 1133: 2.1156753989836473e-06
Position 1804: 1.6867582666003836e-06
Position 403: 1.57671879059598e-06
Position 3551: 1.5588971253319464e-06
Position 1675: 1.5120232519906201e-06
Position 1909: 1.2992495764898445e-06
Position 466: 1.190879854594003e-06
Position 1763: 1.1782185323561935e-06
Position 774: 1.1484651579764209e-06
Position 961: 1.052463572932282e-06
Position 1335: 9.986691984498966e-07
Position 3582: 9.147304108666142e-07
Position 3092: 7.858021335251675e-07
Position 2427: 7.549651301124499e-07
Position 3684: 7.1999026238853e-07
Position 967: 6.634093301186659e-07
Position 191: 6.303059169253834e-07
Position 1695: 5.764537405757067e-07
Position 1814: 5.523239476779663e-07
Position 1684: 5.447307337416004e-07
Position 1792: 5.445672024536195e-07
Position 132: 5.172052033682348e-07
Position 2878: 4.873257413344443e-07
Position 167: 4.290084207913132e-07
Position 955: 3.4317070084090707e-07
Position 1147: 2.8842550977828903e-07
Position 1922: 2.694527340164422e-07
Position 1085: 2.586456857410376e-07
Position 1618: 2.580148687097275e-07
Position 2984: 2.3796006322340455e-07
Position 2847: 2.113540058631367e-07
Position 1163: 1.9762106966033959e-07
Position 2430: 1.8759818916418477e-07
Position 1890: 1.8199952318881842e-07
Position 493: 1.6667939031865972e-07
Position 1421: 1.643425512787918e-07
Position 197: 1.6068272952552183e-07
Position 429: 1.5521680688664634e-07
Position 123: 1.3704507547554513e-07
Position 4011: 1.363514880223601e-07
Position 418: 1.0760693498337628e-07
Position 1158: 1.0700207049104236e-07
Position 1038: 1.002218633269939e-07
Position 776: 9.520993204462835e-08
Position 726: 7.73799446540768e-08
Position 1569: 7.004821863098746e-08
Position 1012: 6.93308268295357e-08
Position 125: 6.311918276871509e-08
Position 1775: 5.777684629338598e-08
Position 1535: 4.7493372328121856e-08
Position 1331: 4.404768593103124e-08
Position 1058: 3.7871004519156456e-08
Position 162: 2.561023225602868e-08
Position 173: 1.2346669916513275e-08
Position 201: 7.761179646473677e-09
Position 1052: 5.153475741843781e-09
Position 207: 3.856852172652143e-09
Position 1580: 2.821786605485077e-09
Position 164: 1.734506475362268e-09
Position 1771: 5.86127570839227e-10
Position 1252: 5.17643021012138e-10
Position 1487: 1.378807330712925e-10
Position 1258: 9.835820978691732e-11
