Gene = SCAI
Position 1282: 1.8895039552573657e-08
Position 677: 1.866325414615998e-08
Position 837: 1.7199559783133262e-08
Position 1296: 1.4198579915295744e-08
Position 604: 1.3923224952591203e-08
Position 586: 1.2227201209207325e-08
Position 1478: 1.0064483283687383e-08
Position 2721: 7.1240337718378004e-09
Position 2782: 6.8237008373603256e-09
Position 163: 4.97469731186363e-09
Position 2690: 3.846184388406022e-09
Position 863: 1.5407000868050711e-10
Position 1087: 2.0227100217612198e-11
Position 1656: 4.015302146865851e-12
Position 130: 1.3074680170474388e-13
