Gene = SLC51A
Position 10460: 0.8025227877778964
Position 13410: 0.6094068141019162
Position 1727: 0.5641728237881717
Position 1300: 0.5451234423166506
Position 2985: 0.5167473564182807
Position 16669: 0.48173623824231443
Position 327: 0.43003022668720603
Position 1337: 0.36063410966664633
Position 11159: 0.3214174303822138
Position 11070: 0.11202445492476312
Position 453: 0.10516888460826138
Position 1321: 0.07918091969798206
Position 10537: 0.0767693515760898
Position 9224: 0.06888257578459138
Position 11924: 0.06701379185028795
Position 16558: 0.06261918942551552
Position 14808: 0.06253037745266918
Position 16126: 0.05780524056241383
Position 11838: 0.05241558836184462
Position 11100: 0.04980514881578825
Position 11438: 0.04664628325122028
Position 15797: 0.04271588973056368
Position 10995: 0.03529171757378696
Position 14550: 0.03528261623791037
Position 16198: 0.03305456629692394
Position 16804: 0.03282378525811155
Position 11575: 0.02379784263285264
Position 16524: 0.02137968943226694
Position 15545: 0.021096672225457965
Position 15739: 0.020166311917033747
Position 1573: 0.01803509176040933
Position 11578: 0.017006899895526742
Position 14633: 0.01547560243689599
Position 1684: 0.015443736111574432
Position 2929: 0.013946076332155104
Position 1753: 0.013811645837829864
Position 15754: 0.013387934976799852
Position 15689: 0.012446921910421203
Position 7376: 0.012062806570281968
Position 16829: 0.011620661563935628
Position 14547: 0.01111150498249594
Position 11033: 0.010973722006962703
Position 13321: 0.010904269063453832
Position 11902: 0.010646658156552663
Position 1734: 0.010207053044784094
Position 3025: 0.010118410295467397
Position 3012: 0.009969137186517754
Position 2189: 0.009612373874774243
Position 11021: 0.009377448941839717
Position 593: 0.008890116715336769
Position 2950: 0.008584845063801713
Position 12356: 0.00788749473528112
Position 13557: 0.007404523824949832
Position 14853: 0.006644379078110848
Position 8905: 0.006215713420863367
Position 16161: 0.0059384100169518
Position 11340: 0.005797942913877687
Position 15486: 0.005692196260528803
Position 7380: 0.005454513471494
Position 14030: 0.004887920323418776
Position 16628: 0.004787395589032436
Position 14296: 0.004731421411308331
Position 16736: 0.004638490100913355
Position 15672: 0.0045483183176811305
Position 15446: 0.004392443226494853
Position 14658: 0.0037779446145013943
Position 417: 0.003764777166497354
Position 11720: 0.0037067902019499916
Position 1832: 0.003399210784965655
Position 11991: 0.0032576046559565242
Position 16306: 0.0032541939281488684
Position 16441: 0.0031361117371564566
Position 12507: 0.0031345927214368207
Position 7827: 0.003065604025006348
Position 16690: 0.002960133326775036
Position 16128: 0.002794465844486125
Position 6663: 0.0026106504726749087
Position 12308: 0.002527611003189687
Position 13746: 0.0022174213863196952
Position 432: 0.0021851458887590853
Position 11852: 0.002157508838919712
Position 12262: 0.0020480888736054796
Position 12209: 0.0020418096654892266
Position 16012: 0.0019412709663541995
Position 15941: 0.0018927053187767309
Position 14944: 0.0018705715606637944
Position 3407: 0.0018003137060907124
Position 550: 0.0017365285038592165
Position 16879: 0.0016910778042351
Position 12206: 0.0015791687046586432
Position 1348: 0.001440273001777415
Position 11156: 0.0014208254588728105
Position 16352: 0.0014137668730357785
Position 16500: 0.0014075099669612293
Position 15033: 0.0013624782423936257
Position 12541: 0.0011675053117844018
Position 350: 0.0011159639225977126
Position 3525: 0.0010964934179042863
Position 1531: 0.0010400899140413226
Position 12311: 0.0010099630787253674
Position 16098: 0.0009883427280748575
Position 15957: 0.0008419871470585582
Position 11460: 0.0008415455520374298
Position 387: 0.0008394758519024933
Position 16201: 0.0007509943055603336
Position 11314: 0.0007449576315725285
Position 16309: 0.0007134158611201562
Position 13429: 0.000687653592871087
Position 3193: 0.0006796631954878377
Position 118: 0.0006761679575346577
Position 12094: 0.0006514114511140277
Position 527: 0.0006099837201383418
Position 16093: 0.0006051743500887848
Position 8543: 0.000588096617967232
Position 2301: 0.0005680638731864873
Position 11931: 0.0005557320635474863
Position 14964: 0.0005528588650497804
Position 10877: 0.0005429140162042801
Position 9292: 0.0005423801225543218
Position 13057: 0.000524153746655857
Position 12061: 0.0005109747560914879
Position 12080: 0.0005082031947976858
Position 329: 0.0005007248591396392
Position 16163: 0.00047909041827214646
Position 2957: 0.0004585539198653426
Position 3178: 0.00041971336606515925
Position 13508: 0.0004102921178974206
Position 3691: 0.00040119744864864596
Position 14387: 0.00039048045847864905
Position 6017: 0.0003785919235943891
Position 16358: 0.000360125748334765
Position 16905: 0.0003567731690389112
Position 2490: 0.00035193116144331834
Position 11862: 0.00033321941962738096
Position 8946: 0.00033142247759209754
Position 2608: 0.00032836352082778566
Position 1404: 0.0002875778393953546
Position 16248: 0.00028205074108318456
Position 4946: 0.0002720388477110285
Position 5067: 0.00026566686576029767
Position 2363: 0.0002620276279518279
Position 4972: 0.0002538156214204465
Position 1345: 0.00023559105296227576
Position 3181: 0.00023489552600103694
Position 10692: 0.00023462920901046576
Position 468: 0.0002339919541794114
Position 12067: 0.00022235729714233793
Position 492: 0.0002214200841255095
Position 12414: 0.00020564258724108036
Position 1794: 0.00020106794695021229
Position 11997: 0.00018530879067003592
Position 16271: 0.00017368440844023843
Position 5025: 0.0001720126766676125
Position 6816: 0.00016886581457048024
Position 12894: 0.0001672483762579403
Position 13136: 0.00016428803611607376
Position 2262: 0.00015628643064589853
Position 395: 0.0001536484894275757
Position 14890: 0.00015187841823740682
Position 502: 0.00015040508398884975
Position 14026: 0.0001461075312202166
Position 2087: 0.00012754532449400682
Position 16334: 0.00012553554646596875
Position 8832: 0.00012514666814347116
Position 13230: 0.00012448199262679268
Position 2428: 0.00012347990411041952
Position 12759: 0.00011049490946734077
Position 3483: 0.00010864961082592917
Position 2115: 0.00010807559601851723
Position 13108: 0.0001076702900151919
Position 2657: 0.00010516977009121529
Position 12919: 0.00010118182379328159
Position 16135: 9.501179717702631e-05
Position 3844: 8.88313543333329e-05
Position 1765: 8.116298152715349e-05
Position 2484: 7.85700362083521e-05
Position 377: 7.407682283996136e-05
Position 12478: 7.384106967026902e-05
Position 1585: 7.3835332018088e-05
Position 2340: 6.851659053044752e-05
Position 13353: 6.718753327008412e-05
Position 530: 6.469949641445198e-05
Position 1316: 6.343354978199319e-05
Position 1866: 6.319928546154727e-05
Position 2693: 6.070347019641142e-05
Position 3239: 6.05429216266888e-05
Position 12411: 5.911721354767496e-05
Position 2494: 5.876993151990871e-05
Position 2434: 5.031843396242726e-05
Position 1617: 4.959314346548047e-05
Position 12624: 4.8853963985551995e-05
Position 12559: 4.842931584228693e-05
Position 1736: 4.61528357400498e-05
Position 1643: 4.224956558214954e-05
Position 2030: 4.215965193559119e-05
Position 13775: 3.824620374573181e-05
Position 1774: 3.6926836185937886e-05
Position 1368: 3.560784488555725e-05
Position 6779: 3.222220727297595e-05
Position 2387: 3.211214296750124e-05
Position 1622: 3.194464246997711e-05
Position 2576: 3.110109996097033e-05
Position 12317: 2.8915818838435456e-05
Position 11769: 2.308076897637457e-05
Position 2092: 2.2116318610016814e-05
Position 13419: 2.131139126280951e-05
Position 2319: 2.1306882690702932e-05
Position 1599: 1.9860031088458525e-05
Position 1606: 1.9308007915670532e-05
Position 1602: 1.8921982390797187e-05
Position 13504: 1.8426170600049047e-05
Position 12576: 1.6497930178586836e-05
Position 524: 1.549715318662162e-05
Position 1359: 1.4280111872644898e-05
Position 1996: 1.2610463080097337e-05
Position 761: 1.2254554486549749e-05
Position 12517: 1.2070035540810363e-05
Position 360: 1.1089784324394516e-05
Position 2110: 1.0732719218372853e-05
Position 1897: 1.001950664079288e-05
Position 1834: 9.794739217375647e-06
Position 12626: 9.651608787084283e-06
Position 2042: 9.372284271951555e-06
Position 1582: 9.303698745777438e-06
Position 1414: 9.287855167255104e-06
Position 3487: 7.943037198035134e-06
Position 1453: 7.462383377379486e-06
Position 1257: 7.243805609728075e-06
Position 1645: 6.972926031280493e-06
Position 1417: 6.6680479954324875e-06
Position 1275: 6.113036352434394e-06
Position 2068: 5.718816489176768e-06
Position 504: 5.1978165271828904e-06
Position 4410: 5.137145474368632e-06
Position 1928: 4.916548888296714e-06
Position 2316: 4.638325575134463e-06
Position 2121: 4.233358161543461e-06
Position 1009: 4.168947560277973e-06
Position 464: 3.7165387086696e-06
Position 5707: 2.9076977760741176e-06
Position 3207: 2.897287449829818e-06
Position 708: 2.760720769579465e-06
Position 514: 2.5536264144029093e-06
Position 1043: 2.3501372112241484e-06
Position 4952: 1.886067183299043e-06
Position 726: 1.8642429507047041e-06
Position 1021: 1.841371980525986e-06
Position 646: 1.763345804300775e-06
Position 3559: 1.6359558495646317e-06
Position 5804: 1.5262331979470696e-06
Position 625: 1.40408137952582e-06
Position 13357: 1.3154547483125152e-06
Position 13359: 1.2615413579143205e-06
Position 475: 1.1052385998834585e-06
Position 947: 9.96533438389654e-07
Position 3263: 9.596576528319691e-07
Position 3293: 9.19420213665088e-07
Position 7793: 8.867148753769871e-07
Position 1478: 8.812056675195269e-07
Position 13527: 8.548578080828271e-07
Position 4992: 7.264024513285992e-07
Position 731: 7.212860084379704e-07
Position 12113: 7.133920895899653e-07
Position 356: 6.939694088074279e-07
Position 11287: 6.774207197190943e-07
Position 13291: 5.733440601285028e-07
Position 5692: 5.561033936249667e-07
Position 962: 4.471916690621631e-07
Position 623: 4.2957274438367824e-07
Position 462: 4.2308400347435715e-07
Position 123: 4.0442164616236315e-07
Position 971: 3.9706691608216043e-07
Position 778: 3.9628558220589796e-07
Position 3039: 3.2038499303843303e-07
Position 3764: 1.9388235168654227e-07
Position 3093: 1.7804299770958035e-07
Position 1245: 1.5806548835830148e-07
Position 965: 1.4450991447344133e-07
Position 12488: 1.4330057426646247e-07
Position 994: 1.3710406087543784e-07
Position 990: 1.3565873208541744e-07
Position 3430: 8.337476384846542e-08
Position 1430: 7.466832797524464e-08
Position 2401: 7.001255088818751e-08
Position 2914: 6.81424918157346e-08
Position 13332: 6.067755284401555e-08
Position 1063: 3.743784364423161e-08
Position 3463: 2.1607526438864166e-08
Position 3058: 1.8456508002160678e-08
Position 1630: 1.0286660125640995e-08
Position 1514: 8.04673844677506e-09
Position 12543: 5.747370666763481e-09
Position 3444: 5.6470903877020005e-09
Position 197: 5.349896963893082e-09
Position 222: 1.893702699317819e-09
Position 913: 1.4321909537749128e-09
Position 199: 1.0465809306107787e-09
Position 1122: 6.915025922054478e-10
Position 1053: 5.889787681793377e-10
Position 229: 4.5656682680574327e-10
Position 235: 3.633208623568161e-10
Position 2126: 3.5548200251235366e-10
Position 2136: 3.330855878872582e-10
Position 3771: 3.0441068144390064e-10
Position 12509: 1.5609240674515098e-10
Position 275: 1.331728269372242e-10
Position 214: 1.0453565616849996e-10
Position 246: 6.084670521023573e-11
Position 286: 1.6230001731959825e-11
Position 1539: 2.7078615695354327e-12
Position 251: 1.5970252748173023e-12
Position 477: 2.2914785873480685e-13
Position 255: 9.126697483713287e-14
Position 655: 4.6222468612553315e-14
