Gene = GGPS1
Position 1410: 5.887531959661346e-07
Position 1307: 4.697861480122792e-07
Position 1223: 4.2096420989567355e-07
Position 1264: 3.902628366421202e-07
Position 1069: 2.0769474451334488e-07
Position 1407: 1.9513485055299442e-07
Position 86: 1.194533402029847e-07
Position 1344: 8.735816438021679e-10
Position 1296: 1.882115074619035e-11
Position 746: 1.0916922120712517e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 7891: 0.9672345377293351
Position 14357: 0.8111984951916638
Position 14660: 0.7133746521573899
Position 1021: 0.22938842299704051
Position 10055: 0.1592108831681517
Position 2370: 0.11441728313154141
Position 1906: 0.07170308927298562
Position 2012: 0.05813361864900846
Position 3956: 0.047676387622352184
Position 881: 0.03565546032958576
Position 1035: 0.032218755322135736
Position 4135: 0.030000686040545614
Position 14074: 0.02888496585636941
Position 10077: 0.027100389657796507
Position 2718: 0.025108935944214785
Position 14698: 0.02269709664192841
Position 14751: 0.022647390111640298
Position 8563: 0.02249050402226409
Position 928: 0.019288399153948727
Position 15485: 0.01896193955265131
Position 15079: 0.016330665166580008
Position 14145: 0.013423056611072274
Position 13534: 0.012429667170306224
Position 14679: 0.012321268074117346
Position 1776: 0.01049496804321597
Position 1361: 0.01025136538442414
Position 10571: 0.010231381477080425
Position 12874: 0.009542194569088528
Position 1948: 0.008177830388148101
Position 14721: 0.00777021428398907
Position 1762: 0.006786950273593646
Position 4090: 0.006226682326310007
Position 1699: 0.006177351722804971
Position 15664: 0.00561709687972735
Position 3522: 0.005552602905203816
Position 488: 0.005360467638243645
Position 1571: 0.005346936231586605
Position 1860: 0.005168859025497822
Position 2886: 0.005168742129899249
Position 8639: 0.005163446753606531
Position 14873: 0.0051035728229755495
Position 3615: 0.0047664520036376995
Position 687: 0.004658002166768103
Position 14847: 0.0042586766110810186
Position 1878: 0.004190806260120382
Position 9151: 0.004164230564287547
Position 1221: 0.00368282815529041
Position 1069: 0.003223527080632997
Position 2445: 0.0031465455222741525
Position 714: 0.003003436622072766
Position 9195: 0.0029531808998203533
Position 5392: 0.0028646984443480563
Position 3106: 0.0026939182391339843
Position 3390: 0.002477549430253538
Position 4298: 0.002438818110206175
Position 491: 0.002375268370017478
Position 949: 0.002360141690173277
Position 1711: 0.0021786009899826095
Position 8153: 0.002152090652570089
Position 8471: 0.002131804831676035
Position 1681: 0.0018952726194566161
Position 4520: 0.0017986839655596395
Position 854: 0.0016541690079163094
Position 2389: 0.0015934305877983517
Position 5233: 0.0015879869780710222
Position 14673: 0.001471868584998451
Position 7896: 0.0012648675101634233
Position 8096: 0.001172365810607712
Position 14386: 0.001171778638053054
Position 1951: 0.0011649021684494018
Position 4778: 0.0010926758373257881
Position 14826: 0.0010663403352181888
Position 1798: 0.0010125001742036194
Position 8675: 0.0009583888210858181
Position 15520: 0.0009054399841284469
Position 957: 0.0008965754401372203
Position 14512: 0.0008875570462892501
Position 8424: 0.0007826666699984063
Position 8167: 0.0007524023766103395
Position 3998: 0.0007269357934895635
Position 15572: 0.0005468828544785679
Position 14891: 0.0005446011393462367
Position 3455: 0.000541471041325565
Position 10782: 0.0005266608539199144
Position 9774: 0.0004526216328054239
Position 2336: 0.0004096758211999271
Position 8505: 0.0002844835427065085
Position 319: 0.0002754313686576624
Position 14169: 0.00027530542636676215
Position 4301: 0.0002575947052450051
Position 8794: 0.000198975780746442
Position 2663: 0.00019775119070264283
Position 657: 0.00019674246955063632
Position 12517: 0.00019367169126856593
Position 1913: 0.00016646702305678945
Position 13709: 0.00016408998550815487
Position 10584: 0.0001575729249321588
Position 8536: 0.000155684336837375
Position 9580: 0.0001509278046049483
Position 11232: 0.0001438066350937723
Position 12488: 0.00014165354439063554
Position 9391: 0.00011191492760456191
Position 12601: 0.00010153608046362477
Position 7283: 9.554562195780639e-05
Position 8455: 9.328354900330425e-05
Position 10172: 9.05392457137639e-05
Position 9787: 8.833534995833667e-05
Position 11271: 8.050156343471048e-05
Position 730: 7.754422778206814e-05
Position 362: 7.710578409551635e-05
Position 10750: 6.470027718128692e-05
Position 455: 6.321388069081017e-05
Position 8173: 5.8211048530690374e-05
Position 11413: 5.6869086110918364e-05
Position 8654: 5.446055449072942e-05
Position 1381: 4.789511869787052e-05
Position 1051: 4.699004522322604e-05
Position 689: 4.638877446149115e-05
Position 386: 3.785604797680015e-05
Position 9134: 3.561617906018747e-05
Position 4420: 3.097674294889632e-05
Position 2405: 2.8783623004430117e-05
Position 429: 2.8714242885618573e-05
Position 4523: 2.755822488327691e-05
Position 9352: 2.3329249754389092e-05
Position 1979: 2.101532043578569e-05
Position 3554: 1.6838320432266255e-05
Position 1407: 1.550070639305674e-05
Position 6781: 1.401111322132563e-05
Position 7004: 1.3065424540758723e-05
Position 1325: 1.1245326024499017e-05
Position 244: 1.0404514841315258e-05
Position 1643: 7.942694043629976e-06
Position 2593: 7.803359832263447e-06
Position 1039: 7.770725559323213e-06
Position 375: 7.6277342709287986e-06
Position 530: 7.3988391858837674e-06
Position 4330: 7.2016446772281585e-06
Position 1365: 6.153781354055362e-06
Position 2518: 5.800838298642617e-06
Position 759: 5.48896364759993e-06
Position 7409: 5.070597424482183e-06
Position 2728: 5.039816881792592e-06
Position 545: 4.623929631978861e-06
Position 5007: 4.240829997174605e-06
Position 1736: 3.9782969895381536e-06
Position 4597: 3.6815041195302575e-06
Position 2775: 3.679582342756539e-06
Position 2411: 2.8035841338634697e-06
Position 1307: 2.8026235862003685e-06
Position 240: 2.5635134333268882e-06
Position 5109: 2.5237292244091087e-06
Position 547: 2.5015090791328284e-06
Position 8048: 2.344115057778047e-06
Position 262: 2.2452657199392873e-06
Position 2450: 1.8530768853221508e-06
Position 5131: 1.7430279461817951e-06
Position 1193: 1.6692803895185082e-06
Position 736: 1.6260129427824106e-06
Position 1118: 1.3875945496796248e-06
Position 3770: 1.3641319451992134e-06
Position 3070: 1.3213718606279343e-06
Position 434: 1.2161390803059995e-06
Position 3302: 1.2082107962158457e-06
Position 504: 1.0778804729372582e-06
Position 3925: 1.0165341344299271e-06
Position 457: 9.56758402298592e-07
Position 1196: 8.616266013932712e-07
Position 297: 6.736609884424835e-07
Position 1109: 6.289075554436907e-07
Position 1578: 6.09647445950936e-07
Position 389: 6.008490765159185e-07
Position 2130: 5.015702190861083e-07
Position 625: 4.6414719003396005e-07
Position 291: 2.6707255527484004e-07
Position 2821: 2.321576596357193e-07
Position 405: 2.0124548605649023e-07
Position 765: 1.954959431271592e-07
Position 513: 1.46701320045958e-07
Position 1439: 1.3967752740482634e-07
Position 1282: 1.1287749817242272e-07
Position 1314: 1.0719757489333606e-07
Position 1336: 1.0300467608533471e-07
Position 225: 9.151365592214849e-08
Position 502: 6.19106019195034e-08
Position 516: 5.673590804186178e-08
Position 399: 4.3802233925496894e-08
Position 541: 4.2569676958328e-08
Position 1190: 3.9456454677442166e-08
Position 797: 3.9404625199592135e-08
Position 771: 4.732775551600936e-09
Position 170: 7.014865960419386e-10
Position 773: 1.884297524217679e-11
Position 160: 6.571362920406758e-12
Position 118: 4.725847175957699e-12
Position 108: 3.9078651106272736e-12
Position 153: 2.9915355318506426e-12
Position 114: 1.5772194381051122e-15
