Gene = DCTN3
Position 1301: 0.0017635617066685332
Position 3760: 0.0017400003265070386
Position 4606: 0.001736992407796141
Position 2678: 0.0016984409163706131
Position 5258: 0.0016974643668391503
Position 1769: 0.001567922619654471
Position 712: 0.0015483901803687579
Position 5877: 0.0014220653954396128
Position 4368: 0.0013814271254771542
Position 2413: 0.0013452758644857683
Position 5607: 0.001313423560061316
Position 3721: 0.0013087058987357378
Position 2895: 0.00122572426872704
Position 1593: 0.0011186534153247185
Position 5440: 0.0010311978596663843
Position 5046: 0.0009800193602142522
Position 2763: 0.0009322024950608188
Position 2239: 0.0009271768826095756
Position 1193: 0.0009116378788986999
Position 3253: 0.000849379046270942
Position 3922: 0.0008134082121179136
Position 4264: 0.0008116946462502438
Position 1143: 0.0007855239572788441
Position 4407: 0.0007594435602601065
Position 1524: 0.0006975474899661904
Position 620: 0.0006763111569323204
Position 2792: 0.0006552207214621211
Position 4812: 0.0006296367838351937
Position 1998: 0.0005979602924700235
Position 1052: 0.0005513567734970656
Position 6054: 0.0005497612464563674
Position 5174: 0.0005419120377397462
Position 2760: 0.0005211175515655975
Position 2400: 0.0005022872579999158
Position 1873: 0.00047817679872919853
Position 281: 0.0004734261076194498
Position 362: 0.0004615116629533481
Position 3623: 0.00045593614130762917
Position 2425: 0.00045481839145196335
Position 572: 0.0004363243448139547
Position 810: 0.0003978952703296163
Position 1881: 0.0003822945446066972
Position 232: 0.00037005313495120507
Position 3547: 0.00036953226325754163
Position 3148: 0.00033636489347782045
Position 195: 0.00032514076097735174
Position 5337: 0.0003092532279941321
Position 578: 0.00029507899148823624
Position 488: 0.00027669427881604297
Position 2141: 0.00027639038827743484
Position 490: 0.00027372491623339854
Position 3644: 0.00024654841457584053
Position 1852: 0.00023588511144956157
Position 4295: 0.00022590375824947366
Position 1487: 0.000222189436678577
Position 3203: 0.00020978116264480496
Position 1889: 0.0001996969049001402
Position 5537: 0.0001906382134334443
Position 1627: 0.00018403713551803106
Position 520: 0.00018342030292805114
Position 5212: 0.00017798253905997754
Position 517: 0.0001746515442389093
Position 790: 0.00017302359200381458
Position 2088: 0.0001718497125854951
Position 4371: 0.00016726241171598287
Position 4761: 0.0001632101680873034
Position 1920: 0.00016013034983731732
Position 5199: 0.00015946234589378814
Position 797: 0.00014689322770745073
Position 3055: 0.00013610694398635866
Position 1746: 0.0001245873313926712
Position 248: 0.00012180525451796189
Position 2798: 0.00011626261895315615
Position 1740: 0.00010589324379293828
Position 4436: 8.94204662663831e-05
Position 5124: 8.804531367063144e-05
Position 2008: 7.976924040614204e-05
Position 2059: 7.751015617925666e-05
Position 448: 7.102718624530108e-05
Position 3075: 7.093424128254707e-05
Position 3605: 7.042112702584798e-05
Position 807: 6.713735849533837e-05
Position 3793: 6.241261162084858e-05
Position 544: 5.108537783666811e-05
Position 3156: 5.044360998575536e-05
Position 433: 4.750899143631352e-05
Position 2525: 4.662102644156999e-05
Position 148: 3.58724067425063e-05
Position 1137: 3.5445142593656775e-05
Position 2298: 3.4357230850970606e-05
Position 1527: 2.934105105320619e-05
Position 750: 2.6512650936345796e-05
Position 511: 2.582562044207029e-05
Position 306: 2.028757668110733e-05
Position 4316: 1.9750862306722198e-05
Position 1443: 1.9640192349738495e-05
Position 302: 1.7721776298652424e-05
Position 1902: 1.4841130082933824e-05
Position 391: 1.3757135739944394e-05
Position 1566: 1.172704687100486e-05
Position 553: 8.88297250941817e-06
Position 3218: 8.4315224703882e-06
Position 2576: 7.928669522681805e-06
Position 557: 7.878871428752898e-06
Position 2846: 7.5396646550183825e-06
Position 566: 7.1611276138167744e-06
Position 745: 6.716263069788329e-06
Position 340: 5.411140701169438e-06
Position 531: 4.63870933455345e-06
Position 415: 4.624729308733416e-06
Position 423: 3.532844513109987e-06
Position 587: 3.3719744981974486e-06
Position 2592: 1.76886661692407e-06
Position 437: 1.7258983622445637e-06
Position 2309: 1.6855106290904283e-06
Position 582: 1.4021110890484712e-06
Position 111: 1.2267780215981167e-06
Position 405: 1.124991438391354e-06
Position 2997: 1.0773723630304625e-06
Position 2696: 9.587664102739418e-07
Position 589: 8.438353501868522e-07
Position 5151: 7.983710266440214e-07
Position 2741: 5.817762737624593e-07
Position 145: 3.507385016704099e-07
Position 550: 3.3452976840934394e-07
Position 150: 3.2483553794181196e-07
Position 4911: 2.8130365441186276e-07
Position 1351: 2.7835848708230474e-07
Position 2899: 2.468822953103275e-07
Position 388: 2.440956159196607e-07
Position 2312: 2.4176688124310967e-07
Position 522: 2.408572982728414e-07
Position 1436: 1.7561191649450306e-07
Position 760: 1.3979424099448437e-07
Position 2044: 1.3356864986176141e-07
Position 450: 1.2659025632032068e-07
Position 975: 1.2272769459966564e-07
Position 2950: 1.2224615157233528e-07
Position 987: 1.0405857653608349e-07
Position 403: 9.422856468680353e-08
Position 132: 9.364350384903558e-08
Position 417: 7.900786721475715e-08
Position 250: 6.149186993329635e-08
Position 1803: 3.071620026728979e-08
Position 2257: 2.3390584028478926e-08
Position 376: 1.9327370519134917e-08
Position 3295: 1.7422282402723373e-08
Position 1773: 1.4726251671387912e-08
Position 154: 4.975922068952777e-09
Position 312: 4.418244128445352e-09
Position 119: 4.260117749378316e-09
Position 156: 2.962531361891181e-11
Position 116: 1.3892233264439066e-11
Position 69: 3.842228140154941e-12
Position 314: 2.3258226783145845e-14
