Gene = F3
Position 635: 1.8082792053891334e-07
Position 1533: 1.7428638837827005e-07
Position 637: 1.7023518828404952e-07
Position 500: 1.5779563371633607e-07
Position 925: 1.5109614035192765e-07
Position 1401: 1.0482718655209327e-07
Position 349: 6.788793208138965e-08
Position 627: 6.389975347045144e-08
Position 1524: 4.7432053535794533e-08
Position 619: 2.816611383569412e-08
Position 322: 2.3139528621989378e-08
Position 448: 1.223901096656718e-08
Position 268: 4.854376812994003e-09
Position 643: 4.649114295013782e-09
Position 1788: 4.173593445962791e-09
Position 367: 3.6079960529451827e-09
Position 370: 2.3844696695998966e-09
Position 834: 3.084434501947948e-10
Position 209: 4.4240111733467634e-11
Position 534: 2.9003006887806803e-11
Position 727: 5.050284469418328e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 8531: 0.9685980189827879
Position 1431: 0.7377418311531253
Position 5635: 0.64397917507949
Position 11203: 0.5996033344915348
Position 9319: 0.4316850397246965
Position 5949: 0.2549458571715647
Position 5679: 0.24187472181932773
Position 9715: 0.11675443725056789
Position 2388: 0.09585837934321606
Position 3041: 0.09567556857814968
Position 12133: 0.08558091387500028
Position 5987: 0.07873839808932923
Position 733: 0.059802105948083446
Position 5760: 0.05740937508486161
Position 9368: 0.05544489483035099
Position 1153: 0.046238877003007335
Position 9075: 0.044731927233489406
Position 11729: 0.03216480565809107
Position 6334: 0.03048081614717511
Position 5910: 0.022874537952117403
Position 9416: 0.019244341628349
Position 10603: 0.01856439461664508
Position 9253: 0.018183919730595667
Position 2876: 0.017049548291850534
Position 7373: 0.01698155439512219
Position 10138: 0.01672423619751692
Position 1015: 0.016296952871931412
Position 10867: 0.014426281279771939
Position 11608: 0.012941737304481843
Position 11342: 0.012111399186080176
Position 1649: 0.011905324476710478
Position 2628: 0.010373490666710871
Position 9712: 0.009939152113456218
Position 819: 0.009178951211051993
Position 1452: 0.008574490467714035
Position 11040: 0.008131076289841504
Position 4788: 0.008112489398261872
Position 12543: 0.00802285463090137
Position 9387: 0.0074265115020128915
Position 1200: 0.007197437042568584
Position 8799: 0.00663791209243386
Position 9589: 0.006615076304979063
Position 2450: 0.0061945382755186195
Position 1351: 0.006033315100098282
Position 10782: 0.005946578934580717
Position 6779: 0.005848255133109444
Position 2894: 0.005453057753116981
Position 4334: 0.005263043664591924
Position 775: 0.0051270759889517695
Position 6070: 0.004900243518035268
Position 11753: 0.0047986987355555085
Position 9783: 0.004796012030086582
Position 2604: 0.004671094738104394
Position 11493: 0.004553843490081567
Position 8802: 0.004524395526857872
Position 8916: 0.004255766414114701
Position 11012: 0.004225015935013896
Position 2851: 0.004031439686412965
Position 5151: 0.003940169239048211
Position 9219: 0.0035739081285559634
Position 11513: 0.003378299913109699
Position 8512: 0.0033183490086712785
Position 7429: 0.0032863857429517077
Position 10658: 0.0031873078530133235
Position 3320: 0.0031734490318940886
Position 11944: 0.0031687903382894293
Position 11629: 0.003167645056611866
Position 10917: 0.0031214858167016484
Position 1104: 0.0030059135947051894
Position 2259: 0.002953871092035861
Position 6843: 0.0029452686772321046
Position 2897: 0.0027496720034471097
Position 5968: 0.002265705146610575
Position 6949: 0.002143006732065391
Position 10039: 0.0021228559702303903
Position 9326: 0.0020487963400003433
Position 8491: 0.001993642107633103
Position 454: 0.0019448951057584934
Position 1410: 0.0016781453927092356
Position 6596: 0.0015626049032002925
Position 6634: 0.001531240657884708
Position 10785: 0.0013671832713015397
Position 7085: 0.0013122630088583792
Position 9917: 0.0012363099285893715
Position 2409: 0.0012217775020513196
Position 1255: 0.0011753923128320681
Position 12409: 0.0011673594409782224
Position 2670: 0.0011371477295735743
Position 12186: 0.0010953750218218653
Position 6059: 0.0010842545122503626
Position 8407: 0.001078377771925639
Position 12467: 0.0010381410695618953
Position 11972: 0.0010353643191550257
Position 1905: 0.0009815460258815441
Position 8072: 0.0009675034648471063
Position 2153: 0.0008929159194694127
Position 2817: 0.0008694679516521888
Position 1524: 0.0008610613461136343
Position 8350: 0.0008528694322194841
Position 10059: 0.0008406422307446322
Position 9395: 0.0008158038075328449
Position 1931: 0.0007956251616894077
Position 1487: 0.0007717379707106261
Position 6413: 0.0007602249943888719
Position 8019: 0.0007391939447118144
Position 2834: 0.0006981920325939848
Position 9398: 0.0006910174019662562
Position 1109: 0.0006621251105392068
Position 8474: 0.0006392721050213999
Position 5285: 0.0006367650872545447
Position 5685: 0.0006341305452378349
Position 407: 0.0006100624757103471
Position 5714: 0.0005939855019632741
Position 1306: 0.0005914991166879441
Position 9862: 0.0005624893706102935
Position 9266: 0.0005288407782925488
Position 8935: 0.0005249146261046957
Position 785: 0.0004958775364581701
Position 2430: 0.0004944754444429527
Position 1228: 0.0004794138275920238
Position 9205: 0.0004693589304397274
Position 5101: 0.0004353443737252126
Position 9130: 0.0003993150111696728
Position 6089: 0.0003876814097611076
Position 1621: 0.0003851149354408384
Position 498: 0.0003683747833231342
Position 2487: 0.00036725654600926
Position 6306: 0.0003502907098618691
Position 613: 0.0003180674866769918
Position 10089: 0.0003047650854212856
Position 9230: 0.00028781138243774826
Position 1163: 0.0002855180516327333
Position 6434: 0.00028375465218163665
Position 2163: 0.0002786862701872912
Position 1974: 0.00027660310139566914
Position 554: 0.0002664299510837837
Position 9678: 0.00023036525736123582
Position 3374: 0.00022600886464867564
Position 696: 0.0002248961462874817
Position 1246: 0.0002188811204043357
Position 648: 0.00021674518447101926
Position 5642: 0.00020725591698582125
Position 543: 0.0001837151810444908
Position 2720: 0.0001802911031939941
Position 10905: 0.00017963767967710872
Position 1856: 0.00017552854498927958
Position 578: 0.00017492237108274558
Position 2490: 0.0001729688867480052
Position 9790: 0.00017127786207762576
Position 2502: 0.00016124429582767483
Position 3001: 0.00016025661782011257
Position 953: 0.0001581006706797551
Position 1977: 0.00015804279942729127
Position 1395: 0.00014807660120144152
Position 869: 0.00014040768337356932
Position 10099: 0.00013313636717469696
Position 2871: 0.00011962144707414238
Position 9871: 0.00011813740554924335
Position 5996: 0.00011478034767508799
Position 8870: 0.00010783245288424187
Position 902: 0.00010622552812799912
Position 11280: 0.00010561005784901701
Position 9663: 8.821755720859265e-05
Position 917: 7.77584702382982e-05
Position 837: 7.124272943553004e-05
Position 500: 6.946089917343486e-05
Position 2023: 6.832462605213179e-05
Position 866: 6.423333094171811e-05
Position 9008: 6.064667755605219e-05
Position 947: 5.561378514942099e-05
Position 743: 5.243723951074617e-05
Position 969: 3.9392303633500475e-05
Position 8807: 3.8316901375203403e-05
Position 7667: 3.1960459400147215e-05
Position 9088: 3.0113761085801195e-05
Position 745: 2.5621799839370047e-05
Position 335: 2.4664530048664563e-05
Position 9237: 2.1983975030604157e-05
Position 2076: 2.1154397969982955e-05
Position 588: 1.8455044763592507e-05
Position 1330: 1.781354433493763e-05
Position 2081: 1.6286157385108987e-05
Position 1705: 1.5453305404435356e-05
Position 427: 1.5069972541635231e-05
Position 1261: 1.2314764881245946e-05
Position 474: 1.1124107177340532e-05
Position 1608: 1.1076485240069412e-05
Position 1274: 1.0540218766163148e-05
Position 1359: 1.0380983076498879e-05
Position 839: 9.85768757568767e-06
Position 757: 7.765784779155775e-06
Position 958: 7.62338620518332e-06
Position 2398: 6.814483034731113e-06
Position 1334: 6.1548846657174326e-06
Position 6812: 6.005202332838275e-06
Position 2415: 5.850083258085895e-06
Position 1543: 4.9914989804766895e-06
Position 6450: 3.7555120377725455e-06
Position 1827: 2.66062849325954e-06
Position 650: 2.5995820269425337e-06
Position 782: 2.5789109085417557e-06
Position 3208: 2.531323670857153e-06
Position 6757: 2.504953356916625e-06
Position 9746: 2.4307997170852024e-06
Position 880: 1.6831747731356268e-06
Position 2194: 1.468729540543463e-06
Position 4168: 1.386562758222242e-06
Position 448: 1.2974850641761578e-06
Position 247: 8.144525220541697e-07
Position 3090: 6.423947150860521e-07
Position 698: 6.367922135253268e-07
Position 2235: 5.648583245613801e-07
Position 592: 5.629443144117419e-07
Position 1722: 5.570699869629043e-07
Position 308: 5.276705481141087e-07
Position 976: 5.010538082576723e-07
Position 520: 5.005947028337049e-07
Position 3068: 2.1401676710702458e-07
Position 2979: 2.0653332559452907e-07
Position 5874: 1.3543169621620614e-07
Position 1499: 3.613265520182626e-08
Position 263: 1.29289024066205e-08
Position 2038: 1.171528126261926e-08
Position 458: 9.246591726994314e-09
Position 311: 4.828661330856496e-09
Position 1661: 2.985659806141278e-09
Position 322: 2.231072435908693e-09
Position 462: 2.0172260053046266e-09
Position 1737: 8.440074916706432e-10
Position 1658: 7.170296268758119e-10
Position 277: 3.2750789288418663e-10
Position 990: 3.053763249217334e-10
Position 315: 2.373946738874171e-10
Position 287: 5.192029649386092e-11
Position 268: 2.535073591018587e-12
