Gene = CAPZB
Position 1515: 0.0005058515015633119
Position 6830: 0.0004941253958145676
Position 1018: 0.0004808406757072605
Position 2636: 0.00030674416966130407
Position 1027: 0.00027729671706579976
Position 8053: 0.00015209050110134904
Position 1774: 0.00011850472618404717
Position 961: 0.00010393430811305103
Position 1252: 0.00010227217443839499
Position 818: 8.056250945370602e-05
Position 383: 7.890910627018086e-05
Position 792: 6.83218277313574e-05
Position 891: 6.64522021747933e-05
Position 201: 6.377157048675104e-05
Position 231: 5.754296162803639e-05
Position 181: 5.3139292692851104e-05
Position 749: 4.989222070309515e-05
Position 806: 4.531497069227397e-05
Position 2078: 3.4957248490461115e-05
Position 2125: 3.2786576632187346e-05
Position 1238: 3.063171933067104e-05
Position 347: 2.9232214947694047e-05
Position 1056: 2.282110147942758e-05
Position 2192: 2.1879303141912646e-05
Position 2279: 1.4296201939446183e-05
Position 1325: 1.2472486044713048e-05
Position 1692: 1.1422343651806261e-05
Position 775: 9.280070005897945e-06
Position 1598: 8.800934701655761e-06
Position 2337: 6.680621637913643e-06
Position 1637: 6.158147839566979e-06
Position 1987: 4.711437298159487e-06
Position 2174: 4.5074301594752465e-06
Position 158: 3.6516713313301938e-06
Position 1601: 3.1082249010885037e-06
Position 735: 3.1057639181900333e-06
Position 93: 2.434656264446905e-06
Position 225: 2.16642003444884e-06
Position 172: 1.777045649907866e-06
Position 1611: 1.1185012480397068e-06
Position 404: 1.062093149733783e-06
Position 1555: 1.0303975478460163e-06
Position 619: 9.074372002059816e-07
Position 1793: 1.5293911017994396e-07
Position 349: 6.494179355689639e-08
Position 277: 2.9432583625223863e-08
Position 295: 6.441814669952099e-09
Position 430: 1.5727279472305331e-09
Position 456: 6.326218635999796e-11
Position 499: 5.711701737196934e-12
Position 662: 3.975466792498963e-12
Position 453: 7.21096608977662e-14
Position 588: 6.178779839294669e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 16304: 0.8081313301654209
Position 14235: 0.7167753426393799
Position 6274: 0.5688009242774559
Position 4126: 0.4300649592531151
Position 1438: 0.3163923130909827
Position 9346: 0.29573004187871343
Position 6630: 0.2443302850802956
Position 10582: 0.2123067473164698
Position 16868: 0.20220837164386257
Position 22464: 0.16178938293679587
Position 10491: 0.15261944294639956
Position 20771: 0.12887681959900613
Position 15888: 0.12684923698144907
Position 25417: 0.12162867620999528
Position 2411: 0.11666454351995907
Position 4129: 0.08782811536570274
Position 8438: 0.07446544536369185
Position 5431: 0.07369535223020914
Position 6587: 0.06374194988531062
Position 15012: 0.055486235761778364
Position 14980: 0.04809136864409883
Position 2054: 0.04726089249151834
Position 5399: 0.04482176325547817
Position 1111: 0.04309847898837218
Position 1488: 0.03129642120431531
Position 1242: 0.031249635806653867
Position 5767: 0.0276799676287322
Position 920: 0.027679958184742903
Position 1167: 0.025027138654304094
Position 907: 0.022447272271338987
Position 9320: 0.02189485466558007
Position 4069: 0.016108414134294136
Position 13407: 0.01575793091529678
Position 6983: 0.014921715398438845
Position 18750: 0.01405546056624453
Position 22611: 0.013994405931056325
Position 2882: 0.013357602483032874
Position 196: 0.013350505545942314
Position 18164: 0.012258225084417982
Position 16928: 0.011876479667715115
Position 9526: 0.01135840915236714
Position 21297: 0.010759484896785673
Position 2022: 0.010143523164866603
Position 21649: 0.009934039031936463
Position 18898: 0.00836480008394437
Position 19235: 0.008231321351722054
Position 7021: 0.007512656984196355
Position 1443: 0.007217607216197818
Position 20608: 0.006263472896474409
Position 5851: 0.006222173900236064
Position 19125: 0.006124303443775149
Position 2925: 0.005085261937385865
Position 4221: 0.004897877923918258
Position 19843: 0.004535693364185944
Position 2885: 0.004460190847605924
Position 1567: 0.004401757876766781
Position 843: 0.004244275427216775
Position 444: 0.0035126136891671374
Position 1180: 0.0031694463591769957
Position 7826: 0.002847151141483182
Position 1402: 0.0028109158015825015
Position 1766: 0.002574159688549663
Position 4250: 0.002510470643068043
Position 1674: 0.0024632828714360646
Position 6270: 0.0021677986703072926
Position 6294: 0.0021547762291486924
Position 2292: 0.002046405130121434
Position 2840: 0.001923097606804931
Position 2708: 0.0018871460768790447
Position 3293: 0.0018167928468794112
Position 2430: 0.001735913243714028
Position 5961: 0.0016976678080320236
Position 1392: 0.0016819614563806074
Position 1211: 0.0015247089422079263
Position 3182: 0.0013415477477633504
Position 1692: 0.001226362435243239
Position 3962: 0.001199306079906519
Position 3806: 0.0011921874438526757
Position 17021: 0.0011715179138214763
Position 970: 0.0011661212094160832
Position 2944: 0.0011649503957921281
Position 4598: 0.0011647260403849459
Position 4162: 0.0011493287473082984
Position 14637: 0.0011462133053305728
Position 1345: 0.0011448925260139694
Position 6591: 0.0011279120604023064
Position 409: 0.0010852360722039603
Position 12155: 0.001052908377536983
Position 7367: 0.001023793914647048
Position 1495: 0.000985619401830847
Position 13463: 0.0008947933986447448
Position 3314: 0.0008687520049945109
Position 7938: 0.0008659584116107473
Position 1771: 0.0008309364394294557
Position 16098: 0.0007940952333882304
Position 1208: 0.0007737179479470978
Position 1740: 0.0007616319314006657
Position 724: 0.0006194220659369273
Position 3043: 0.0006186115900790283
Position 2711: 0.0006064985373668814
Position 2975: 0.0005983171582225494
Position 1044: 0.0005931980394645133
Position 5696: 0.0005645365784276977
Position 11615: 0.0005290169206711764
Position 477: 0.000497820339008862
Position 4101: 0.000488407452885994
Position 1406: 0.0004546863293868245
Position 1823: 0.0004415833826959991
Position 11640: 0.00035423362475963977
Position 3067: 0.0003002802407093801
Position 1287: 0.0002985383541520641
Position 3050: 0.00027598439510229166
Position 13614: 0.00027409993911570694
Position 1348: 0.00027128399496202676
Position 2617: 0.00023091103012211968
Position 7310: 0.00022966635983261827
Position 2006: 0.00022517086774452824
Position 973: 0.00021857976901247772
Position 1049: 0.00020145417251683
Position 319: 0.00017615773984488403
Position 1456: 0.00016634581622321183
Position 3290: 0.00015862678856537325
Position 531: 0.0001585795068199867
Position 1143: 0.0001544054885186088
Position 252: 0.00013914554645763419
Position 3001: 0.00012762641762554375
Position 1724: 0.00011577465221543255
Position 874: 0.0001031131626926762
Position 597: 8.880577807493581e-05
Position 1004: 7.688423087151409e-05
Position 199: 5.663864618352298e-05
Position 9612: 5.407778016159546e-05
Position 4844: 5.07270657357349e-05
Position 1117: 4.9184033286287384e-05
Position 356: 4.890545396310099e-05
Position 773: 4.010004621323615e-05
Position 1860: 3.910858619877574e-05
Position 302: 3.778058518006802e-05
Position 7503: 3.6992405941252856e-05
Position 804: 3.462950239056145e-05
Position 933: 3.187735403894994e-05
Position 8380: 2.7084086564160706e-05
Position 1217: 2.660025296512977e-05
Position 5244: 2.5577801806042587e-05
Position 6685: 2.2661372937425565e-05
Position 1250: 2.1495203450377036e-05
Position 6124: 2.123975524410724e-05
Position 1034: 1.9667686738239747e-05
Position 559: 1.7642280261676156e-05
Position 1470: 1.6002914407346968e-05
Position 1274: 1.52354699176556e-05
Position 5017: 1.3234161650747545e-05
Position 324: 1.153050921879245e-05
Position 1948: 1.034272313036052e-05
Position 1077: 1.0039000380779204e-05
Position 2107: 8.08778578322844e-06
Position 924: 7.583918850074324e-06
Position 1538: 7.403575994771714e-06
Position 1449: 7.189687756731303e-06
Position 4723: 6.908231823348279e-06
Position 2095: 6.545235712097502e-06
Position 231: 6.202169943160282e-06
Position 977: 2.9170755968244006e-06
Position 2530: 2.4865793378506226e-06
Position 1295: 2.3379348603855054e-06
Position 3479: 2.2836040633328594e-06
Position 567: 1.934244801198846e-06
Position 1793: 1.9236047029939224e-06
Position 360: 1.80859942282347e-06
Position 271: 1.782653170440285e-06
Position 762: 1.7378767466919796e-06
Position 3423: 1.6705654114554466e-06
Position 2385: 1.3528146188960595e-06
Position 415: 1.0908116696941508e-06
Position 940: 1.025479698836792e-06
Position 739: 9.089151827813116e-07
Position 449: 9.000469867788634e-07
Position 1572: 8.411653114608064e-07
Position 1083: 7.112890833519982e-07
Position 858: 6.824385156211482e-07
Position 1088: 5.17337870932363e-07
Position 3028: 4.359500877669888e-07
Position 482: 3.274564719011697e-07
Position 936: 8.673378117725015e-08
Position 949: 8.212170685025391e-08
Position 944: 7.823407446855479e-08
Position 547: 5.341257657698755e-08
Position 863: 4.205402436160079e-08
Position 277: 1.110920130490689e-09
Position 329: 7.943045885175789e-10
Position 150: 9.505235226828988e-12
