Gene = MYD88
Position 1090: 0.004424456675619389
Position 1093: 0.0036877295559252345
Position 3377: 0.003576905188102173
Position 1597: 0.0035321893482800114
Position 3330: 0.0033201472479145065
Position 2223: 0.0032629806320617753
Position 2171: 0.0031660173419192764
Position 3119: 0.003135354509724348
Position 459: 0.003041815077711159
Position 3309: 0.0026998482966243678
Position 2213: 0.0026805198239866564
Position 4057: 0.002529911843018027
Position 675: 0.0024146575231915788
Position 3297: 0.0024056784093336803
Position 3753: 0.0023151958258054326
Position 1387: 0.0022473659870790226
Position 2250: 0.002231370508073507
Position 2892: 0.0022184249078771225
Position 4181: 0.0021234917997216083
Position 1131: 0.001930252655169907
Position 1236: 0.0016683188133753228
Position 2591: 0.001459285741625016
Position 1060: 0.0013947404468019483
Position 1659: 0.0012375568182583592
Position 1965: 0.0012168629157276695
Position 2942: 0.0011725163679681477
Position 3893: 0.0011525712446017393
Position 4216: 0.0010941801762113395
Position 634: 0.0010731778520896476
Position 2150: 0.0009392382031429526
Position 4022: 0.0008456147621199032
Position 4447: 0.000815958909100435
Position 2618: 0.0008027690379314389
Position 1029: 0.0007368801140580566
Position 4196: 0.0007089463643956656
Position 963: 0.0007018802970976813
Position 1735: 0.000640144080817997
Position 1211: 0.0006299483107622336
Position 4297: 0.0005901798281222149
Position 1420: 0.0005877836563121007
Position 3217: 0.0005784646837230007
Position 161: 0.0005708770336943276
Position 1176: 0.000555082360912237
Position 2186: 0.0005485250709246234
Position 732: 0.00047434813755463324
Position 1594: 0.0004580628215804293
Position 729: 0.00044373854397555156
Position 507: 0.00041193800033925265
Position 2954: 0.0004109436713697752
Position 4240: 0.00040673264425717363
Position 3782: 0.00040313839266597416
Position 2197: 0.0003846790945215552
Position 1974: 0.00037690013121422156
Position 126: 0.0003757268127256513
Position 2072: 0.0003441985529015728
Position 4351: 0.0003405147661225583
Position 1414: 0.00033733299929532376
Position 1390: 0.00033689234814563655
Position 1262: 0.00030700536634055387
Position 1864: 0.00028115253533967624
Position 4037: 0.0002786773530240981
Position 4107: 0.00025451517874908555
Position 4141: 0.00025394043882384187
Position 3839: 0.0002348333650641602
Position 986: 0.0002333900108592325
Position 4272: 0.0002328802107427964
Position 2957: 0.00021946934702270722
Position 1639: 0.00021577533268445987
Position 4062: 0.00019939824685736473
Position 132: 0.000193764248559023
Position 2370: 0.00018280573152589143
Position 2685: 0.00014045754727116732
Position 3735: 0.00012712291598663652
Position 1998: 0.00012376921408014042
Position 3665: 0.00011916275830000998
Position 3197: 0.00011589673961050938
Position 1096: 0.0001154258538353167
Position 3625: 0.000112724223540757
Position 990: 0.00010394707753043467
Position 893: 9.380702707763662e-05
Position 3192: 8.855825459046685e-05
Position 2664: 8.672729454424124e-05
Position 495: 8.409950856982217e-05
Position 1423: 8.370327077414647e-05
Position 2259: 8.320222573013422e-05
Position 851: 7.145716609634614e-05
Position 4343: 7.045382924536336e-05
Position 2810: 6.456613319202652e-05
Position 1877: 6.44398550072906e-05
Position 2483: 6.253656030475469e-05
Position 381: 6.161004341265696e-05
Position 1697: 6.143386119807751e-05
Position 1667: 5.58279227954717e-05
Position 3524: 5.4913390729896864e-05
Position 1460: 5.376472954483368e-05
Position 1977: 4.9946293704735655e-05
Position 919: 4.3507511592422385e-05
Position 378: 4.2309018753567524e-05
Position 1551: 3.902386401866644e-05
Position 2992: 3.530320357738739e-05
Position 2556: 3.46747599074475e-05
Position 4511: 3.1492513071680434e-05
Position 3239: 2.792064999017456e-05
Position 167: 2.7055664796899473e-05
Position 3133: 2.7019960325893507e-05
Position 3237: 2.386399271307002e-05
Position 165: 2.3629833072677984e-05
Position 2472: 2.3478374419987722e-05
Position 1484: 2.1962560066753365e-05
Position 1621: 2.1461511624621863e-05
Position 1447: 2.0709508796642433e-05
Position 307: 2.0686589021219845e-05
Position 1481: 1.9666820656704794e-05
Position 534: 1.9573012422684013e-05
Position 681: 1.889515725778482e-05
Position 211: 1.8052137505688838e-05
Position 1776: 1.5938990956760174e-05
Position 424: 1.590256687288939e-05
Position 2546: 1.5323107488855756e-05
Position 2359: 1.247663041402686e-05
Position 594: 1.1928230338789078e-05
Position 976: 8.995184168208656e-06
Position 180: 8.638930120024047e-06
Position 2342: 8.071549430879665e-06
Position 1674: 7.504667058277436e-06
Position 677: 5.973903803195923e-06
Position 848: 5.3365566680497105e-06
Position 545: 4.889421043473479e-06
Position 2667: 4.873964383303207e-06
Position 204: 4.4156435450058085e-06
Position 402: 4.4058986448511955e-06
Position 744: 4.331773381913888e-06
Position 754: 4.071170056919537e-06
Position 1353: 2.661023131156909e-06
Position 1337: 2.5921232915439646e-06
Position 1923: 2.5245460934046013e-06
Position 1833: 2.4754862627310193e-06
Position 235: 2.4548049871606053e-06
Position 2790: 2.4343251224851364e-06
Position 2016: 2.2244158041396588e-06
Position 1737: 1.8541627185215803e-06
Position 1609: 1.6547857839065154e-06
Position 417: 1.332115968089503e-06
Position 2500: 1.184243493936741e-06
Position 2414: 9.723108447286903e-07
Position 2691: 8.197057506464191e-07
Position 2395: 7.948772877780103e-07
Position 880: 6.476212223918551e-07
Position 1283: 6.115807651128838e-07
Position 171: 5.745960065071217e-07
Position 1238: 5.353253057141038e-07
Position 591: 3.4467772073115876e-07
Position 2323: 3.1402033434765323e-07
Position 2631: 3.1016019218601254e-07
Position 903: 2.1346662079929077e-07
Position 760: 2.0947359926666647e-07
Position 2714: 1.8139808976443596e-07
Position 2132: 1.735394143769036e-07
Position 3500: 1.313569564794464e-07
Position 1141: 1.1028819541766736e-07
Position 794: 3.4911092733567944e-08
Position 740: 3.027885978118617e-08
Position 775: 2.9003979105278267e-08
Position 393: 1.6993889890537543e-08
Position 798: 1.4561221776906554e-09
Position 853: 8.430325679924187e-10
Position 555: 7.128585537195664e-10
Position 859: 3.007323753707013e-10
Position 780: 1.727834078895861e-10
Position 772: 1.0303330398000193e-11
