Gene = NELFB
Position 298: 5.5839662830102694e-06
Position 911: 5.53279852720049e-06
Position 1425: 5.527217854509084e-06
Position 1358: 5.4657021890224585e-06
Position 12465: 5.0241341678282685e-06
Position 580: 3.3243935164887135e-06
Position 1318: 3.0442419240264952e-06
Position 421: 1.8887649340514667e-06
Position 12573: 1.8638076472684787e-06
Position 796: 1.7983729076919894e-06
Position 336: 1.6817036744450749e-06
Position 364: 1.1244353822035242e-06
Position 532: 8.343124353862608e-07
Position 12568: 8.222326495133638e-07
Position 10737: 6.579944442033045e-07
Position 1089: 5.573843200421399e-07
Position 12044: 1.8970764235329995e-07
Position 17363: 1.2506415164858113e-07
Position 11964: 1.0711252160680519e-07
Position 17210: 9.573818427721214e-08
Position 17394: 8.99177796149188e-08
Position 894: 7.884752731569111e-08
Position 522: 7.268397848606917e-08
Position 9866: 2.670939022265802e-08
Position 1012: 6.706407682975973e-09
Position 612: 3.5435743324384367e-09
Position 230: 3.0064670216107715e-09
Position 888: 2.554287402239143e-09
Position 886: 1.9887028868336835e-09
Position 632: 6.820612424482614e-10
Position 12287: 7.419901454353145e-12
Position 677: 3.085665138950033e-12
Position 573: 3.2585385288588025e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 16773: 0.995234429617334
Position 8937: 0.9937773300965337
Position 11023: 0.9814695284656785
Position 11932: 0.9739746415926528
Position 11636: 0.9691326869133398
Position 17474: 0.9384954879164684
Position 7729: 0.9373779786746523
Position 16576: 0.8822008945648655
Position 599: 0.7005579082612933
Position 10569: 0.5905983121132978
Position 17199: 0.5531288611691364
Position 1021: 0.4281023415810654
Position 11412: 0.24687392980846085
Position 632: 0.22115527815467545
Position 962: 0.1981957526175794
Position 15795: 0.18827789710708384
Position 17115: 0.1795196348671438
Position 1516: 0.15962332638395377
Position 16144: 0.15866529541454166
Position 17179: 0.14282362445543997
Position 956: 0.13952662391155043
Position 2841: 0.13273873493771415
Position 11232: 0.1207604236336622
Position 8028: 0.10906359019892514
Position 11438: 0.10721389516347297
Position 1465: 0.09389578708785898
Position 16557: 0.08351972176418021
Position 870: 0.0793218841937609
Position 6769: 0.07747905425694532
Position 10741: 0.07538124285453233
Position 6729: 0.0657159988187064
Position 8445: 0.06121552777338479
Position 1184: 0.04320753582308693
Position 9183: 0.04293411848188853
Position 10522: 0.04179792964956013
Position 8426: 0.03628628256526208
Position 8344: 0.030177962996830135
Position 541: 0.02854161717867176
Position 15996: 0.026136160279958406
Position 1085: 0.025376009937872313
Position 11942: 0.02333083902243442
Position 603: 0.023017957422043767
Position 3591: 0.02087732267381339
Position 16044: 0.019459475848466273
Position 8532: 0.019438217312990464
Position 435: 0.01910403338091442
Position 636: 0.016541867039514196
Position 14649: 0.015881831656219494
Position 6643: 0.015373992751872194
Position 15818: 0.0152788232752165
Position 1495: 0.015045887818055088
Position 7792: 0.01504170209697768
Position 17507: 0.014234154046623197
Position 10553: 0.0141557029311543
Position 11280: 0.013587670671595851
Position 3648: 0.012311969422949133
Position 10535: 0.011634819411186464
Position 220: 0.011339555216457665
Position 16025: 0.01048304867366856
Position 4127: 0.010441326480858985
Position 8692: 0.010331896227010452
Position 2861: 0.010128275961728517
Position 1651: 0.010028139532521761
Position 416: 0.010010256570958607
Position 2837: 0.009363543214786201
Position 3778: 0.009191333036374856
Position 6665: 0.008659257329420612
Position 7378: 0.008336463663771465
Position 13391: 0.008232317309443106
Position 18150: 0.007976671382408146
Position 17253: 0.007942624115715557
Position 17153: 0.007606496181681931
Position 17964: 0.007510030003303353
Position 6772: 0.007457575615210725
Position 18153: 0.007356676515676588
Position 17060: 0.007302141153327886
Position 7714: 0.006963421106222558
Position 8111: 0.006221018860527033
Position 13966: 0.005786142370356197
Position 3567: 0.005676502608305708
Position 941: 0.005175580465000444
Position 9179: 0.0050486816868726865
Position 1207: 0.005011201354606263
Position 5166: 0.004939973340771036
Position 17203: 0.004881823098899526
Position 16652: 0.004705345238304732
Position 927: 0.004439659622105072
Position 17891: 0.00437788088310275
Position 8185: 0.004259283477807358
Position 13665: 0.004196170355188469
Position 8387: 0.0038682351551513477
Position 1648: 0.003508777799525092
Position 12206: 0.003432190654514645
Position 16098: 0.0033735926223194337
Position 3970: 0.003359642246839698
Position 8558: 0.003257602135639943
Position 10868: 0.003141241088422403
Position 14282: 0.0027304265794111707
Position 14418: 0.0026535217744505387
Position 389: 0.002640290988562323
Position 1012: 0.00260722940567116
Position 966: 0.002438030757400176
Position 10106: 0.0023986705844146416
Position 5141: 0.0023150088817625865
Position 7622: 0.0022283639230393625
Position 17708: 0.0022192562316346452
Position 10474: 0.002219205552115414
Position 13686: 0.0021110362578807703
Position 16778: 0.0021046275297508126
Position 12567: 0.001991710098185973
Position 3166: 0.0019912777820281498
Position 11246: 0.001968647566547259
Position 8486: 0.001890278076316675
Position 7955: 0.0018847631888748505
Position 6430: 0.0018006253537549608
Position 11028: 0.0016966568030120596
Position 17622: 0.0016730515568303564
Position 9756: 0.0015885944744787857
Position 11948: 0.001465362522343441
Position 12687: 0.0014431872545518805
Position 1499: 0.0014367289083108484
Position 1070: 0.0013876488918087213
Position 1238: 0.0013611865940153676
Position 10755: 0.0013159324334982223
Position 4220: 0.0012738719483257677
Position 17039: 0.001263432482293382
Position 10695: 0.0012508244861242465
Position 12625: 0.0012167744013817964
Position 4169: 0.0012133889368074254
Position 17852: 0.0011951890706229805
Position 14310: 0.0011877932255906034
Position 498: 0.001099831963761393
Position 8830: 0.0010969677217780376
Position 17914: 0.0010572167677172838
Position 13250: 0.0009621834026188695
Position 13397: 0.0009162827054214946
Position 7738: 0.0009101421276243941
Position 10486: 0.0008930412257164431
Position 18112: 0.0008862368874870134
Position 17476: 0.0008623233179460424
Position 14503: 0.0008488241989675597
Position 11639: 0.000846198516993273
Position 13395: 0.0008199672442781393
Position 12230: 0.0008187441519160856
Position 9136: 0.0008132086409194246
Position 9253: 0.000779468259672767
Position 1582: 0.0007667657072492733
Position 7013: 0.0007500439911021516
Position 1468: 0.0007214263285378446
Position 5190: 0.0007100093611009292
Position 12368: 0.0007082351579484155
Position 13897: 0.0007002987744089834
Position 8606: 0.0006583375442025406
Position 12280: 0.0006323461158428702
Position 10933: 0.0006243740725444557
Position 6609: 0.0006236853439384737
Position 1688: 0.0006136828193065493
Position 15838: 0.000592719107015509
Position 8901: 0.0005783894213189943
Position 1555: 0.000566173991180536
Position 677: 0.000555299722303288
Position 12371: 0.0005437582423654312
Position 17814: 0.00053719432628883
Position 17374: 0.0005275769924998423
Position 686: 0.0005186545124104833
Position 18010: 0.000515103509449647
Position 9841: 0.0005115648390522867
Position 16375: 0.0004684454493838306
Position 15035: 0.0004604495269407151
Position 7693: 0.0004445134448375796
Position 11071: 0.00044017283271338583
Position 17019: 0.000439734047067821
Position 17206: 0.00043892735938271915
Position 8032: 0.0004383298234339034
Position 14176: 0.0004099979129739362
Position 16318: 0.00040133214325676833
Position 1031: 0.00039847793704148477
Position 17632: 0.0003928360365237444
Position 13308: 0.00038536244416233873
Position 1716: 0.00036948155782858
Position 9085: 0.0003596694301925651
Position 9133: 0.0003587591854476612
Position 1588: 0.00035763973784921313
Position 17157: 0.00035756307844560914
Position 9898: 0.0003305173494215818
Position 16998: 0.00032962256874859895
Position 10344: 0.00030079774420110244
Position 2897: 0.0002950277901713418
Position 13214: 0.00029471319085176744
Position 872: 0.00029299228481425866
Position 1052: 0.0002880002203300659
Position 12512: 0.00028398674792603574
Position 13747: 0.0002820833749465178
Position 446: 0.0002809089998630387
Position 9895: 0.0002752171332857805
Position 9660: 0.0002740500604057996
Position 1190: 0.0002729635085211633
Position 13425: 0.0002666706065198262
Position 1121: 0.00025427035253115603
Position 16865: 0.0002534087670796472
Position 14344: 0.0002522843860072414
Position 11945: 0.0002497471754956592
Position 10768: 0.00024539883945485304
Position 17781: 0.00023736807316095153
Position 3867: 0.0002315769105484971
Position 1630: 0.00022920864013934656
Position 1594: 0.00022845448127579323
Position 15721: 0.00022152128691175347
Position 17160: 0.00022131121443158688
Position 1028: 0.00021260069252073657
Position 16735: 0.00020814700844856764
Position 10979: 0.0002053841722056843
Position 605: 0.00020529686264594068
Position 10906: 0.00020062170116986463
Position 13970: 0.0001887341882188756
Position 17519: 0.00018243158586000958
Position 13255: 0.00017982291148614486
Position 1418: 0.0001796111693429223
Position 10267: 0.00017270676818177024
Position 10431: 0.00016658400202879472
Position 17677: 0.00016530662697542185
Position 9395: 0.00016201158117354792
Position 12150: 0.0001563735398780619
Position 7619: 0.00014184354354767053
Position 13851: 0.00013866287609493917
Position 16957: 0.00013807804132855774
Position 17075: 0.0001299854311875871
Position 11714: 0.00012492067568011344
Position 10832: 0.00012386972452025824
Position 11656: 0.00012165953674364265
Position 14043: 0.00011132753708879896
Position 829: 0.00010691191374908723
Position 579: 0.0001054623722014308
Position 2546: 0.00010326946008362116
Position 379: 0.00010247927305331027
Position 10102: 0.00010121170947485002
Position 2215: 9.610349604100364e-05
Position 2520: 8.945097845203584e-05
Position 9772: 8.928367981299881e-05
Position 1109: 8.427644842159793e-05
Position 11643: 8.09464109513598e-05
Position 14616: 7.788804170517027e-05
Position 14307: 7.572413718313877e-05
Position 17093: 7.397642714439573e-05
Position 11580: 7.00997316997431e-05
Position 10642: 6.43227528383512e-05
Position 11444: 6.135756053898996e-05
Position 1054: 5.8637013461367805e-05
Position 1683: 5.2563053182870825e-05
Position 1474: 5.1607264445017176e-05
Position 1537: 5.0896083412214346e-05
Position 11645: 4.802369174968174e-05
Position 13979: 3.806645509978905e-05
Position 442: 3.591083904229425e-05
Position 10986: 3.525597000775018e-05
Position 16876: 3.452447677288109e-05
Position 1482: 3.330869701826427e-05
Position 9198: 3.3166223403935366e-05
Position 18124: 3.1278643755397304e-05
Position 11284: 3.097408932561216e-05
Position 12674: 3.086028506401088e-05
Position 15756: 3.0776055186048275e-05
Position 1729: 2.9463771994877142e-05
Position 10126: 2.6730587125479758e-05
Position 14577: 2.2534137973080726e-05
Position 10956: 2.231182755894012e-05
Position 2379: 2.0982200609098774e-05
Position 16915: 2.002726859513806e-05
Position 17303: 1.9413371493082964e-05
Position 14049: 1.934395997054729e-05
Position 1413: 1.8103014788855124e-05
Position 2526: 1.80505951226198e-05
Position 1280: 1.7830458078215673e-05
Position 18165: 1.7084214433318752e-05
Position 17275: 1.697343615656631e-05
Position 2042: 1.6535576074406253e-05
Position 253: 1.5862771722145038e-05
Position 14444: 1.5565582134593918e-05
Position 1354: 1.5169642605894825e-05
Position 1558: 1.4652139748660006e-05
Position 17284: 1.452958167334357e-05
Position 9203: 1.3995108250605248e-05
Position 12525: 1.3418027574643302e-05
Position 2240: 1.338490636855748e-05
Position 2430: 1.327969231633912e-05
Position 9477: 1.3018736757759032e-05
Position 2708: 1.2984118356335493e-05
Position 17355: 1.2779594209639613e-05
Position 2290: 1.2069286212802444e-05
Position 14609: 1.1463932398983887e-05
Position 17337: 1.1225051772746909e-05
Position 1954: 1.0732908695720586e-05
Position 13290: 1.0483984047030028e-05
Position 1612: 9.500059336709473e-06
Position 1525: 9.01250713270672e-06
Position 13208: 8.822685601193645e-06
Position 11595: 8.377364139602194e-06
Position 16879: 8.009968353865705e-06
Position 17269: 7.85212918902343e-06
Position 11963: 7.4250949496072985e-06
Position 2376: 7.190412689516065e-06
Position 4926: 6.971469262410874e-06
Position 1568: 6.825649143801065e-06
Position 4787: 6.407838646821983e-06
Position 17975: 6.006992571166432e-06
Position 2405: 5.803264826904516e-06
Position 8775: 5.216834233964439e-06
Position 1389: 5.214780680497528e-06
Position 3466: 5.104298765708617e-06
Position 701: 5.012513698764644e-06
Position 17979: 4.982540637547565e-06
Position 3329: 4.91768677157496e-06
Position 16970: 4.874601778058667e-06
Position 1125: 4.814571636160775e-06
Position 14352: 4.593944764898204e-06
Position 17010: 4.433415327217709e-06
Position 12697: 4.412744950691397e-06
Position 3162: 3.828814560318296e-06
Position 1734: 3.7677741563168145e-06
Position 4131: 2.9807903175697777e-06
Position 8833: 2.865613878256266e-06
Position 13165: 2.7888371705469197e-06
Position 752: 2.5134190376915917e-06
Position 970: 2.4298677290791997e-06
Position 713: 2.3710791781596845e-06
Position 244: 2.1887977988301223e-06
Position 4767: 2.0815955025048224e-06
Position 1049: 1.9899347356913548e-06
Position 10273: 1.942278168123676e-06
Position 10358: 1.907026072917622e-06
Position 13726: 1.8735285107548497e-06
Position 813: 1.232565275190637e-06
Position 3383: 1.1947923676442381e-06
Position 11996: 1.1482943437790096e-06
Position 13729: 8.227017553854347e-07
Position 12348: 7.832136394917826e-07
Position 1216: 7.162272440703868e-07
Position 1038: 6.731760123635062e-07
Position 177: 6.670137262118649e-07
Position 256: 5.832673637960117e-07
Position 1444: 5.522442572350401e-07
Position 364: 3.8359272189620817e-07
Position 12212: 3.819993521004448e-07
Position 12130: 3.7715037574841925e-07
Position 9752: 3.5550812501760416e-07
Position 894: 3.5448658572827823e-07
Position 9437: 3.454800880204355e-07
Position 746: 3.3650073922934704e-07
Position 788: 3.2376271670479895e-07
Position 11854: 3.144902996945509e-07
Position 12373: 2.6850197899401585e-07
Position 16973: 2.2934609228051024e-07
Position 11999: 2.2217225637729385e-07
Position 12317: 1.7891195771692658e-07
Position 9413: 1.741059155131113e-07
Position 12170: 1.65219754491079e-07
Position 9855: 1.6336748053993785e-07
Position 336: 1.5170314786843162e-07
Position 12107: 1.2633068645897861e-07
Position 12448: 1.0950618003858138e-07
Position 1395: 1.0887887497793628e-07
Position 286: 9.399586108203635e-08
Position 12121: 9.061001890196184e-08
Position 1254: 8.312049433330483e-08
Position 304: 8.11209027988e-08
Position 277: 7.805676119779454e-08
Position 118: 7.315243102719782e-08
Position 12256: 5.9404035209692285e-08
Position 12266: 5.091431553879403e-08
Position 298: 5.014434057450495e-08
Position 11883: 4.932579049135694e-08
Position 12329: 4.529370576372954e-08
Position 107: 3.332278076350506e-08
Position 726: 3.276478935855635e-08
Position 9185: 3.1277435681246774e-08
Position 732: 3.057150636440344e-08
Position 331: 3.012217372141376e-08
Position 12084: 1.4794497517633145e-08
Position 12001: 1.3295807145094573e-08
Position 1666: 6.329335367805301e-09
Position 9341: 6.211152980412851e-09
Position 342: 2.7365883802397e-09
Position 772: 2.512378669240658e-09
Position 722: 1.6681183538472854e-09
Position 9277: 1.333746912163269e-09
Position 295: 5.464573798969653e-10
Position 758: 4.4686005340818907e-10
Position 2682: 2.4772506962707347e-10
Position 85: 1.0963391635092052e-10
Position 763: 3.443207032463196e-11
