Gene = HAX1
Position 676: 3.383150958104416e-06
Position 3217: 2.82469144599164e-06
Position 2862: 1.3814415283180843e-06
Position 161: 7.132770152106483e-07
Position 79: 6.460060812482708e-07
Position 765: 2.3663831290971902e-07
Position 684: 1.8733291852856793e-07
Position 3086: 1.6207898769288752e-07
Position 2961: 1.4797745445007562e-07
Position 302: 1.0230073819228386e-07
Position 692: 8.517265188051818e-08
Position 387: 7.949801423728318e-08
Position 2903: 2.3218231170003755e-08
Position 2906: 2.21362998150867e-08
Position 69: 1.3436711728787722e-08
Position 199: 4.7350426501934885e-09
Position 2845: 1.6437709580215688e-09
Position 66: 1.251320884575229e-09
Position 2670: 6.035093849736317e-11
Position 352: 5.126206904118935e-11
Position 326: 4.098262673043544e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2881: 0.988726565969301
Position 3104: 0.9674269071547185
Position 2642: 0.9538563076646438
Position 2397: 0.9370697556852051
Position 1262: 0.6130735774907167
Position 375: 0.5972401672563642
Position 824: 0.27372899891140173
Position 1238: 0.14486494845093012
Position 968: 0.07076496786988329
Position 3278: 0.0572972553950418
Position 1024: 0.05596226274293299
Position 2438: 0.05280171706891736
Position 830: 0.043539206669272114
Position 722: 0.04250779177154837
Position 3060: 0.02482975110350337
Position 2566: 0.016923449234515605
Position 2656: 0.012153481617293025
Position 786: 0.009551695131333625
Position 1548: 0.009206805764969463
Position 3074: 0.005962106320266871
Position 1271: 0.004707401238794251
Position 2885: 0.00440182746695254
Position 920: 0.003122418547258732
Position 1202: 0.002966051727626177
Position 847: 0.002668491012035973
Position 2689: 0.002464322413213473
Position 2473: 0.0021279374733560365
Position 974: 0.0019660292865842648
Position 2845: 0.001815022025052007
Position 2665: 0.0017998303789227717
Position 417: 0.001264537037064799
Position 2345: 0.001088526282844604
Position 1917: 0.001085826669871499
Position 698: 0.001071523661059609
Position 1346: 0.0009810038755904025
Position 3110: 0.0009615971739123082
Position 192: 0.0009339213716312983
Position 3255: 0.0009158363026936301
Position 1106: 0.0008629354741216817
Position 948: 0.0008480857123167455
Position 1920: 0.0007140838826647079
Position 1831: 0.0006039017045519271
Position 141: 0.0005835748138510012
Position 730: 0.0005399057121837995
Position 1415: 0.00047213471539741023
Position 859: 0.00042053465573754263
Position 936: 0.00039087820694927086
Position 1781: 0.00034961612500284127
Position 1040: 0.000348530134251662
Position 1565: 0.0003436331397878121
Position 2822: 0.0003019389986682777
Position 377: 0.0003005597256174818
Position 379: 0.00027695598582700256
Position 3260: 0.00026952815660529487
Position 486: 0.00026574737362126575
Position 979: 0.0002556918294231369
Position 2713: 0.00024903697297772595
Position 1946: 0.00023846246157721107
Position 3318: 0.00023778827843592133
Position 3299: 0.00023108015833799003
Position 1449: 0.00020909529547607264
Position 2913: 0.00020855276937223517
Position 205: 0.0001963496708089713
Position 765: 0.0001863332295345739
Position 865: 0.0001778784859423066
Position 929: 0.00014698813448207985
Position 2121: 9.788375917741379e-05
Position 1421: 8.951434174225843e-05
Position 1049: 8.349676684231305e-05
Position 1855: 8.110442158937695e-05
Position 3190: 7.951108173124797e-05
Position 2695: 7.404394196561194e-05
Position 985: 7.047309319944607e-05
Position 2731: 6.741258574325514e-05
Position 526: 6.598691243211574e-05
Position 1283: 6.0036218278926935e-05
Position 832: 4.573308607002783e-05
Position 883: 4.1502866357679475e-05
Position 886: 3.768019439385584e-05
Position 3206: 3.432640519527501e-05
Position 982: 3.070328582441693e-05
Position 2220: 2.834521644951975e-05
Position 2200: 2.818487966163128e-05
Position 2668: 2.7798603250013433e-05
Position 2808: 2.2001734384426404e-05
Position 702: 1.8812842390640393e-05
Position 2715: 1.8030070939102342e-05
Position 182: 1.722536698221095e-05
Position 1435: 1.5711175080963144e-05
Position 880: 1.2548553913376969e-05
Position 2541: 1.168676981793538e-05
Position 1157: 1.1592716989515653e-05
Position 425: 9.803581053219382e-06
Position 530: 8.935150196011485e-06
Position 384: 8.763699007035113e-06
Position 437: 6.97313286502132e-06
Position 151: 6.348260852345862e-06
Position 2479: 6.248658937939427e-06
Position 109: 6.232323224694982e-06
Position 2744: 5.8945486643267374e-06
Position 265: 5.754723981459771e-06
Position 3128: 3.848071030001982e-06
Position 2954: 3.5545425706702335e-06
Position 2216: 3.177428810503011e-06
Position 562: 2.637027302717189e-06
Position 1999: 2.424832898682782e-06
Position 2066: 2.0775524464482667e-06
Position 560: 1.624981857155438e-06
Position 387: 1.4178414038093584e-06
Position 545: 1.3879261818933871e-06
Position 448: 1.3607932214294496e-06
Position 503: 1.3109552656070673e-06
Position 2927: 1.3062000765678955e-06
Position 584: 1.137917411576298e-06
Position 2917: 1.0426293683239081e-06
Position 2833: 7.257126025999189e-07
Position 3120: 6.790101043896125e-07
Position 2951: 6.779979597240508e-07
Position 599: 6.010676091729537e-07
Position 565: 3.81079514278049e-07
Position 442: 3.638971548823729e-07
Position 270: 2.460450261434377e-07
Position 3208: 2.1322711024329315e-07
Position 275: 1.7251028871089603e-07
Position 670: 1.690953525696298e-07
Position 308: 1.4833940689984922e-07
Position 313: 7.045271035857355e-08
Position 609: 6.832005457751997e-08
Position 511: 5.955609636911438e-08
Position 291: 5.804852596814305e-08
Position 1520: 4.8693410442627505e-08
Position 661: 4.8408593006207474e-08
Position 217: 4.253320256983894e-08
Position 439: 2.5087360451322375e-08
Position 457: 2.3880930606021086e-08
Position 558: 1.9224675277945098e-08
Position 3217: 1.64354081310525e-08
Position 556: 1.3086878451896386e-08
Position 889: 1.1642393388342367e-08
Position 620: 6.433818340039866e-09
Position 542: 1.570900180148412e-09
Position 534: 1.4890493580730267e-09
Position 538: 4.293316495108914e-10
Position 272: 1.017607660716716e-10
Position 3004: 2.0838425086617272e-12
