Gene = GOLIM4
Position 3097: 4.0669713842395764e-05
Position 2827: 3.7449136034260076e-05
Position 2053: 2.9309212255829696e-05
Position 1524: 2.6818859344867523e-05
Position 482: 2.671292576906944e-05
Position 1861: 2.6309787991866167e-05
Position 4109: 1.9766149701894605e-05
Position 338: 1.918546769249357e-05
Position 1181: 1.4392999837263842e-05
Position 1811: 1.3953462628098827e-05
Position 900: 1.2901300482043648e-05
Position 806: 1.2532416936807981e-05
Position 2370: 8.153268259286634e-06
Position 2436: 6.855510493214875e-06
Position 1031: 4.698920717708902e-06
Position 650: 3.4864501259477255e-06
Position 1091: 3.16194854574343e-06
Position 1016: 2.9248834694977744e-06
Position 1196: 2.040667816324119e-06
Position 1150: 1.9513385390031463e-06
Position 1163: 1.9329263016923234e-06
Position 876: 1.8768728168381258e-06
Position 816: 1.8389103767954273e-06
Position 468: 1.4267124104775787e-06
Position 836: 1.3062190269090305e-06
Position 414: 1.0106757698261786e-06
Position 423: 9.997219329126933e-07
Position 1101: 9.619899034878393e-07
Position 397: 8.910235974311542e-07
Position 1107: 8.906499968901298e-07
Position 454: 8.149044321722234e-07
Position 845: 7.416048948168311e-07
Position 1039: 4.867765944192135e-07
Position 292: 4.7466383299971807e-07
Position 842: 3.145631977050019e-07
Position 402: 3.101887640652831e-07
Position 1033: 2.9899973194009465e-07
Position 1240: 2.3100362294833007e-07
Position 851: 2.2623624870042633e-07
Position 647: 1.6168805826977145e-07
Position 533: 1.4917935253293277e-07
Position 471: 1.4252258724012515e-07
Position 162: 1.1967494625171292e-07
Position 308: 1.1546692367897539e-07
Position 216: 8.292807685456619e-08
Position 376: 4.5521623633542016e-08
Position 351: 3.956806742966337e-08
Position 361: 3.361542761141423e-08
Position 266: 3.244382826638093e-08
Position 322: 2.0285168137055288e-08
Position 1003: 1.9085981836959797e-08
Position 369: 1.8398059883855434e-08
Position 821: 1.800774374111091e-08
Position 358: 1.7010465582727884e-08
Position 460: 1.6752476795455906e-08
Position 274: 1.6361389661866325e-08
Position 1208: 1.6280367322884343e-08
Position 158: 9.674194900987459e-09
Position 1470: 6.801931312122855e-09
Position 957: 6.717947411356118e-09
Position 854: 6.621397786855364e-09
Position 373: 2.937993069031409e-09
Position 124: 1.3667346342079034e-09
Position 280: 4.371378411523839e-10
Position 301: 4.312325912128163e-10
Position 1008: 1.9556325183006322e-10
Position 103: 3.1078866092891483e-12
Position 112: 2.5676293396964655e-13
Position 85: 1.0826506279037083e-15
Position 88: 6.971409578764212e-16
Position 105: 2.3301714217153085e-16
