Gene = DAP3
Position 3635: 0.026854995916906207
Position 9480: 0.026630642813226493
Position 5124: 0.024073662783178462
Position 4131: 0.023266199553210132
Position 3357: 0.022545689190547846
Position 21851: 0.022526163856098076
Position 4081: 0.022367528801589397
Position 9041: 0.020795057375469772
Position 21835: 0.020433636274563217
Position 5363: 0.019648504161689916
Position 2801: 0.018724137330427604
Position 9781: 0.01655609613081244
Position 5341: 0.016532305543491905
Position 9583: 0.015847220422878085
Position 2783: 0.014674019280577917
Position 5132: 0.014508235577100773
Position 5018: 0.013951270156069177
Position 21196: 0.013801029565740414
Position 19504: 0.013006791773488628
Position 5108: 0.012014702106494312
Position 13548: 0.011357420364673805
Position 5942: 0.011176034287590456
Position 3156: 0.010299349791966622
Position 12363: 0.01020134872153531
Position 2722: 0.00821344297480736
Position 8247: 0.008154956408690281
Position 5495: 0.008019789658996622
Position 3280: 0.0077407090842909225
Position 4210: 0.007654794807536839
Position 12408: 0.007285983586886304
Position 5811: 0.007101898595214369
Position 6247: 0.006950749483687595
Position 3408: 0.006843261609770323
Position 9950: 0.005818146970141266
Position 3389: 0.00543486420719308
Position 5747: 0.0052126458106372875
Position 1710: 0.004992190264559237
Position 15255: 0.004850794375976241
Position 12706: 0.004617249101196813
Position 3230: 0.0042985787755061445
Position 16663: 0.004226160745694537
Position 8099: 0.004219821219119489
Position 5303: 0.004088895092928284
Position 1120: 0.0038876135541517603
Position 2032: 0.0036776667034317673
Position 8062: 0.0035755443856750214
Position 1125: 0.003519515038438008
Position 8095: 0.0033366311889535863
Position 4174: 0.0031003506257986165
Position 6221: 0.0029677783484443193
Position 7762: 0.0028144466550907464
Position 2592: 0.0028010710239931296
Position 6159: 0.0027340576625360345
Position 11432: 0.0025137920163859676
Position 8940: 0.002281924915633189
Position 2035: 0.0022598871294014526
Position 4224: 0.0020642333923064676
Position 8283: 0.0020354635913162064
Position 4091: 0.0019233643016167647
Position 10900: 0.001902753739749373
Position 7804: 0.0018572074320565275
Position 6707: 0.0017999964133236794
Position 6887: 0.001723600171904297
Position 4978: 0.001646598179163114
Position 7741: 0.0016009074875781815
Position 10497: 0.0015616978722486775
Position 2942: 0.001457663084706663
Position 9095: 0.0014368775966036862
Position 6776: 0.0014129195213834428
Position 6300: 0.0013723892026706772
Position 949: 0.0013146667451809243
Position 2102: 0.0013050780773788708
Position 1870: 0.0013001443710093027
Position 4099: 0.001291831380821089
Position 3657: 0.0012687251155669588
Position 5240: 0.0012450929095398876
Position 4016: 0.0012134065147987518
Position 12866: 0.0011861163741874658
Position 2614: 0.0011777641700957268
Position 6257: 0.001165352711095301
Position 9917: 0.001118227194649167
Position 7932: 0.0011165687650370015
Position 2366: 0.0011023511310324244
Position 2558: 0.0010788466623764424
Position 7598: 0.0009205833254786803
Position 2126: 0.0008864405381056856
Position 8138: 0.0008703533403614245
Position 4295: 0.0008645264267777949
Position 11381: 0.0007721661449921162
Position 5056: 0.0007599873566358839
Position 2166: 0.0007254647706158868
Position 7404: 0.0007222284738761061
Position 607: 0.000720498270041186
Position 6367: 0.0007193355054762371
Position 449: 0.0006945448014233696
Position 1706: 0.0006817344730871848
Position 15352: 0.0006221099691122865
Position 9300: 0.0005760641626797671
Position 6393: 0.0005700121400364182
Position 2643: 0.0005339361836311048
Position 6752: 0.0004984237654902001
Position 2057: 0.0004884255134185867
Position 7510: 0.0004583681645132206
Position 5987: 0.0004579636557466717
Position 2937: 0.0004443537872448027
Position 4252: 0.00044114815791142757
Position 3289: 0.00042041634237872775
Position 3775: 0.0004032746587203841
Position 7072: 0.00036741291590994355
Position 9642: 0.00035185702424365674
Position 10580: 0.0003516853117190015
Position 7007: 0.0003419228746086866
Position 5651: 0.0003312675120859385
Position 4055: 0.0003219080203088463
Position 6284: 0.00032077823609005503
Position 3122: 0.000320507552073522
Position 1141: 0.00030664323639588697
Position 1894: 0.000299654100388592
Position 2350: 0.00027720537934080073
Position 2012: 0.00026762124623803485
Position 13561: 0.00026418114965557786
Position 11352: 0.0002606664128733562
Position 12788: 0.00025735896888747384
Position 2698: 0.00025034265250239773
Position 1245: 0.0002300037308279105
Position 5369: 0.00022868707583465078
Position 1069: 0.00021271264429617947
Position 10305: 0.00020530704675199822
Position 3068: 0.00019542246490206764
Position 1047: 0.00019486983095569387
Position 1198: 0.0001868888825454124
Position 1453: 0.0001822990800760555
Position 9252: 0.0001822001107259339
Position 3846: 0.00018179572395224993
Position 6099: 0.0001690194894432345
Position 9420: 0.00015239365027696182
Position 5632: 0.00015012953337563883
Position 5070: 0.00014954440719151362
Position 8690: 0.00014613663837985093
Position 1006: 0.00013648494843453566
Position 3151: 0.00013436137787396508
Position 6413: 0.0001331134886781173
Position 11487: 0.00013215674163310248
Position 2112: 0.0001317949060476958
Position 8072: 0.0001307341848400588
Position 5143: 0.00011832240356944183
Position 5273: 0.00011665710090684002
Position 394: 0.00010769050419011588
Position 9759: 0.00010570610963154535
Position 2190: 0.00010569123600249512
Position 1968: 0.00010225754043503421
Position 3165: 9.810482351313099e-05
Position 10768: 8.532439291808118e-05
Position 2061: 8.503943176939905e-05
Position 2037: 8.280846988696725e-05
Position 2812: 8.190744121933276e-05
Position 477: 7.913858850552815e-05
Position 265: 6.650312275764469e-05
Position 11535: 5.851610083957117e-05
Position 9660: 5.6249880465376154e-05
Position 547: 5.535755735884089e-05
Position 9621: 4.9696646801902924e-05
Position 9501: 4.63461405013726e-05
Position 245: 4.4790001812218686e-05
Position 9358: 4.36319466790399e-05
Position 1026: 3.899844666483049e-05
Position 2545: 3.7491655758568856e-05
Position 573: 3.488727034811854e-05
Position 7552: 3.076370069255902e-05
Position 7652: 2.9801997863417826e-05
Position 2861: 2.962610891133825e-05
Position 2253: 2.8326199758972404e-05
Position 5948: 2.5059162913322547e-05
Position 1615: 2.453165923349873e-05
Position 3130: 2.3812682567837577e-05
Position 1167: 2.2947398631618023e-05
Position 6818: 2.2107377143397367e-05
Position 1262: 2.1783918590150662e-05
Position 182: 2.0850113488417684e-05
Position 2671: 1.930331677270035e-05
Position 2828: 1.9150816209026993e-05
Position 1549: 1.90115215285914e-05
Position 7441: 1.8684773430194062e-05
Position 2789: 1.860461219158432e-05
Position 3072: 1.8382818219621937e-05
Position 7317: 1.7483041422671793e-05
Position 1285: 1.6814677429839125e-05
Position 1726: 1.5966312003065527e-05
Position 3095: 1.5910606390894747e-05
Position 2844: 1.572304570497689e-05
Position 1931: 1.4932089346545237e-05
Position 569: 1.4554488043419339e-05
Position 3889: 1.4500347320178956e-05
Position 624: 1.439832509337645e-05
Position 8454: 1.3496601550532081e-05
Position 407: 1.1658802447640578e-05
Position 403: 1.1181617247464184e-05
Position 6464: 1.0693759768813602e-05
Position 1372: 1.0572735734284295e-05
Position 6039: 9.709919208268754e-06
Position 2662: 9.53137699195129e-06
Position 3301: 9.44677030138676e-06
Position 2547: 9.168214324613266e-06
Position 1876: 8.085357722887905e-06
Position 1783: 7.520569667509312e-06
Position 269: 7.460824547824567e-06
Position 3111: 7.0327761849814594e-06
Position 1844: 6.7966002664909905e-06
Position 2270: 6.323706796193669e-06
Position 3188: 6.185704321290513e-06
Position 1149: 5.712723235557651e-06
Position 3177: 5.6196225819318455e-06
Position 989: 5.096796765567244e-06
Position 1159: 5.0132898873580664e-06
Position 1800: 4.598904632000956e-06
Position 1458: 4.1932229904908815e-06
Position 796: 4.107756730464304e-06
Position 1336: 3.551481453741075e-06
Position 790: 3.1791795633285705e-06
Position 525: 3.1359842256097015e-06
Position 628: 3.095562430351856e-06
Position 1265: 2.8827967465852074e-06
Position 2903: 2.7092639046851497e-06
Position 4045: 2.5915758470272538e-06
Position 1122: 2.455999466746543e-06
Position 3232: 2.398589016858519e-06
Position 494: 2.3819538749689638e-06
Position 2872: 2.25667725579783e-06
Position 734: 2.2115240643097307e-06
Position 1023: 2.2099607025163796e-06
Position 5565: 2.1981218419252405e-06
Position 1205: 1.8029997093011743e-06
Position 1560: 1.7052414541982366e-06
Position 825: 1.5617534432070197e-06
Position 2733: 1.272550994168667e-06
Position 2963: 9.370019279407502e-07
Position 5466: 8.563051881545881e-07
Position 3744: 8.202500785788134e-07
Position 3216: 5.93089962962388e-07
Position 6203: 5.332208161297184e-07
Position 6306: 4.001274589181816e-07
Position 3491: 3.525659370502865e-07
Position 3135: 1.4962647807845678e-07
Position 4035: 5.428493493303123e-08
Position 2893: 3.6313436184255126e-08
Position 2950: 2.2345720548153336e-08
Position 2201: 2.218081868544444e-08
Position 481: 3.2913243574460833e-09
Position 761: 1.157506546244813e-09
Position 891: 1.141810790967077e-09
Position 6156: 1.1313237632267244e-09
Position 461: 8.660364858344804e-10
Position 740: 7.240717890910943e-10
Position 509: 6.511056672477265e-10
Position 1223: 6.02060510646351e-10
Position 708: 5.679709140309712e-10
Position 1202: 5.211273025313197e-10
Position 618: 4.786529814872626e-10
Position 757: 3.047310313575818e-10
Position 427: 2.703548562377088e-10
Position 640: 2.335587640057711e-10
Position 185: 1.289435134864541e-10
Position 420: 1.1833882779121478e-10
Position 1153: 9.808553899034199e-11
Position 154: 7.746054374428814e-11
Position 1212: 3.30332644396413e-11
Position 189: 2.6266537023565314e-11
Position 160: 1.9878704000573084e-12
Position 646: 1.7290742880985303e-12
Position 205: 1.6094243881007796e-12
