Gene = CENPP
Position 4669: 0.003379675042327146
Position 7603: 0.003366122297416143
Position 973: 0.0028980336013720315
Position 4338: 0.0027570156418804496
Position 20882: 0.0025712100230835416
Position 21030: 0.0024774045571710956
Position 5486: 0.001975707189090218
Position 4952: 0.0018927563260797036
Position 12380: 0.0018285260253010434
Position 14303: 0.0016930097597545337
Position 8050: 0.0016920975221239361
Position 2486: 0.0016384749533117624
Position 10312: 0.0015939250336927055
Position 6896: 0.0015607575692591687
Position 3978: 0.0014326875138971358
Position 122: 0.0013176105104816876
Position 2178: 0.0013069469712966286
Position 3551: 0.001298592543238934
Position 272: 0.0012837578320138007
Position 8915: 0.0012539669537359535
Position 23052: 0.0012344216192177097
Position 466: 0.0011915274195470236
Position 501: 0.0011431570776174573
Position 14164: 0.001135192064122711
Position 8188: 0.0010957227984923913
Position 9120: 0.0010646020281079457
Position 9854: 0.0009020970666032533
Position 20613: 0.000856266852213133
Position 2769: 0.0008332775773550905
Position 7111: 0.0008232299271482333
Position 11185: 0.0007236901489353431
Position 8375: 0.0007105290988485535
Position 16990: 0.0006445183708807459
Position 8623: 0.0006056169610785693
Position 20886: 0.0005778970493996114
Position 21729: 0.0003003701249289956
Position 20389: 0.00029578337342859397
Position 20343: 0.0001329339939713816
Position 22250: 0.00012866788622142725
Position 21207: 0.00012775030872452553
Position 610: 9.338161548897076e-05
Position 416: 8.411936843077848e-05
Position 303: 7.502995032097892e-05
Position 800: 6.431531151579021e-05
Position 305: 6.310199304191704e-05
Position 626: 6.238413223610746e-05
Position 1484: 6.141526805300086e-05
Position 639: 4.6122599315072724e-05
Position 617: 4.552824754661751e-05
Position 2101: 4.50968545251378e-05
Position 77: 4.304849256327142e-05
Position 453: 3.845616053555009e-05
Position 727: 3.3419220091908145e-05
Position 334: 1.7127703008508267e-05
Position 868: 1.542388398598688e-05
Position 577: 1.175966518285174e-05
Position 663: 9.401593441805147e-06
Position 703: 9.077265117543939e-06
Position 153: 6.97263290662343e-06
Position 176: 6.802697067205235e-06
Position 840: 6.227908120714868e-06
Position 1074: 5.899974108748988e-06
Position 1175: 5.818899622937158e-06
Position 23010: 5.195385658439105e-06
Position 370: 4.2993205790466206e-06
Position 81: 2.7891293492751906e-06
Position 771: 2.175133168000225e-06
Position 844: 1.7378231936620277e-06
Position 4808: 1.599391712819045e-06
Position 2579: 1.082012258664437e-06
Position 315: 5.786184727803057e-07
Position 846: 3.1270414247137524e-07
Position 244: 1.99409470942974e-07
Position 347: 1.4110628171328746e-07
Position 55: 1.3154018646158635e-07
Position 354: 7.011255835451934e-08
Position 1503: 3.4528844298317004e-09
Position 6: 2.6077571059966297e-09
Position 79: 2.2896237857203664e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 12056: 0.9942211977240778
Position 6685: 0.8570260366474937
Position 20214: 0.7150420502773461
Position 4766: 0.3018078806379617
Position 15485: 0.2531065566755973
Position 20193: 0.18878816746024135
Position 31824: 0.14658387010954665
Position 23682: 0.1400818638517353
Position 32539: 0.13718863575750015
Position 21927: 0.12786757410496646
Position 31381: 0.1204523338152427
Position 30902: 0.11111424142714402
Position 28514: 0.09248893796491021
Position 20173: 0.07396362953815264
Position 972: 0.0726238315225893
Position 21790: 0.06503178143440014
Position 6189: 0.06085267310056735
Position 17093: 0.05209673630981564
Position 717: 0.04897620658023364
Position 2232: 0.04198049738905478
Position 16865: 0.037061041794093745
Position 10430: 0.03526619316571547
Position 8661: 0.03360113852466829
Position 23941: 0.03354092444760005
Position 33258: 0.03139059111505201
Position 22460: 0.03127044431505767
Position 30855: 0.030331480623973364
Position 25553: 0.02980124146826811
Position 14392: 0.027715520130900693
Position 7530: 0.025703206068026837
Position 10363: 0.02437258974339172
Position 24431: 0.02376705451987456
Position 2439: 0.023314971552103873
Position 29279: 0.022610301589990625
Position 32387: 0.02160157295711717
Position 17114: 0.021258141066843244
Position 22010: 0.019958293915945908
Position 32055: 0.019417995264832788
Position 21966: 0.018738507609927207
Position 21970: 0.017923483592654964
Position 22864: 0.017410283611951797
Position 1383: 0.015108489570098823
Position 10129: 0.01459865527169332
Position 26167: 0.01387909600553065
Position 25717: 0.013256595266088668
Position 27846: 0.012772670908108243
Position 10040: 0.012289795680651682
Position 16310: 0.012090629384215665
Position 6123: 0.011669220444139015
Position 16574: 0.011612431432256272
Position 837: 0.011214693612693569
Position 31790: 0.010210073865193663
Position 7623: 0.009751134708044385
Position 723: 0.009624622495379818
Position 2790: 0.008656456615664391
Position 24732: 0.008487367058772757
Position 21765: 0.008235658804838114
Position 22928: 0.008115156395336236
Position 10694: 0.007548191472512581
Position 21984: 0.007547953075265059
Position 20772: 0.007481949778502239
Position 8264: 0.007032470963247736
Position 14353: 0.006929607661654775
Position 1389: 0.006894072682808675
Position 20389: 0.0065403740172519445
Position 2692: 0.006283250741585115
Position 25341: 0.005650311677821638
Position 15169: 0.0056069391144618055
Position 23739: 0.005439832017074205
Position 10155: 0.005209286074848721
Position 2405: 0.005204609435466892
Position 17064: 0.004858836180090981
Position 10059: 0.004660437096963555
Position 8495: 0.00462646708080381
Position 6768: 0.004597472728330928
Position 16682: 0.004585971164322623
Position 26560: 0.004542250506827529
Position 16265: 0.004413839854968486
Position 2095: 0.004386865027700029
Position 4484: 0.004342691535276845
Position 4615: 0.004325816217656686
Position 814: 0.0042415589143464
Position 2514: 0.0038786352757225616
Position 8520: 0.003565068986273432
Position 24511: 0.003549208020096204
Position 4272: 0.0034058917419267695
Position 1363: 0.0033918700654650565
Position 29305: 0.003363647800339225
Position 10010: 0.003336644641743833
Position 10198: 0.0033329953469734695
Position 4399: 0.003225740000070243
Position 15339: 0.003142397775059805
Position 22896: 0.003072690971068456
Position 14208: 0.0028812581901986466
Position 886: 0.0026158457787232264
Position 20479: 0.0024543251087248037
Position 22414: 0.0024223596240460646
Position 10730: 0.0023559692898847393
Position 769: 0.002348740024424693
Position 15300: 0.0023317125457743716
Position 12130: 0.0021745409242426616
Position 693: 0.0021607369176294506
Position 14205: 0.002139098825271053
Position 12214: 0.002010327760412733
Position 8681: 0.0019905482364125228
Position 5229: 0.0019764294917759156
Position 8818: 0.001921921145882235
Position 1967: 0.001868898474941509
Position 524: 0.00184342986290202
Position 6699: 0.0017156891787285674
Position 24799: 0.0017149092120104527
Position 15521: 0.0017073480793526135
Position 8657: 0.0015092140656679668
Position 10764: 0.0015089675139477766
Position 4612: 0.0013707478323200543
Position 20796: 0.0012466764168198223
Position 22659: 0.0012382980585370603
Position 12309: 0.0012152288544666032
Position 3472: 0.0011921517126916522
Position 10304: 0.0011668585797469698
Position 12272: 0.001165096202164752
Position 7878: 0.0011577012751595196
Position 22953: 0.0011486104261941557
Position 8073: 0.0010957227984923943
Position 1325: 0.001073791391790693
Position 9011: 0.001064602028107952
Position 15276: 0.001063289177794228
Position 2773: 0.0010510080093776202
Position 8847: 0.0010441977085526189
Position 23509: 0.0010385003552554454
Position 6790: 0.0010238021867998682
Position 6890: 0.0009885601720003064
Position 21571: 0.000980501746614371
Position 12224: 0.0009542540182211376
Position 25180: 0.000947449203248046
Position 465: 0.0009101390044725296
Position 9783: 0.0009020970666032533
Position 505: 0.0009009501852900857
Position 8821: 0.0008586215410521248
Position 3720: 0.0008297905738319065
Position 6962: 0.000823229927148238
Position 1270: 0.0008201840017423572
Position 22393: 0.0007827012471071902
Position 7602: 0.0007592463443692788
Position 2363: 0.0007535674622889966
Position 22230: 0.0007429981711463903
Position 2654: 0.0007308165091398072
Position 11101: 0.0007236901489353427
Position 2244: 0.0005961850058839959
Position 13865: 0.0005929326009208482
Position 7638: 0.0005638775139295875
Position 23884: 0.0005600915072364995
Position 7817: 0.0005343962469644163
Position 4657: 0.0005298696312176271
Position 22128: 0.0005187927726591607
Position 22163: 0.000515593610190966
Position 20934: 0.0005098511047780471
Position 1368: 0.0004481933853891242
Position 16314: 0.00041883892331143164
Position 2165: 0.0004168666057253725
Position 3937: 0.0003976550985317207
Position 11976: 0.0003883954362754497
Position 478: 0.00031679030277131454
Position 23964: 0.00030719839334047267
Position 21408: 0.00029175456504888526
Position 22115: 0.0002893194995746872
Position 14022: 0.00027818354750914733
Position 977: 0.0002767453449780815
Position 2064: 0.0002748309865470704
Position 2751: 0.00025783858187020017
Position 675: 0.00024276461246549005
Position 4837: 0.0002285892386836952
Position 1145: 0.000213787853022587
Position 3886: 0.0002051665567411875
Position 2197: 0.0001960386110337635
Position 14045: 0.00018142183889748064
Position 797: 0.00017430365202534667
Position 20727: 0.00016923857554291185
Position 24101: 0.00015018871847283084
Position 20572: 0.00014885004002021887
Position 4156: 0.00014625181280899968
Position 23525: 0.0001384508047284904
Position 1998: 0.00012773451668785234
Position 23720: 0.00012571447204504408
Position 661: 0.0001201686730772951
Position 3449: 0.00010646694280805863
Position 14226: 0.00010561814523582565
Position 21235: 9.98023475611318e-05
Position 13944: 9.462761004255032e-05
Position 647: 9.16229414637955e-05
Position 405: 6.476080883720632e-05
Position 12174: 6.252653000387453e-05
Position 19108: 6.094931496287709e-05
Position 13973: 5.795199191579543e-05
Position 447: 5.325719328491964e-05
Position 19383: 4.889870770663809e-05
Position 17362: 3.941359303392883e-05
Position 13127: 3.644511099593293e-05
Position 17626: 3.353429516541178e-05
Position 14636: 3.0386257102388072e-05
Position 14257: 2.7434209773518545e-05
Position 1433: 2.690429128314489e-05
Position 14340: 2.513728037312912e-05
Position 906: 2.2892915315982626e-05
Position 1328: 2.199007703377792e-05
Position 17865: 2.1141017616529424e-05
Position 14523: 2.0944996311792322e-05
Position 16034: 2.0300061246039492e-05
Position 13773: 1.808195523467014e-05
Position 13279: 1.683952953651182e-05
Position 1974: 1.580987902198822e-05
Position 13738: 1.5545808056120268e-05
Position 13000: 1.4111600617925338e-05
Position 1950: 1.4066373394499738e-05
Position 7598: 1.3546720098056424e-05
Position 13242: 1.0410371155674161e-05
Position 12546: 9.969487054972948e-06
Position 16086: 9.781241348879612e-06
Position 14932: 9.65341751649186e-06
Position 359: 9.41688310921754e-06
Position 1834: 9.308209430795949e-06
Position 1826: 8.674701339559233e-06
Position 13100: 8.453208866365896e-06
Position 526: 8.184773934863807e-06
Position 1858: 8.095658964074203e-06
Position 2112: 7.935127116011574e-06
Position 13105: 7.654712100637063e-06
Position 15003: 7.445106369276377e-06
Position 12714: 7.211572055774779e-06
Position 11918: 7.159844251171484e-06
Position 14671: 6.526866603652742e-06
Position 890: 6.21797300946059e-06
Position 2118: 5.579404991048849e-06
Position 1588: 5.492758229309631e-06
Position 458: 4.9163761876875216e-06
Position 551: 4.5623840689265235e-06
Position 13823: 4.542539537768609e-06
Position 176: 4.103358830104566e-06
Position 1424: 3.599219501280289e-06
Position 13063: 3.5819325339577106e-06
Position 13315: 3.4078547860770174e-06
Position 13159: 3.1924691899812964e-06
Position 639: 3.137257124821686e-06
Position 12374: 2.9829369863657217e-06
Position 2147: 2.964176843295011e-06
Position 861: 2.6289306265638854e-06
Position 2253: 2.5471808512215826e-06
Position 1393: 2.2961741444172463e-06
Position 429: 2.2093558896926607e-06
Position 266: 1.9892991153816756e-06
Position 1275: 1.77775390929646e-06
Position 1509: 1.7736599532119316e-06
Position 727: 1.7724508153999793e-06
Position 913: 1.6497980503100481e-06
Position 2563: 1.5875716449700068e-06
Position 2490: 1.555733354499308e-06
Position 864: 1.3712882016704401e-06
Position 1450: 1.3117687483679441e-06
Position 288: 1.1972020809488311e-06
Position 1119: 1.1732557371304597e-06
Position 12379: 9.949502074059197e-07
Position 12340: 9.144569159628488e-07
Position 1245: 8.65372573553152e-07
Position 610: 7.055876852343215e-07
Position 292: 6.229034923013064e-07
Position 1421: 5.242312567832452e-07
Position 605: 4.928850387570434e-07
Position 1411: 4.32448077944038e-07
Position 320: 4.107788087024628e-07
Position 1484: 3.689069988841415e-07
Position 315: 3.325921435852108e-07
Position 380: 3.208206711715573e-07
Position 272: 3.0644643504122105e-07
Position 296: 2.9865537409188534e-07
Position 771: 2.897303995238052e-07
Position 14505: 2.815445651631234e-07
Position 556: 2.2070663372469435e-07
Position 3745: 2.0355375224755374e-07
Position 203: 1.9619107431300733e-07
Position 247: 1.943962886236621e-07
Position 215: 1.8273449622357554e-07
Position 327: 1.6333692017078974e-07
Position 533: 1.501602195135185e-07
Position 575: 1.3874480954574482e-07
Position 925: 1.1610212791145361e-07
Position 781: 1.125281160447755e-07
Position 439: 9.522789882615202e-08
Position 1059: 7.160123656070814e-08
Position 868: 6.836920171482154e-08
Position 162: 5.672148793565558e-08
Position 268: 4.554961763013481e-08
Position 472: 4.432412671117219e-08
Position 347: 4.153666019818736e-08
Position 340: 2.6622983457683395e-08
Position 180: 1.3960331667905154e-08
Position 622: 1.3299263876540347e-08
Position 1151: 1.3096364874782857e-08
Position 1487: 1.2420178401917292e-08
Position 535: 1.1377535616572635e-08
Position 224: 1.1074103801557682e-08
Position 607: 8.984590873962202e-09
Position 342: 8.380743174275621e-09
Position 1077: 7.877230020073626e-09
Position 916: 9.168199281137075e-11
Position 244: 6.73601958167302e-11
