Gene = MMACHC
Position 99: 1.1816429602020233e-05
Position 753: 1.0980985174751143e-05
Position 8800: 1.0216697893326174e-05
Position 5005: 9.075900175068941e-06
Position 9802: 8.854191021241948e-06
Position 11136: 8.253134886969216e-06
Position 10997: 7.367397293351907e-06
Position 8476: 6.890093484417026e-06
Position 10715: 5.850805321911201e-06
Position 1540: 4.817566626892659e-06
Position 1390: 4.134082882421154e-06
Position 422: 3.945185656986395e-06
Position 8371: 2.58147731711201e-06
Position 8482: 2.3834777464573136e-06
Position 268: 2.103441297043535e-06
Position 909: 2.0373096885338357e-06
Position 2711: 1.7664250777388122e-06
Position 8285: 1.5553128622834255e-06
Position 1067: 9.39742414385196e-07
Position 97: 8.129316889953091e-07
Position 1505: 7.993180463331168e-07
Position 1525: 7.356193721896774e-07
Position 365: 7.045917004451271e-07
Position 61: 4.7541541392289945e-07
Position 835: 4.153255350334661e-07
Position 1912: 3.712014654652278e-07
Position 1929: 2.1925330262274968e-07
Position 678: 1.8098199525217863e-07
Position 747: 1.4854478544108372e-07
Position 1703: 9.868017430529769e-08
Position 688: 9.619620695472533e-08
Position 606: 9.186524003887202e-08
Position 904: 7.424582027079677e-08
Position 510: 5.3626776989128444e-08
Position 1144: 4.994739947130747e-08
Position 675: 4.539256807526691e-08
Position 498: 4.244268144643297e-08
Position 475: 3.90353444854585e-08
Position 200: 3.759328075557183e-08
Position 911: 3.286911792445926e-08
Position 672: 1.7413375497070865e-08
Position 329: 1.610112819976782e-08
Position 541: 9.953616328514833e-09
Position 381: 9.6871186252558e-09
Position 969: 9.554592103863968e-09
Position 453: 8.212143013569946e-09
Position 554: 3.730789945461745e-09
Position 292: 3.4870306859140132e-09
Position 467: 1.4433273038563441e-09
Position 233: 1.1926339307598086e-09
Position 266: 5.981219056236347e-10
Position 492: 5.180642636847261e-10
Position 469: 4.48772670502382e-10
Position 810: 6.528945563174028e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 8158: 0.9335195331906171
Position 7302: 0.8210449651294622
Position 12046: 0.2676889897896806
Position 10588: 0.17564937929848906
Position 11727: 0.1444722585136893
Position 12070: 0.09269656962408536
Position 11771: 0.09038181707641094
Position 8742: 0.08768779340205016
Position 10924: 0.06150841789676616
Position 11139: 0.04721036098587032
Position 7333: 0.0442968861888848
Position 11910: 0.04218718431302176
Position 3652: 0.042120367414457086
Position 13179: 0.03566319846952866
Position 6176: 0.03531876002499706
Position 11251: 0.027931004785735857
Position 7354: 0.025502820900166364
Position 6005: 0.025478293174433713
Position 6300: 0.022274387471924128
Position 8224: 0.02109085570147155
Position 8587: 0.01928611188968149
Position 11735: 0.017458444591052266
Position 5108: 0.01734645341035626
Position 1621: 0.01698586827128194
Position 7425: 0.015940687596498696
Position 8896: 0.015002437108255752
Position 462: 0.014904276194822128
Position 255: 0.014575188478365945
Position 1113: 0.013667231991556013
Position 3054: 0.01343181456568548
Position 11689: 0.013038007412182315
Position 7382: 0.012351765795646336
Position 3038: 0.0113006456652123
Position 3199: 0.008804698391586596
Position 10815: 0.008448441097822973
Position 12767: 0.008209376209985377
Position 12550: 0.007647684624585925
Position 10491: 0.00737906020421123
Position 907: 0.006892025691375745
Position 11319: 0.006607954410274093
Position 11656: 0.006365093842458497
Position 12720: 0.006088146789763281
Position 12532: 0.005824132549210532
Position 11856: 0.005509843496980992
Position 3913: 0.005397951346250374
Position 5104: 0.0053870117479484355
Position 7672: 0.005349854929475221
Position 8949: 0.005317983172947981
Position 1493: 0.005208077983233932
Position 2887: 0.005042003693735328
Position 3008: 0.005033363810433521
Position 2128: 0.005008627765560165
Position 8131: 0.004813335107486137
Position 8160: 0.004789723125746662
Position 11092: 0.004279645102976341
Position 2671: 0.004179626057429029
Position 3403: 0.0041323380745957915
Position 6033: 0.0036997800536122797
Position 6478: 0.0035324791556954134
Position 6057: 0.003420485411698136
Position 3604: 0.0034120079176133715
Position 8060: 0.003359360015718242
Position 12641: 0.003177623967766228
Position 8416: 0.0031232937787881747
Position 2696: 0.0031189308759899427
Position 10848: 0.0030938677580947876
Position 8843: 0.0029772284083633862
Position 7955: 0.0028105162780938005
Position 11340: 0.0028017645752164214
Position 8386: 0.002645934961479766
Position 9622: 0.0025806690561777086
Position 484: 0.0025392751456479816
Position 3720: 0.0025362126491204682
Position 8752: 0.0024523921977104264
Position 10282: 0.0024394032546117884
Position 3655: 0.002435709807121342
Position 3097: 0.0023986988216498544
Position 9268: 0.0023512631467010547
Position 6204: 0.0022599707176324422
Position 9204: 0.0022362994524357826
Position 6615: 0.0022263918234165917
Position 13279: 0.0021314433773979642
Position 5602: 0.0021114821449897086
Position 10706: 0.002106361414050761
Position 9542: 0.0020327323869249493
Position 12955: 0.002020992148488412
Position 9385: 0.001988402759429881
Position 7568: 0.001971579811441374
Position 241: 0.0019507692724998929
Position 12840: 0.00192012453672348
Position 921: 0.0019171643923974779
Position 9780: 0.0017990677484551866
Position 8797: 0.0017758557538679722
Position 2976: 0.0017113262393848182
Position 12815: 0.0016846953753258233
Position 1243: 0.0016799918154873127
Position 9709: 0.0016694162221291664
Position 8870: 0.0016430973526228485
Position 3818: 0.0015912809081161004
Position 4522: 0.0015056453993227811
Position 9405: 0.0014738052498011007
Position 11108: 0.0014577518517909617
Position 10307: 0.001444821082609698
Position 4643: 0.0012781746878103848
Position 9087: 0.0012772373540014185
Position 9545: 0.0011871105191576007
Position 563: 0.0011687409211979909
Position 6188: 0.0011432681727902424
Position 10675: 0.0011246024472999104
Position 3799: 0.0011047448628109188
Position 8592: 0.0010669076314722555
Position 6453: 0.0010068096197102844
Position 11800: 0.0009957953770715492
Position 8176: 0.0009921875734511163
Position 1077: 0.0009544311438584188
Position 3815: 0.0009529416846676295
Position 3066: 0.0009418374585560041
Position 11816: 0.0008975645051884046
Position 10986: 0.0008825789811200236
Position 3616: 0.0008778206466096491
Position 7860: 0.0008516653441169547
Position 518: 0.0008470508854068759
Position 9688: 0.0008002737517234414
Position 12303: 0.0007941144956979659
Position 13148: 0.000755090884125486
Position 12052: 0.000745487732584958
Position 1571: 0.0007420344748737099
Position 1187: 0.0007265645734700424
Position 8664: 0.0007235793836833838
Position 2235: 0.0007168945437028056
Position 3932: 0.0006991871857428486
Position 6261: 0.0006898769570468765
Position 11584: 0.0006888677209718996
Position 4071: 0.0006838705954160375
Position 2375: 0.0006826111174459445
Position 9226: 0.0006726130772538059
Position 9381: 0.0006663642753905393
Position 3540: 0.0006642861120561459
Position 6117: 0.0006509005684692465
Position 6764: 0.0006462216027555451
Position 10554: 0.0006197229690929456
Position 5451: 0.0006084945933027053
Position 11067: 0.0006077024991033321
Position 9685: 0.0006045106608463269
Position 12796: 0.0005872074312165978
Position 1038: 0.0005667072852202316
Position 8686: 0.0005633713578534061
Position 9090: 0.0005548793700796828
Position 10246: 0.0005355584267523327
Position 10628: 0.0005209490227626153
Position 8370: 0.0005062087356490165
Position 8639: 0.0005020997271679645
Position 10900: 0.0004972252382076266
Position 8090: 0.0004938584573611318
Position 2915: 0.00047406784242367677
Position 7278: 0.0004711784066909803
Position 8055: 0.000463068933371856
Position 4558: 0.0004535344844669538
Position 4648: 0.0004484505361138787
Position 11436: 0.0004375644839296662
Position 4120: 0.00043051759783622676
Position 1262: 0.00042940792074863546
Position 7930: 0.00042121775384505543
Position 9271: 0.0004105193598037011
Position 10625: 0.0004039656667122356
Position 9636: 0.0004028443903043904
Position 10314: 0.0004025192040153597
Position 990: 0.00039237132219854955
Position 11456: 0.00038912025826080767
Position 113: 0.00038520173880867965
Position 1642: 0.00038394367563536355
Position 1598: 0.000363111380461869
Position 3843: 0.0003539327352084166
Position 4112: 0.00034167678017327577
Position 9571: 0.0003407646189037753
Position 7413: 0.000339034705495761
Position 12361: 0.0003285236546892859
Position 2835: 0.0003279105412730898
Position 2335: 0.00032778998712171286
Position 11615: 0.00032486260410704215
Position 11881: 0.00032280715470059716
Position 10687: 0.00032272514137494614
Position 3477: 0.0003192212797331339
Position 2268: 0.0003176177460361681
Position 12649: 0.00031256021299073017
Position 10171: 0.0003100276895699727
Position 10366: 0.00030601678240062757
Position 8168: 0.0002860330636168943
Position 8200: 0.0002801403157984919
Position 10786: 0.0002784434765520395
Position 259: 0.0002753129433349338
Position 3589: 0.0002739494776373748
Position 5897: 0.000258608605705391
Position 3114: 0.00025777137671960333
Position 1420: 0.00025733120814677485
Position 10289: 0.0002553372931677369
Position 3070: 0.0002537723324795195
Position 3857: 0.00025008680395011135
Position 6010: 0.000249013057034859
Position 11920: 0.00024756026144873643
Position 6862: 0.000245731267667373
Position 1546: 0.0002429526718673248
Position 9462: 0.00023778191642101205
Position 2838: 0.0002375567873917862
Position 2442: 0.00023573578930658138
Position 6157: 0.00023491859802195797
Position 3970: 0.0002322579652125905
Position 4812: 0.00022627300397772484
Position 10078: 0.00021622152435627395
Position 2421: 0.0002134054814230459
Position 8702: 0.00021090759484547304
Position 7826: 0.0002102869965228416
Position 6832: 0.00020955968063053875
Position 12229: 0.00020942342678577884
Position 285: 0.00020613680082031378
Position 740: 0.00019780051943433838
Position 11291: 0.00019413758246627453
Position 6064: 0.00018043965118590477
Position 10896: 0.0001761419067744087
Position 1137: 0.00017549687841125278
Position 10960: 0.00017458990505906416
Position 2595: 0.0001671516825394865
Position 8518: 0.00016660458462850212
Position 2862: 0.0001585000347384616
Position 11267: 0.00015841488719833602
Position 8803: 0.00015770659442281075
Position 8821: 0.00015557593318949297
Position 5477: 0.00015383738272534576
Position 7692: 0.0001498427685098621
Position 7809: 0.00014290977238405654
Position 8815: 0.00013944258758892422
Position 2929: 0.000138363881482148
Position 9949: 0.00013124135474438113
Position 11070: 0.00012969972676908281
Position 8618: 0.00012863020232935717
Position 10258: 0.00012437053737916808
Position 4406: 0.0001240057113698133
Position 1454: 0.00011929342048173859
Position 116: 0.00011919054443909053
Position 2466: 0.00011581306253875508
Position 9107: 0.00011417993215814877
Position 467: 0.00010712254451533738
Position 2100: 0.00010596497286804526
Position 11218: 0.00010575246577438708
Position 8426: 9.843361884696746e-05
Position 9748: 9.693902514069923e-05
Position 1963: 9.566831301498334e-05
Position 1116: 9.168090445105453e-05
Position 3765: 8.858234213486757e-05
Position 292: 8.657704288256346e-05
Position 1540: 8.58717457393302e-05
Position 1190: 8.469815946088209e-05
Position 2237: 7.937295269284654e-05
Position 2273: 7.542101637783905e-05
Position 10135: 7.418661107165332e-05
Position 10249: 7.004783566718115e-05
Position 7538: 7.001551132176871e-05
Position 1654: 6.837162312827986e-05
Position 8952: 6.823916973927806e-05
Position 2568: 6.64043328162892e-05
Position 8602: 6.575477361251963e-05
Position 10496: 6.271465733098804e-05
Position 10543: 6.264996463553466e-05
Position 1315: 6.203914630239601e-05
Position 2615: 5.7974392325011295e-05
Position 1944: 5.490618888596496e-05
Position 8872: 5.440903492739253e-05
Position 9751: 5.314677894394668e-05
Position 9844: 5.255773908672852e-05
Position 9027: 5.059745335829635e-05
Position 8635: 4.854331646876145e-05
Position 8962: 4.8295020660040896e-05
Position 9286: 4.671459871781056e-05
Position 9034: 4.592715830499854e-05
Position 9736: 4.258736757974946e-05
Position 264: 4.008928826751923e-05
Position 138: 3.978366789347148e-05
Position 945: 3.490745828911656e-05
Position 8444: 3.470308103481063e-05
Position 1522: 3.4064670259499084e-05
Position 889: 2.855075240278759e-05
Position 387: 2.728796801129512e-05
Position 8448: 2.6750726574850472e-05
Position 8106: 2.6139288600477312e-05
Position 7695: 2.4890453286341744e-05
Position 11029: 2.1460029396036276e-05
Position 3632: 1.6284968678697543e-05
Position 5494: 1.4468370884250733e-05
Position 2012: 1.0774861419355635e-05
Position 8525: 9.91133641712324e-06
Position 5168: 9.807714960934805e-06
Position 8613: 8.934231443650463e-06
Position 3252: 8.34400151603865e-06
Position 8507: 7.717855989395784e-06
Position 3573: 7.648695605426931e-06
Position 1499: 7.009809443498113e-06
Position 2287: 6.6569259652962055e-06
Position 1450: 6.627583540483435e-06
Position 948: 5.081044838830351e-06
Position 490: 4.974132461338878e-06
Position 1043: 3.869058660791354e-06
Position 2151: 3.5966070503685584e-06
Position 3944: 3.4837335108293456e-06
Position 1807: 3.482249496170572e-06
Position 997: 3.4109511631019514e-06
Position 2956: 3.161965167399687e-06
Position 1346: 2.656173609026662e-06
Position 1356: 2.3817627810980277e-06
Position 153: 2.186569519348333e-06
Position 3242: 1.9940095254266865e-06
Position 697: 1.899978782950386e-06
Position 4478: 1.7481346546853746e-06
Position 580: 1.7399951226361429e-06
Position 2066: 1.627192163137876e-06
Position 1510: 1.454425086203483e-06
Position 2452: 1.4293546416507904e-06
Position 522: 1.2367141898570867e-06
Position 4092: 1.215426117690935e-06
Position 298: 1.158149147407332e-06
Position 345: 1.1028658511132068e-06
Position 2677: 1.0351581813453166e-06
Position 498: 1.0092606481262e-06
Position 746: 9.906132405723857e-07
Position 2186: 7.639025017318213e-07
Position 8021: 7.432350008080638e-07
Position 2318: 6.200030942946046e-07
Position 2357: 6.18609875672818e-07
Position 2172: 6.17188366622571e-07
Position 1259: 5.882321147060377e-07
Position 1144: 5.37671950201168e-07
Position 777: 4.305946594013862e-07
Position 2347: 4.3031680133457245e-07
Position 952: 2.7467709640284815e-07
Position 1400: 2.3496823485709318e-07
Position 665: 2.151550159091785e-07
Position 1359: 2.001460291778161e-07
Position 1027: 1.9305453335614546e-07
Position 1289: 1.5574030569924667e-07
Position 1886: 1.3715003048315803e-07
Position 1317: 1.1938353149058692e-07
Position 8311: 1.051883634116415e-07
Position 360: 9.725003595294335e-08
Position 426: 9.575282733718499e-08
Position 1052: 9.33406517967537e-08
Position 1284: 8.284356743738447e-08
Position 1768: 7.738002430065566e-08
Position 718: 7.639102149777828e-08
Position 8486: 7.082211950062992e-08
Position 200: 6.534752350655003e-08
Position 574: 3.988386438678181e-08
Position 969: 3.8990910875773595e-08
Position 753: 3.781433407467177e-08
Position 835: 3.7229477418594754e-08
Position 782: 3.475428358795705e-08
Position 1377: 3.300723391029452e-08
Position 1608: 3.191478135677559e-08
Position 1436: 3.148348315246387e-08
Position 1389: 2.5292082876778328e-08
Position 1992: 2.3414572070949006e-08
Position 1056: 2.3239924339059547e-08
Position 714: 1.412615165535159e-08
Position 492: 1.3436472846714572e-08
Position 530: 1.3386815192577318e-08
Position 1466: 9.359987718042485e-09
Position 309: 8.938296834457053e-09
Position 1196: 7.063841651644881e-09
Position 312: 6.528913951954554e-09
Position 1002: 6.23079019061542e-09
Position 206: 5.440103445914777e-09
Position 306: 4.4433343070673835e-09
Position 708: 3.330556071014226e-09
Position 963: 2.7486028176346733e-09
Position 1000: 2.350091217786903e-09
Position 436: 2.2891365839221582e-09
Position 796: 1.6733963569329195e-09
Position 365: 1.1688450786115593e-09
Position 598: 1.1543012407799205e-09
Position 318: 1.1507333302979686e-09
Position 300: 2.368450066712916e-10
Position 617: 4.123008388908321e-11
Position 612: 3.790801052040364e-11
Position 606: 1.7923765536786076e-11
Position 83: 1.1384487251023301e-11
