Gene = GCSAML
Sorted 3' Splice Sites (High to Low Probability):
Position 19881: 0.9867667002078083
Position 12116: 0.8511397808854808
Position 12515: 0.25623952372479236
Position 33530: 0.2510033025257828
Position 31617: 0.19937707822599393
Position 5720: 0.089849069381261
Position 16371: 0.06952820645603358
Position 22979: 0.0672092064772715
Position 10285: 0.05708367710825099
Position 26292: 0.054195035408192156
Position 24148: 0.052085001395749043
Position 33477: 0.05172055852581291
Position 21445: 0.05069233321404629
Position 4798: 0.05004025234637863
Position 12253: 0.0432971035495034
Position 12440: 0.03570162128060099
Position 17345: 0.034971690326684186
Position 22428: 0.033853997159354894
Position 6137: 0.03207710016261836
Position 5777: 0.03009314719591222
Position 14868: 0.03005486253140234
Position 12407: 0.025267317742139014
Position 12086: 0.024715052064949027
Position 26980: 0.024286284679858265
Position 12383: 0.022684692888217905
Position 1737: 0.02242947018444807
Position 5780: 0.020745052814471386
Position 1399: 0.020169239101760432
Position 25196: 0.01646065925920311
Position 11339: 0.015026601004085875
Position 26792: 0.014817055533103292
Position 27442: 0.014649530945263136
Position 12460: 0.01395755553739697
Position 26463: 0.013441184622749555
Position 30212: 0.013241462098276488
Position 9238: 0.012617548478948307
Position 3514: 0.011701851403533478
Position 21917: 0.010878515749830436
Position 24949: 0.010800822403971894
Position 20166: 0.010748342492630729
Position 1503: 0.010747803338933
Position 15597: 0.010736660522821927
Position 20551: 0.010564194846349264
Position 5365: 0.009573550580286161
Position 16157: 0.008944512205158156
Position 9581: 0.00888562037711195
Position 24368: 0.00861751621205168
Position 5686: 0.008284829391458755
Position 2207: 0.007920639358279993
Position 5701: 0.007814428662684135
Position 20710: 0.007636711933855892
Position 15642: 0.0076302810842040596
Position 731: 0.007082204137076
Position 21099: 0.0065731805555912775
Position 25588: 0.006542363355213398
Position 20373: 0.006224417258911797
Position 12419: 0.00585140064967484
Position 8955: 0.005765301517456058
Position 10425: 0.005759306526076445
Position 24577: 0.0054225895105632985
Position 23553: 0.00533118178798362
Position 23692: 0.005173019365855076
Position 10253: 0.005069084839453957
Position 24437: 0.004853715350582173
Position 3352: 0.004767258330182014
Position 18760: 0.004659344203937103
Position 3876: 0.004656258981384439
Position 5004: 0.004615746708369691
Position 21185: 0.004185980458968274
Position 22455: 0.004129834478135533
Position 24118: 0.0037847986507982224
Position 5078: 0.003628629447494471
Position 23686: 0.003527222520487888
Position 9523: 0.003509029667516493
Position 23778: 0.0033811274880982956
Position 20061: 0.0032785333264466893
Position 3612: 0.002949050550120286
Position 3483: 0.002763515058045698
Position 10229: 0.002728344584711866
Position 24475: 0.002644314475485381
Position 10197: 0.00240429717350832
Position 1658: 0.002370048625191939
Position 26177: 0.0021597519726312677
Position 20755: 0.0021267025569720165
Position 3580: 0.0020986062425505003
Position 23716: 0.002051181419973485
Position 22808: 0.002040304630211918
Position 615: 0.0020188599529520276
Position 25669: 0.0017608733825784223
Position 1586: 0.0017437897547468895
Position 5968: 0.0016573332904180195
Position 5392: 0.0015865435655096417
Position 1635: 0.0015687332371141145
Position 2130: 0.0015522595128015513
Position 22007: 0.001501789343222054
Position 20854: 0.0014806692933420685
Position 21633: 0.0014015858029425435
Position 5293: 0.0013883103755245915
Position 3450: 0.0011504792567900914
Position 1440: 0.00109034543906343
Position 3397: 0.0010836519482639577
Position 17228: 0.0010818559070934985
Position 6068: 0.0009225552075369746
Position 23310: 0.0009011158567396976
Position 23188: 0.0007946645761435568
Position 3535: 0.0007811606425762819
Position 1332: 0.0007558769866048201
Position 1676: 0.0007319276296532558
Position 632: 0.000717532595157503
Position 3423: 0.0007052824104509959
Position 3663: 0.0006732771144533346
Position 22767: 0.0006288419597500533
Position 20068: 0.0006028039517064826
Position 21507: 0.0005916262734350884
Position 2041: 0.0005637994875003568
Position 5752: 0.0005072063246096549
Position 1342: 0.0004934189158737235
Position 5480: 0.0004907893376064617
Position 4621: 0.00045384401839260863
Position 3623: 0.0004404066313197011
Position 1570: 0.000398104246853022
Position 3047: 0.0003687561855525575
Position 2175: 0.00035176920052081814
Position 14267: 0.0003046939014338742
Position 20726: 0.0002659422236714827
Position 1907: 0.0002610830995785601
Position 755: 0.00023124539079131805
Position 1012: 0.00020824089861739601
Position 3549: 0.00020409757289522175
Position 2431: 0.00019521071485483252
Position 21914: 0.00018359376256863168
Position 585: 0.00018143078003839597
Position 13711: 0.00016408751595239272
Position 3004: 0.00014779468716324655
Position 7461: 0.00013827633135537538
Position 4463: 0.0001301820333403613
Position 1423: 0.0001240502115862001
Position 13896: 0.00011840424863094384
Position 3094: 0.00010736117907186455
Position 13613: 0.00010041516547512314
Position 4709: 9.947092319319264e-05
Position 777: 9.029752684661322e-05
Position 4682: 7.488364469640964e-05
Position 4509: 6.644357075401823e-05
Position 2396: 5.8808419610895655e-05
Position 10656: 5.757476203203847e-05
Position 5407: 5.496044141602082e-05
Position 5116: 5.3556572964595176e-05
Position 16978: 4.696207765724773e-05
Position 14121: 4.430186170776341e-05
Position 490: 4.348070072929892e-05
Position 5441: 4.172217159011307e-05
Position 509: 4.015071762135563e-05
Position 1511: 3.9737594615137655e-05
Position 4525: 3.3377839700666126e-05
Position 1076: 2.7581259169593544e-05
Position 1641: 2.5310253765575353e-05
Position 12569: 2.1831192787767526e-05
Position 2268: 2.1808300522969068e-05
Position 4759: 2.080243751232381e-05
Position 4587: 2.0565038005485312e-05
Position 2784: 2.0274206150825122e-05
Position 2928: 1.343754972888931e-05
Position 7913: 1.3225490795365306e-05
Position 14078: 1.2894582903030988e-05
Position 5705: 1.2271522731831418e-05
Position 1706: 1.0796218258093613e-05
Position 13354: 1.0168927966489772e-05
Position 433: 9.898548726889175e-06
Position 9599: 9.384946486768923e-06
Position 396: 9.378693675902112e-06
Position 2140: 9.365765445164686e-06
Position 2884: 9.352509725689601e-06
Position 1600: 8.879955830013089e-06
Position 3211: 8.673645532595643e-06
Position 6482: 8.595779431642463e-06
Position 7107: 8.55193963971775e-06
Position 10786: 8.373563368557643e-06
Position 1112: 7.984222314449107e-06
Position 2771: 7.846958812412815e-06
Position 8104: 7.767718298651985e-06
Position 2127: 7.361420132819077e-06
Position 8415: 6.520104916116852e-06
Position 2330: 6.118334434738799e-06
Position 8440: 5.717107520340904e-06
Position 6798: 5.374475717652713e-06
Position 1356: 4.941499183502688e-06
Position 9821: 4.761127652725298e-06
Position 5553: 4.305693672021228e-06
Position 7527: 4.254467533020332e-06
Position 7703: 4.247249033284019e-06
Position 8473: 3.9905841749994836e-06
Position 3166: 3.57336821513959e-06
Position 7928: 2.220392311408823e-06
Position 3844: 2.0983924347489033e-06
Position 2848: 1.7945871509446464e-06
Position 3010: 1.5418028969974977e-06
Position 8669: 1.496787125222757e-06
Position 1207: 1.4088355142286007e-06
Position 1703: 1.3617508285133172e-06
Position 7334: 1.3581938574133936e-06
Position 3704: 1.3324452409071716e-06
Position 6944: 1.23437914700971e-06
Position 7662: 1.2257982330835865e-06
Position 6139: 1.025737907792228e-06
Position 1263: 9.79465381328359e-07
Position 1266: 9.695544918124725e-07
Position 6967: 8.771795284164122e-07
Position 809: 8.676975766227553e-07
Position 6250: 8.145958457532497e-07
Position 938: 7.818823426449315e-07
Position 6448: 7.405871125491045e-07
Position 1680: 7.225443084891246e-07
Position 973: 7.10402538415769e-07
Position 4108: 6.905481071882801e-07
Position 6082: 6.186495723470501e-07
Position 6867: 5.721209721572624e-07
Position 692: 5.660876049391515e-07
Position 2696: 5.251844612614297e-07
Position 3233: 3.4517388193432367e-07
Position 5625: 3.1513342085810516e-07
Position 4809: 2.7835755423938774e-07
Position 4249: 1.996279536478329e-07
Position 2608: 1.8906447887125072e-07
Position 2675: 1.8370729831418028e-07
Position 2532: 1.8298561011457178e-07
Position 1961: 1.7137509808955295e-07
Position 848: 1.6386921599571577e-07
Position 2464: 1.5728295102114295e-07
Position 1981: 1.2461332560222946e-07
Position 2807: 1.1142405879318873e-07
Position 941: 1.0703156044578429e-07
Position 1859: 6.558337566443348e-08
Position 245: 4.6327676312768086e-08
Position 289: 3.3727741461981136e-08
Position 1460: 3.888261387045192e-09
Position 1367: 3.339061670364191e-09
Position 3054: 2.6284212982586296e-09
Position 1748: 1.6982634464446612e-09
Position 1753: 1.3465489938606413e-09
Position 2152: 6.413630433669634e-10
Position 518: 2.634467539340814e-10
Position 1645: 2.6167177959384404e-10
Position 1618: 2.6045739242317515e-10
Position 1689: 1.9089517858107877e-10
Position 528: 1.802754162035865e-10
Position 513: 1.7615873173172052e-10
Position 351: 1.2308039809463059e-10
Position 442: 1.1539618441034435e-10
Position 3701: 8.214533185028156e-11
Position 365: 8.10417764855684e-11
Position 315: 6.986923383216926e-11
Position 1153: 4.747880193404697e-11
Position 283: 3.636539911197396e-11
Position 353: 3.056053613998296e-11
Position 882: 2.1567435955729477e-11
Position 338: 1.3816548902393603e-11
Position 1084: 6.188233629547536e-12
Position 1451: 4.1430297476320935e-12
Position 321: 3.900680977899134e-12
Position 299: 2.3029786802149388e-12
Position 312: 2.2268277281590896e-12
Position 241: 6.160321077582584e-13
