Gene = RFESD
Position 32: 6.027815773922887e-09
Position 758: 1.5226915411900719e-09
Position 223: 5.064755994325318e-10
Position 557: 1.5477863794665686e-10
Position 305: 3.2127836538632335e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7272: 0.5770646381164076
Position 5282: 0.3991648743010567
Position 7478: 0.3062326809017636
Position 9191: 0.2602275183344455
Position 6262: 0.2492447147613335
Position 1824: 0.20499392680749015
Position 1854: 0.1907287771059333
Position 7206: 0.1665192367070756
Position 9999: 0.13126730759575167
Position 9125: 0.11745470672588194
Position 9810: 0.09425854962583274
Position 6126: 0.09063611624629815
Position 8636: 0.08334947319357401
Position 9122: 0.07065716185080255
Position 1071: 0.06650053270880894
Position 7232: 0.05432220845328319
Position 6237: 0.05311613748737503
Position 894: 0.052701946930991034
Position 8569: 0.04460925453842907
Position 1164: 0.04340472607880253
Position 8835: 0.03997974013854962
Position 9255: 0.037409826259873914
Position 6324: 0.036742016528623814
Position 7135: 0.03490782304168136
Position 8088: 0.029103787153037273
Position 296: 0.025628375101195602
Position 6197: 0.025508553645729234
Position 8406: 0.024008363304355452
Position 1552: 0.02054289339635856
Position 5221: 0.01890902857403836
Position 1007: 0.01775186987942031
Position 9836: 0.014685647686360843
Position 5355: 0.014641361974475344
Position 8704: 0.014143046728055568
Position 1527: 0.013262337101430563
Position 8163: 0.013221862076707365
Position 805: 0.01269623107057519
Position 5947: 0.01103874490658677
Position 9507: 0.00985781834956697
Position 8362: 0.009196974665290843
Position 4331: 0.008732379665755517
Position 10097: 0.00864812697838632
Position 9072: 0.008117465437577336
Position 8450: 0.007467142770871856
Position 8655: 0.007111893555383512
Position 5306: 0.006167502375994146
Position 1776: 0.0061136923564753054
Position 4347: 0.00556104826929035
Position 7439: 0.005540731496077204
Position 8515: 0.0052192786070539045
Position 7672: 0.005017357216708402
Position 7539: 0.004977398724246222
Position 5081: 0.004623051764320554
Position 8221: 0.0044579088719461785
Position 4795: 0.004299273722201957
Position 6283: 0.004245620346863305
Position 1096: 0.003875621443878549
Position 8900: 0.0038155046797827643
Position 1189: 0.0036007965884331757
Position 6106: 0.0035963107245788107
Position 7348: 0.003514729796975021
Position 8106: 0.003504718449578274
Position 4585: 0.0034868049993125026
Position 878: 0.003328465522583738
Position 313: 0.0032613930271069877
Position 350: 0.002747734519667607
Position 5434: 0.0026908023585387464
Position 4352: 0.0026668435638313903
Position 3058: 0.0022850080926595535
Position 7829: 0.0022528314359280418
Position 983: 0.002217358818876139
Position 1122: 0.0022057352258023195
Position 9553: 0.002128856109403245
Position 1409: 0.0020761384111403786
Position 5686: 0.002006970386127141
Position 6451: 0.0018230655285280243
Position 6411: 0.0016683572087705114
Position 9833: 0.0016579549651637767
Position 8521: 0.0016432087500980461
Position 7323: 0.0016222130135814985
Position 1588: 0.0014723556426663965
Position 10058: 0.001243079343844159
Position 7749: 0.0012168126188522596
Position 4559: 0.0011801806694773252
Position 2478: 0.0011071792830112598
Position 6046: 0.0010798089770780058
Position 5758: 0.0010268032510092084
Position 1197: 0.0009078641444423536
Position 3777: 0.0008868606189347375
Position 9035: 0.0008667053050296926
Position 5426: 0.000847273013254634
Position 7733: 0.0008464305726229976
Position 7777: 0.0008380681171383974
Position 1800: 0.0007540569157334788
Position 7456: 0.000745744803065688
Position 7639: 0.0007197967821435124
Position 285: 0.0006722119081903436
Position 1549: 0.0006584161398878076
Position 1383: 0.0006114234278670574
Position 1830: 0.0006099986234275094
Position 628: 0.0006028139163092353
Position 899: 0.0006009015405287215
Position 2517: 0.0005878688000366141
Position 2361: 0.0005761165466996299
Position 7083: 0.0005760382919163317
Position 1126: 0.0005273506519396741
Position 7151: 0.000520705667901136
Position 6432: 0.0005053250200790808
Position 1330: 0.0005046983700370028
Position 4392: 0.0004616029368077362
Position 5906: 0.0004279748587527593
Position 5993: 0.00040441335874710516
Position 10142: 0.0004013605894536354
Position 2953: 0.00030379567149108077
Position 4965: 0.0002997429038321697
Position 5228: 0.0002945891255263916
Position 3038: 0.0002897902795261351
Position 4496: 0.00022246786604381905
Position 1435: 0.00021328812433807188
Position 1865: 0.0001876465817414574
Position 1415: 0.000173809137875388
Position 2032: 0.00015747708456871582
Position 260: 0.0001463822085651584
Position 1387: 0.00014473256744916262
Position 5528: 0.00014338331229641577
Position 1612: 0.0001392878899083238
Position 1146: 0.00013221630054398157
Position 528: 0.00012743314878716568
Position 420: 0.00012169655791551314
Position 1360: 0.00010452828654180137
Position 576: 9.496838860129904e-05
Position 2685: 8.813542599229299e-05
Position 3386: 8.575195536119327e-05
Position 7484: 8.425519062804479e-05
Position 4565: 8.029143422066015e-05
Position 1073: 8.023305167378334e-05
Position 1018: 7.622722986629645e-05
Position 1532: 7.023421975398255e-05
Position 2069: 5.553968760712579e-05
Position 701: 5.141754026626066e-05
Position 1727: 5.0132715313258835e-05
Position 2035: 4.882166957736252e-05
Position 330: 4.6344728083531835e-05
Position 497: 4.167603827132891e-05
Position 911: 3.597792272066714e-05
Position 1209: 3.498936990635261e-05
Position 781: 3.090328379008052e-05
Position 361: 3.0181546307185326e-05
Position 371: 2.9174241457603114e-05
Position 1467: 2.8845981543798712e-05
Position 1039: 2.849187265600995e-05
Position 1141: 1.6022067392440542e-05
Position 1485: 1.586285245937677e-05
Position 1034: 1.3958224950669157e-05
Position 1170: 1.2787220926124278e-05
Position 377: 1.118942798848699e-05
Position 647: 1.0068437744106643e-05
Position 1015: 9.37218709013253e-06
Position 706: 8.941134378255401e-06
Position 1021: 7.472075386037237e-06
Position 234: 6.87171123934836e-06
Position 1043: 6.371351745078854e-06
Position 767: 5.821951061501513e-06
Position 424: 4.9597932984223615e-06
Position 1396: 4.863339365754222e-06
Position 385: 4.237597642250583e-06
Position 457: 3.7250857791667104e-06
Position 273: 3.1129064913635087e-06
Position 276: 1.7760195956231122e-06
Position 341: 1.2254408589891112e-06
Position 1735: 1.1638131731120464e-06
Position 596: 1.062227870394101e-06
Position 582: 9.95832225628023e-07
Position 653: 4.978895821607475e-07
Position 207: 3.6593485878895003e-07
Position 738: 2.687734218418208e-07
Position 1665: 2.1953051383781296e-07
Position 428: 1.8367617200086665e-07
Position 591: 1.7999291604051655e-07
Position 1707: 1.6510051456451228e-07
Position 1716: 1.5634405929055897e-07
Position 1873: 1.4461634442444414e-07
Position 268: 1.424619292546284e-07
Position 1696: 1.3408906470583528e-07
Position 440: 1.0224234536115709e-07
Position 466: 6.481962565307611e-08
Position 459: 5.785217798794713e-09
Position 481: 2.8669396001147803e-09
Position 193: 2.492972178288491e-09
Position 601: 4.2377662765703313e-10
Position 606: 2.7851669319734276e-10
Position 141: 1.4252767470631e-11
Position 442: 1.3872597703280784e-12
Position 125: 1.2955501764228364e-13
Position 99: 1.0198754721390652e-13
Position 150: 7.427389736259925e-14
Position 147: 6.396306730308392e-14
