Gene = WBSCR27
Position 3193: 2.754470810443413e-05
Position 50: 2.2000132526748977e-05
Position 1131: 1.873340957317903e-05
Position 245: 1.7755302321680136e-05
Position 2817: 1.5161736210538034e-05
Position 752: 1.4433712840273394e-05
Position 116: 1.4041865925436368e-05
Position 1136: 1.3588023481574515e-05
Position 1354: 1.1105506065876858e-05
Position 746: 4.7887732630084465e-06
Position 1022: 4.552547623010008e-06
Position 247: 3.539811092707224e-06
Position 781: 2.7641697798775e-06
Position 834: 2.460832685975862e-06
Position 767: 1.9677247003938145e-06
Position 77: 1.659489359466608e-06
Position 7: 1.1986959780527323e-06
Position 211: 2.5506182101520106e-07
Position 12: 2.641928485252283e-08
Position 381: 2.3951003258442165e-08
Position 644: 3.8959723135544344e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2414: 0.8493257439297874
Position 7532: 0.8397110239993564
Position 1336: 0.7575772751445986
Position 1985: 0.5841816910186081
Position 390: 0.3712699866036474
Position 4290: 0.2183343828872951
Position 4209: 0.12359266584126403
Position 4064: 0.11655428673641142
Position 2923: 0.10239371868347706
Position 3497: 0.07016314276221361
Position 2962: 0.06780129320987724
Position 3050: 0.054858750002330835
Position 5283: 0.04897400779188851
Position 1376: 0.04827397948843887
Position 3107: 0.032583509672838525
Position 3419: 0.028310355528186355
Position 2287: 0.026443937047859967
Position 2335: 0.026166095297148417
Position 6506: 0.020230134440504036
Position 1316: 0.020073037378572096
Position 3259: 0.019329758295109016
Position 7911: 0.019042370694130662
Position 3085: 0.01840389174314139
Position 4187: 0.017498373967648948
Position 5647: 0.016299924598565923
Position 5367: 0.015467919439420972
Position 7557: 0.013751070544116327
Position 4015: 0.013468388111685502
Position 6739: 0.013421136745458462
Position 7434: 0.011635116283934403
Position 4725: 0.01082757444677761
Position 1998: 0.010469511041146663
Position 245: 0.010171051393750916
Position 478: 0.009949772771614024
Position 7454: 0.009317328434807988
Position 4416: 0.008106103546553453
Position 393: 0.006693400292007889
Position 2872: 0.006677295939751621
Position 2072: 0.006405869816911647
Position 4099: 0.0062224038273305405
Position 6779: 0.006218677324667076
Position 3982: 0.0059281386835939075
Position 3159: 0.005000386408420272
Position 2253: 0.004736629135282145
Position 3329: 0.004454082716411556
Position 1540: 0.004439810156823693
Position 195: 0.004312196163212172
Position 1560: 0.004130586949995445
Position 1416: 0.0038241083228576604
Position 2438: 0.0037142900272061925
Position 3511: 0.0036243219503728392
Position 2009: 0.0031190235361532427
Position 659: 0.0031169472167760968
Position 2208: 0.003106254626394999
Position 5393: 0.0028262742446548104
Position 3550: 0.002718242189002763
Position 371: 0.00237805660153761
Position 3710: 0.002157392581361461
Position 1246: 0.00214584452662285
Position 2358: 0.0020155773386857857
Position 3445: 0.001991179695312377
Position 2451: 0.0019157530647291889
Position 1403: 0.0018065543508080824
Position 6546: 0.0017562701746980786
Position 2305: 0.001732359011915125
Position 1926: 0.001624957507230543
Position 1920: 0.001586080723190492
Position 3109: 0.001493753748793405
Position 2666: 0.0014660544782758296
Position 6819: 0.001456136650624765
Position 6586: 0.0014406803198295454
Position 673: 0.0013814205861355062
Position 6623: 0.0011848650839904626
Position 1700: 0.0011547432095269554
Position 4147: 0.0011350561014914441
Position 3605: 0.0011131344388964274
Position 2048: 0.0009489981777164204
Position 6895: 0.0009270735083022278
Position 2635: 0.0007271840558205528
Position 5710: 0.0006905373718796498
Position 3575: 0.0006831591059990338
Position 1896: 0.000617179218514636
Position 7840: 0.0006087619431913528
Position 2099: 0.0006014775797925262
Position 314: 0.0005500582319567272
Position 2751: 0.000535240569323271
Position 2034: 0.000474985936907477
Position 3471: 0.000401233226897314
Position 2461: 0.000382218235678597
Position 2663: 0.0003819339537634076
Position 5605: 0.00037554103441802427
Position 263: 0.0003429506962910154
Position 1948: 0.00033311596448488165
Position 116: 0.0003311589147907789
Position 203: 0.00032273435221003656
Position 290: 0.00029920132793884277
Position 1830: 0.00027250523152128335
Position 1448: 0.00027078463195478596
Position 2727: 0.0002616361850058497
Position 1173: 0.0002402902188592929
Position 2809: 0.00023224981636325872
Position 1587: 0.00023068958710974798
Position 1500: 0.00021970894962177514
Position 2846: 0.00021858053711289004
Position 2375: 0.00020721033339007365
Position 2653: 0.0001862508262840713
Position 1214: 0.0001770414583288863
Position 2623: 0.00014856188896417356
Position 687: 0.00014750148060051237
Position 3279: 0.00014638083595042262
Position 1874: 0.0001358121426671062
Position 6663: 0.0001297164867328315
Position 2080: 0.00012170882472341702
Position 403: 0.00011772194135853768
Position 406: 0.00010436833054979922
Position 6185: 0.0001035927632164646
Position 914: 9.705258853637169e-05
Position 1280: 9.574485280896517e-05
Position 5105: 9.439946833566997e-05
Position 355: 9.401647005475117e-05
Position 1901: 9.268596294642924e-05
Position 4360: 9.092864597323918e-05
Position 3658: 8.636407221236842e-05
Position 444: 8.533553413947261e-05
Position 2765: 8.311037950409977e-05
Position 6058: 7.907322332661558e-05
Position 791: 7.468093307073572e-05
Position 3397: 7.36298650974755e-05
Position 367: 7.284237386270538e-05
Position 1394: 6.954193473758496e-05
Position 808: 6.597253501579214e-05
Position 548: 6.251292420597938e-05
Position 3421: 5.484845223255503e-05
Position 3353: 5.3124228722872674e-05
Position 576: 5.003437677608233e-05
Position 2992: 4.8061081261105666e-05
Position 409: 4.723176870747131e-05
Position 2567: 4.4906078882450126e-05
Position 320: 4.4221560226949896e-05
Position 952: 4.22217139768586e-05
Position 155: 3.6104876184507826e-05
Position 209: 3.379777901452082e-05
Position 3255: 3.269211974684609e-05
Position 1966: 3.156238272816437e-05
Position 1842: 2.8837606214336408e-05
Position 323: 2.863813941516148e-05
Position 778: 2.8325590645294783e-05
Position 2151: 2.722385963881536e-05
Position 1583: 2.6228189812661828e-05
Position 1220: 2.4577901104674905e-05
Position 2054: 2.0714490512255168e-05
Position 2215: 2.0207763161722115e-05
Position 1159: 1.948030911208006e-05
Position 2102: 1.8745870311230463e-05
Position 612: 1.806608434784034e-05
Position 2572: 1.6845649388831244e-05
Position 644: 1.674796920139539e-05
Position 2258: 1.664169026604349e-05
Position 427: 1.579264946546801e-05
Position 1016: 1.4957934712172364e-05
Position 1480: 1.4144348336295418e-05
Position 2672: 1.3543588805311536e-05
Position 4554: 1.3158288560132281e-05
Position 1713: 1.2877531264885251e-05
Position 1739: 1.1794286673919784e-05
Position 931: 1.1454653221108124e-05
Position 1224: 9.671814232272673e-06
Position 2595: 8.696442401291364e-06
Position 302: 8.522188513125826e-06
Position 2113: 8.479181337188983e-06
Position 696: 8.460320915810314e-06
Position 894: 7.427456005854421e-06
Position 1794: 6.248633797031464e-06
Position 978: 6.178278349347103e-06
Position 328: 5.263981231377356e-06
Position 4433: 5.171342565204183e-06
Position 2029: 5.031857119733244e-06
Position 225: 4.8234183833939946e-06
Position 2364: 4.3258856628864134e-06
Position 1251: 4.285161974540777e-06
Position 2693: 3.751221675269895e-06
Position 1625: 3.496268641238957e-06
Position 802: 3.3704589009007083e-06
Position 619: 3.3044614878028975e-06
Position 275: 3.2572865366760454e-06
Position 1081: 2.8570038027680352e-06
Position 293: 2.3872573587737685e-06
Position 122: 2.2772672723565743e-06
Position 1934: 2.235642063983542e-06
Position 1593: 2.2315047704631905e-06
Position 2680: 2.2037610545505557e-06
Position 729: 2.1372106516892424e-06
Position 1136: 1.984876603486188e-06
Position 4312: 1.6258999871743527e-06
Position 2640: 1.5175058513034273e-06
Position 1259: 1.5007666239395563e-06
Position 942: 1.429641153786101e-06
Position 1745: 1.294567187351826e-06
Position 831: 1.0092897982187264e-06
Position 2800: 9.469965838778448e-07
Position 623: 9.375246339400493e-07
Position 587: 6.61191776639734e-07
Position 336: 6.457471025493832e-07
Position 898: 6.125357711297317e-07
Position 339: 5.307437216534443e-07
Position 517: 4.985830075499115e-07
Position 634: 4.83296541907732e-07
Position 714: 4.3628398779656534e-07
Position 746: 3.565085519044309e-07
Position 211: 3.195719917259335e-07
Position 1028: 2.702017445716508e-07
Position 134: 2.1337985520193668e-07
Position 826: 2.0299607873674848e-07
Position 1762: 9.949192335447299e-08
Position 1721: 5.0931584619118274e-08
Position 1717: 2.4879306868846635e-08
Position 1788: 2.0196693399942806e-08
Position 1078: 1.1928834566169389e-08
Position 1284: 1.1507220046070384e-08
Position 2121: 1.0548003551626573e-08
Position 2167: 1.0293854779733562e-08
Position 1454: 9.402384145104864e-09
Position 1099: 5.124486673576175e-09
Position 854: 4.923193976677778e-09
Position 132: 4.071777181404913e-09
Position 1619: 3.3993753500923502e-09
Position 1102: 9.9792263067943e-10
Position 138: 7.366988704154163e-10
Position 553: 4.5121125657160816e-10
Position 142: 4.047867174355951e-10
Position 417: 3.022257651707936e-10
Position 73: 1.695625743497485e-10
Position 743: 6.90178626731108e-11
Position 732: 3.2507309052984896e-11
