Gene = NOL9
Position 1817: 0.00016872851315704058
Position 2025: 0.0001570348129501186
Position 1525: 0.00011872550038634091
Position 5647: 0.0001099361262523104
Position 1922: 0.00010578904021393379
Position 2442: 9.22472519433999e-05
Position 387: 9.009977820190326e-05
Position 5014: 8.059340340701631e-05
Position 2031: 7.788453451275815e-05
Position 22848: 7.766087749462815e-05
Position 2221: 7.552098317283509e-05
Position 996: 6.04309618044466e-05
Position 1012: 5.884699042690077e-05
Position 5060: 5.6704038848058245e-05
Position 3388: 5.642099123528393e-05
Position 3622: 5.19768862457536e-05
Position 1297: 5.183088044110968e-05
Position 1419: 4.355060976634789e-05
Position 2766: 3.653578033005942e-05
Position 1691: 3.3702105691146295e-05
Position 3277: 2.971024589496929e-05
Position 3218: 2.9101046158202817e-05
Position 22740: 2.3955920034568485e-05
Position 939: 2.3854241111070368e-05
Position 1835: 2.338591155289875e-05
Position 420: 2.1127437240709262e-05
Position 880: 1.627007066079748e-05
Position 1362: 1.5641625732531933e-05
Position 870: 1.456981717939961e-05
Position 1321: 1.071487363269552e-05
Position 26515: 5.096445805254538e-06
Position 25448: 3.7664338872163884e-06
Position 26299: 3.296665051986927e-06
Position 239: 2.7571172975372067e-06
Position 64: 2.1736799630869254e-06
Position 27014: 2.165360944878664e-06
Position 320: 1.4385605998734705e-06
Position 557: 1.108679334109374e-06
Position 449: 6.675695474460671e-07
Position 210: 3.351438297126844e-07
Position 628: 3.216253989613402e-07
Position 349: 2.693879572966417e-07
Position 577: 1.0337612421569167e-07
Position 452: 4.4221028303326586e-08
Position 771: 1.4467768875892086e-08
Position 518: 2.0056442853251912e-09
Position 73: 1.6848861470696725e-10
Position 546: 1.6449445863901838e-12
Position 404: 1.3341950478229362e-12
Position 515: 5.457232846384478e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 21093: 0.9788854692364959
Position 16546: 0.9219872846546137
Position 16790: 0.8795600795927531
Position 22455: 0.8058454585085479
Position 27705: 0.773302404066217
Position 25363: 0.7037873852528409
Position 16274: 0.6698049204880603
Position 9354: 0.5855173198238414
Position 4836: 0.5714755972486139
Position 28531: 0.5367498561451953
Position 2143: 0.5110150126137182
Position 20789: 0.5101641385127796
Position 21774: 0.31909879267989116
Position 19189: 0.29139556172818704
Position 5947: 0.24095253593250815
Position 32864: 0.1825192126123283
Position 9612: 0.15865117289642724
Position 2103: 0.15632667468029976
Position 30088: 0.15115119202027913
Position 546: 0.1398801048269718
Position 23560: 0.11263280004499328
Position 25993: 0.09291793740020081
Position 2326: 0.09276942190267047
Position 3919: 0.0811655219822397
Position 27960: 0.07907301157526615
Position 17133: 0.06576712867236519
Position 21881: 0.061560298462710904
Position 3967: 0.06087587104365765
Position 25841: 0.059551010388680846
Position 22238: 0.056370110923914085
Position 7509: 0.04781422741650286
Position 22921: 0.04066044415880923
Position 32624: 0.0385081158911434
Position 7772: 0.03647542262806421
Position 31380: 0.03398557558446995
Position 16892: 0.03392253778528624
Position 25443: 0.03291642567991441
Position 27673: 0.032556812982682766
Position 5919: 0.03253792495244698
Position 25379: 0.030445821991659877
Position 700: 0.03010935238650694
Position 19143: 0.028062703096085773
Position 9532: 0.02804709485628234
Position 21946: 0.027852883793675707
Position 30560: 0.026248193259752084
Position 500: 0.025690475974919063
Position 25858: 0.021582180704443687
Position 25803: 0.019960786441622674
Position 3993: 0.019415704402937908
Position 16570: 0.01825267906773325
Position 22149: 0.017696860087151028
Position 9642: 0.01638364644645076
Position 22186: 0.016183164453944743
Position 22322: 0.016105621399455133
Position 18010: 0.015664954374256752
Position 31173: 0.014004915981124534
Position 4072: 0.013247408347006464
Position 2110: 0.012551882476248681
Position 283: 0.012532106480237015
Position 295: 0.011375459366321214
Position 17745: 0.008618794675337662
Position 21853: 0.008123056586137828
Position 25873: 0.0075018182617790485
Position 1799: 0.007433939951395465
Position 27637: 0.007323041717825405
Position 22123: 0.006621970052290655
Position 3933: 0.0064348585935425
Position 28456: 0.005644183928775359
Position 30642: 0.005598378377226019
Position 720: 0.005582444137573513
Position 31658: 0.004858527696053093
Position 29270: 0.004336203367899498
Position 19013: 0.004115683858746185
Position 1882: 0.004007245639029847
Position 21823: 0.003884122898218389
Position 26150: 0.0033306674397344666
Position 17062: 0.003317514135992377
Position 25906: 0.0032580831787253624
Position 30319: 0.0032024784153859348
Position 33132: 0.0030336681132798983
Position 1904: 0.002970994554380959
Position 16941: 0.0029267101080917065
Position 30004: 0.002850057730784462
Position 30148: 0.002626151465313522
Position 320: 0.002588750570318226
Position 3973: 0.002399598667444804
Position 28255: 0.0023887179395342835
Position 22394: 0.0023336770371294334
Position 21702: 0.0022647805204346685
Position 21678: 0.002203131900442359
Position 30309: 0.0021723782216840413
Position 22173: 0.002159417294362506
Position 28910: 0.002060891014098778
Position 7231: 0.0019906063792672736
Position 2385: 0.0019880425013432106
Position 30983: 0.001959213658083853
Position 2294: 0.0018953559165829112
Position 28188: 0.0018606407945420467
Position 1921: 0.0018052175063441958
Position 4874: 0.0016961546085521167
Position 28272: 0.0016595560526024421
Position 262: 0.0016515062245570393
Position 30958: 0.0016475413022767394
Position 26448: 0.0016411476974716288
Position 17077: 0.0015704955131991202
Position 1382: 0.0014106868262582209
Position 3199: 0.0013643646137451889
Position 696: 0.0013346936254157097
Position 1250: 0.0011899185377451979
Position 2503: 0.0011280015629233104
Position 22681: 0.0010655911924512466
Position 26087: 0.001060515569811309
Position 19924: 0.001055510143250594
Position 587: 0.0010464986156380387
Position 29908: 0.0010324023391658924
Position 3416: 0.0010047676117725254
Position 28700: 0.0009536265277440301
Position 25732: 0.0009152495872218747
Position 25626: 0.0008633942691185463
Position 21963: 0.0008615955340286953
Position 3586: 0.0007556699647659734
Position 28954: 0.000751200280266691
Position 26607: 0.0007504194460157762
Position 22725: 0.0007185405444088405
Position 28853: 0.0007141077219502748
Position 4204: 0.0006351560715091944
Position 859: 0.0006195496037087825
Position 29453: 0.0006033440647845315
Position 19049: 0.0005946720933139281
Position 26231: 0.0005741085028977436
Position 29530: 0.0005704491945200365
Position 22887: 0.000549871765150038
Position 1981: 0.0005445737599823551
Position 21916: 0.0005388124421438009
Position 26067: 0.000456413068245154
Position 862: 0.0004195358654173609
Position 1311: 0.0003953400471549469
Position 27052: 0.00038216908302935815
Position 2259: 0.0003598732080624052
Position 5478: 0.0003426876779724477
Position 26537: 0.0003161988270643726
Position 28141: 0.0003116837470572214
Position 1677: 0.00031151353940292356
Position 1069: 0.00028084940406159555
Position 4893: 0.00026654148898890874
Position 26034: 0.00025335163973445835
Position 27297: 0.00023484206411120416
Position 2177: 0.00020878913739652907
Position 3459: 0.0001580466613738831
Position 26919: 0.0001515878134733486
Position 2120: 0.00014538963927023535
Position 5617: 0.00014455383547937975
Position 110: 0.00013531729363823317
Position 601: 0.0001333724112926899
Position 23683: 0.00012505788318487127
Position 2351: 0.00012190121959124967
Position 25673: 0.00011854222853423647
Position 1641: 0.00011836349956805247
Position 1816: 9.94063133229979e-05
Position 557: 9.695821829346378e-05
Position 465: 8.752646231201068e-05
Position 777: 8.320444503670552e-05
Position 25113: 8.262541380712232e-05
Position 2127: 7.939432782350674e-05
Position 505: 7.716399605298089e-05
Position 21888: 7.64985719228736e-05
Position 2527: 6.580122657332252e-05
Position 4859: 6.402621317134657e-05
Position 1592: 6.30929757794455e-05
Position 2281: 6.307027185765606e-05
Position 24612: 6.093522204532447e-05
Position 1094: 6.006751063814058e-05
Position 2395: 5.9499399769743e-05
Position 24113: 5.830312487859744e-05
Position 24416: 5.4785031683524224e-05
Position 24083: 4.965328311639191e-05
Position 23796: 4.347207300229019e-05
Position 1689: 3.9455383898908886e-05
Position 1469: 3.6025662711625094e-05
Position 1635: 3.5648509737614194e-05
Position 121: 3.492964607616575e-05
Position 1996: 3.4504750709460924e-05
Position 884: 3.329533185964854e-05
Position 22277: 3.260293866994531e-05
Position 1127: 3.077916375194017e-05
Position 1136: 2.8251333211134264e-05
Position 1810: 2.7060724278277478e-05
Position 1340: 2.4531748032339358e-05
Position 3531: 2.29544304764779e-05
Position 794: 1.7196505790691945e-05
Position 24436: 1.6905079213332015e-05
Position 22926: 1.5482703821048424e-05
Position 1316: 1.4836399536495691e-05
Position 349: 1.3865826065049047e-05
Position 702: 1.2616054999173524e-05
Position 494: 1.1919441736841988e-05
Position 1404: 1.173715782550722e-05
Position 98: 1.112976096057261e-05
Position 236: 1.0011349851751777e-05
Position 1714: 9.348940341168993e-06
Position 483: 8.23833052881456e-06
Position 939: 7.987642303672389e-06
Position 22551: 7.913232287412609e-06
Position 604: 7.1261306592459045e-06
Position 2243: 5.892142987163433e-06
Position 1232: 5.832007799182302e-06
Position 953: 5.5180836245571e-06
Position 1253: 5.1576029803942995e-06
Position 1171: 4.942253825189405e-06
Position 17097: 4.048210118096726e-06
Position 2030: 3.544637881579382e-06
Position 452: 3.17393679840072e-06
Position 1429: 2.8933141111067854e-06
Position 428: 2.7060766466750315e-06
Position 2272: 2.5097633077610084e-06
Position 469: 2.2492102266640773e-06
Position 888: 2.0386175539429386e-06
Position 732: 1.4509230566888402e-06
Position 2157: 1.1956201164317957e-06
Position 2164: 6.095770744236092e-07
Position 195: 4.386175656118201e-07
Position 996: 3.791316797913788e-07
Position 460: 3.60704493205504e-07
Position 220: 1.0549863151415012e-07
Position 200: 9.533710478326167e-08
Position 148: 7.304083970142009e-08
Position 492: 2.9217171981884362e-08
Position 228: 2.8301910302586783e-08
Position 449: 2.1845951677382892e-08
Position 425: 1.9204038646412436e-08
Position 224: 1.8376112652401135e-08
Position 510: 1.6007387072539124e-08
Position 479: 1.4752230910394692e-08
Position 508: 1.003692204259421e-08
Position 2356: 8.769192100773608e-09
Position 1110: 8.203311060939506e-09
Position 1042: 7.680911486224023e-09
Position 2253: 7.4364816619099574e-09
Position 1419: 7.420474002517646e-09
Position 1443: 7.337145379951182e-09
Position 477: 6.243347114078996e-09
Position 1343: 6.0328769098734766e-09
Position 598: 5.783689450552086e-09
Position 1061: 3.0267631513400688e-09
Position 1011: 2.3903115853843314e-09
Position 635: 1.904871125030693e-09
Position 1168: 1.4391951013802634e-09
Position 806: 1.2012361294198604e-09
Position 818: 8.757204246614647e-10
Position 1050: 8.644426933843955e-10
Position 432: 4.106776839037552e-10
Position 727: 3.150070491129077e-10
Position 893: 2.3888659430662208e-11
