Gene = TSEN2
Position 975: 1.5068602713925054e-05
Position 1309: 1.1206664761451226e-05
Position 734: 9.41695965760835e-06
Position 336: 8.920655179642789e-06
Position 659: 8.247878896500779e-06
Position 6285: 7.748534323923324e-06
Position 330: 5.601055660834418e-06
Position 667: 4.970537310954185e-06
Position 1054: 4.701880518434385e-06
Position 756: 3.755081381187599e-06
Position 187: 3.427595444474585e-06
Position 1077: 2.961677263548557e-06
Position 348: 1.6292499691776195e-06
Position 137: 1.6198860068343622e-06
Position 369: 1.3978222646222061e-06
Position 327: 1.0356151837388114e-06
Position 697: 9.785476930184125e-07
Position 130: 8.754699770403837e-07
Position 922: 8.603912494473896e-07
Position 718: 8.329117056008974e-07
Position 325: 7.204966352620158e-07
Position 125: 5.712746485432099e-07
Position 168: 5.1989039934137e-07
Position 830: 3.8733951830553063e-07
Position 80: 9.069647968492927e-08
Position 1674: 8.546386133220729e-08
Position 121: 8.200469322051686e-08
Position 1863: 8.09907701816158e-08
Position 837: 7.408509251558163e-08
Position 374: 6.210035770997777e-08
Position 200: 4.458186248090811e-08
Position 1041: 2.6467195906169605e-08
Position 123: 1.55934754271858e-08
Position 382: 6.844038842839122e-09
Position 398: 6.747239065178421e-09
Position 379: 6.657314532922963e-09
Position 851: 5.6601171173375055e-09
Position 1011: 3.2554862371597994e-09
Position 387: 7.014634453822997e-10
Position 86: 3.533275981792801e-10
Position 394: 2.602861784384203e-10
Position 402: 2.2452261244534807e-10
Position 406: 1.788343902166932e-10
