Gene = TFB2M
Position 2197: 3.161438248089036e-05
Position 1315: 3.130223561330552e-05
Position 4530: 3.099865385042305e-05
Position 1034: 3.07245184958711e-05
Position 1556: 2.819896077811674e-05
Position 3183: 2.563035954299758e-05
Position 2277: 2.4601817688505936e-05
Position 1757: 2.396331977550368e-05
Position 4974: 2.3502104577054515e-05
Position 1717: 2.2947673257862918e-05
Position 1052: 2.0865845381760313e-05
Position 10755: 1.9162205813775382e-05
Position 1413: 1.7757336377901654e-05
Position 2369: 1.7400342925729154e-05
Position 2253: 1.7042684141796915e-05
Position 622: 1.6442828300390685e-05
Position 2084: 1.2164982161611501e-05
Position 1562: 1.0875637846183865e-05
Position 10213: 1.0571886693229748e-05
Position 1840: 9.863175211178908e-06
Position 10779: 9.16441564737203e-06
Position 1481: 8.535176078678443e-06
Position 1418: 7.244472044768173e-06
Position 1560: 6.921767921420301e-06
Position 781: 6.752694285406616e-06
Position 287: 5.511689509840702e-06
Position 578: 5.3100150488915695e-06
Position 914: 5.30544196469184e-06
Position 2632: 5.271913236821036e-06
Position 1166: 4.430312292171271e-06
Position 1212: 2.5153206184231983e-06
Position 1534: 2.35312034597642e-06
Position 1427: 2.2967170077054822e-06
Position 273: 2.05630328681181e-06
Position 198: 1.994536245173417e-06
Position 994: 1.8814410607143566e-06
Position 1335: 1.7875692938669e-06
Position 805: 1.782642702253827e-06
Position 894: 1.7603205326161826e-06
Position 4109: 1.6704092690466336e-06
Position 3776: 1.6565905009131297e-06
Position 1530: 1.4833357167819285e-06
Position 1176: 1.4296292376332538e-06
Position 1990: 1.4073255508646699e-06
Position 2191: 1.3503027226955245e-06
Position 5661: 1.294997658618926e-06
Position 713: 1.2735825055952976e-06
Position 3861: 1.2418895646801892e-06
Position 1054: 1.1931449898831814e-06
Position 421: 1.1512265297487982e-06
Position 757: 1.0731859053403943e-06
Position 2747: 1.053325694224697e-06
Position 3932: 1.0499125534275198e-06
Position 3131: 1.0408347586581992e-06
Position 140: 1.001591795910783e-06
Position 1268: 9.946458557173403e-07
Position 1250: 7.862338544822197e-07
Position 3098: 6.756059545842179e-07
Position 463: 6.689755558274602e-07
Position 4324: 5.663253505913393e-07
Position 1333: 4.4817959952874693e-07
Position 401: 4.3816744390879626e-07
Position 9910: 4.350246247780613e-07
Position 2557: 4.179710999199336e-07
Position 466: 4.175314810506618e-07
Position 3196: 3.960108391309925e-07
Position 301: 3.845469696797396e-07
Position 383: 3.762167043126085e-07
Position 223: 3.637576633913202e-07
Position 4244: 3.594766344206729e-07
Position 2125: 3.2382595697546554e-07
Position 2722: 2.805675461791746e-07
Position 143: 1.8687371943692018e-07
Position 374: 1.7123863036037877e-07
Position 695: 1.60100440259803e-07
Position 5995: 1.5686324180371425e-07
Position 388: 1.4945244502294462e-07
Position 1934: 1.4690939530377784e-07
Position 2884: 1.445644912709754e-07
Position 4589: 1.44448239196008e-07
Position 1978: 1.3753943951747538e-07
Position 4169: 1.1640142102734102e-07
Position 3400: 4.31756254457062e-08
Position 98: 2.5246076708258587e-08
Position 2887: 2.3073131339499904e-08
Position 2938: 1.7079410810872206e-08
Position 2798: 1.2443856393207462e-08
Position 2233: 1.1134370499459133e-08
Position 2072: 1.1106311304537521e-08
Position 1950: 9.839324976396875e-09
Position 922: 5.435798742851333e-09
Position 868: 5.240379235500404e-09
Position 725: 5.0089646984808885e-09
Position 488: 4.298253206205923e-09
Position 370: 4.280673785239823e-09
Position 991: 3.320260454632837e-09
Position 152: 9.705824393379431e-10
Position 1842: 7.960485741544997e-10
Position 393: 1.9173404201293484e-10
Position 177: 1.804098924957067e-10
Position 2039: 1.0557549360071697e-10
Position 651: 9.295251493710814e-11
Position 182: 7.541091214726256e-11
Position 165: 7.458198262878156e-11
Position 1150: 6.8330990041929e-11
Position 3618: 5.807658451515029e-11
Position 1262: 2.7073085628129153e-11
Position 431: 9.651779588645928e-12
Position 175: 6.545666986181685e-12
Position 870: 1.378947400745671e-12
Position 952: 1.289721258348532e-12
Position 947: 3.6492970412092043e-13
Position 498: 2.529899270064934e-13
Position 646: 1.265965552237285e-13
Position 737: 9.280387327928208e-14
Position 508: 3.877319230109104e-16
Position 503: 1.486978719301888e-16
