Gene = MTHFR
Position 5253: 0.1267579769945896
Position 3995: 0.12244388532522568
Position 13392: 0.1100684341919539
Position 16909: 0.10833400877474073
Position 8743: 0.10498392464178745
Position 12424: 0.08225576886786505
Position 5512: 0.06679456430275123
Position 14956: 0.06667095440413295
Position 5195: 0.06272119925896957
Position 1904: 0.06265942153222455
Position 13308: 0.06188434769550164
Position 1883: 0.057701410125710284
Position 3909: 0.05274547600458995
Position 1845: 0.05251509227738789
Position 16881: 0.04690344718052786
Position 14869: 0.04681432798254263
Position 8950: 0.044675050951623975
Position 8418: 0.04354326321410789
Position 6943: 0.04236232037595993
Position 14099: 0.041648530786492916
Position 8459: 0.04150299177463352
Position 5285: 0.03478731653519217
Position 2931: 0.031015533967425808
Position 11951: 0.029398782771943497
Position 6805: 0.02924166927867422
Position 1828: 0.028696284991447902
Position 15077: 0.027363512176449004
Position 2008: 0.025865123030723955
Position 3115: 0.02561292468932426
Position 14102: 0.023892352400367644
Position 1328: 0.023357807622654242
Position 3959: 0.022862678595265414
Position 15794: 0.02250803807520898
Position 8671: 0.019841962678682386
Position 862: 0.018684230388581462
Position 3752: 0.016319087927126573
Position 2310: 0.01606867728028046
Position 815: 0.015763286293803615
Position 6857: 0.015136890806958216
Position 2822: 0.014444196986889443
Position 12346: 0.014140428774400365
Position 6982: 0.014105492803895376
Position 14881: 0.013978116230046824
Position 12373: 0.0139693014868373
Position 9263: 0.013483821822343364
Position 13105: 0.013381346364440196
Position 1950: 0.012242081847892003
Position 8944: 0.012158051687408598
Position 6727: 0.011609859807227061
Position 16955: 0.01145865094393171
Position 3934: 0.010963626148699753
Position 6955: 0.01088140931966769
Position 9239: 0.010537440674905758
Position 892: 0.01041278019620316
Position 15849: 0.010358092715814287
Position 1901: 0.008522458465324277
Position 6701: 0.008427250860416527
Position 8769: 0.008323126554921751
Position 15941: 0.0076097176750317954
Position 13443: 0.007420007563576278
Position 8773: 0.007263718278588018
Position 8340: 0.007017374319442502
Position 2659: 0.006944578235095238
Position 11890: 0.0069271238029246646
Position 8737: 0.006881733474256158
Position 1865: 0.006851581697213155
Position 11094: 0.005783600103151858
Position 14436: 0.005696890397474225
Position 15598: 0.00563668347322808
Position 15593: 0.005514147415034684
Position 181: 0.004809341294841298
Position 7941: 0.004570020177130739
Position 7950: 0.004326453471488244
Position 12623: 0.004284376479238687
Position 1978: 0.00398849690048027
Position 2275: 0.0039130171468360776
Position 12207: 0.00385181878994347
Position 12496: 0.003777022951888306
Position 14044: 0.0037047335986939494
Position 16388: 0.0036745052413397314
Position 13172: 0.0036079111651970623
Position 9518: 0.003529048849211821
Position 13692: 0.003478773112627447
Position 7604: 0.0033867908939706056
Position 6771: 0.003310174937057245
Position 13412: 0.003281980653078014
Position 8840: 0.0032767888343435314
Position 14382: 0.0032676553272337552
Position 15087: 0.003237276146286062
Position 2470: 0.003223437413681405
Position 12400: 0.0031625770097695677
Position 2851: 0.003062038393892084
Position 8252: 0.002965326746105233
Position 5061: 0.0029178881888968352
Position 15321: 0.0028901652738249433
Position 15202: 0.0028737152466054993
Position 10875: 0.002864171767998448
Position 15846: 0.0028077647839730028
Position 1919: 0.002804900135258311
Position 10899: 0.002749882559329152
Position 15550: 0.0027338902795738065
Position 14761: 0.0026841642221837425
Position 8229: 0.0025616416526576084
Position 2702: 0.002538569360071882
Position 5488: 0.002343656370801105
Position 15717: 0.002271724829139614
Position 5981: 0.002237560923981222
Position 7926: 0.002221371059792903
Position 7530: 0.002221345730836639
Position 12268: 0.0022207907337637505
Position 8487: 0.0021743041498950635
Position 718: 0.0021266817691157603
Position 14644: 0.002113037053563069
Position 9134: 0.0020857762973127618
Position 9138: 0.0019036042453940312
Position 12188: 0.0018530689833256727
Position 115: 0.0017628422795011407
Position 3850: 0.0017238285634481325
Position 13364: 0.0017218511713473442
Position 9487: 0.0017156189321153854
Position 9397: 0.0017126408086754242
Position 6706: 0.0016926421744330152
Position 12528: 0.001652948056738352
Position 9483: 0.0016341291341139112
Position 7698: 0.0015566329941052613
Position 13904: 0.0015463464033487772
Position 9535: 0.0015367537676023676
Position 13344: 0.0015309195768793138
Position 1324: 0.0014630646199642492
Position 1789: 0.0014373741819141814
Position 13037: 0.0013968294803583855
Position 771: 0.001351822491960315
Position 5789: 0.001326753180749379
Position 13973: 0.0013221831883301234
Position 2770: 0.0012713470275949065
Position 12824: 0.0012446058724782877
Position 13310: 0.0010901106199099155
Position 1484: 0.0010615966612671354
Position 824: 0.0010484667644671904
Position 6869: 0.001011193681950132
Position 8065: 0.0010035488559413663
Position 3033: 0.0009213162782685007
Position 118: 0.0009043821934599104
Position 8094: 0.0008661952867937224
Position 1018: 0.0008524174233215183
Position 8782: 0.0008422971014352973
Position 3843: 0.0008342183447732652
Position 5083: 0.0008022358920967948
Position 905: 0.0007951799882898505
Position 1862: 0.0007604295496920872
Position 1487: 0.0007396117417046244
Position 4001: 0.0007377249267086584
Position 14228: 0.0007223178623559898
Position 758: 0.0007059944367542956
Position 6051: 0.0006625362460013164
Position 12779: 0.0006388449944468456
Position 9197: 0.0006293436193094647
Position 2538: 0.0006064327299796422
Position 7467: 0.0006061855083806478
Position 13951: 0.0005842403337458743
Position 248: 0.0005317587881748242
Position 4020: 0.0005149075595507765
Position 15295: 0.0005028507124072167
Position 3888: 0.0004939916661216739
Position 838: 0.0004654598100218069
Position 9212: 0.0004630921257277825
Position 8630: 0.000439543928617048
Position 13367: 0.0004374859072693415
Position 10292: 0.000432989058917451
Position 12538: 0.0004110231091682389
Position 9558: 0.0004096959339986097
Position 9202: 0.0003941827553481555
Position 10121: 0.0003895003077648562
Position 5815: 0.00038886501078495134
Position 4601: 0.00038642862632739573
Position 8955: 0.0003808773465269097
Position 7162: 0.0003609700010566778
Position 11450: 0.0003597392050760564
Position 10758: 0.00035862110046152467
Position 466: 0.0003539931448264141
Position 10625: 0.00034549130061523
Position 2207: 0.0003161778293868761
Position 3645: 0.0003039184663645564
Position 14687: 0.00030105257495745936
Position 2553: 0.0002987812165038552
Position 10846: 0.0002961788743132704
Position 13281: 0.0002944635332773099
Position 13834: 0.0002919039800045041
Position 1348: 0.0002755125945672167
Position 5330: 0.0002718300301342627
Position 11732: 0.00027101768825862357
Position 11059: 0.0002607497588774063
Position 10172: 0.00024832555329486503
Position 12896: 0.0002471775841120513
Position 9016: 0.00024509089580939774
Position 11726: 0.00023328073411095103
Position 741: 0.0002312324514124701
Position 7232: 0.00022936427666704645
Position 2042: 0.00022751955405819703
Position 2973: 0.00021545714630310343
Position 10895: 0.00021525375210466335
Position 9832: 0.0002087042579540382
Position 5465: 0.00020622703892983978
Position 11469: 0.00020246073282396507
Position 1513: 0.00019770908497891593
Position 11142: 0.00019728594213666163
Position 13121: 0.0001867273677684621
Position 12883: 0.00018578204160819907
Position 2391: 0.00018363453246924834
Position 5666: 0.00018019014552533432
Position 154: 0.00017408076244576555
Position 12385: 0.00017355225492900306
Position 10611: 0.00017350031457978213
Position 2707: 0.00016607433445898812
Position 7104: 0.00016083498391303958
Position 2132: 0.0001604646104831021
Position 8864: 0.0001552019221647234
Position 5318: 0.00015223337700439322
Position 11104: 0.00014935612447146518
Position 12701: 0.00014519524300662695
Position 10549: 0.0001383189460440733
Position 176: 0.00013492464235632335
Position 3274: 0.00013376410536288004
Position 9182: 0.00013029244730003713
Position 8797: 0.00012677757745738167
Position 956: 0.00011633510852075461
Position 8674: 0.00011528921932417942
Position 482: 0.00010965938205311076
Position 681: 0.00010424789462315702
Position 2144: 0.00010085922622518697
Position 2322: 0.00010074891776088541
Position 11146: 0.0001002745855735582
Position 1465: 9.995863609959857e-05
Position 5129: 9.681867284176053e-05
Position 9215: 9.68099927683876e-05
Position 1793: 9.667640753077906e-05
Position 3653: 8.829727792475618e-05
Position 10050: 8.801188055460125e-05
Position 9491: 8.638599442472793e-05
Position 3876: 8.58077477693681e-05
Position 538: 8.49690489519289e-05
Position 13335: 8.237904399968503e-05
Position 875: 8.205448577281932e-05
Position 2017: 8.094370820381959e-05
Position 3309: 7.928972309257782e-05
Position 7721: 7.884183560150243e-05
Position 434: 7.651733447637619e-05
Position 617: 7.231489364125274e-05
Position 1038: 7.223898713518801e-05
Position 12927: 7.17731200610771e-05
Position 10334: 6.839291994426443e-05
Position 8788: 6.47731146512019e-05
Position 4689: 6.446825428460453e-05
Position 9335: 6.32002055103065e-05
Position 3242: 6.15453901054254e-05
Position 9218: 6.090692831787466e-05
Position 549: 5.7155800445850726e-05
Position 13220: 5.59703630689082e-05
Position 4811: 5.4301290968034166e-05
Position 141: 5.380765754251674e-05
Position 1691: 5.087218655720752e-05
Position 272: 4.9048428432985515e-05
Position 13396: 4.869721353472102e-05
Position 469: 4.745440292935849e-05
Position 2227: 4.6387235313124605e-05
Position 13074: 4.5147211042834e-05
Position 11697: 4.346637616073424e-05
Position 12123: 4.2462661289976155e-05
Position 11220: 4.1015869228315966e-05
Position 9448: 4.076523468822762e-05
Position 8615: 3.8395940788684214e-05
Position 11466: 3.8369658911880825e-05
Position 8205: 3.7403136829780756e-05
Position 190: 3.725161952223545e-05
Position 145: 3.664236796154494e-05
Position 8608: 3.607532987450443e-05
Position 12146: 3.525401805117002e-05
Position 10326: 3.4377839912094274e-05
Position 11192: 3.327273562201463e-05
Position 9529: 3.3259570985372835e-05
Position 7150: 3.306276709744774e-05
Position 259: 3.219355542736918e-05
Position 11097: 3.1976216440986505e-05
Position 3122: 3.145457615044077e-05
Position 11510: 2.973359137136838e-05
Position 12900: 2.9161668540019433e-05
Position 12352: 2.9005753792786495e-05
Position 3800: 2.8581736398187074e-05
Position 11043: 2.7306613517411163e-05
Position 9840: 2.284478732278973e-05
Position 3864: 2.1473216132208745e-05
Position 12783: 1.817437719034752e-05
Position 12022: 1.7784977417585688e-05
Position 8530: 1.761277034533956e-05
Position 10512: 1.7455477072499687e-05
Position 4760: 1.7079154814838273e-05
Position 4739: 1.6555170282766034e-05
Position 1654: 1.4334854483865065e-05
Position 1173: 1.403477216514685e-05
Position 1222: 1.2867782729260317e-05
Position 11109: 1.2746180729854269e-05
Position 1269: 1.2024388758574376e-05
Position 12855: 1.1999024671459865e-05
Position 147: 1.1359823137445426e-05
Position 4032: 1.0911171410742431e-05
Position 5370: 1.0634593723191542e-05
Position 945: 1.0210562007907142e-05
Position 5374: 1.0162112423671913e-05
Position 3158: 9.965973971707976e-06
Position 12998: 9.965608953798411e-06
Position 187: 9.667647418778252e-06
Position 2939: 7.887779250127647e-06
Position 214: 7.732368360380067e-06
Position 12229: 7.52972236504914e-06
Position 4105: 7.397805933833752e-06
Position 5144: 7.257422770081324e-06
Position 646: 7.228420210220167e-06
Position 364: 7.142601709324663e-06
Position 427: 6.826184039026845e-06
Position 4173: 6.4187821772273185e-06
Position 11455: 6.3113223130701004e-06
Position 220: 5.521123370706141e-06
Position 4882: 5.427881713289771e-06
Position 1042: 5.24376571207441e-06
Position 8611: 4.99671461784067e-06
Position 11990: 4.993073548377654e-06
Position 12953: 4.878259104029815e-06
Position 11282: 4.857355867172843e-06
Position 12958: 4.472457972480731e-06
Position 12157: 4.404701728588331e-06
Position 302: 4.252280660913926e-06
Position 12270: 3.237450749883239e-06
Position 1555: 3.124795427216e-06
Position 257: 2.9722666471705955e-06
Position 475: 2.4508265771595425e-06
Position 385: 2.324752630369158e-06
Position 210: 2.3224018140960366e-06
Position 12764: 1.910494016974508e-06
Position 5793: 1.8144789253979022e-06
Position 196: 1.7511614594639698e-06
Position 126: 1.6749547287250745e-06
Position 1489: 1.5782279009670492e-06
Position 5592: 1.4115851651921977e-06
Position 3364: 1.3554195283351683e-06
Position 1330: 1.3386249399422792e-06
Position 651: 1.2565020237884543e-06
Position 1095: 1.2095201716095135e-06
Position 1661: 8.705145354221812e-07
Position 157: 8.207823077166743e-07
Position 1404: 8.002707634649036e-07
Position 9316: 6.046096053919223e-07
Position 9098: 5.375565462450795e-07
Position 7877: 5.137096026155562e-07
Position 1421: 4.437056427511882e-07
Position 14062: 3.3035746448026245e-07
Position 200: 2.7165908764712355e-07
Position 9281: 2.2269128806277854e-07
Position 341: 1.717580746053578e-07
Position 1700: 1.6787198900646333e-07
Position 379: 1.400661104116498e-07
Position 12009: 1.0935805152162992e-07
Position 1143: 9.667196759432327e-08
Position 1084: 9.6423958149397e-08
Position 565: 6.350615751081885e-08
Position 1022: 6.29156574576598e-08
Position 978: 5.5445778092415504e-08
Position 489: 5.495854047328844e-08
Position 11306: 4.8646295946705586e-08
Position 685: 4.7365203867116214e-08
Position 666: 4.646831929690395e-08
Position 486: 4.622334894066449e-08
Position 492: 4.0413582447876505e-08
Position 556: 3.3826585975983555e-08
Position 10014: 3.080445862138395e-08
Position 10388: 2.875751337573432e-08
Position 202: 1.6849200738599073e-08
Position 10008: 1.66758550583274e-08
Position 496: 1.6084381391200227e-08
Position 277: 7.162833255021603e-09
Position 416: 7.02462315495397e-09
Position 345: 5.127674864642172e-09
Position 641: 3.0476995377733085e-09
Position 655: 2.9538803702565463e-09
Position 4204: 2.768847555295771e-09
Position 498: 2.6218432870941882e-09
Position 9399: 1.5196623425417293e-09
Position 269: 1.2541510035167017e-09
Position 392: 3.347923739117628e-10
Position 10967: 5.827678415733042e-11
Position 399: 3.346963166156329e-11
Position 689: 1.1512308098904451e-13
