Gene = TRIT1
Position 1498: 3.890583377339655e-05
Position 5075: 3.8638195720886274e-05
Position 4577: 3.792977111480833e-05
Position 325: 3.5697550560369986e-05
Position 4595: 3.5655923749427824e-05
Position 662: 3.498468317631773e-05
Position 2900: 3.4452080925960094e-05
Position 3825: 3.396344580037892e-05
Position 1314: 3.334214477282967e-05
Position 1965: 3.3186677272156215e-05
Position 39520: 3.29754418017375e-05
Position 3796: 3.0453000362452725e-05
Position 1995: 3.0063954412201956e-05
Position 1971: 2.9322934991765423e-05
Position 2457: 2.917247149904617e-05
Position 35776: 2.695567132477851e-05
Position 2658: 2.4923915869086322e-05
Position 1787: 2.3330035250982382e-05
Position 2734: 2.2930770530766622e-05
Position 3244: 2.2492224380493468e-05
Position 1583: 2.200030171680966e-05
Position 35983: 2.1152322005936706e-05
Position 5274: 2.0176289075074453e-05
Position 2006: 1.746341406457958e-05
Position 3661: 1.6066379842581178e-05
Position 1726: 1.5633183446853558e-05
Position 1626: 1.5166753481579454e-05
Position 5250: 1.460359646126218e-05
Position 1778: 1.4364182704139278e-05
Position 1669: 1.3978326298471641e-05
Position 1193: 1.3969949045764921e-05
Position 5497: 1.3909963436012997e-05
Position 3007: 1.1527431313842337e-05
Position 2874: 1.1430621941186934e-05
Position 2364: 1.1423792460626587e-05
Position 5113: 1.1346437113683014e-05
Position 7165: 1.1214302437746616e-05
Position 1599: 1.1029764526407718e-05
Position 764: 1.0953757241848363e-05
Position 1736: 1.0826625054309465e-05
Position 517: 1.0408259208843174e-05
Position 7137: 1.0311395439805888e-05
Position 1515: 9.633426876695617e-06
Position 354: 9.633091145604657e-06
Position 5472: 8.917039190499873e-06
Position 40066: 8.477602724006667e-06
Position 855: 8.168264830508487e-06
Position 1714: 7.817842151716008e-06
Position 39142: 7.046311588295704e-06
Position 285: 6.125494262517348e-06
Position 602: 5.479653360178404e-06
Position 6182: 4.782594118741381e-06
Position 6581: 2.5178633844294608e-06
Position 39647: 2.027726268035882e-06
Position 41630: 1.9553289807492585e-06
Position 39748: 1.544963522237751e-06
Position 39786: 8.793320925533648e-07
Position 1240: 1.0961168610047617e-07
Position 1360: 8.443026781046913e-08
Position 887: 8.049484430098749e-08
Position 917: 7.816662337514567e-08
Position 645: 6.52403263735146e-08
Position 889: 6.141128616114014e-08
Position 669: 5.257102807714042e-08
Position 1512: 4.4650642046206685e-08
Position 1077: 4.0694315125228956e-08
Position 1317: 4.0605733462842695e-08
Position 1093: 3.974662060080789e-08
Position 1248: 3.784127387281062e-08
Position 39056: 3.6792693115446106e-08
Position 952: 2.6766456222664255e-08
Position 255: 2.6471368395883987e-08
Position 1000: 2.3937397575915835e-08
Position 666: 1.878774894900161e-08
Position 1745: 1.6328975178142446e-08
Position 1815: 1.4724358785169808e-08
Position 1137: 1.4675899539058163e-08
Position 923: 1.4640234483630446e-08
Position 1840: 1.3884438728400146e-08
Position 1820: 1.3566971679688955e-08
Position 306: 1.3203952618666479e-08
Position 1459: 1.2309246905080441e-08
Position 1041: 9.146203917479231e-09
Position 958: 7.356773256092748e-09
Position 1468: 7.004282279724578e-09
Position 884: 6.685917675773842e-09
Position 1857: 6.028990855884914e-09
Position 1881: 5.743719122663301e-09
Position 2438: 5.099214198405051e-09
Position 525: 4.390434472955644e-09
Position 817: 4.10509075664663e-09
Position 2481: 3.89522955417954e-09
Position 830: 3.829588422154928e-09
Position 264: 3.444680427670483e-09
Position 1453: 3.246813032608685e-09
Position 823: 6.817846842643277e-10
Position 569: 2.3197378815683982e-10
