Gene = GLMN
Position 36049: 0.11270954424230062
Position 10721: 0.1024046554058348
Position 13164: 0.09372757316640438
Position 36897: 0.0935154641070073
Position 9889: 0.091878855630774
Position 9096: 0.07175446954486346
Position 4991: 0.06889948611679513
Position 30247: 0.05944580100676826
Position 9070: 0.05807608336969165
Position 36214: 0.05768311955350369
Position 9955: 0.056301201838867394
Position 44394: 0.05519527887236682
Position 14806: 0.04585267684680438
Position 5023: 0.04476848759842868
Position 4564: 0.04428277704275343
Position 3046: 0.043283828189425645
Position 12043: 0.04237240265142851
Position 11992: 0.04075562917212896
Position 12779: 0.027942442272718818
Position 14290: 0.026304751891309448
Position 15025: 0.026044503292153905
Position 12599: 0.02591372007498051
Position 18288: 0.025317300878496065
Position 12418: 0.02489020040607511
Position 13500: 0.0229808018395844
Position 15638: 0.02163528222300898
Position 369: 0.021440889653576514
Position 802: 0.02117497287470971
Position 2380: 0.019786525880719105
Position 13187: 0.01851395450771831
Position 13623: 0.016704856757768737
Position 12171: 0.016662956983335062
Position 1686: 0.015473565554230647
Position 9866: 0.015302061779523
Position 8765: 0.014956502707892047
Position 12025: 0.014600508274216488
Position 3347: 0.013186503092741213
Position 4700: 0.012015396577437866
Position 245: 0.011982881256245498
Position 7802: 0.011690287981438723
Position 42544: 0.011641658321640555
Position 8735: 0.010805269951842486
Position 1362: 0.0107501229040097
Position 6787: 0.010455915331529439
Position 13116: 0.010391365343308825
Position 7318: 0.010237484807932174
Position 2936: 0.010084438236079508
Position 8608: 0.009866232271483004
Position 7239: 0.009398738424834747
Position 5082: 0.008937600626357947
Position 11911: 0.00887872426833382
Position 9920: 0.00858341877897068
Position 15684: 0.007728907718013207
Position 4512: 0.007610412887122586
Position 7730: 0.007014312941615309
Position 13519: 0.006313444169298363
Position 4600: 0.006259254800112359
Position 13001: 0.0057692219588279785
Position 13470: 0.005675461385375496
Position 1497: 0.005606926610637722
Position 458: 0.0048503829462284535
Position 3409: 0.004847052294761922
Position 1456: 0.004671738049852941
Position 1689: 0.004411519553733296
Position 36835: 0.004397737016856165
Position 15820: 0.004147743436439016
Position 34665: 0.004015035293243513
Position 9974: 0.003979124897130422
Position 8718: 0.003938558995878563
Position 3190: 0.003925850241583434
Position 9192: 0.0035680675197474164
Position 209: 0.0031861323004756816
Position 12729: 0.0029133589912729925
Position 37414: 0.0026655126504489726
Position 12435: 0.0026641813124900354
Position 35715: 0.002603486283435025
Position 2270: 0.0025024570267321113
Position 12395: 0.0024819479906996863
Position 2822: 0.0024448562402911854
Position 8557: 0.002258223413045398
Position 7640: 0.0020529404513299184
Position 1758: 0.0020229566699739156
Position 3131: 0.001998766992234835
Position 12361: 0.001970761465452165
Position 287: 0.0019606837035583764
Position 8684: 0.0019178154920803379
Position 3187: 0.0019160968858189427
Position 1602: 0.001914152198983527
Position 3170: 0.0018613077239052216
Position 3324: 0.0017750043630745634
Position 928: 0.0017490489172273275
Position 1182: 0.0017154763808214359
Position 2478: 0.0016349765963375137
Position 9832: 0.001632427082890382
Position 8472: 0.0016189031841687754
Position 6965: 0.0015649270083508279
Position 904: 0.0014855081866896529
Position 138: 0.0014395564733414492
Position 7715: 0.0014371955663794766
Position 35669: 0.0012943271856993327
Position 381: 0.0012256026592687677
Position 32898: 0.0012242130251748566
Position 4539: 0.0011804634829105948
Position 4942: 0.0011360554687455974
Position 32632: 0.001128705005542558
Position 4206: 0.0010831828784555531
Position 13189: 0.001076288937490151
Position 12231: 0.0010632600912381634
Position 10725: 0.001046959186440518
Position 6838: 0.001027885184696338
Position 4325: 0.0010214124003830871
Position 2343: 0.001019768021329843
Position 742: 0.0010159081746150894
Position 31987: 0.0010078996215505613
Position 4786: 0.000989918553741442
Position 3264: 0.0009305103078903844
Position 1236: 0.0008746262316757127
Position 953: 0.0008607768494222521
Position 3441: 0.0008412404432900382
Position 921: 0.0008398326119485349
Position 28558: 0.0008313473026318938
Position 1144: 0.0008145043205218023
Position 3237: 0.0007558373397361016
Position 4939: 0.0007549559791984087
Position 338: 0.0007137728529086222
Position 568: 0.0007114305947373443
Position 1665: 0.0006962716374615178
Position 9145: 0.0006562742672121008
Position 13097: 0.0006440303361695677
Position 2160: 0.0006293906728815495
Position 2144: 0.0006265452402150855
Position 31682: 0.0006174587948637216
Position 541: 0.0006013655562852056
Position 9134: 0.0005962191333611637
Position 28368: 0.0005806757548587452
Position 10001: 0.0005770780487759638
Position 313: 0.0005342020259699152
Position 2198: 0.0005336486361653526
Position 7284: 0.00048303269003512094
Position 1641: 0.000421384876228359
Position 4031: 0.0003998032065729
Position 2750: 0.0003930573575597343
Position 7661: 0.0003924142325123113
Position 1334: 0.00035577463408453233
Position 7644: 0.00035286628416091357
Position 415: 0.0003489631588513363
Position 1501: 0.00033921449028604777
Position 7670: 0.0003297735702124775
Position 9717: 0.0003165252482579656
Position 3998: 0.0003050451634795863
Position 4166: 0.0002783302610295332
Position 965: 0.00024925883279239345
Position 7756: 0.00020010111931758207
Position 170: 0.00019246520719133368
Position 12812: 0.00018220313683786293
Position 2417: 0.00017218156410269382
Position 13042: 0.00017151676727240946
Position 594: 0.00017023988656194333
Position 316: 0.00016592635445278927
Position 2543: 0.00015124907344654632
Position 319: 0.00014087155747748444
Position 13073: 0.00013895924696807012
Position 22320: 0.00013787687881635117
Position 3217: 0.00013650139961021775
Position 2950: 0.00012415326336526482
Position 11338: 0.00011954623363454508
Position 1459: 0.00011758638762629778
Position 7811: 0.00010974244505377126
Position 7281: 9.684565039290748e-05
Position 259: 9.248040287484813e-05
Position 10618: 9.221301861523604e-05
Position 12900: 9.142699726114523e-05
Position 1725: 8.796797948694998e-05
Position 8912: 7.489153160408618e-05
Position 22757: 7.042916680306379e-05
Position 666: 5.263850469952546e-05
Position 2791: 4.888086786766106e-05
Position 669: 4.522195311983719e-05
Position 13416: 4.5199796472016296e-05
Position 4215: 3.957131876498056e-05
Position 12654: 3.8227347821989884e-05
Position 29218: 3.6110278102361335e-05
Position 22777: 3.152028882242633e-05
Position 11310: 3.091304218199881e-05
Position 13375: 2.6822748132936987e-05
Position 602: 2.6790439985659176e-05
Position 690: 2.4054001748068867e-05
Position 527: 2.3701627879091156e-05
Position 21482: 2.320951953553041e-05
Position 21460: 2.3170906921991136e-05
Position 18776: 2.2581154209675736e-05
Position 490: 2.1072384323434643e-05
Position 12544: 1.994857629968538e-05
Position 1345: 1.9128710481741985e-05
Position 2725: 1.867614441453814e-05
Position 4526: 1.7802237626491187e-05
Position 9626: 1.658658101938913e-05
Position 1286: 1.6565493086865892e-05
Position 8800: 1.5147609066203042e-05
Position 178: 1.4818301242861015e-05
Position 8778: 1.3327978760253022e-05
Position 1070: 1.3121835124976819e-05
Position 4477: 1.0447426361436354e-05
Position 301: 1.0222750460021122e-05
Position 3144: 9.865901955448642e-06
Position 2106: 8.930288567500603e-06
Position 3061: 8.559755720542013e-06
Position 1146: 8.419193210861866e-06
Position 1164: 8.348058596092736e-06
Position 18598: 8.286308810909917e-06
Position 2347: 8.255368740524417e-06
Position 1063: 7.322288536849231e-06
Position 2683: 6.690856300006792e-06
Position 18583: 6.538115302925347e-06
Position 17694: 6.221726412252383e-06
Position 1465: 6.13183215767304e-06
Position 3075: 6.006244600190005e-06
Position 2663: 5.670156153226452e-06
Position 13647: 5.475656051398143e-06
Position 9691: 4.918038757476563e-06
Position 19377: 4.2976540571132755e-06
Position 19021: 4.098870802080131e-06
Position 2251: 3.891253016969093e-06
Position 20840: 3.7554499781212243e-06
Position 10248: 3.4907313342759115e-06
Position 1730: 3.286110996984596e-06
Position 4251: 3.2125028854006313e-06
Position 3620: 3.09496850310501e-06
Position 1479: 3.091481084045017e-06
Position 2496: 3.035049254117287e-06
Position 2686: 3.0057086916919583e-06
Position 3946: 2.5793171706404393e-06
Position 3068: 2.422650673750348e-06
Position 148: 2.329132835427533e-06
Position 463: 2.2765981074002666e-06
Position 13403: 2.2176414574577426e-06
Position 986: 2.0629047093131733e-06
Position 3686: 1.9503607715607825e-06
Position 19279: 1.930021964666766e-06
Position 17778: 1.9021916832073481e-06
Position 762: 1.7973840343794706e-06
Position 18613: 1.6250878526117576e-06
Position 18953: 1.6016501477986284e-06
Position 157: 1.5558141788447832e-06
Position 975: 1.5442629985959629e-06
Position 10155: 1.4827747169866902e-06
Position 2567: 1.4464018481827084e-06
Position 968: 1.287802012951792e-06
Position 756: 1.1640763791423735e-06
Position 8865: 1.0730044859045181e-06
Position 10615: 1.0423977203434426e-06
Position 712: 9.378877467974162e-07
Position 17199: 9.029139868473224e-07
Position 17605: 8.926283201999319e-07
Position 16776: 8.62250023542959e-07
Position 576: 8.384262215406874e-07
Position 573: 8.297859807251987e-07
Position 18521: 8.114439666315285e-07
Position 15163: 6.707073352786181e-07
Position 14628: 6.221912857765858e-07
Position 628: 5.657758682062652e-07
Position 1474: 5.192031563012528e-07
Position 2593: 4.970383908773015e-07
Position 1566: 4.84526988763852e-07
Position 16103: 4.731720176716943e-07
Position 1477: 4.463236180931316e-07
Position 1715: 4.1517743852933674e-07
Position 988: 3.72456795558815e-07
Position 188: 2.976433191618831e-07
Position 1461: 2.899101434467843e-07
Position 13969: 1.863916314656612e-07
Position 2005: 1.8549914535960763e-07
Position 16520: 1.7627255321595573e-07
Position 419: 1.4922947028584615e-07
Position 1709: 1.396903518392869e-07
Position 15939: 1.3741504850579006e-07
Position 417: 8.282757077618282e-08
Position 15102: 8.243433128064203e-08
Position 1736: 7.54815641136757e-08
Position 495: 7.399076580688701e-08
Position 432: 7.029624869990306e-08
Position 1775: 5.679739340314988e-08
Position 175: 5.3430673356321326e-08
Position 1254: 5.212890113748246e-08
Position 1251: 3.628019069792496e-08
Position 12861: 3.233623578959356e-08
Position 106: 3.086432678283052e-08
Position 1276: 2.9575390420614003e-08
Position 1372: 1.7183267414173255e-08
Position 1511: 1.1735676674554715e-08
Position 1519: 7.906875753902901e-09
Position 1539: 5.497022775662115e-09
Position 1534: 5.446366732756787e-09
Position 638: 2.2653546560809733e-09
Position 14753: 1.813175639811158e-09
Position 1009: 5.240861821724461e-10
Position 997: 4.0746053766877604e-10
Position 12580: 6.296013793224245e-11
Position 86: 1.9484051812408687e-12
Position 2889: 1.0985572769746111e-14
