Gene = TSLP
Position 1815: 0.0045584397837842485
Position 2777: 0.004313826316762152
Position 2751: 0.0040450501829183355
Position 3351: 0.003876591946700649
Position 3243: 0.0038027342513983833
Position 510: 0.0034128421855534824
Position 2959: 0.003332611904859284
Position 910: 0.003106809105556286
Position 3590: 0.0028960047071744776
Position 312: 0.0027767108442723616
Position 1233: 0.0026982038768941256
Position 1321: 0.0026079243949273553
Position 2228: 0.002360477894557381
Position 1461: 0.0017633975003767983
Position 232: 0.0017101610269010137
Position 598: 0.0016634786821070385
Position 3895: 0.001500962474114993
Position 669: 0.0012520802350766257
Position 791: 0.00124744430935066
Position 1276: 0.0012450604427980763
Position 747: 0.0012321581960348996
Position 1099: 0.0012232826492231967
Position 1936: 0.0010636437077488816
Position 411: 0.0009595076769832304
Position 2983: 0.0009156273698022276
Position 765: 0.0008981492425768357
Position 4268: 0.0008425505850529439
Position 1567: 0.0008029205744569909
Position 829: 0.00075016453812512
Position 666: 0.0006769356354115943
Position 1844: 0.0006535433475554163
Position 3372: 0.0005891895962916275
Position 1496: 0.0005673391653530186
Position 757: 0.0005513041246803642
Position 346: 0.0005384817267116979
Position 4411: 0.0005366624506389307
Position 2884: 0.00053090042438026
Position 2760: 0.0004982380625458366
Position 3189: 0.0004782272622240225
Position 602: 0.00046877781627343277
Position 931: 0.00046503767191852035
Position 585: 0.0004365491192476609
Position 774: 0.0003536456959320357
Position 894: 0.00034907204622807044
Position 1911: 0.00033197803739633394
Position 2024: 0.00032667790078741877
Position 3538: 0.00028122716633998253
Position 2909: 0.0002791028727676231
Position 309: 0.0002518457462016417
Position 2283: 0.0002405919366630791
Position 2201: 0.0002048401651846248
Position 2247: 0.00020161134062050772
Position 866: 0.00018794968369299547
Position 456: 0.00018419455315748495
Position 1026: 0.0001820670844634554
Position 936: 0.0001608731334581188
Position 2067: 0.0001595434024667953
Position 2732: 0.0001554895324188705
Position 2549: 0.00014462865171913664
Position 3822: 0.00013907810694893126
Position 948: 0.00012687154135553158
Position 3613: 0.00011373792387378884
Position 3664: 0.00011184833656404344
Position 469: 0.00011075470205569907
Position 1456: 0.0001021993706825988
Position 2318: 9.790732220642057e-05
Position 3109: 9.503624847458516e-05
Position 3112: 7.943479603669552e-05
Position 2709: 7.671083020095639e-05
Position 3747: 5.875637687571853e-05
Position 1112: 5.6893750341546314e-05
Position 2801: 5.609508841033767e-05
Position 1203: 3.9733438865650025e-05
Position 965: 3.4103443850611066e-05
Position 413: 3.29661483845201e-05
Position 1583: 3.0216433993600355e-05
Position 989: 2.6777650060583753e-05
Position 1387: 2.6715277491066147e-05
Position 332: 2.3437971127731426e-05
Position 1443: 2.1229282778346447e-05
Position 416: 2.1001418052844384e-05
Position 1404: 1.7015871388293288e-05
Position 1368: 1.6095161669434405e-05
Position 1610: 1.3030690016775084e-05
Position 1595: 1.2313896387018183e-05
Position 1439: 1.2107159667741467e-05
Position 582: 1.1332191632303056e-05
Position 1074: 9.415398500171769e-06
Position 122: 8.555933716857113e-06
Position 2027: 8.16011813915899e-06
Position 976: 7.819618721824545e-06
Position 322: 7.78824186396025e-06
Position 728: 7.33026210695776e-06
Position 135: 6.645705620236111e-06
Position 319: 4.668430671263382e-06
Position 365: 4.545193128914128e-06
Position 374: 2.5894019157272036e-06
Position 1125: 2.1198216061047507e-06
Position 2100: 1.3272916511123296e-06
Position 1953: 1.3240458264283767e-06
Position 2631: 9.287292250189644e-07
Position 126: 7.979699089953887e-07
Position 672: 6.448119710356369e-07
Position 2086: 6.403508876262101e-07
Position 159: 6.253195734994259e-07
Position 1304: 3.2949225479977295e-07
Position 1280: 2.4342572687641166e-07
Position 1210: 2.120871002340968e-07
Position 2666: 8.0704004551441e-08
Position 379: 7.2843470995343e-08
Position 382: 4.169526731612341e-08
Position 166: 2.0911168306560674e-08
Position 161: 7.541592737349142e-09
Position 1248: 7.86266695446102e-12
