Gene = THPO
Position 207: 1.5836844897818384e-07
Position 377: 1.5644093968940735e-07
Position 1240: 1.39301254600856e-07
Position 2833: 9.04573289384944e-08
Position 3745: 7.416936505652115e-08
Position 815: 6.901276881067889e-08
Position 761: 6.838140843532838e-08
Position 479: 6.802280115713235e-08
Position 3693: 6.684261360828366e-08
Position 650: 6.30341151010159e-08
Position 2626: 5.888766636758572e-08
Position 506: 5.6244746789840327e-08
Position 380: 3.968620513118157e-08
Position 2321: 3.09260750795215e-08
Position 681: 2.7532918469109904e-08
Position 668: 2.3133176025311256e-08
Position 326: 2.077528906724147e-08
Position 1942: 1.9394309247839995e-08
Position 771: 1.2747704901346332e-08
Position 4388: 7.823558456222657e-09
Position 146: 7.73652369146264e-09
Position 198: 6.7363612735645146e-09
Position 711: 5.480131188270926e-09
Position 765: 4.4711102285484005e-09
Position 487: 3.059352595677849e-09
Position 226: 2.163190665190576e-09
Position 215: 1.2101507413111516e-09
Position 343: 7.96770227089756e-10
Position 384: 7.603075938233362e-10
Position 218: 4.472261738430743e-10
Position 231: 4.049020838756409e-10
Position 228: 3.723171365021009e-10
Position 335: 2.8439060446056036e-10
Position 503: 1.774442546348644e-10
Position 351: 9.708075881024644e-11
Position 237: 6.320702863145943e-11
Position 475: 3.00094318891652e-11
Position 698: 2.0047932137889984e-11
Position 345: 1.2184759883791947e-11
Position 347: 1.0978837096103174e-11
Position 111: 5.042646274341766e-12
Position 490: 1.453688855455245e-12
Position 107: 1.0658815161723321e-12
Position 116: 7.281583363661195e-13
Position 102: 3.325435169957354e-15
Position 121: 2.1407199212928908e-15
Position 123: 1.8702574888245552e-15
