Gene = DNAJC8
Position 2659: 0.0025757687823835342
Position 9124: 0.00242475479286481
Position 7483: 0.002152922071539487
Position 29162: 0.002003097406242365
Position 350: 0.0018791776364486877
Position 338: 0.001732395036917804
Position 1038: 0.0017026678341907297
Position 32088: 0.0015670407812604017
Position 2309: 0.001333597876867087
Position 1104: 0.0012628236932244637
Position 27778: 0.0010473234634695344
Position 31013: 0.0010157818655640973
Position 26163: 0.0008864645215459961
Position 29401: 0.0008229115131423501
Position 29811: 0.0008203098346183735
Position 26348: 0.0008164277729035817
Position 10800: 0.0008146281539002458
Position 11411: 0.0007357569691059791
Position 123: 0.0007323026651024246
Position 2501: 0.0007177444311556041
Position 10665: 0.0006993311670590157
Position 228: 0.0005429170772321762
Position 30030: 0.0005369934572028852
Position 30211: 0.0005274009747103655
Position 4786: 0.0004839547595981197
Position 214: 0.0004289149189363731
Position 3708: 0.0004262740929460414
Position 529: 0.0003909071763490058
Position 1182: 0.0003701216842074154
Position 518: 0.00035629277763729415
Position 7440: 0.0003516778570934898
Position 29659: 0.0003133212312103999
Position 3062: 0.00029506876740786745
Position 7: 0.00024289620889258304
Position 340: 0.00022700413268984506
Position 2297: 0.0002245684201560406
Position 3817: 0.00022034208194833684
Position 32052: 0.00021856459362519444
Position 465: 0.00021397934227145046
Position 31156: 0.00021276898689267702
Position 1474: 0.00020810805750696133
Position 32015: 0.00018257924036222818
Position 1530: 0.00017735461841864435
Position 32264: 0.00016898640667017338
Position 255: 0.00015920617430918875
Position 3722: 0.00015580137070508285
Position 1217: 0.0001525815699289302
Position 723: 0.00014648707861921362
Position 2108: 0.00013993764386753047
Position 1266: 0.00010865699519151973
Position 29876: 0.00010705657599861602
Position 30014: 0.00010259515790139648
Position 4802: 9.127006836067456e-05
Position 18601: 8.093160554421617e-05
Position 32432: 7.968097731717333e-05
Position 32223: 4.724869933706767e-05
Position 7454: 4.659734959570714e-05
Position 29710: 4.3586512850055554e-05
Position 6782: 4.053626059305243e-05
Position 4554: 3.627157646284245e-05
Position 310: 3.473984152639346e-05
Position 6439: 3.122347402890808e-05
Position 422: 2.986529156250311e-05
Position 31928: 2.702765676516786e-05
Position 6333: 2.532734343070382e-05
Position 5742: 2.2379623353111415e-05
Position 31873: 2.209741849786047e-05
Position 6112: 2.0658974665276677e-05
Position 2482: 1.8605879616693488e-05
Position 4790: 1.7966313985193335e-05
Position 4937: 1.6278159990351807e-05
Position 31774: 1.623776259830771e-05
Position 1942: 1.3863184339526856e-05
Position 2626: 1.365911264530387e-05
Position 1394: 1.191969331829903e-05
Position 2350: 1.1390960523007712e-05
Position 32082: 5.953548007722432e-06
Position 458: 3.4884357201464434e-06
Position 308: 2.213798606196929e-06
Position 387: 2.208377989849992e-06
Position 18123: 1.9596969219002476e-06
Position 472: 1.430865655696103e-06
Position 197: 1.3613132898684176e-06
Position 369: 9.660131968714236e-07
Position 247: 8.815637096243096e-07
Position 10: 4.2379840249933026e-07
Position 484: 4.154639341930237e-07
Position 694: 3.1331062137738163e-07
Position 164: 2.536035229191448e-07
Position 450: 2.4941662559974814e-07
Position 177: 2.4563828689168746e-07
Position 18076: 2.133195057711296e-07
Position 718: 1.6150398727616622e-07
Position 2303: 1.306994250132678e-07
Position 481: 8.98202630526083e-08
Position 4133: 7.590129930068985e-08
Position 219: 5.8892722200469e-08
Position 610: 5.7885040634883624e-08
Position 32107: 2.18335047565132e-08
Position 487: 8.996108551667764e-09
Position 126: 2.2558553038820867e-09
Position 591: 8.350173521126676e-10
Position 32067: 1.9535999784482035e-10
Position 475: 5.1148627789925084e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 18028: 0.9998727613628872
Position 31654: 0.9897915724099616
Position 4001: 0.9874761137450984
Position 29202: 0.9542495623164333
Position 31996: 0.897881348608937
Position 22958: 0.8575041951843048
Position 27675: 0.7994450250773805
Position 24611: 0.5597304431608685
Position 2772: 0.4158460174459453
Position 15756: 0.3869933537863281
Position 22387: 0.21067007208517183
Position 24148: 0.14613143885330238
Position 11118: 0.14246664874798207
Position 24551: 0.1402923447107486
Position 22294: 0.12087582628835235
Position 7409: 0.10752120724104272
Position 24524: 0.09955973778566042
Position 29528: 0.0884227025636064
Position 32048: 0.0858401163934905
Position 12129: 0.07943753976853528
Position 29809: 0.07909770713936637
Position 7432: 0.07845895254965937
Position 14471: 0.06637395273877675
Position 10147: 0.056941561375305656
Position 28515: 0.049709477495867876
Position 11558: 0.04875463579225814
Position 11410: 0.047040284741961924
Position 7524: 0.04616699543618454
Position 23483: 0.04115690352727636
Position 31454: 0.04070465503785257
Position 29003: 0.03258786922430112
Position 27718: 0.026948188121236907
Position 24099: 0.024365691312308826
Position 558: 0.022288021341020228
Position 10219: 0.017930421736627008
Position 29690: 0.016909178452488183
Position 31263: 0.015077274784684944
Position 7342: 0.013596804121189104
Position 28246: 0.01256004927814479
Position 24252: 0.011387991043484532
Position 31482: 0.010897014254479524
Position 23512: 0.010753692778914302
Position 31403: 0.009194636739933686
Position 23359: 0.008726465448584292
Position 28826: 0.007274557499184716
Position 29704: 0.0072594022468993645
Position 12082: 0.006266042855159044
Position 31547: 0.005735830040628544
Position 29347: 0.005712150238913023
Position 2339: 0.005699318749408985
Position 10953: 0.004983977005793999
Position 6195: 0.004831092063117862
Position 31313: 0.004634878676883332
Position 29158: 0.004185611930770692
Position 10039: 0.0041687192662901214
Position 24390: 0.004144343672504148
Position 7355: 0.0040562219086126465
Position 32164: 0.003957191262312763
Position 11540: 0.003945381400240433
Position 28166: 0.0037703399364964717
Position 22524: 0.0037617321468536268
Position 7454: 0.0036389227621197034
Position 29562: 0.0035150562838542417
Position 3254: 0.0033500880495866943
Position 24102: 0.0028826037740514753
Position 32239: 0.0027807245943081375
Position 3979: 0.002624825676089539
Position 269: 0.0024483170886867535
Position 28079: 0.0023971510367255125
Position 27699: 0.0022906990275832584
Position 29761: 0.002241210182946242
Position 31659: 0.0022238181911638467
Position 11203: 0.0018895096210234548
Position 11090: 0.0017595444443496532
Position 2500: 0.0017594637242992531
Position 26118: 0.0017028922944495777
Position 32554: 0.0016812833385225555
Position 28608: 0.0016533085683128077
Position 827: 0.0016527816349732015
Position 31680: 0.001611246411141812
Position 28611: 0.0016014525087285373
Position 2696: 0.001598833692730059
Position 2209: 0.0015607974249751023
Position 10542: 0.0015139593209592614
Position 9994: 0.001508192191671944
Position 28566: 0.0013420970517437902
Position 3220: 0.001222675904043097
Position 29033: 0.00119523598670687
Position 10265: 0.001179724846733286
Position 4049: 0.0011462117549202462
Position 7376: 0.0010063986390936165
Position 32147: 0.0009928242207991123
Position 2603: 0.000953552498052402
Position 31871: 0.0009426881632388052
Position 9016: 0.0008792412028135671
Position 9042: 0.0007953069831608566
Position 30937: 0.0007753593762357657
Position 164: 0.0007633362173402995
Position 11692: 0.0007541212471391701
Position 32333: 0.0007392424070246543
Position 29941: 0.000735331718590393
Position 32208: 0.0007305786914942274
Position 2970: 0.0006825684649659743
Position 481: 0.0006495418263135629
Position 28006: 0.0006466872934369664
Position 31890: 0.0006332625090466975
Position 6241: 0.0005403942990604793
Position 2816: 0.0005327327357998263
Position 31972: 0.0004933430715877327
Position 31835: 0.00047217775924128047
Position 32377: 0.0004685516369931197
Position 11341: 0.00046588342644514113
Position 3607: 0.00045686731486627386
Position 27848: 0.0004521077166614793
Position 510: 0.0004265858617964366
Position 844: 0.00040405493005491404
Position 6268: 0.0004020747199084167
Position 4679: 0.00040030958610662743
Position 1336: 0.0003634855633848121
Position 1004: 0.00036077097036458236
Position 3415: 0.0003437267950059014
Position 2644: 0.0003309165119471667
Position 30853: 0.0003261939424037386
Position 3928: 0.000320072134539954
Position 2833: 0.0003179642129132768
Position 6292: 0.00028318443421113104
Position 9013: 0.0002791688819203215
Position 2474: 0.0002710222500758808
Position 636: 0.0002541406797712821
Position 30962: 0.0002498440754277768
Position 32092: 0.00023444669223002658
Position 29622: 0.00023236989579388293
Position 214: 0.00022853499538154755
Position 32571: 0.00022828942759743056
Position 8933: 0.00021224771379706528
Position 606: 0.00021016158528519203
Position 4703: 0.0001964960984969714
Position 32245: 0.00018560464042454572
Position 683: 0.0001851988029818286
Position 2032: 0.00016562054861180876
Position 32275: 0.00015906449540827616
Position 3944: 0.00015308570530819817
Position 32706: 0.00014687355628954294
Position 2894: 0.0001448296335601406
Position 3278: 0.00013889829127991592
Position 3418: 0.00013760605493438598
Position 2543: 0.00013674416668797557
Position 8973: 0.00013502924570994482
Position 6009: 0.00013226443366221567
Position 3703: 0.00013156736417273767
Position 31926: 0.00012768602091625236
Position 6295: 0.00012741224386697653
Position 9088: 0.00012376076546305407
Position 32166: 0.00011719030423815487
Position 2944: 0.00010870734808333324
Position 3559: 8.960461710103994e-05
Position 942: 8.732741762976314e-05
Position 529: 8.331807741052319e-05
Position 32005: 8.060131326748606e-05
Position 939: 7.862076708262266e-05
Position 32469: 7.126243414571506e-05
Position 18498: 7.012511287758924e-05
Position 447: 6.365701635650296e-05
Position 32411: 5.618205249489811e-05
Position 28025: 5.531056058905944e-05
Position 32612: 5.017407275394385e-05
Position 32190: 5.008300782798065e-05
Position 32107: 4.943863287512181e-05
Position 792: 4.438291960651193e-05
Position 1692: 4.300973786204363e-05
Position 2239: 4.163289928999616e-05
Position 32609: 4.103982314429817e-05
Position 3867: 3.8502963920178124e-05
Position 32429: 3.806554466255198e-05
Position 1311: 3.389118988880785e-05
Position 768: 3.294287716115763e-05
Position 609: 3.055787024138248e-05
Position 4471: 2.987903197485875e-05
Position 2526: 2.724568760646449e-05
Position 32398: 2.6681632335845934e-05
Position 805: 2.4722889638684685e-05
Position 6227: 2.0791711354139525e-05
Position 578: 2.0590290964705506e-05
Position 5620: 2.057644839870404e-05
Position 6689: 1.8712597787941946e-05
Position 32060: 1.8498920616023273e-05
Position 6529: 1.69825945704372e-05
Position 32723: 1.6538403060584363e-05
Position 4014: 1.2686707220094558e-05
Position 32645: 1.2079295317995112e-05
Position 6370: 8.234342811537542e-06
Position 18494: 7.592019754186342e-06
Position 6308: 6.8632884269144425e-06
Position 458: 6.722268816901603e-06
Position 30870: 6.6795033466393864e-06
Position 29539: 6.348140963476197e-06
Position 2065: 6.181492265321037e-06
Position 2169: 5.526544663139988e-06
Position 4526: 5.1328858746541e-06
Position 6549: 4.841068234673279e-06
Position 324: 4.769545540592051e-06
Position 2356: 4.731201300806763e-06
Position 2017: 3.913876204439434e-06
Position 18400: 3.214472912440757e-06
Position 4587: 3.022435524395815e-06
Position 1847: 3.0019946152861013e-06
Position 4492: 2.9161504556383826e-06
Position 1827: 2.8465333936953404e-06
Position 430: 1.8906090413884834e-06
Position 5442: 1.8031749544073707e-06
Position 4360: 1.675515245975166e-06
Position 4413: 1.5135626826684637e-06
Position 4617: 1.4870204538789001e-06
Position 4382: 1.4796345648381643e-06
Position 4753: 1.053657686442151e-06
Position 4373: 7.385618135700323e-07
Position 29447: 2.0355982235309942e-07
Position 173: 9.736848067157326e-08
Position 29816: 7.176074774436992e-08
Position 299: 5.1250455862535564e-08
Position 2014: 2.4080941445288443e-08
Position 367: 2.1591809571903247e-08
Position 4200: 1.855890778537084e-08
Position 4685: 1.8178608877901218e-08
Position 350: 1.1080535686472119e-08
Position 219: 1.0806639739708775e-08
Position 301: 9.658919059705898e-09
Position 533: 6.476133037532594e-09
Position 177: 4.986644709256063e-09
Position 328: 4.05192284894851e-09
Position 100: 3.1955818294194585e-09
Position 641: 2.2949416629030254e-09
Position 472: 2.0360843855860954e-09
Position 422: 1.8361158090412164e-09
Position 644: 1.186084130456237e-09
Position 616: 6.543976686815041e-10
Position 401: 4.917583613775329e-10
Position 369: 4.41584947817633e-10
Position 279: 3.7122415300196946e-10
Position 253: 2.9946697781990944e-10
Position 591: 2.0508231294693185e-10
Position 659: 1.6146430352360126e-10
Position 378: 1.5987789612579186e-11
Position 387: 1.1591089267668585e-11
Position 114: 8.515656180079253e-12
Position 104: 6.32979147894324e-12
Position 403: 4.1347119028641086e-12
Position 70: 3.29464081559592e-12
Position 336: 2.359513486040108e-12
Position 81: 1.1149772802363215e-12
