Gene = WBSCR22
Position 3730: 0.006377987237127042
Position 7598: 0.006022474942160939
Position 9285: 0.00526036907819505
Position 14617: 0.005018840756640704
Position 3089: 0.004701691256968713
Position 4973: 0.0046420324396835334
Position 12650: 0.004502166052423921
Position 6867: 0.004372621534333529
Position 10965: 0.004329399463315771
Position 6156: 0.004265486129546024
Position 8902: 0.004221791407144061
Position 6461: 0.004194897964333498
Position 11211: 0.004188779425892352
Position 6896: 0.0038438842917082393
Position 1927: 0.003558752071652977
Position 5346: 0.0035072863883232734
Position 6485: 0.0034160388993286785
Position 9240: 0.003365037728287374
Position 14048: 0.0031886240508769135
Position 3027: 0.003106995444086936
Position 5232: 0.002978540992651611
Position 14427: 0.002874306911875044
Position 14212: 0.0028678015849523124
Position 12386: 0.0027651379044494116
Position 4098: 0.002740525985807405
Position 3753: 0.0025123879470506237
Position 12703: 0.0024745320506151156
Position 2636: 0.0024007028525954727
Position 11784: 0.0022249806019658805
Position 10900: 0.002069830961438879
Position 5206: 0.0020105618683152115
Position 7495: 0.0019545170748182772
Position 1907: 0.0019428888477941472
Position 8052: 0.0019123880733012708
Position 10516: 0.0018614828798371463
Position 4030: 0.0018576314141040549
Position 6618: 0.001737052880576915
Position 3016: 0.0016379619172444666
Position 7363: 0.0015752621633402031
Position 6840: 0.0015740536441145414
Position 14564: 0.001556858835066119
Position 1815: 0.0015077762291857658
Position 9166: 0.0014887475248465483
Position 5317: 0.0014295990258711229
Position 6621: 0.001406907291422869
Position 6871: 0.0012016195909795972
Position 2817: 0.0011967351373791387
Position 5948: 0.0011742976458670605
Position 3094: 0.0011636655960799154
Position 7013: 0.0011524912627875717
Position 5354: 0.0010958972840473013
Position 3357: 0.0010612235085176694
Position 11135: 0.0010291859933316456
Position 14285: 0.0010010663814367352
Position 9403: 0.0009766592139267942
Position 3890: 0.0009647867018953312
Position 5140: 0.0009639631784605862
Position 5390: 0.0009004513482330853
Position 3803: 0.0008820457436660542
Position 5116: 0.0008621005534305133
Position 3187: 0.0008599276733166247
Position 2678: 0.0007804769451424632
Position 2098: 0.0007152263107602929
Position 1838: 0.0006822946776492639
Position 6913: 0.0006821763237103794
Position 2241: 0.0006809311721647167
Position 474: 0.0006780015245402172
Position 4219: 0.0006454146204265594
Position 3647: 0.0006354456427034473
Position 10260: 0.0006133962802745036
Position 7704: 0.0006042059639918135
Position 6245: 0.0006005591610054723
Position 5043: 0.0005993899912471872
Position 214: 0.0005219154842178319
Position 14268: 0.0005088402951347534
Position 1444: 0.000498977490152192
Position 5080: 0.0004789063481534655
Position 8619: 0.00047083102340806667
Position 3132: 0.0004158112623402687
Position 9883: 0.0004141981293238414
Position 1761: 0.00039596191332814197
Position 2276: 0.00038587451052939705
Position 9199: 0.00038404213740255686
Position 2579: 0.0003807051193428511
Position 4056: 0.00037344218332090997
Position 394: 0.0003590669306783356
Position 3435: 0.00035891941198810316
Position 14479: 0.00035641130504195806
Position 4946: 0.0003491480920799103
Position 317: 0.00034810137241649995
Position 5406: 0.00032882425482859493
Position 3789: 0.0003232090897655259
Position 4581: 0.00030994182565057156
Position 8221: 0.00030672839462389284
Position 7141: 0.000304309024620459
Position 6929: 0.0003009488361775849
Position 9302: 0.00029818982327609506
Position 6647: 0.00029769529003693224
Position 10335: 0.000295033051272847
Position 2050: 0.00028871864864665937
Position 3627: 0.000251917594447312
Position 4511: 0.00024049306031905118
Position 6555: 0.00022705966927619566
Position 2919: 0.00022374920818438672
Position 2112: 0.00022269248855901405
Position 12044: 0.00022172973842587312
Position 9675: 0.0002165113705546034
Position 1835: 0.00021626308268950968
Position 13311: 0.0002059675166269018
Position 1428: 0.00020055175678072745
Position 9600: 0.00019779354156946932
Position 13243: 0.00019511318898019666
Position 859: 0.00019441161513294184
Position 6159: 0.0001928135992292032
Position 2171: 0.00018556726546760675
Position 944: 0.0001835825145676353
Position 4756: 0.00018348157703002078
Position 3229: 0.00018109324620714694
Position 436: 0.0001807440958870625
Position 715: 0.00017854469103315186
Position 3290: 0.00017439720059238013
Position 5015: 0.00015557651672812496
Position 9352: 0.00015259337755254995
Position 10568: 0.00014305007808624223
Position 4928: 0.00014003405415554892
Position 6249: 0.00013662476631514398
Position 4949: 0.0001351284921950799
Position 3284: 0.00012205126108878896
Position 1507: 0.00012068643210091567
Position 9054: 0.0001168015288860037
Position 5889: 0.00011573973587733068
Position 1587: 0.00011484440274026876
Position 2243: 0.00011321412651279166
Position 1481: 0.00010893202151047986
Position 5436: 9.879313266811053e-05
Position 9781: 9.338581087367168e-05
Position 1968: 8.93760490017295e-05
Position 9580: 8.842877738906289e-05
Position 862: 8.271424851481475e-05
Position 13404: 7.664216147658482e-05
Position 432: 7.287770166039202e-05
Position 10284: 6.926832296542894e-05
Position 10393: 6.41227808696135e-05
Position 2783: 5.740386023501184e-05
Position 14272: 4.9779873076658407e-05
Position 13448: 4.958486954001032e-05
Position 14373: 4.748767286121342e-05
Position 9955: 4.569954653613143e-05
Position 2192: 4.0695539635627934e-05
Position 8734: 3.9561209107884474e-05
Position 9658: 3.9311301212078436e-05
Position 217: 3.854717650355766e-05
Position 13124: 3.832646566114355e-05
Position 2640: 3.73919687924112e-05
Position 1433: 3.2074925923900816e-05
Position 9607: 2.8924804508756762e-05
Position 13476: 2.587752885306122e-05
Position 2004: 2.4989551214072888e-05
Position 10099: 2.437544551555659e-05
Position 511: 2.4045762008383982e-05
Position 14622: 2.2577494296459162e-05
Position 8684: 2.2534415826518673e-05
Position 1878: 2.2271812261677024e-05
Position 3450: 2.171690050735592e-05
Position 652: 2.017408871922393e-05
Position 3454: 1.9402022516397182e-05
Position 6935: 1.819836375828615e-05
Position 10256: 1.796920934154514e-05
Position 1426: 1.7943698092175752e-05
Position 9180: 1.753695232152587e-05
Position 561: 1.7049512516086556e-05
Position 1490: 1.6790375232466616e-05
Position 3318: 1.5449636581176926e-05
Position 9766: 1.4683677844032579e-05
Position 3827: 1.4651341116493973e-05
Position 6900: 1.4471520657260896e-05
Position 210: 1.389465857415322e-05
Position 237: 1.3711625846471066e-05
Position 5106: 1.1893765037166849e-05
Position 3736: 1.1849665956692132e-05
Position 9654: 1.1727358154558379e-05
Position 9790: 1.0710835909128768e-05
Position 9417: 1.0455104897168584e-05
Position 3970: 7.832981100695122e-06
Position 9183: 7.779019181163217e-06
Position 6201: 7.473035974010344e-06
Position 6219: 7.310803140893463e-06
Position 577: 6.85175372046392e-06
Position 4175: 6.386925201815699e-06
Position 3486: 6.362044592372949e-06
Position 5130: 6.2909412755133105e-06
Position 1530: 5.79592142372478e-06
Position 724: 5.730120787754781e-06
Position 4032: 5.46354238613198e-06
Position 4172: 5.1625414210558994e-06
Position 3588: 4.70236323716056e-06
Position 10482: 4.565205651331085e-06
Position 324: 4.444499010529073e-06
Position 3386: 4.1529292431787485e-06
Position 3709: 2.926965919923127e-06
Position 3562: 2.812489640068e-06
Position 7477: 2.730293272616044e-06
Position 3665: 2.5696501534203474e-06
Position 3456: 2.20599988494151e-06
Position 5045: 2.1907020872449815e-06
Position 3448: 1.957679221134091e-06
Position 3984: 1.30529301245081e-06
Position 3568: 1.2779256580383318e-06
Position 3392: 1.244149057586178e-06
Position 3895: 1.2087645091424515e-06
Position 5025: 1.1774896249415146e-06
Position 7223: 1.0058055714610277e-06
Position 5066: 8.298991315017705e-07
Position 4514: 4.934093935711765e-07
Position 4348: 4.6090141456649976e-07
Position 3501: 2.5487791121124754e-07
Position 3677: 2.4497090746936474e-07
Position 3505: 2.0060823290024296e-07
Position 4536: 1.8877651815632008e-07
Position 241: 1.8517133355248738e-07
Position 1008: 1.5962432416606222e-07
Position 280: 1.410289880462311e-07
Position 13028: 1.3292599097392327e-07
Position 4372: 1.213532588955786e-07
Position 343: 9.266737959350982e-08
Position 4278: 7.681617140924528e-08
Position 9146: 5.767483231149907e-08
Position 682: 5.166170818242982e-08
Position 1242: 4.615015307887943e-08
Position 348: 4.4569423593887324e-08
Position 3337: 3.459208991169396e-08
Position 4591: 3.389483734160321e-08
Position 1291: 2.8046929187486273e-08
Position 4490: 2.6331790848930956e-08
Position 1554: 2.622465431528346e-08
Position 565: 1.8737559029137335e-08
Position 3564: 1.8491672799473578e-08
Position 545: 1.691010383577266e-08
Position 874: 1.3935841650300139e-08
Position 3527: 1.1338543287602215e-08
Position 3839: 9.933220851611317e-09
Position 812: 9.161092875090607e-09
Position 792: 7.29865116631718e-09
Position 287: 4.928029145605474e-09
Position 1327: 3.853941852390926e-09
Position 1127: 3.6391519275043526e-09
Position 1123: 2.2382565208153684e-09
Position 100: 1.8506244172330525e-09
Position 617: 1.6328897666265655e-09
Position 246: 1.5004993194199698e-09
Position 513: 2.034181646532179e-11
Position 102: 5.543417525525718e-12
Position 84: 3.975104887277883e-13
Position 110: 3.045188820591462e-13
Position 538: 1.2152994915018573e-13
