Gene = DPH2
Position 364: 9.628229646078121e-05
Position 763: 9.351172096215786e-05
Position 438: 9.253149781076052e-05
Position 3130: 8.757142971980911e-05
Position 2729: 8.26403845202013e-05
Position 1467: 7.634971066532633e-05
Position 675: 6.826505417260242e-05
Position 3135: 6.39934834741997e-05
Position 707: 6.223534313129946e-05
Position 423: 6.183553985591477e-05
Position 183: 5.05895116119736e-05
Position 10: 3.784386178820139e-05
Position 427: 2.9461630063316023e-05
Position 3106: 2.7304326730703577e-05
Position 2257: 2.6068663263950945e-05
Position 477: 2.0160251302680068e-05
Position 792: 1.8904611221021435e-05
Position 1775: 1.6690414543053473e-05
Position 2968: 1.5037982233281225e-05
Position 165: 1.429944212551904e-05
Position 1953: 1.4108083983903978e-05
Position 1680: 1.1896350807143115e-05
Position 1745: 1.1817525036710843e-05
Position 177: 7.425735321476484e-06
Position 1458: 5.410171701211987e-06
Position 1171: 4.9881511267917944e-06
Position 578: 4.052636599652454e-06
Position 756: 3.655933878897534e-06
Position 265: 3.1327979944339494e-06
Position 2213: 2.447922042147555e-06
Position 549: 1.8759085089186238e-06
Position 1193: 1.601396396519451e-06
Position 1773: 1.5036000347037738e-06
Position 1146: 1.3331924939763342e-06
Position 2197: 1.3091676376634315e-06
Position 794: 6.920552583566342e-07
Position 592: 6.236528939001174e-07
Position 126: 3.3272818048790003e-07
Position 2188: 3.29269058080324e-07
Position 1104: 2.331588362185601e-07
Position 2322: 1.772793750394209e-07
Position 2850: 5.492564868577695e-09
Position 856: 6.438292175514525e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2153: 0.9786720397849226
Position 591: 0.8569990899987058
Position 1937: 0.7419795712873872
Position 3006: 0.34882256576052706
Position 2410: 0.3410962395151517
Position 961: 0.317333827965914
Position 901: 0.2610150039249889
Position 1655: 0.12084303260777857
Position 1382: 0.0898381462660361
Position 1956: 0.0807856278125251
Position 2423: 0.04691422669221518
Position 603: 0.046758412344423954
Position 2971: 0.037141069628849124
Position 1916: 0.036139097776594444
Position 2626: 0.03433950286956732
Position 1269: 0.03307926517809735
Position 3327: 0.02898379888055747
Position 1036: 0.02603121959111692
Position 1945: 0.024846377779660044
Position 1520: 0.02404888671535564
Position 2024: 0.01704887825794674
Position 924: 0.01582070384292572
Position 1966: 0.01327054310540723
Position 1348: 0.011813401849723444
Position 773: 0.0106916315944964
Position 1295: 0.007986653364801186
Position 910: 0.0067712744231578125
Position 1628: 0.006401677559900278
Position 1044: 0.005986293221947916
Position 2812: 0.005656288451281775
Position 2302: 0.005480624196106908
Position 2192: 0.005378090645644726
Position 1314: 0.005293589593002855
Position 615: 0.00512426278056929
Position 1661: 0.004613756018642014
Position 838: 0.004536948887028651
Position 927: 0.004085698521707607
Position 1109: 0.003932522904538014
Position 1556: 0.0035151626103336747
Position 2934: 0.0032675171352395875
Position 2463: 0.003033336571658146
Position 2874: 0.0025071162103702293
Position 2807: 0.0024859908275395677
Position 494: 0.002467941878367257
Position 1822: 0.0018022287213054137
Position 2582: 0.00180090427238267
Position 3052: 0.0017670489600596494
Position 3027: 0.001565233673763433
Position 3247: 0.0013143492683667496
Position 1097: 0.0012819706186769089
Position 434: 0.0012686467969204866
Position 2836: 0.001264987842618284
Position 2760: 0.0012448376054768802
Position 3013: 0.001140107994651613
Position 2210: 0.0011225337629225272
Position 2983: 0.000984964124852564
Position 722: 0.0008021158698194563
Position 2188: 0.0007689823336802286
Position 3355: 0.0006644625295274216
Position 2591: 0.0006287731950479018
Position 3231: 0.0005730774543104401
Position 2878: 0.0005382423630749349
Position 3220: 0.0005294978427297276
Position 2673: 0.0005259658433563276
Position 1454: 0.0004722831553997962
Position 2647: 0.00047158545211372244
Position 1595: 0.0004364150600786505
Position 2636: 0.0004001946443033176
Position 3276: 0.00038809863579080105
Position 2479: 0.0003764946526639218
Position 2373: 0.0003703079410090688
Position 401: 0.00033087507930410474
Position 3227: 0.000324988209705525
Position 625: 0.00031366465712137767
Position 1384: 0.00030388278473386177
Position 3297: 0.000275066074919678
Position 3211: 0.00026665989844854493
Position 2257: 0.0002523034966634902
Position 2470: 0.0002492254711920883
Position 1987: 0.00024916443157079805
Position 475: 0.00023782567513152083
Position 213: 0.0002311509710640603
Position 929: 0.0002293843901176397
Position 2559: 0.00020802877217134834
Position 2231: 0.00020721319919644226
Position 694: 0.0002009682278705345
Position 1583: 0.0001897783993152432
Position 2476: 0.0001812549456962715
Position 2678: 0.00016945435792479425
Position 2432: 0.0001599651582240357
Position 2713: 0.00015875186118049706
Position 505: 0.00012338938254285444
Position 2980: 0.00011223679486901787
Position 162: 0.00011187373239893229
Position 1124: 9.136662096146956e-05
Position 191: 8.941112727361057e-05
Position 2492: 7.696949860016734e-05
Position 3016: 7.387604316807866e-05
Position 1724: 7.101147361414129e-05
Position 993: 6.787420260300761e-05
Position 1329: 6.539641908373116e-05
Position 3172: 5.988951265363091e-05
Position 3258: 5.6558613571624426e-05
Position 1215: 5.614209244619856e-05
Position 3181: 5.2036619134459576e-05
Position 3252: 5.03143341475715e-05
Position 423: 4.9950212397347534e-05
Position 2817: 4.986215631631584e-05
Position 2277: 4.801126806695614e-05
Position 2767: 4.440495614275619e-05
Position 2356: 4.22417535846778e-05
Position 3111: 4.189861273725972e-05
Position 372: 3.9755512764475826e-05
Position 1004: 3.9230663853167034e-05
Position 2440: 3.662201943178548e-05
Position 539: 3.5754149122943415e-05
Position 2379: 3.5586577118136965e-05
Position 2553: 3.450953356261896e-05
Position 2659: 3.1637487398872695e-05
Position 1333: 2.7243239816907123e-05
Position 3135: 2.3526982288986172e-05
Position 1140: 2.276038486826578e-05
Position 3202: 1.9828110109608718e-05
Position 664: 1.8727416082683023e-05
Position 477: 1.7857238583238156e-05
Position 657: 1.754033007351757e-05
Position 542: 1.4932744846757372e-05
Position 704: 1.4891606782300192e-05
Position 1118: 1.3064128403033224e-05
Position 654: 1.2612177620451271e-05
Position 731: 1.1292658319301373e-05
Position 3189: 1.0963991834836526e-05
Position 2523: 1.0024216445856002e-05
Position 3240: 9.92510774618598e-06
Position 3115: 9.484996360178498e-06
Position 549: 8.8972030016842e-06
Position 188: 8.713654199378937e-06
Position 1701: 7.507263578300359e-06
Position 132: 7.351970794531732e-06
Position 409: 6.639235785464205e-06
Position 559: 4.143072300815494e-06
Position 511: 3.1036643301148136e-06
Position 527: 2.9918463175228074e-06
Position 1427: 2.951640076891669e-06
Position 374: 2.908097327829497e-06
Position 407: 2.8037395642699806e-06
Position 75: 2.3277181814658422e-06
Position 177: 1.5326086783736515e-06
Position 2308: 1.3892573361162098e-06
Position 232: 1.3410919184217653e-06
Position 265: 1.1702994007304865e-06
Position 105: 1.0726611026449606e-06
Position 1131: 1.0652698341792172e-06
Position 136: 7.393215488341907e-07
Position 989: 4.85769434071495e-07
Position 219: 3.0586984493057527e-07
Position 2322: 2.983419635877274e-07
Position 672: 2.9482278697843225e-07
Position 334: 2.4719580507013027e-07
Position 217: 2.30713049954164e-07
Position 94: 1.5562767340835916e-07
Position 999: 1.541225546275203e-07
Position 107: 1.4704086170085483e-07
Position 1190: 1.2807254040596898e-07
Position 201: 1.0829492037135701e-07
Position 1159: 7.760646514612562e-08
Position 123: 5.058483384800715e-08
Position 555: 4.0497626382751355e-08
Position 114: 2.9570395326115523e-08
Position 328: 2.1616294999633646e-08
Position 1163: 1.9795282587599643e-08
Position 323: 8.700668416131972e-09
Position 319: 3.76490330736716e-09
Position 339: 3.624083754703997e-09
Position 279: 3.5984312040254603e-09
Position 517: 3.5963505032387984e-09
Position 557: 1.2201358390808393e-09
Position 273: 2.0472925200818493e-10
Position 283: 6.720249722962724e-11
